Index,VehicleID,posX,posY,Speed,Angle,dBmVeh,dBmRSU,Dis2RSU,AvgDIS,AvgLET
0,2644,1293.15,17,31.7496,270,-3.9423,-84.7923,231.989,212.443,200.267
1,2650,1757.99,33,30.9354,90,-4.3865,-84.4089,233.13,277.129,47.9417
2,2656,1697.94,33,31.9221,90,-4.75658,-81.8997,173.122,224.099,171.485
3,2662,1289.12,20.2,32.8847,270,-4.45396,-84.8798,235.929,215.175,200.784
4,2668,1376.16,17,31.8407,270,-3.68679,-80.9541,149.057,172.129,226.398
5,2674,1315.52,23.4,34.046,270,-3.98647,-83.8332,209.49,197.872,474.392
6,2680,1654.09,33,31.806,90,-4.18764,-79.3521,129.338,191.621,173.451
7,2686,1743.34,29.8,33.2879,90,-4.51576,-83.8402,218.394,263.071,64.0265
8,2692,1330.96,23.4,34.0071,270,-4.255,-83.1904,194.047,190.106,478.77
9,2698,1629.89,29.8,33.9492,90,-4.22178,-77.5671,105.002,179.386,216.112
10,2704,1377.1,23.4,33.5731,270,-3.66657,-80.8854,147.909,171.525,142.164
11,2710,1460.66,20.2,34.4432,270,-3.57419,-73.7391,64.5192,156.932,120.71
12,2716,1663.49,17,31.374,270,-4.76264,-79.3902,138.722,198.144,37.6951
13,2722,1595.1,17,32.8449,270,-4.50351,-73.6646,70.5551,169.646,189.422
14,2728,1646.94,26.6,38.1382,90,-4.23421,-78.7989,121.946,186.848,26.456
15,2734,1465.88,33,34.0781,90,-3.73225,-72.5639,59.6577,156.795,658.977
16,2740,1516.81,29.8,36.0713,90,-3.59679,-59.4773,9.49669,158.632,57.9692
17,2746,1414.54,29.8,34.1071,90,-3.4497,-77.8658,110.563,162.916,619.97
18,2752,1640.86,23.4,37.2822,270,-4.72019,-77.7709,115.872,183.833,62.4642
19,2758,1278.34,33,31.9926,90,-3.79357,-84.8358,246.788,225.475,23.6315
20,2764,1608.74,20.2,36.9593,270,-4.4608,-75.092,83.8773,172.582,69.1278
21,2776,1293.23,26.6,37.9199,90,-4.13136,-84.2974,231.781,211.659,21.4802
22,2782,1292.3,29.8,34.8618,90,-4.13837,-84.3415,232.751,212.676,54.0239
