Index,VehicleID,posX,posY,Speed,Angle,dBmVeh,dBmRSU,Dis2RSU,AvgDIS,AvgLET
0,1822,1510.27,1517,9.38951,270,-1.59473,-64.4209,16.7646,52.253,204.026
1,1828,1536.18,1533,8.37669,90,-1.6347,-62.5077,13.7476,54.3597,481.245
2,1846,1513.33,1520.2,9.32992,270,-1.58554,-62.1227,12.6173,51.1089,210.237
3,1852,1545.3,1529.8,11.8195,90,-1.64186,-64.5303,20.8606,56.809,30.7484
4,1876,1520.41,1526.6,7.48412,90,-1.59923,-56.244,4.86538,50.6212,59.3117
5,1882,1511.08,1523.4,8.90248,270,-1.58887,-61.4192,14.0151,51.4868,154.914
6,1900,1531.4,1523.4,6.37392,270,-1.60305,-56.1806,6.59995,51.2501,103.792
7,1906,1541.26,1526.6,9.53205,90,-1.62352,-62.183,16.339,54.4271,46.8889
8,1912,1503.99,1526.6,4.81705,90,-1.60422,-63.9155,21.0718,53.7783,104.805
9,1930,1530.81,1520.2,7.41077,270,-1.59975,-58.3734,7.5358,51.179,78.2293
10,1936,1523.18,1529.8,8.39454,90,-1.60803,-56.7797,5.13327,51.2865,481.466
11,1942,1531.67,1517,6.11224,270,-1.62651,-60.4919,10.4137,51.8061,98.8981
12,1954,1517.52,1533,6.0718,90,-1.62443,-60.5404,10.9527,52.4456,59.8838
13,1966,1546.92,1523.4,3.79293,270,-1.63962,-63.7961,21.9794,56.5835,169.626
14,1972,1491.05,1526.6,2.27334,90,-1.58729,-67.8014,33.9921,59.5254,208.412
15,1984,1546.87,1520.2,3.71255,270,-1.64508,-64.2857,22.3898,56.6056,168.127
16,1996,1505.09,1529.8,4.98738,90,-1.60197,-64.2807,20.481,53.9374,103.216
17,2002,1558.58,1523.4,2.37495,270,-1.67175,-67.2961,33.6156,63.3804,77.7292
18,2008,1424.9,1523.4,19.0472,270,-1.82319,-77.4933,100.109,108.228,19.2112
19,2020,1492.08,1529.8,3.28844,90,-1.59519,-67.8315,33.2702,59.4322,78.3466
20,2026,1546.92,1517,4.38474,270,-1.65677,-65.2329,23.3308,57.0779,91.2785
21,2032,1529.8,1300.53,20.2689,0,-2.5003,-84.4793,224.518,225.32,12.3069
22,2038,1517,1510.41,0,180,-1.65934,-63.2769,16.6411,52.844,70.3608
23,2044,1502.42,1533,3.90714,90,-1.61428,-66.1342,23.9551,55.7536,76.7331
24,2050,1559.28,1520.2,4.91641,270,-1.69266,-67.6551,34.6184,63.8428,82.9927
25,2056,1568.39,1523.4,1.60482,270,-1.70185,-69.4499,43.4175,70.279,82.2567
26,2062,1523.4,1510.41,0,180,-1.64818,-61.1853,14.6809,52.6232,70.6641
27,2068,1481.05,1529.8,0,90,-1.61805,-70.1537,44.2143,65.6285,70.7919
28,2074,1533,1539.67,0,0,-1.66093,-63.9093,16.7062,56.4827,71.5344
29,2080,1576.45,1520.2,6.86508,270,-1.76016,-70.9499,51.6745,76.4386,88.4464
30,2086,1520.2,1510.4,0,180,-1.64331,-62.2229,15.3718,52.5878,70.515
31,2092,1481.12,1526.6,0,90,-1.61587,-69.9789,43.9102,65.1839,71.0207
32,2098,1619.59,1520.2,13.4982,270,-1.91405,-76.1147,94.7128,114.514,29.3553
33,2104,1348.25,1520.2,24.1585,270,-2.10958,-82.3859,176.819,177.277,12.8207
34,2110,1529.8,1575.67,17.863,0,-1.78036,-71.5442,50.8999,81.405,16.4058
35,2116,1587.87,1523.4,10.4741,270,-1.79972,-72.6277,62.8901,85.8992,54.3241
36,2122,1473.24,1526.6,0,90,-1.6789,-71.382,51.7819,70.43,70.9812
37,2128,1520.2,1327.07,18.0551,180,-2.29149,-82.9316,197.987,199.809,15.5544
38,2134,1606.28,1523.4,8.9982,270,-1.93499,-74.8167,81.3001,102.136,160.324
39,2140,1430.88,1526.6,16.8714,90,-1.83338,-76.4661,94.1298,103.342,19.2958
40,2146,1465.07,1526.6,2.32719,90,-1.66821,-72.6245,59.9553,76.3825,207.915
41,2158,1523.4,1456.8,20.68,180,-1.9227,-73.6087,68.2196,87.4312,16.3772
42,2218,1318.23,1526.6,22.8025,90,-2.15562,-83.2804,206.78,206.237,11.1867
