Index,VehicleID,posX,posY,Speed,Angle,dBmVeh,dBmRSU,Dis2RSU,AvgDIS,AvgLET
68,3160,1404.55,1529.8,17.8294,90,-1.03658,-78.6357,120.549,133.772,55.6524
69,3166,1660.52,1520.2,18.8098,270,-1.04394,-79.2411,135.61,148.208,26.0966
70,3172,1523.4,1502.97,0,180,-0.924281,-64.2799,22.0855,69.145,137.808
71,3178,1600.8,1520.2,4.21286,270,-0.982753,-74.2431,75.9475,98.9007,38.5494
72,3184,1403.65,1526.6,19.262,90,-1.04492,-78.6557,121.357,152.247,20.3909
73,3190,1526.6,1548.64,5.18752,0,-0.921124,-65.1047,23.6986,68.6712,49.7466
74,3196,1523.4,1393.71,19.8224,180,-1.06318,-79.3717,131.298,170.258,20.7166
75,3202,1289.72,1533,17.9325,90,-1.57709,-84.4543,235.419,243.476,50.7835
76,3208,1678.92,1523.4,19.1709,270,-1.11383,-80.3483,153.929,165.162,25.4018
77,3214,1606.72,1523.4,2.49684,270,-0.9855,-74.8816,81.7354,102.357,56.989
78,3232,1533,1744.06,19.3524,0,-1.58896,-84.1349,219.207,224.993,12.7736
