1016.65,16.1268,535.621,0,10.685,15.0494,24.0331,9.78098,81.8011,0,38.6986,8.67596,20.9051,17.8464,41.9319,15.0823,12.0418,10.028,7.1042,25.2224,9.44022,8.02658,13.2839,23.3638,41.5691,18.854,20.0845,9.63938,7.01631,0,35.1284,8.8975,18.9011,6.99213,5.48403,0,25.6911,13.1246,19.1285,0,4.58223,26.0619,2.90524,25.3591,6.90558,1.93965,0,19.5556,0,0.793123,0,23.8558,9.30438,11.6274,9.42568
16.1268,1016.65,29.6888,9.26112,26.0386,10.9477,25.111,26.2197,43.835,11.2717,23.3291,26.4001,27.4291,13.9131,19.7446,16.8899,33.0894,7.06906,28.1893,16.6533,12.5217,29.5381,15.2362,74.5486,43.1451,20.4805,29.5231,10.8074,13.7769,26.9215,30.7658,41.1272,19.8091,51.4116,14.4658,35.0086,14.6891,10.263,19.3827,66.2907,26.7919,22.5405,13.8604,13.8682,19.693,9.93495,57.0753,19.1622,76.8757,7.10269,74.5206,12.3485,7.15879,10.3763,6.5904
535.621,29.6888,1016.65,0,17.2647,15.6117,27.1234,16.8314,105.876,6.83685,39.1778,16.3346,24.9305,18.6694,39.4931,17.3067,17.6815,10.8679,12.085,25.3994,11.8932,17.2023,15.3475,34.8747,50.5162,21.5056,24.6092,11.4059,10.3219,14.2312,38.906,16.4644,21.3981,14.5505,10.034,16.4493,24.1361,13.6899,21.4928,414.615,14.8958,27.7385,6.29379,23.4668,11.0542,4.6416,32.3512,21.7984,0,3.19577,0,21.664,9.72582,12.5531,9.68495
0,9.26112,0,1016.65,17.7553,8.89383,9.51788,18.0005,4.49908,172.915,5.98962,18.2471,10.7322,7.7924,4.98028,13.5889,15.0218,7.11665,13.8306,5.87427,24.5405,17.202,17.4885,9.70996,6.90979,9.47705,10.9149,19.7805,37.3023,18.997,7.71008,15.1028,8.65449,13.4578,41.2765,16.4818,4.01854,7.56117,7.54344,10.1219,18.8018,7.5093,24.1031,3.32058,25.4508,26.4678,9.86057,5.99619,10.5246,26.1297,10.4182,2.48482,0,0,0
10.685,26.0386,17.2647,17.7553,1016.65,20.8268,72.72,1016.65,25.1745,22.4662,28.3896,1016.65,229.181,30.3702,20.5692,92.7241,62.9288,14.4333,26.8317,28.5657,37.6667,277.919,54.125,39.6312,36.231,145.042,224.432,25.867,41.7996,1016.65,41.5282,52.9544,141.561,33.0133,36.6293,124.185,16.6722,19.2903,139.688,20.8785,1016.65,45.6837,19.9951,14.4572,52.0456,21.6661,18.6331,139.291,20.4367,18.0323,19.6872,11.7944,13.5414,25.0912,12.353
15.0494,10.9477,15.6117,8.89383,20.8268,1016.65,31.5712,20.2016,17.6605,15.5953,27.9826,19.5292,26.0015,72.9489,25.4817,32.1894,15.4603,99.2324,9.8996,61.6093,29.4,18.274,31.0724,14.1805,20.5519,32.0608,23.1619,31.4491,20.6969,17.1109,23.3694,13.7204,32.8084,11.1336,19.9193,15.2052,93.8205,56.3277,33.4337,7.81929,17.8087,42.6029,9.88588,52.0293,16.6784,11.3131,6.58203,33.9834,5.75397,10.2247,5.30011,29.6755,21.7541,29.0123,21.8736
24.0331,25.111,27.1234,9.51788,72.72,31.5712,1016.65,70.696,35.1929,15.231,58.1071,68.5155,136.48,53.708,37.7432,58.608,34.2378,19.0833,18.7901,67.7104,30.2667,71.787,41.1432,38.3981,48.633,107.753,94.2948,23.7292,25.1956,60.6378,81.3715,31.89,109.384,23.6186,24.0112,62.1993,28.2012,24.1385,111.32,20.6333,62.9165,136.326,12.7957,24.1541,26.9401,12.0965,17.8507,113.727,18.0853,9.26081,17.1151,19.5101,13.3306,22.9959,12.7709
9.78098,26.2197,16.8314,18.0005,1016.65,20.2016,70.696,1016.65,24.8381,22.5407,27.6676,1016.65,222.592,29.3684,20.0237,91.716,64.2056,13.9393,27.3912,27.6056,37.1604,278.312,53.5364,39.7716,35.8524,143.296,219.605,25.412,41.9434,1016.65,40.7253,53.9713,139.688,33.6138,36.6533,124.632,16.1627,18.7263,137.691,21.0212,1016.65,44.3493,20.4191,14.0059,53.0814,22.1558,18.8027,137.165,20.6867,18.4743,19.9503,11.4071,13.1815,24.636,11.9281
81.8011,43.835,105.876,4.49908,25.1745,17.6605,35.1929,24.8381,1016.65,9.89811,48.0166,24.4518,33.1248,21.5599,41.7488,21.5324,24.4205,12.3065,16.3083,29.1839,14.8965,26.7779,18.7542,59.1887,101.269,27.8314,33.1238,13.6449,13.7074,22.8315,54.5008,24.8819,27.5623,21.9382,13.6538,28.7876,24.2465,15.1779,27.5588,66.9262,23.3386,33.6076,9.13164,22.8909,15.6826,7.29992,40.7794,27.8224,56.8337,5.46188,45.1998,20.386,10.5097,14.2563,10.3144
0,11.2717,6.83685,172.915,22.4662,15.5953,15.231,22.5407,9.89811,1016.65,10.8496,22.6067,16.5972,16.2291,9.37786,25.4341,18.4313,14.0084,14.5824,12.3324,40.0098,20.9167,32.1485,12.6474,12.0313,18.9481,16.5375,38.021,49.0871,22.7241,12.1842,17.3007,18.774,14.7237,60.6371,19.1887,8.2393,16.989,18.3732,10.8495,22.7093,13.1637,21.2209,7.12307,28.0621,24.3388,10.2755,17.7168,10.7078,23.3102,10.493,5.88324,50.5878,72.7741,39.6171
