16.968,162.044,14.2803,105.193,263.239,78.227,113.792,12.2648,27.5547,267.7,8528.27,40.54,162.154,12.7193,272.115,69.6756,1398.47,45.647,40.9394,93.8596,81.4038,123.88,13.3999,55.2927,158.905,69.874,39.6131,86.7161,167.762,161.454,162.022,158.204,160.393,1265.95,276.561,160.53,1296.83,161.81,1264.41,158.765,15.1433,1231.46,23.4309,160.177,1232.97,158.544,1262.72,202.07,15.2789,281.019,161.508,1199.97,257.979,161.115,1166.97,261.537,159.87,1198.5,14.0776,1229.81,1164.88,1100.91,259.823,160.63,158.233,159.473,1133.95,27.4284,160.052,153.289,19.6456,167.133,229.199,128.731,20.166,28.3466,65.9445,283.854,159.377,13.894,14.8404,53.8521,11.6807,13.4795,12.5855,11.0117
11.1436,40.5271,12.0288,29.0517,42.4175,26.1383,29.6564,8.52583,87.5301,43.3679,40.54,8528.27,40.1752,9.64024,44.3198,25.2609,40.6753,21.1435,2137.21,27.8846,81.5971,61.1483,10.7285,154.369,39.3553,97.5284,19.6205,76.9229,53.4155,31.6294,40.0634,54.8364,39.6543,40.2489,45.2907,39.7653,41.2118,39.9391,40.6581,39.2451,12.3713,40.4954,20.9879,39.53,40.0862,39.1208,41.0672,38.6781,28.3759,46.2766,39.7922,39.9005,43.007,39.6225,39.6913,42.4214,39.3831,40.3096,14.6517,40.9045,40.0961,39.2013,42.422,39.4296,38.974,39.2133,39.4584,25.007,39.2132,37.0023,39.7507,31.5782,47.0369,46.1833,16.2152,16.2749,94.9838,47.3315,38.9728,23.4725,11.4343,39.2202,8.49167,22.0705,16.0079,8.18983
15.6349,1417.88,16.3563,105.733,235.411,78.6322,114.903,14.5251,27.6781,231.247,162.154,40.1752,8528.27,14.8269,227.015,69.965,157.407,45.5363,40.5198,94.7662,79.67,121.037,15.4916,54.4105,8528.27,68.6274,39.4647,84.846,163.376,163.141,8528.27,154.032,8528.27,154.302,222.633,8528.27,152.045,8528.27,152.702,8528.27,17.416,151.696,20.2956,8528.27,153.296,8528.27,151.102,213.94,16.307,218.116,8528.27,152.194,292.886,8528.27,150.994,233.984,8528.27,150.594,12.0381,150.096,149.369,148.287,232.543,8528.27,8528.27,8528.27,149.692,31.1526,8528.27,133.331,18.5397,172.45,217.253,146.172,17.5515,29.5181,62.1347,211.939,8528.27,12.0315,12.7984,61.2004,13.7386,11.6391,14.6425,12.9529
8.49578,13.3297,4129.83,14.9795,12.5971,15.4111,15.4788,258.081,9.15867,12.3196,12.7193,9.64024,14.8269,8528.27,12.0242,15.3806,12.2621,15.075,9.47443,15.7187,10.2563,10.4483,8528.27,9.91805,15.0318,10.1433,15.0885,10.2374,10.5489,15.3699,15.2296,10.4012,15.33,10.8055,11.7037,14.9306,10.9667,15.5919,10.6997,15.4278,191.484,10.3374,6.50741,15.6923,10.4431,15.7901,10.5912,13.3829,7.66105,11.3566,15.9542,10.0808,13.208,16.3165,9.71851,12.7531,16.0546,9.97504,2.5485,10.2289,9.60563,8.99371,12.9089,16.6788,16.1524,16.4169,9.35619,25.8666,17.0411,12.0121,4.7695,17.7226,8.24299,11.8826,7.97823,20.09,6.93138,11.1164,17.4037,2.15209,7.59051,13.5098,21.7207,2.15991,0,21.1017
14.9998,197.006,14.038,95.6613,8528.27,70.9932,103.547,11.216,30.1892,8528.27,272.115,44.3198,227.015,12.0242,8528.27,63.2882,232.542,41.4147,44.7856,85.3216,88.7422,135.255,12.9381,60.3751,223.384,76.3423,35.8935,94.6117,182.781,146.629,230.506,172.512,228.637,215.652,8528.27,225.205,217.349,233.58,214.309,226.757,14.8366,209.978,23.0818,231.684,211.294,229.776,212.954,157.885,17.1635,8528.27,236.591,206.871,264.973,239.538,202.385,8528.27,234.667,205.583,14.2133,208.65,201.036,193.214,8528.27,242.419,232.732,237.586,197.833,28.3224,245.235,148.349,21.3897,152.165,249.346,133.742,19.3257,25.8085,71.7369,8528.27,247.986,15.1806,13.8151,56.1775,10.5066,14.7017,13.9216,9.93264
22.8805,69.85,16.0511,211.802,66.5627,602.881,182.759,15.6587,19.5798,64.9268,69.6756,25.2609,69.965,15.3806,63.2882,8528.27,69.2198,133.852,25.3086,272.294,37.0051,43.3831,15.6254,30.3072,71.3713,34.0918,94.1493,37.8672,48.4226,124.468,69.8051,47.2338,70.5094,68.3668,61.6169,70.6681,67.2383,69.6208,67.6625,71.2137,17.2067,67.3521,19.9043,70.3251,68.0563,71.0294,66.9582,72.9595,12.3788,59.9199,69.3978,67.7058,63.0926,69.1358,67.3145,66.582,70.1021,67.0015,11.7235,66.6478,66.6021,66.4067,66.593,68.8344,70.8064,69.8401,66.8818,25.4137,68.493,64.6566,14.6593,116.545,50.7792,51.6465,19.0731,51.2302,32.1694,58.1301,68.1107,10.4225,14.8823,37.5799,17.057,10.1897,10.9694,15.6976
17.1085,161.682,13.8457,104.49,225.701,77.6945,112.923,11.7642,27.5717,229.149,1398.47,40.6753,157.407,12.2621,232.542,69.2198,8528.27,45.4086,41.0869,93.14,81.8718,124.636,12.9542,55.5534,154.196,70.2306,39.4142,87.2206,168.885,160.18,156.696,159.273,155.096,8528.27,235.939,155.802,8528.27,155.961,8528.27,153.496,14.6661,8528.27,24.0675,154.361,8528.27,152.761,8528.27,225.55,15.0858,239.322,155.134,8528.27,251.092,154.214,8528.27,223.993,153.534,8528.27,14.5061,8528.27,8528.27,8528.27,222.276,153.2,151.934,152.615,8528.27,26.6993,152.089,157.236,19.8903,165.061,231.87,125.349,20.6757,27.935,66.7829,241.009,150.879,14.2595,15.2247,52.4358,11.1165,13.8385,12.2173,10.4796
29.275,45.6738,15.3715,81.4453,43.5566,110.358,76.5747,15.5462,16.9386,42.4865,45.647,21.1435,45.5363,15.075,41.4147,133.852,45.4086,8528.27,21.1498,89.47,28.9573,32.5434,15.1392,24.623,46.4552,27.0121,326.133,29.4137,35.4941,64.5826,45.372,34.7611,45.8327,45.0664,40.3215,45.9958,44.2719,45.1972,44.6057,46.2934,16.4712,44.4575,19.1988,45.6579,44.9182,46.1186,44.1451,47.7635,10.8433,39.2115,44.9965,44.7445,41.5608,44.7697,44.5449,43.5464,45.4572,44.2838,11.5128,43.9969,44.0801,44.0667,43.5309,44.5162,45.9179,45.2304,44.3192,21.8361,44.2357,45.6966,13.3204,61.0594,36.6527,34.9354,19.4119,83.4749,25.9681,38.018,43.9274,9.89182,15.8146,28.2992,19.3052,9.71151,9.26374,17.4167
11.1418,40.9123,11.8829,29.1579,42.8455,26.1979,29.7645,8.33928,84.8244,43.8148,40.9394,2137.21,40.5198,9.47443,44.7856,25.3086,41.0869,21.1498,8528.27,27.9631,84.129,62.3892,10.5732,164.945,39.6834,101.247,19.6133,79.1027,54.3303,31.7775,40.3962,55.8045,39.979,40.6864,45.7757,40.1016,41.6594,40.2609,41.1036,39.5617,12.2168,40.9464,21.1547,39.8436,40.5292,39.4263,41.5209,39.0355,28.1237,46.7812,40.1024,40.3486,43.3743,39.9204,40.1443,42.8459,39.6851,40.7658,14.7851,41.3637,40.5573,39.6629,42.8429,39.7148,39.2678,39.5032,39.9159,24.8503,39.485,37.392,39.5039,31.6814,47.7977,46.5165,16.3234,16.1913,99.0281,47.8534,39.2306,23.6205,11.4901,39.2339,8.31944,22.2316,15.8647,8.02329
20.2967,94.2462,16.5798,984.65,89.7469,496.17,568.043,15.9045,21.1905,87.536,93.8596,27.8846,94.7662,15.7187,85.3216,272.294,93.14,89.47,27.9631,8528.27,42.7599,51.765,16.0559,34.1104,96.6683,39.0451,69.5327,43.9944,58.8657,227.661,94.6517,57.231,95.6035,91.6093,83.063,95.7173,90.1833,94.4945,90.6575,96.5552,17.7698,90.141,19.7155,95.4463,91.0928,96.3981,89.7058,98.3524,13.3561,80.7696,94.2858,90.5206,84.3832,94.0251,89.8915,89.8121,95.2375,89.5687,11.537,89.1893,88.9268,88.4579,89.8661,93.7121,96.1893,94.9769,89.2045,27.6444,93.3463,78.9984,15.3116,208.249,62.5141,66.8793,18.4,43.331,36.2643,78.39,92.9267,10.4963,14.0589,44.226,16.4549,10.2328,12.1379,15.2587
14.0583,81.0863,12.2798,45.4141,84.9576,39.083,46.7887,9.37968,41.6376,86.8484,81.4038,81.5971,79.67,10.2563,88.7422,37.0051,81.8718,28.9573,84.129,42.7599,8528.27,234.395,11.1624,176.294,78.0355,560.935,26.3147,1170.54,158.629,52.585,79.2449,168.06,78.4309,81.7366,90.6737,78.8528,83.467,78.813,82.5506,77.6169,12.8118,82.407,24.6752,77.999,81.593,77.185,83.3645,77.5942,18.9388,92.635,78.3336,81.4053,80.8736,77.8058,81.1732,84.8895,77.5196,82.2193,15.8165,83.221,81.9821,80.5737,84.8146,77.2286,76.7056,76.9918,80.8962,25.5747,76.601,70.6539,26.8411,52.031,122.179,77.3288,19.8517,20.1493,434.511,94.6577,75.9212,18.4105,14.2607,48.3829,8.69364,17.6719,13.2802,8.30146
14.8029,123.344,12.4264,55.6274,129.375,46.4298,57.7996,9.5989,35.7957,132.312,123.88,61.1483,121.037,10.4483,135.255,43.3831,124.636,32.5434,62.3892,51.765,234.395,8528.27,11.3348,101.254,118.497,163.889,29.2138,289.526,502.657,67.5516,120.346,598.079,119.082,124.529,138.256,119.767,127.191,119.647,125.794,117.817,13.0136,125.597,25.1231,118.383,124.332,117.118,127.059,117.946,17.4993,141.303,118.874,124.067,114.337,118.026,123.732,129.258,117.61,125.331,15.7894,126.861,124.989,122.854,129.13,117.099,116.345,116.761,123.328,25.7033,116.094,96.1186,24.4848,67.0531,262.359,96.6325,20.5101,21.7239,150.886,144.435,115.007,17.3136,14.7704,50.7303,8.80388,16.6932,12.8082,8.37637
8.39112,14.0068,8259.3,15.3793,13.3861,15.6821,15.8893,244.953,10.3388,13.1691,13.3999,10.7285,15.4916,8528.27,12.9381,15.6254,12.9542,15.1392,10.5732,16.0559,11.1624,11.3348,8528.27,10.9262,15.652,11.1261,15.0648,11.1539,11.3525,15.8187,15.8935,11.2324,15.9715,11.5002,12.6878,15.5729,11.7081,16.2552,11.4178,16.0473,187.88,11.0562,7.16524,16.3331,11.1385,16.4089,11.3332,13.9623,9.20838,12.4174,16.6169,10.7769,14.1183,16.9785,10.4152,13.5418,16.6948,10.6945,3.89725,10.9716,10.3258,9.69173,13.6973,17.3402,16.7706,17.0565,10.0535,28.0688,17.7018,12.5361,5.60989,18.1687,8.99686,13.3015,8.19783,19.6854,7.76377,12.2656,18.0637,2.79505,7.61105,15.4738,20.808,2.77424,0,20.1842
12.5393,55.1633,12.1469,35.8482,57.7822,31.6389,36.7206,8.905,55.6102,59.0777,55.2927,154.369,54.4105,9.91805,60.3751,30.3072,55.5534,24.623,164.945,34.1104,176.294,101.254,10.9262,8528.27,53.2916,261.307,22.6306,154.332,82.8755,40.02,54.181,85.8329,53.6233,55.247,61.6985,53.8511,56.4879,53.9415,55.8047,53.0657,12.5873,55.6526,23.0548,53.3839,55.0949,52.8262,56.3623,52.7145,22.7165,63.0422,53.6704,54.9121,57.3505,53.3671,54.6984,57.7585,53.1127,55.4698,15.3849,56.2102,55.2515,54.1764,57.7302,53.0312,52.5551,52.8095,54.4533,25.5348,52.662,49.8829,31.7947,39.7155,70.4435,59.2396,18.1327,18.0252,281.99,64.451,52.2585,20.5986,12.8829,44.3384,8.53295,19.6105,14.6343,8.1908
16.0095,1413.88,16.4731,107.837,231.89,80.2282,117.186,14.799,27.1225,227.671,158.905,39.3553,8528.27,15.0318,223.384,71.3713,154.196,46.4552,39.6834,96.6683,78.0355,118.497,15.652,53.2916,8528.27,67.1983,40.27,83.0872,159.996,166.448,8528.27,150.812,8528.27,151.084,218.945,8528.27,148.829,8528.27,149.484,8528.27,17.5522,148.477,20.2086,8528.27,150.077,8528.27,147.884,211,15.9507,214.371,8528.27,148.973,292.536,8528.27,147.771,230.486,8528.27,147.373,11.8997,146.877,146.146,145.06,229.069,8528.27,8528.27,8528.27,146.468,31.0829,8528.27,133.365,18.123,175.948,212.473,145.663,17.5965,30.1231,60.7453,208.155,8528.27,11.6835,12.9086,60.938,14.0895,11.3059,14.407,13.2778
13.2067,69.6741,12.3181,41.3003,73.0314,35.8553,42.4794,9.16518,46.1198,74.6856,69.874,97.5284,68.6274,10.1433,76.3423,34.0918,70.2306,27.0121,101.247,39.0451,560.935,163.889,11.1261,261.307,67.1983,8528.27,24.6351,379.265,121.554,47.1923,68.3102,127.453,67.5981,69.9238,78.0322,67.9129,71.4864,67.9823,70.6359,66.886,12.816,70.463,23.7741,67.2702,69.7509,66.5581,71.348,66.5693,20.6511,79.748,67.6137,69.539,71.1089,67.2037,69.2878,72.9921,66.9016,70.2511,15.4918,71.1751,69.9945,68.6655,72.9469,66.7515,66.1895,66.4916,68.9968,25.9258,66.2564,61.3656,28.591,46.837,97.6341,70.6056,18.9033,19.2029,2006.75,81.5378,65.717,19.2052,13.4541,47.5943,8.66233,18.3823,14.1163,8.29096
33.0105,39.6216,15.2022,64.4554,37.7712,81.9718,61.281,15.6563,15.9003,36.8331,39.6131,19.6205,39.4647,15.0885,35.8935,94.1493,39.4142,326.133,19.6133,69.5327,26.3147,29.2138,15.0648,22.6306,40.27,24.6351,8528.27,26.6692,31.6667,53.458,39.3103,31.0425,39.7142,39.1507,34.9352,39.8673,38.4447,39.1477,38.7468,40.118,16.2805,38.6262,18.5101,39.5516,39.03,39.9554,38.343,41.463,10.2394,33.9621,38.9623,38.887,36.1089,38.7538,38.7215,37.7585,39.3661,38.4832,11.1651,38.2223,38.3142,38.3216,37.741,38.5218,39.77,39.1576,38.5332,20.5254,38.2659,40.1941,12.6665,50.601,32.5344,30.4849,19.1792,114.552,23.7699,32.912,37.9855,9.48644,15.9433,25.3755,21.0897,9.32752,8.61176,18.8236
14.0952,86.3733,12.2798,46.819,90.5394,40.0812,48.3039,9.34482,40.5705,92.5739,86.7161,76.9229,84.846,10.2374,94.6117,37.8672,87.2206,29.4137,79.1027,43.9944,1170.54,289.526,11.1539,154.332,83.0872,379.265,26.6692,8528.27,181.975,54.6235,84.3876,194.324,83.5117,87.0783,96.6902,83.9666,88.9394,83.922,87.9542,82.6359,12.8166,87.8005,24.7249,83.0462,86.9246,82.1703,88.83,82.6163,18.7874,98.8006,83.4053,86.7234,85.4732,82.8365,86.4744,90.4657,82.5294,87.5993,15.8115,88.6763,87.3449,85.8309,90.3848,82.2146,81.6536,81.9606,86.1771,25.6256,81.5383,74.2263,26.4843,54.0745,135.541,80.4675,19.9148,20.3139,316.817,100.977,80.8059,18.2884,14.2878,48.911,8.65149,17.5693,13.2609,8.2572
15.8125,166.876,12.3621,63.7435,174.962,52.2424,66.5499,9.809,32.5971,178.868,167.762,53.4155,163.376,10.5489,182.781,48.4226,168.885,35.4941,54.3303,58.8657,158.629,502.657,11.3525,82.8755,159.996,121.554,31.6667,181.975,8528.27,79.8671,162.333,3363.45,160.651,169.16,186.772,161.686,172.592,161.29,170.842,158.969,12.9789,170.683,25.8232,159.608,169.002,157.926,172.523,159.808,16.0343,190.825,160.146,168.753,140.258,158.899,168.413,174.761,158.464,170.434,15.9929,172.365,170.087,167.458,174.546,157.546,156.782,157.217,167.982,25.0772,156.086,116.77,23.0135,79.2297,575.189,105.639,21.3966,23.0366,114.784,194.944,154.512,16.5626,15.5735,50.1458,8.84263,16.0092,11.9278,8.38736
18.4978,162.159,16.4607,297.025,154.323,155.395,378.689,15.3867,23.2077,150.479,161.454,31.6294,163.141,15.3699,146.629,124.468,160.18,64.5826,31.7775,227.661,52.585,67.5516,15.8187,40.02,166.448,47.1923,53.458,54.6235,79.8671,8528.27,162.963,77.1321,164.618,157.437,142.702,164.794,154.979,162.71,155.782,166.273,17.6073,154.863,20.2138,164.364,156.518,166.019,154.127,169.277,14.1956,138.715,162.366,155.501,134.06,161.933,154.386,154.445,164.021,153.847,11.8083,153.208,152.708,151.848,154.547,161.409,165.676,163.588,153.169,29.0152,160.793,105.785,16.3442,3183.76,88.5366,94.185,18.3321,36.6145,43.5399,134.586,160.084,10.9986,13.7776,51.2898,15.308,10.6957,12.8632,14.3019
15.2906,1377.98,16.7574,105.516,239.041,78.466,114.77,14.954,27.675,234.808,162.022,40.0634,8528.27,15.2296,230.506,69.8051,156.696,45.372,40.3962,94.6517,79.2449,120.346,15.8935,54.181,8528.27,68.3102,39.3103,84.3876,162.333,162.963,8528.27,153.04,8528.27,153.178,226.052,8528.27,151.03,8528.27,151.578,8528.27,17.8547,150.466,19.6843,8528.27,152.066,8528.27,149.978,209.309,16.4803,221.462,8528.27,150.854,299.753,8528.27,149.541,237.644,8528.27,149.254,11.6448,148.866,147.914,146.601,236.232,8528.27,8528.27,8528.27,148.125,31.8869,8528.27,129.409,18.292,172.944,214.572,149.62,17.0356,29.6508,61.2823,215.237,8528.27,11.6051,12.3915,62.6558,14.0507,11.2163,15.0582,13.2474
15.5612,157.361,12.2688,61.9112,165.063,50.8866,64.5722,9.61784,33.2601,168.784,158.204,54.8364,154.032,10.4012,172.512,47.2338,159.273,34.7611,55.8045,57.231,168.06,598.079,11.2324,85.8329,150.812,127.453,31.0425,194.324,3363.45,77.1321,153.04,8528.27,151.438,159.53,176.313,152.422,162.8,152.048,161.132,149.836,12.8688,160.98,25.8075,150.446,159.378,148.844,162.734,150.627,16.337,180.173,150.959,159.14,134.772,149.773,158.815,164.872,149.357,160.742,16.0545,162.582,160.41,157.903,164.668,148.486,147.755,148.171,158.403,25.0686,147.095,113.032,23.4105,76.444,485.906,103.704,21.2966,22.6132,120.081,184.097,145.598,16.8443,15.4536,50.0498,8.6521,16.2743,12.0679,8.2118
15.4807,1376.43,16.8135,106.569,237.226,79.2652,115.912,15.0891,27.3972,232.966,160.393,39.6543,8528.27,15.33,228.637,70.5094,155.096,45.8327,39.979,95.6035,78.4309,119.082,15.9715,53.6233,8528.27,67.5981,39.7142,83.5117,160.651,164.618,8528.27,151.438,8528.27,151.579,224.156,8528.27,149.43,8528.27,149.978,8528.27,17.9202,148.866,19.6471,8528.27,150.466,8528.27,148.379,207.912,16.3007,219.537,8528.27,149.254,299.535,8528.27,147.941,235.841,8528.27,147.654,11.5798,147.266,146.314,145.001,234.44,8528.27,8528.27,8528.27,146.525,31.8474,8528.27,129.466,18.0857,174.688,212.203,149.344,17.0634,29.9521,60.5944,213.293,8528.27,11.4346,12.451,62.5156,14.2235,11.0531,14.9386,13.4073
17.7905,161.565,12.3945,103.136,209.309,76.6706,111.069,10.2127,27.0087,212.509,1265.95,40.2489,154.302,10.8055,215.652,68.3668,8528.27,45.0664,40.6864,91.6093,81.7366,124.529,11.5002,55.247,151.084,69.9238,39.1507,87.0783,169.16,157.437,153.178,159.53,151.579,8528.27,218.792,152.693,8528.27,152.066,8528.27,149.979,13.0789,8528.27,26.2787,150.466,8528.27,148.866,8528.27,239.041,13.931,221.913,150.854,8528.27,226.249,149.541,8528.27,207.494,149.254,8528.27,15.9291,8528.27,8528.27,8528.27,205.671,148.125,147.654,147.941,8528.27,24.0428,146.602,171.423,20.2954,159.454,236.05,112.874,22.542,26.7623,68.2102,223.207,144.967,15.1313,16.6967,47.1706,9.02593,14.702,10.7134,8.49493
