Index,VehicleID,posX,posY,Speed,Angle,dBmVeh,dBmRSU,Dis2RSU,AvgDIS,AvgLET
0,2140,1519.01,1525.07,0,76.8142,-0.738623,-56.1102,5.99435,72.9123,491.177
1,2146,1526.7,1529.8,6.45008,90,-0.740457,-57.0819,5.09343,75.5904,48.4413
2,2170,1511.63,1526.6,0,90,-0.735466,-60.6315,13.4672,71.4278,111.85
3,2194,1510.82,1529.8,4.31694,90,-0.737178,-62.3672,14.9698,71.6179,123.427
4,2206,1517,1556.9,10.2071,180,-0.754433,-68.8646,32.8849,82.6032,32.2242
5,2218,1519.53,1533,6.97178,90,-0.739823,-59.9314,9.69313,73.991,44.7794
6,2242,1498.59,1529.8,1.86542,90,-0.737348,-66.1791,26.842,70.4953,140.587
7,2284,1504.02,1533,4.37014,90,-0.738671,-65.7389,22.4551,71.3337,122.197
8,2302,1489.24,1529.8,0,90,-0.732586,-68.5016,36.0777,70.4591,109.21
9,2326,1502.49,1526.6,2.66613,90,-0.736752,-64.4631,22.5701,70.4445,103.705
10,2338,1491.18,1533,2.07473,90,-0.74279,-68.6398,34.7533,70.9167,108.691
11,2368,1491.32,1526.6,2.22142,90,-0.733242,-67.7556,33.7192,70.2375,122.802
12,2374,1481.29,1526.6,0,90,-0.74753,-69.9456,43.7358,70.8407,108.854
13,2398,1473.24,1529.8,0,90,-0.747733,-71.4884,51.9792,72.0316,107.429
14,2422,1480.97,1529.8,0,90,-0.745938,-70.1693,44.2878,71.0028,108.316
15,2446,1465.81,1529.8,0,90,-0.743226,-72.6083,59.3844,73.5105,106.527
16,2464,1473.46,1533,0,90,-0.750127,-71.7025,52.1533,72.4207,106.949
17,2488,1481.53,1533,0,90,-0.741101,-70.3902,44.2016,71.3854,107.872
18,2494,1397.77,1520.2,19.8953,270,-0.816147,-79.5821,127.321,110.351,111.857
19,2518,1465.81,1526.6,0,90,-0.736461,-72.5277,59.2118,73.4128,107.029
20,2536,1466.03,1533,0,90,-0.748702,-72.7763,59.5093,73.8758,106.049
21,2560,1473.24,1526.6,0,90,-0.738996,-71.382,51.7818,71.9207,107.931
22,2578,1458.38,1526.6,0,90,-0.743939,-73.5412,66.6424,75.388,106.079
23,2602,1458.38,1529.8,0,90,-0.746609,-73.6104,66.7957,75.4763,105.577
24,2608,1443.51,1526.6,0,90,-0.758556,-75.2726,81.505,80.7764,104.031
25,2638,1450.94,1526.6,0,90,-0.74682,-74.4496,74.0735,77.8432,105.08
26,2656,1458.6,1533,0,90,-0.74803,-73.7357,66.8823,75.8193,105.101
27,2662,1450.94,1529.8,0,90,-0.744445,-74.5101,74.2114,77.9257,104.579
28,2668,1509.12,1523.4,10.1794,270,-0.738426,-62.2714,15.9633,71.0089,40.0056
29,2692,1451.16,1533,0,90,-0.749015,-74.6022,74.2673,78.2484,104.103
30,2710,1510.66,1520.2,9.18175,270,-0.738199,-63.1874,15.1187,71.4059,54.9559
31,2722,1443.51,1529.8,0,90,-0.754318,-75.3263,81.6303,80.8573,103.529
32,2728,1529.08,1520.2,7.49297,270,-0.745177,-57.7764,6.29991,76.0319,93.5214
33,2740,1443.73,1533,0,90,-0.756266,-75.3916,81.661,81.1634,103.056
34,2746,1527.76,1523.4,7.41338,270,-0.74248,-55.2961,3.18592,75.4786,92.0407
35,2764,1436.08,1526.6,0,90,-0.758667,-76.0247,88.9367,84.1897,102.929
36,2770,1510.69,1517,9.40408,270,-0.742495,-64.381,16.3981,71.8382,54.2282
37,2776,1436.3,1533,0,90,-0.758099,-76.1163,89.0613,84.5731,101.956
38,2782,1558.15,1523.4,2.24751,270,-0.754737,-67.1732,33.1921,89.5816,230.433
39,2800,1436.08,1529.8,0,90,-0.756568,-76.0729,89.0515,84.2788,102.428
40,2806,1528.45,1517,7.81518,270,-0.747374,-59.4536,8.71229,76.1262,59.6428
41,2818,1546.08,1520.2,4.68249,270,-0.750769,-64.0016,21.6156,83.2687,100.287
42,2830,1428.64,1529.8,0,90,-0.760666,-76.7609,96.4745,88.2301,101.274
43,2836,1421.21,1526.6,0,90,-0.774983,-77.3587,103.801,92.6362,100.565
44,2848,1544.73,1523.4,4.88288,270,-0.750902,-62.9486,19.799,82.6149,122.555
45,2854,1428.64,1526.6,0,90,-0.760926,-76.7171,96.3686,88.143,101.775
46,2866,1545.38,1517,5.43992,270,-0.75103,-64.8608,21.8899,83.1863,64.5848
47,2878,1428.87,1533,0,90,-0.762718,-76.7944,96.4666,88.5023,100.804
48,2884,1559.32,1517,1.74599,270,-0.758262,-68.107,35.2427,90.4164,130.126
49,2896,1421.21,1529.8,0,90,-0.772075,-77.3986,103.899,92.7109,100.064
50,2902,1533,1353.09,17.7887,0,-0.947228,-82.2407,172.101,186.24,16.45
51,2908,1558.65,1520.2,2.22146,270,-0.751262,-67.4902,33.9928,89.8249,230.766
52,2914,1413.78,1526.6,0,90,-0.779078,-77.9562,111.233,97.6046,99.298
53,2926,1568.38,1523.4,0,270,-0.758826,-69.4567,43.4077,95.6646,106.236
54,2938,1413.78,1529.8,0,90,-0.77911,-77.993,111.325,97.679,98.7971
55,2944,1576.53,1523.4,0,270,-0.76053,-70.9287,51.5521,101.07,105.168
56,2950,1520.2,1561.25,11.8166,180,-0.748242,-69.4004,36.5618,85.7579,28.7589
57,2956,1421.43,1533,0,90,-0.774644,-77.4285,103.876,92.9519,99.5957
58,2962,1568.62,1517,0,270,-0.764182,-69.8614,44.3513,95.9567,104.531
59,2974,1432.3,1523.4,18.1322,270,-0.759266,-76.7927,92.7154,86.3267,20.9569
60,2992,1636.49,1526.6,20.8653,90,-0.823088,-78.0271,111.501,152.268,13.6443
61,3004,1406.35,1529.8,0,90,-0.792196,-78.5495,118.751,103.128,97.47
62,3010,1568.37,1520.2,0,270,-0.757369,-69.5606,43.6381,95.6001,105.4
63,3022,1414,1533,0,90,-0.772949,-78.0199,111.288,97.8955,98.3306
64,3028,1533,1297.88,19.2426,0,-1.77753,-84.6203,227.258,236.033,24.3981
65,3034,1576.76,1520.2,0,270,-0.767356,-71.0168,51.9792,101.158,104.3
66,3040,1520.2,1510.41,0,180,-0.743116,-62.221,15.3626,74.9936,158.385
67,3046,1406.35,1526.6,0,90,-0.77599,-78.5154,118.665,103.043,97.9707
68,3052,1583.96,1523.4,0,270,-0.784219,-72.0826,58.982,106.472,104.115
69,3058,1533,1539.59,0,0,-0.749558,-63.8852,16.6411,80.1449,135.113
70,3064,1576.76,1517,0,270,-0.769099,-71.211,52.3718,101.347,103.463
71,3070,1584.19,1520.2,0,270,-0.772941,-72.1471,59.3845,106.578,103.246
72,3076,1591.39,1523.4,0,270,-0.789645,-73.1025,66.4126,112.309,102.986
73,3082,1523.4,1510.41,0,180,-0.745381,-61.1847,14.6794,75.8326,159.17
74,3088,1398.91,1526.6,0,90,-0.802278,-79.0408,126.098,108.961,96.5798
75,3094,1391.48,1526.6,0,90,-0.804014,-79.5364,133.53,115.354,95.1192
76,3100,1406.57,1533,0,90,-0.801247,-78.5738,118.703,103.325,97.0054
77,3106,1584.19,1517,0,270,-0.769831,-72.2984,59.733,106.763,102.408
78,3112,1398.91,1529.8,0,90,-0.803305,-79.0726,126.179,109.068,96.0792
79,3118,1517,1510.4,0,180,-0.746245,-63.2814,16.6522,74.3147,157.589
80,3124,1526.6,1550.32,6.44136,0,-0.758558,-65.6505,25.3686,81.9393,36.3809
81,3130,1607.44,1523.4,4.81389,270,-0.834342,-74.9585,82.4517,125.907,127.366
82,3136,1399.12,1533,0,90,-0.810736,-79.0958,126.137,109.26,95.6136
83,3142,1598.83,1523.4,0,270,-0.814117,-74.016,73.8437,118.492,101.776
