1313.5,58569.4,155.254,88.0197,34.9727,154.804,17.8111,154.263,157.673,16.7994,59960,90.629,34.4019,64.2051,59960,43.3631,15.8259,192.97,38.4622,58.4403,60.1074,59960,153.621,151.271,59960,59960,152.256,59960,133.865,59960,152.879,59960,148.817,59960,149.694,12.5669,59960,152.017,151.107,13.1075,153.793,12.9438,21.4698,225.195,59960,150.101,16.3594,59960,150.417,215.7,221.1,59960,149.507,217.421,146.884,147.906,149,222.268,59960,59960,59960,148.46,59960,223.739,17.0717,33.1741,252.98,147.799,219.669,219.141,59960,14.7267,17.809,15.334,14.7259,216.888,10.3507,9.0301,14.5176,14.2372
88.2854,88.7973,87.3595,2278.15,56.9103,87.0943,14.8754,86.7785,211.416,20.6182,90.629,59960,24.8322,36.9947,90.5908,29.0954,17.6374,168.969,26.7414,163.084,35.4605,90.6191,86.4055,85.0797,88.6638,88.4977,54.9817,90.557,52.0762,89.5536,85.9764,88.29,83.6964,90.4448,84.2015,10.5444,90.2814,85.48,84.9569,11.1481,66.4085,11.122,21.8603,84.1295,89.1819,84.3809,17.9595,88.0336,84.5882,92.0418,82.0571,90.0737,84.0651,92.1246,82.5871,83.173,83.7508,84.2314,89.8173,88.9255,87.7281,83.4652,88.6198,84.1858,17.3314,23.7278,136.182,83.065,82.1122,92.2049,87.3728,12.2914,16.6981,19.3387,12.4018,79.9569,8.64488,7.64097,17.6323,17.1693
35.2954,35.1318,35.3726,24.806,16.9912,35.2969,39.2845,35.2013,28.4519,10.9249,34.4019,24.8322,59960,76.0375,34.4163,171.222,9.65735,29.2073,307.906,21.4778,82.1263,34.3681,35.0838,35.299,34.9506,34.8528,45.6259,34.3121,47.8068,34.5932,34.9444,34.7396,35.4919,34.2366,35.6597,17.1772,34.1404,34.7795,34.6026,17.24,36.8444,24.7764,16.0792,36.9136,34.3834,34.4052,10.438,34.6067,35.1357,33.6151,37.7413,34.0272,34.9588,33.6353,35.1141,35.3149,34.1868,36.9296,33.8943,34.2505,34.4538,34.7531,34.0976,36.923,13.8298,1372.2,29.7396,33.9469,37.7512,33.6493,34.2807,32.6828,17.4752,9.2488,30.8249,38.5801,23.4193,19.0025,9.33319,9.25607
66.2185,65.7484,66.7896,36.7551,22.2024,66.8089,24.8187,66.7918,45.3474,13.3259,64.2051,36.9947,76.0375,59960,64.395,137.775,10.5011,47.6249,100.832,30.0976,1168.32,63.9778,66.7371,67.3132,64.7343,64.3739,116.045,63.6996,128.87,64.059,66.6438,63.991,67.8494,63.3867,67.9872,18.198,63.0327,66.5082,66.3424,18.4338,72.9722,15.6895,16.7491,69.3595,63.3204,66.1399,11.2273,63.5684,67.1788,63.3572,70.9179,62.6498,67.013,63.3259,67.4774,67.6835,65.9003,69.2508,62.2272,62.8978,63.1054,66.8017,62.4347,69.3079,17.419,79.3135,48.9604,65.6231,70.8671,63.2831,62.6011,23.1786,16.2087,9.64679,22.3665,72.4971,18.4049,15.9949,10.0167,9.91676
1345.23,59960,155.616,87.9849,35.0535,155.254,17.7075,154.803,157.486,16.9472,59960,90.5908,34.4163,64.395,59960,43.4364,15.4101,192.73,38.5266,58.4762,60.2853,59960,154.252,151.995,59960,59960,152.863,59960,134.402,59960,153.603,59960,149.638,59960,150.416,12.994,59960,152.838,152.021,13.5345,157.318,12.6735,20.99,221.781,59960,151.11,15.944,59960,151.238,219.693,217.748,59960,150.421,221.387,147.894,148.82,150.105,218.801,59960,59960,59960,149.472,59960,220.298,17.507,33.4908,251.777,149.003,216.29,223.081,59960,15.0006,17.4046,15.0004,14.9524,213.598,10.8503,9.53007,14.303,14.0313
44.605,44.3431,44.8474,29.0099,19.0111,44.8069,31.288,44.7417,34.0919,11.9386,43.3631,29.0954,171.222,137.775,43.4364,59960,10.0033,35.2597,387.263,24.64,157.575,43.2651,44.6502,44.981,43.8869,43.704,62.7937,43.136,66.7033,43.4342,44.532,43.504,45.2843,42.9831,45.4352,17.8909,42.8034,44.3836,44.2176,18.0202,47.6215,19.8909,16.3944,46.6828,43.0537,44.0264,10.764,43.2783,44.834,42.5833,47.7294,42.6034,44.6679,42.5852,44.9236,45.1182,43.8096,46.656,42.3777,42.828,43.0266,44.4686,42.5762,46.6712,15.4547,188.314,35.9091,43.5667,47.7183,42.5794,42.7483,27.6492,16.9445,9.37652,26.4023,48.7899,20.9942,17.6901,9.58833,9.50331
14.6841,15.1574,13.5246,17.6029,16.6629,13.1093,7.69256,12.6925,17.5075,12.1911,15.8259,17.6374,9.65735,10.5011,15.4101,10.0033,59960,17.4348,9.46899,17.4215,10.2297,16.2422,12.2685,11.7111,16.8603,17.2956,11.2701,16.6777,11.0153,16.9858,11.8414,17.7099,11.1488,17.1042,11.5949,0,17.5312,11.4034,10.9891,0,12.8893,6.26714,123.44,13.8464,17.8293,10.5748,20963.2,18.1242,11.2778,14.4307,13.5163,17.9455,10.8635,14.6091,10.3133,10.7343,10.1605,14.2029,18.3598,18.2436,18.5385,10.4328,18.6579,14.0248,8.3655,6.29263,19.9198,9.74595,13.6945,14.7882,18.9528,2.94103,374.123,23.9,3.38934,13.1606,0.68768,0.470002,21.272,20.9472
187.651,188.902,185.253,158.745,42.186,184.525,16.5191,183.686,818.326,17.9748,192.97,168.969,29.2073,47.6249,192.73,35.2597,17.4348,59960,31.9133,82.7837,45.2273,193.108,182.72,179.717,189.267,189.08,82.7845,193.142,76.7002,191.166,181.63,188.797,176.589,193.066,177.851,11.0105,192.881,180.39,179.099,11.579,98.9079,12.4792,22.6095,178.701,190.698,177.692,17.8768,188.412,178.489,195.356,174.285,192.598,177.199,195.602,173.866,175.298,176.166,179.056,192.213,190.312,187.922,175.733,189.823,178.89,16.5112,27.5923,756.87,174.516,174.471,195.842,187.329,13.0942,18.0476,17.4433,13.2298,169.809,8.68722,7.51091,16.0937,15.729
39.5724,39.3391,39.7861,26.6908,17.9067,39.7484,34.5218,39.6887,30.9742,11.4372,38.4622,26.7414,307.906,100.832,38.5266,387.263,9.46899,31.9133,59960,22.9006,111.486,38.3758,39.6052,39.9002,38.9359,38.7735,53.5296,38.2615,56.463,38.5302,39.4979,38.5957,40.1706,38.1259,40.3074,18.0556,37.9663,39.3635,39.2133,18.1368,42.0408,21.6409,15.8458,41.4338,38.1921,39.0405,10.2403,38.3948,39.7671,37.7581,42.3716,37.7885,39.6169,37.7604,39.8446,40.0204,38.8448,41.4108,37.5877,37.9913,38.1707,39.4368,37.7671,41.4239,14.9151,377.471,32.3591,38.6257,42.3623,37.7558,37.9228,30.366,16.8295,8.95419,28.7823,43.322,22.9973,19.1674,9.19777,9.12417
57.0516,57.3213,56.6149,174.066,88.5578,56.5053,13.4157,56.3638,91.3343,24.2151,58.4403,163.084,21.4778,30.0976,58.4762,24.64,17.4215,82.7837,22.9006,59960,29.0246,58.3731,56.1871,55.3975,56.9861,56.8145,40.9411,58.2692,39.2193,57.5594,55.9755,56.6187,54.5721,58.1341,54.8289,10.1013,57.9654,55.723,55.4507,10.7304,48.6243,9.82675,20.6366,54.4054,57.1942,55.1453,17.6293,56.3908,55.1475,59.5895,53.068,57.7696,54.8752,59.6167,53.9889,54.2996,54.8063,54.419,57.5418,56.9663,56.1306,54.557,56.706,54.4156,18.0911,20.8337,72.9781,54.4328,53.0775,59.6424,55.8374,11.6358,15.1551,21.7148,11.7124,51.7128,8.65359,7.79243,19.5073,18.9044
62.0084,61.5654,62.5442,35.2532,21.5507,62.5608,25.6691,62.543,43.1707,13.0298,60.1074,35.4605,82.1263,1168.32,60.2853,157.575,10.2297,45.2273,111.486,29.0246,59960,59.894,62.4896,63.0328,60.6132,60.2741,104.591,59.6327,115.136,59.9744,62.3997,59.9137,63.5383,59.3385,63.6704,18.345,59.0055,62.2696,62.1111,18.5558,68.2566,16.2372,16.5438,64.9785,59.2794,61.9178,10.9722,59.5158,62.9039,59.2988,66.4526,58.645,62.7454,59.2699,63.183,63.3797,61.6895,64.8772,58.2471,58.8815,59.0797,62.5438,58.4453,64.9304,17.1661,85.9685,46.3542,61.4255,66.4053,59.2301,58.6046,23.9364,16.2239,9.39848,23.0568,67.9464,19.0193,16.4913,9.78786,9.69482
1281.72,57177.3,154.803,88.0082,34.8726,154.264,17.9038,153.634,157.777,16.6398,59960,90.6191,34.3681,63.9778,59960,43.2651,16.2422,193.108,38.3758,58.3731,59.894,59960,152.899,150.453,59960,59960,151.558,59960,133.247,59960,152.062,59960,147.902,59960,148.879,12.1392,59960,151.102,150.096,12.6801,150.251,13.1986,21.9502,228.551,59960,148.994,16.7753,59960,149.502,211.641,224.394,59960,148.496,213.388,145.775,146.896,147.794,225.677,59960,59960,59960,147.349,59960,227.121,16.6359,32.8326,254.039,146.492,222.989,215.134,59960,14.4354,18.2139,15.6483,14.4848,220.118,9.81112,8.48645,14.7194,14.4306
162.358,157.554,59960,83.9729,34.0562,59960,17.2817,59960,149.439,17.1359,153.621,86.4055,35.0838,66.7371,154.252,44.6502,12.2685,182.72,39.6052,56.1871,62.4896,152.899,59960,59960,154.328,153.272,159.458,152.045,140.246,152.714,59960,152.167,59960,151.109,59960,16.2889,150.072,59960,59960,16.7869,182.642,10.861,17.663,213.844,150.567,59960,12.8496,150.965,59960,232.624,217.113,148.967,59960,234.062,59960,59960,59960,210.263,147.765,149.365,149.661,59960,148.061,212.058,20.2963,36.1233,232.209,59960,215.302,235.475,148.254,17.0026,14.8416,11.5687,16.6601,220.363,13.9903,12.5932,11.9871,11.8057
160.625,155.311,59960,82.6999,33.6385,59960,17.2665,59960,147.019,17.0308,151.271,85.0797,35.299,67.3132,151.995,44.981,11.7111,179.717,39.9002,55.3975,63.0328,150.453,59960,59960,151.681,150.519,160.988,149.497,141.603,150.065,59960,149.312,59960,148.46,59960,16.8701,147.319,59960,59960,17.3549,186.911,10.5686,17.1221,208.104,147.712,59960,12.3082,148.004,59960,234.294,211.336,146.112,59960,235.692,59960,59960,59960,204.491,144.804,146.404,146.592,59960,144.992,206.302,20.7026,36.6409,227.169,59960,209.508,237.066,145.074,17.3581,14.4659,10.805,16.9713,214.547,14.4842,13.066,11.4678,11.3062
1219.73,54336.7,156.799,86.1238,33.9068,156.075,18.4382,155.257,154.654,15.9255,59960,88.6638,34.9506,64.7343,59960,43.8869,16.8603,189.267,38.9359,56.9861,60.6132,59960,154.328,151.681,59960,59960,153.039,59960,134.567,59960,153.293,59960,148.924,59960,150.113,11.556,59960,152.124,150.918,12.0695,144.04,14.006,22.861,238.876,59960,149.61,17.4223,59960,150.524,205.884,234.645,59960,149.318,207.708,146.388,147.717,148.199,236.066,59960,59960,59960,147.956,59960,237.479,15.6606,32.7831,250.699,146.68,233.272,209.532,59960,14.1479,19.1422,15.8586,14.291,230.293,8.90863,7.52396,14.7692,14.4753
1186.38,52880.8,156.038,85.962,33.7389,155.219,18.5008,154.302,154.495,15.719,59960,88.4977,34.8528,64.3739,59960,43.704,17.2956,189.08,38.7735,56.8145,60.2741,59960,153.272,150.519,59960,59960,152.008,59960,133.654,59960,152.132,59960,147.654,59960,148.954,11.1088,59960,150.854,149.541,11.6225,140.266,14.2266,23.3633,242.241,59960,148.125,17.8572,59960,149.254,201.381,237.943,59960,147.941,203.235,144.9,146.341,146.602,239.487,59960,59960,59960,146.467,59960,240.871,15.2048,32.3424,251.352,144.967,236.599,205.086,59960,13.781,19.5655,16.1314,13.9871,233.524,8.16459,6.74439,14.9415,14.6404
157.373,156.099,159.132,54.1803,27.6746,159.327,19.8671,159.436,75.5421,15.2743,152.256,54.9817,45.6259,116.045,152.863,62.7937,11.2701,82.7845,53.5296,40.9411,104.591,151.558,159.458,160.988,153.039,152.008,59960,150.729,1269.9,151.424,159.388,150.93,162.424,149.819,162.592,17.614,148.807,159.223,158.977,17.9966,156.44,12.423,17.151,164.958,149.329,158.645,11.9334,149.753,160.823,150.826,168.678,147.728,160.578,150.687,161.84,162.178,158.225,164.569,146.552,148.152,148.476,160.23,146.875,164.77,19.4128,47.2153,89.1489,157.718,168.492,150.52,147.096,19.3663,15.3228,10.303,18.856,172.447,15.8525,14.1116,10.813,10.6815
1248.46,55720.7,154.236,87.9465,34.7471,153.604,17.9892,152.878,157.796,16.4601,59960,90.557,34.3121,63.6996,59960,43.136,16.6777,193.142,38.2615,58.2692,59.6327,59960,152.045,149.497,59960,59960,150.729,59960,132.513,59960,151.108,59960,146.842,59960,147.927,11.6918,59960,150.042,148.935,12.2329,146.531,13.4491,22.4527,231.995,59960,147.73,17.2105,59960,148.442,207.328,227.773,59960,147.335,209.103,144.509,145.735,146.423,229.177,59960,59960,59960,146.08,59960,230.593,16.1799,32.4485,254.995,145.012,226.396,210.877,59960,14.1112,18.6374,15.9576,14.2161,223.431,9.19739,7.86248,14.9171,14.6202
138.406,137.277,139.963,51.3777,26.7858,140.135,20.431,140.229,70.4357,14.9304,133.865,52.0762,47.8068,128.87,134.402,66.7033,11.0153,76.7002,56.463,39.2193,115.136,133.247,140.246,141.603,134.567,133.654,1269.9,132.513,59960,133.133,140.182,132.699,142.876,131.707,143.028,17.8531,130.81,140.032,139.812,18.21,144.205,12.8064,17.0059,145.144,131.276,139.514,11.7002,131.656,141.454,132.585,148.449,129.854,141.234,132.463,142.353,142.656,139.14,144.8,128.812,130.234,130.524,140.923,129.101,144.978,19.2198,49.5196,81.891,138.686,148.284,132.315,129.3,19.8929,15.3878,10.0144,19.3452,151.798,16.3,14.4896,10.5516,10.4291
1217.71,54311.8,155.189,86.9796,34.2543,154.464,18.2501,153.644,156.19,16.0974,59960,89.5536,34.5932,64.059,59960,43.4342,16.9858,191.166,38.5302,57.5594,59.9744,59960,152.714,150.065,59960,59960,151.424,59960,133.133,59960,151.677,59960,147.307,59960,148.498,11.4047,59960,150.507,149.299,11.9319,143.447,13.8437,22.9063,237.111,59960,147.99,17.5328,59960,148.907,204.446,232.851,59960,147.699,206.259,144.767,146.099,146.578,234.324,59960,59960,59960,146.336,59960,235.725,15.6959,32.412,253.243,145.057,231.49,208.072,59960,13.9589,19.1001,16.0516,14.1122,228.471,8.72023,7.35059,14.9344,14.6352
162.256,156.919,59960,83.5623,33.989,59960,17.0797,59960,148.566,17.2048,152.879,85.9764,34.9444,66.6438,153.603,44.532,11.8414,181.63,39.4979,55.9755,62.3997,152.062,59960,59960,153.293,152.132,159.388,151.108,140.182,151.677,59960,150.926,59960,150.071,59960,16.7277,148.932,59960,59960,17.2255,186.203,10.4082,17.17,209.549,149.326,59960,12.4228,149.619,59960,236.048,212.754,147.726,59960,237.458,59960,59960,59960,205.913,146.419,148.019,148.208,59960,146.608,207.735,20.7435,36.2743,229.73,59960,210.915,238.843,146.691,17.1724,14.4261,11.0004,16.7952,215.938,14.3025,12.8997,11.6344,11.4674
1154.63,51495.1,155.221,85.7603,33.5586,154.308,18.5496,153.296,154.259,15.5091,59960,88.29,34.7396,63.991,59960,43.504,17.7099,188.797,38.5957,56.6187,59.9137,59960,152.167,149.312,59960,59960,150.93,59960,132.699,59960,150.926,59960,146.341,59960,147.75,10.6831,59960,149.541,148.125,11.197,136.661,14.4234,23.8414,245.378,59960,146.602,18.2712,59960,147.941,197.032,241.018,59960,146.525,198.912,143.375,144.924,144.969,242.678,59960,59960,59960,144.939,59960,244.036,14.771,31.8946,251.833,143.22,239.7,200.791,59960,13.4091,19.9684,16.3751,13.6795,236.534,7.36959,5.88896,15.094,14.7865
158.784,152.967,59960,81.3717,33.1998,59960,17.2358,59960,144.496,16.9154,148.817,83.6964,35.4919,67.8494,149.638,45.2843,11.1488,176.589,40.1706,54.5721,63.5383,147.902,59960,59960,148.924,147.654,162.424,146.842,142.876,147.307,59960,146.341,59960,145.701,59960,17.4494,144.454,59960,59960,17.9214,191.195,10.2383,16.5773,202.325,144.741,59960,11.7623,144.925,59960,235.841,205.518,143.141,59960,237.2,59960,59960,59960,198.678,141.725,143.325,143.402,59960,141.801,200.506,21.1086,37.1369,221.929,59960,203.674,238.533,141.769,17.7013,14.0867,9.98968,17.2713,208.69,14.96,13.5209,10.9226,10.7821
1215.87,54294.2,153.585,87.8366,34.6032,152.86,18.0614,152.04,157.727,16.2711,59960,90.4448,34.2366,63.3867,59960,42.9831,17.1042,193.066,38.1259,58.1341,59.3385,59960,151.109,148.46,59960,59960,149.819,59960,131.707,59960,150.071,59960,145.701,59960,146.892,11.2536,59960,148.901,147.693,11.7949,142.874,13.6794,22.9449,235.302,59960,146.383,17.6366,59960,147.301,203.038,231.015,59960,146.093,204.84,143.16,144.492,144.97,232.539,59960,59960,59960,144.729,59960,233.928,15.7333,32.0448,255.781,143.449,229.666,206.641,59960,13.7732,19.0522,16.242,13.936,226.607,8.53825,7.18388,15.098,14.7935
159,153.731,59960,81.8553,33.2911,59960,17.4618,59960,145.508,16.8542,149.694,84.2015,35.6597,67.9872,150.416,45.4352,11.5949,177.851,40.3074,54.8289,63.6704,148.879,59960,59960,150.113,148.954,162.592,147.927,143.028,148.498,59960,147.75,59960,146.892,59960,16.9911,145.754,59960,59960,17.4633,187.461,10.7482,17.0921,206.822,146.151,59960,12.208,146.446,59960,232.392,210.082,144.551,59960,233.78,59960,59960,59960,203.233,143.246,144.846,145.037,59960,143.437,205.032,20.6415,37.0018,224.711,59960,208.267,235.143,143.522,17.5372,14.5206,10.6336,17.1422,213.322,14.6536,13.2202,11.316,11.1592
13.8001,13.3056,14.9984,10.6455,8.86301,15.425,12.7148,15.8533,10.9881,6.67059,12.5669,10.5444,17.1772,18.198,12.994,17.8909,0,11.0105,18.0556,10.1013,18.345,12.1392,16.2889,16.8701,11.556,11.1088,17.614,11.6918,17.8531,11.4047,16.7277,10.6831,17.4494,11.2536,16.9911,59960,10.8149,17.1776,17.6032,38941.4,16.0939,5.90251,5.42018,14.6598,10.5381,18.0289,0,10.2575,17.3153,13.9175,14.9431,10.3893,17.7409,13.7343,18.3078,17.8753,18.4545,14.2935,9.96364,10.1125,9.83187,18.1834,9.68679,14.4765,515.501,23.404,8.72117,18.8804,14.7599,13.5499,9.40623,22.744,8.11931,0.894351,21.7766,15.2132,24.4057,23.4371,1.87031,1.95239
1183.23,52866,152.838,87.6774,34.4383,152.019,18.1227,151.102,157.57,16.0685,59960,90.2814,34.1404,63.0327,59960,42.8034,17.5312,192.881,37.9663,57.9654,59.0055,59960,150.072,147.319,59960,59960,148.807,59960,130.81,59960,148.932,59960,144.454,59960,145.754,10.8149,59960,147.654,146.341,11.3564,139.199,13.8956,23.4377,238.546,59960,144.925,18.0633,59960,146.054,198.676,234.194,59960,144.741,200.506,141.7,143.141,143.402,235.838,59960,59960,59960,143.267,59960,237.2,15.2862,31.6122,256.42,141.767,232.873,202.334,59960,13.4131,19.4675,16.5095,13.6377,229.72,7.80763,6.41822,15.2669,14.9553
162.053,156.168,59960,83.0871,33.8992,59960,16.8577,59960,147.571,17.2649,152.017,85.48,34.7795,66.5082,152.838,44.3836,11.4034,180.39,39.3635,55.723,62.2696,151.102,59960,59960,152.124,150.854,159.223,150.042,140.032,150.507,59960,149.541,59960,148.901,59960,17.1776,147.654,59960,59960,17.6752,189.84,9.90735,16.6647,205.077,147.941,59960,11.9853,148.125,59960,239.489,208.216,146.341,59960,240.871,59960,59960,59960,201.384,144.925,146.525,146.602,59960,145.001,203.235,21.202,36.4067,226.997,59960,206.348,242.228,144.969,17.3333,14.0002,10.3678,16.9219,211.332,14.6031,13.1948,11.248,11.097
161.769,155.364,59960,82.5862,33.7945,59960,16.6332,59960,146.535,17.3118,151.107,84.9569,34.6026,66.3424,152.021,44.2176,10.9891,179.099,39.2133,55.4507,62.1111,150.096,59960,59960,150.918,149.541,158.977,148.935,139.812,149.299,59960,148.125,59960,147.693,59960,17.6032,146.341,59960,59960,18.1006,193.268,9.39422,16.1866,200.781,146.525,59960,11.5713,146.602,59960,242.681,203.857,144.925,59960,244.036,59960,59960,59960,197.034,143.402,145.002,144.969,59960,143.368,198.912,21.6358,36.5112,224.225,59960,201.963,245.365,143.222,17.4736,13.5973,9.71432,17.031,206.909,14.8704,13.4572,10.8571,10.7224
