8191.48,0,0,345.629,0,96.2789,974.191,2.32986,0,177.795,3.52094,50.4162,3.6776,4.67598,0,0,4.73853,0,0,4.70319,4.05944
0,8191.48,8191.48,0,269.674,0,3.74555,426.424,91.3693,3.62986,353.327,3.71261,68.5464,0,4.57884,4.7221,0,4.41993,4.20699,0,0
0,8191.48,8191.48,0,271.695,0,3.55885,419.561,91.7987,3.4394,336.399,3.54481,63.8193,0,4.47893,4.6464,0,4.32665,4.08564,0,0
345.629,0,0,8191.48,0,135.725,236.517,3.56018,0,1103.38,4.19674,92.6033,4.23446,4.793,946.116,0,4.56887,31.1842,62.3623,4.59453,4.08931
0,269.674,271.695,0,8191.48,0,3.90792,482.801,139.139,3.80373,373.009,3.85283,141.945,0,4.57658,4.6763,0,4.41876,4.25876,0,0
96.2789,0,0,135.725,0,8191.48,76.2129,3.53526,0,124.258,4.14573,616.95,4.18299,4.71497,57.3568,0,4.49832,75.3436,227.906,4.52465,4.04475
974.191,3.74555,3.55885,236.517,3.90792,76.2129,8191.48,4.77925,4.0767,240.46,4.74195,83.2584,4.59524,4.11242,244.405,108.374,2.8414,60.1309,73.0146,3.1575,3.27404
2.32986,426.424,419.561,3.56018,482.801,3.53526,4.77925,8191.48,102.437,4.72218,8191.48,4.60115,153.737,204.618,4.49339,4.25664,374.695,4.32519,4.52237,135.786,21.7587
0,91.3693,91.7987,0,139.139,0,4.0767,102.437,8191.48,3.9869,87.7741,3.99889,279.207,0,4.54321,4.58691,0,4.39004,4.29693,0,0
177.795,3.62986,3.4394,1103.38,3.80373,124.258,240.46,4.72218,3.9869,8191.48,4.70604,125.38,4.56909,4.13897,2656.14,213.729,2.95747,80.1372,103.822,3.24657,3.32317
3.52094,353.327,336.399,4.19674,373.009,4.14573,4.74195,8191.48,87.7741,4.70604,8191.48,4.54302,155.641,239.825,4.09024,3.68463,492.042,3.93809,4.28961,173.236,25.5522
50.4162,3.71261,3.54481,92.6033,3.85283,616.95,83.2584,4.60115,3.99889,125.38,4.54302,8191.48,4.40406,3.88976,115.219,227.384,2.6192,257.341,686.057,2.94446,3.11412
3.6776,68.5464,63.8193,4.23446,141.945,4.18299,4.59524,153.737,279.207,4.56909,155.641,4.40406,8191.48,92.2989,3.85528,3.40491,165.361,3.71826,4.10759,474.264,31.8729
4.67598,0,0,4.793,0,4.71497,4.11242,204.618,0,4.13897,239.825,3.88976,92.2989,8191.48,2.23933,0,179.181,2.15804,3.13206,115.71,25.9312
0,4.57884,4.47893,946.116,4.57658,57.3568,244.405,4.49339,4.54321,2656.14,4.09024,115.219,3.85528,2.23933,8191.48,226.229,0,84.4368,102.722,0,1.20532
0,4.7221,4.6464,0,4.6763,0,108.374,4.25664,4.58691,213.729,3.68463,227.384,3.40491,0,226.229,8191.48,0,130.411,179.55,0,0
4.73853,0,0,4.56887,0,4.49832,2.8414,374.695,0,2.95747,492.042,2.6192,165.361,179.181,0,0,8191.48,0,0.504837,319.72,29.675
0,4.41993,4.32665,31.1842,4.41876,75.3436,60.1309,4.32519,4.39004,80.1372,3.93809,257.341,3.71826,2.15804,84.4368,130.411,0,8191.48,441.18,0,1.15761
0,4.20699,4.08564,62.3623,4.25876,227.906,73.0146,4.52237,4.29693,103.822,4.28961,686.057,4.10759,3.13206,102.722,179.55,0.504837,441.18,8191.48,1.52707,2.32667
4.70319,0,0,4.59453,0,4.52465,3.1575,135.786,0,3.24657,173.236,2.94446,474.264,115.71,0,0,319.72,0,1.52707,8191.48,32.6762
4.05944,0,0,4.08931,0,4.04475,3.27404,21.7587,0,3.32317,25.5522,3.11412,31.8729,25.9312,1.20532,0,29.675,1.15761,2.32667,32.6762,8191.48
