Index,VehicleID,posX,posY,Speed,Angle,dBmVeh,dBmRSU,Dis2RSU,AvgDIS,AvgLET
0,1852,1540.96,1533,10.3065,90,-1.71508,-64.4317,17.8547,70.7711,39.7883
1,1858,1511.44,1520.2,9.97742,270,-1.63688,-62.8349,14.3869,67.1755,49.8189
2,1876,1544.07,1529.8,11.0666,90,-1.70771,-64.1322,19.6696,71.1552,36.9541
3,1882,1530.19,1520.2,7.00539,270,-1.64548,-58.116,7.06715,66.7892,65.9814
4,1900,1511.06,1523.4,9.33886,270,-1.60402,-61.3952,14.0302,67.0083,73.199
5,1906,1523.41,1529.8,8.67097,90,-1.67926,-56.4819,5.05751,66.5658,38.8744
6,1912,1519.03,1525.06,0,76.6984,-1.67419,-56.1029,5.97257,65.993,122.479
7,1930,1512.48,1517,9.06801,270,-1.65125,-63.4719,14.8571,67.5486,70.8222
8,1936,1511.21,1526.6,0,90,-1.66767,-60.8279,13.882,67.1086,96.5116
9,1942,1532.62,1517,6.53984,270,-1.65099,-60.782,11.0455,67.7914,73.6104
10,1954,1502.13,1526.6,3.71844,90,-1.66182,-64.5713,22.9304,70.0984,1022.85
11,1966,1530.29,1523.4,5.97056,270,-1.63638,-55.7768,5.52913,66.646,70.9669
12,1972,1521.78,1533,6.84975,90,-1.68716,-59.285,8.62531,67.3443,43.7025
13,1984,1545.51,1523.4,4.3492,270,-1.70318,-63.2713,20.5712,71.112,72.0192
14,1996,1505.95,1529.8,5.3082,90,-1.66235,-64.0404,19.6494,69.0155,55.6075
15,2008,1517,1730.45,17.4218,180,-2.40031,-83.9528,205.602,220.975,17.8677
16,2014,1545.3,1520.2,5.13317,270,-1.70137,-63.7901,20.8645,71.1942,69.0134
17,2020,1503.94,1533,4.42308,90,-1.67106,-65.753,22.5276,70.4516,68.8812
18,2026,1547.87,1517,3.48541,270,-1.71596,-65.4886,24.2288,72.8313,94.5056
19,2032,1533,1301.39,18.7502,0,-2.58043,-84.4729,223.756,239.552,25.0603
20,2038,1517,1510.41,0,180,-1.75906,-63.2771,16.6416,68.8639,69.9132
21,2044,1490.05,1526.6,1.36395,90,-1.6955,-68.0622,34.9879,76.0516,74.3953
22,2050,1558.01,1523.4,2.65029,270,-1.73298,-67.1379,33.0535,77.5696,76.5197
23,2056,1520.2,1510.28,0,180,-1.75514,-62.2626,15.4797,68.6868,70.0698
24,2062,1568.24,1523.4,1.09246,270,-1.7625,-69.4287,43.2712,84.1893,83.1903
25,2068,1491.48,1529.8,2.6334,90,-1.69921,-67.9795,33.8628,75.5323,66.6322
26,2074,1533,1354.78,19.9043,0,-2.15969,-82.1744,170.404,189.756,32.9484
27,2080,1558.99,1520.2,3.231,270,-1.75063,-67.5638,34.3288,78.2961,96.6872
28,2086,1520.2,1732.26,20.7903,180,-2.41331,-84.0168,207.312,222.675,15.4063
29,2092,1473.05,1526.6,3.71051,90,-1.79825,-71.3909,51.9731,86.9133,1022.42
30,2098,1637.61,1520.2,17.8277,270,-2.10867,-77.6264,112.709,140.472,30.7453
31,2104,1517,1486.9,13.3263,180,-1.89151,-69.1969,38.9282,81.544,20.7642
32,2110,1533,1573.39,19.3364,0,-1.90691,-71.4082,49.0487,90.1718,34.6812
33,2116,1576.81,1523.4,0,270,-1.78186,-70.9748,51.8355,90.3562,67.7385
34,2122,1481.19,1526.6,0,90,-1.72867,-69.9635,43.8353,81.4299,93.586
35,2128,1523.4,1463.69,19.0435,180,-1.89561,-72.6804,61.3282,97.6418,19.7117
36,2134,1705.72,1517,18.5971,270,-2.28448,-81.7707,180.895,203.833,25.7973
37,2140,1409.01,1526.6,20.0386,90,-2.02443,-78.2486,115.997,135.302,33.6512
38,2146,1351.86,1526.6,19.2335,90,-2.25598,-81.7572,173.145,182.968,51.8034
39,2152,1529.8,1598.29,20.7887,0,-2.0216,-74.6936,73.4445,107.968,24.1905
40,2164,1609.24,1523.4,16.5275,270,-2.03945,-75.146,84.2525,115.994,26.7638
41,2170,1276.03,1533,18.7384,90,-4.07588,-84.939,249.102,253.386,280.336
42,2218,1321.5,1526.6,18.7086,90,-2.40432,-83.1467,203.507,210.12,281.939
