106140,106140,572.675,0,0,246.92,0,0,558.708,166.127,0,1.71061,2.95932,0,71.3442,115.691,2.12631,60.462,3.28235,2.81155,91.7835,86.7436,0,82.1075,193.512,83.1316,4.68291,79.6427,4.62193,4.07236,82.646,4.83128,4.71792,4.92922,34.6425,100.696,0,4.97039,5.06914,0,0,4.92113,5.05192,0
106140,106140,575.848,0,0,245.674,0,0,540.608,166.511,0,0.450589,2.45835,0,65.9432,110.51,1.30822,55.2158,2.86259,2.2624,85.9497,66.097,0,53.038,180.798,81.2687,4.51446,76.3098,4.45128,3.80612,0,4.74481,4.56561,4.81137,24.7434,85.4466,0,4.89903,5.02407,0,0,4.88974,5.01851,0
572.675,575.848,106140,0,0,441.251,0,0,279.984,234.108,0,2.16649,3.18753,0,64.097,96.5309,2.48397,55.5026,3.46742,3.06348,79.4123,75.4707,0.577729,72.7652,366.637,100.645,4.70828,98.5686,4.64925,4.16531,295.336,4.8028,4.73395,4.91955,45.8981,158.348,0,4.92838,5.00846,0,0,4.85387,4.98351,0
0,0,0,106140,205.152,0,238.307,601.063,0,0,115.705,1817.05,285.676,234.75,3.32966,1.38866,164.773,3.61717,133.748,144.094,2.89317,4.37853,190.596,4.49386,3.50003,1.27041,0,2.76828,0,64.617,4.53659,0,0,0,4.15356,4.04249,4.84104,0,0,4.94662,4.68878,0,0,4.74355
0,0,0,205.152,106140,0,1507.59,152.081,1.02147,0,285.345,218.508,438.71,1380.45,3.80584,2.60932,1822.64,4.02174,916.855,891.875,3.50239,4.52773,5511.15,4.60609,3.85122,2.40213,568.428,3.29117,614.456,178.35,4.58967,0,84.2591,0,4.26814,4.22221,4.7946,0,0,4.74168,4.57608,0,0,4.60446
246.92,245.674,441.251,0,0,106140,0,0,176.127,484.456,1.87042,3.37601,3.95277,2.45766,61.3288,83.3165,3.52183,54.7836,4.12005,3.88263,72.4408,77.3583,2.76838,78.0116,8575.08,138.696,4.87357,143.767,4.82035,4.5507,667.627,4.76708,4.86471,4.95986,76.6107,450.972,173.156,4.84435,4.85129,0,0,4.66426,4.79389,0
0,0,0,238.307,1507.59,0,106140,170.428,1.8778,0,239.081,265.111,679.333,24196.1,4.1029,3.07105,809.293,4.29829,551.814,552.314,3.83615,4.71105,1188.31,4.77525,4.09604,2.82409,4989.75,3.58272,5003.98,161.86,4.72892,0,118.018,0,4.42276,4.40647,4.89505,0,0,4.76896,4.63594,0,0,4.65341
0,0,0,601.063,152.081,0,170.428,106140,0,0,97.113,425.134,188.011,169.224,3.83462,2.40063,129.406,4.08183,109.77,116.75,3.47827,4.68307,145.192,4.77622,3.90833,2.20245,26.6224,3.27268,30.2603,62.1784,4.77168,0,0,0,4.40978,4.34657,5.02026,0,0,5.02531,4.80752,0,0,4.84785
558.708,540.608,279.984,0,1.02147,176.127,1.8778,0,106140,127.448,2.66295,3.85383,4.31028,3.13978,100.553,161.701,3.95348,85.79,4.43936,4.25572,130.677,190.414,3.36776,210.244,167.259,78.5557,4.99843,79.7086,4.9463,4.77006,156.512,4.78014,4.97083,5.02209,53.3849,114.609,180.207,4.83366,4.79819,0,18.418,4.58428,4.7192,5.78849
166.127,166.511,234.108,0,0,484.456,0,0,127.448,106140,0,2.61883,3.43923,0.949037,50.6523,68.7328,2.85763,45.2862,3.67288,3.33867,59.3898,55.0215,1.65013,53.2447,380.084,189.285,4.72511,198.412,4.66901,4.26513,162.747,4.75494,4.73981,4.89285,80.8551,2236.77,0,4.86248,4.91889,0,0,4.75799,4.88468,0
0,0,0,115.705,285.345,1.87042,239.081,97.113,2.66295,0,106140,126.288,172.602,235.212,4.30122,3.51631,326.735,4.45862,361.016,382.487,4.09702,4.72232,297.117,4.76206,4.23503,3.23781,147.668,3.81043,152.005,1524.31,4.67921,0,601.671,76.4625,4.42091,4.44402,4.77124,0,0,4.51665,4.46579,0,0,4.46105
1.71061,0.450589,2.16649,1817.05,218.508,3.37601,265.111,425.134,3.85383,2.61883,126.288,106140,429.175,279.436,4.96675,4.4545,209.236,5.07974,188.955,190.046,4.83644,5.09719,226.008,5.09428,4.7743,4.08227,214.953,4.44669,213.471,113.44,4.92041,89.7322,114.006,192.041,4.71559,4.82364,4.87608,401.516,195.261,4.31789,4.42474,0,0,4.37308
2.95932,2.45835,3.18753,285.676,438.71,3.95277,679.333,188.011,4.31028,3.43923,172.602,429.175,106140,749.277,5.10333,4.77117,399.052,5.18114,343.321,336.783,5.02649,5.03893,453.5,5.00558,4.85801,4.37613,622.582,4.61099,617.772,164.562,4.78417,193.246,193.05,655.227,4.64376,4.79855,4.62954,541.869,437.099,3.8216,4.09338,243.378,442.793,3.99906
0,0,0,234.75,1380.45,2.45766,24196.1,169.224,3.13978,0.949037,235.212,279.436,749.277,106140,4.64491,3.92505,804.251,4.79368,570.906,561.914,4.45654,4.99153,1140.17,5.0207,4.5322,3.60482,4962,4.12435,4935.93,180.676,4.9071,60.3961,188.41,6893.47,4.65065,4.70115,4.96903,0,0,4.64162,4.61486,0,0,4.60046
71.3442,65.9432,64.097,3.32966,3.80584,61.3288,4.1029,3.83462,100.553,50.6523,4.30122,4.96675,5.10333,4.64491,106140,291.359,4.9525,679.303,5.12014,5.09561,472.009,189.017,4.73135,168.624,67.213,44.8933,4.97762,46.8322,4.93305,5.12184,66.1263,4.29824,4.88447,4.73759,39.5052,58.1767,68.6295,4.21771,3.96574,45.4772,29.3901,3.63451,3.77565,29.3455
115.691,110.51,96.5309,1.38866,2.60932,83.3165,3.07105,2.40063,161.701,68.7328,3.51631,4.4545,4.77117,3.92505,291.359,106140,4.50079,201.62,4.85168,4.73472,782.072,515.891,4.08309,381.438,83.3252,53.4414,5.13885,54.4747,5.08886,5.04841,76.9509,4.75038,5.08406,5.06667,41.725,67.5698,77.2228,4.76307,4.65686,23.6538,24.3537,4.401,4.54195,22.4739
2.12631,1.30822,2.48397,164.773,1822.64,3.52183,809.293,129.406,3.95348,2.85763,326.735,209.236,399.052,804.251,4.9525,4.50079,106140,5.05331,2347.45,1974.55,4.83979,5.03134,2930.38,5.021,4.75408,4.13359,760.448,4.45562,773.357,270.761,4.84119,496.93,389.504,540.761,4.65878,4.77487,4.77053,139.035,85.6828,4.16643,4.31117,310.911,51.1986,4.2504
60.462,55.2158,55.5026,3.61717,4.02174,54.7836,4.29829,4.08183,85.79,45.2862,4.45862,5.07974,5.18114,4.79368,679.303,201.62,5.05331,106140,5.18469,5.17902,278.561,148.335,4.86786,135.542,61.3575,41.7374,4.94485,43.7462,4.90143,5.14414,60.8878,4.18811,4.84188,4.66184,37.7133,53.964,63.1241,4.08152,3.78533,44.2206,29.0035,3.42859,3.57076,29.0964
3.28235,2.86259,3.46742,133.748,916.855,4.12005,551.814,109.77,4.43936,3.67288,361.016,188.955,343.321,570.906,5.12014,4.85168,2347.45,5.18469,106140,11259.3,5.06261,4.98806,1251.36,4.94384,4.8615,4.45559,607.094,4.64552,615.454,321.876,4.7079,1005.05,549.419,483.994,4.59437,4.764,4.51147,173.894,146.936,3.60369,3.94604,588.103,140.091,3.83414
2.81155,2.2624,3.06348,144.094,891.875,3.88263,552.314,116.75,4.25572,3.33867,382.487,190.046,336.783,561.914,5.09561,4.73472,1974.55,5.17902,11259.3,106140,5.00957,5.07088,1156.54,5.04434,4.86348,4.34831,552.686,4.60406,561,321.707,4.83585,1006.28,544.641,430.818,4.68326,4.82673,4.70749,150.714,117.076,3.96941,4.19726,405.718,104.06,4.11422
91.7835,85.9497,79.4123,2.89317,3.50239,72.4408,3.83615,3.47827,130.677,59.3898,4.09702,4.83644,5.02649,4.45654,472.009,782.072,4.83979,278.561,5.06261,5.00957,106140,314.582,4.56252,261.499,77.0561,49.6562,5.06151,51.474,5.01532,5.12613,74.7936,4.48727,4.98146,4.88086,41.9013,64.8557,77.8354,4.44189,4.24596,45.6864,29.2855,3.94522,4.08587,28.9096
86.7436,66.097,75.4707,4.37853,4.52773,77.3583,4.71105,4.68307,190.414,55.0215,4.72232,5.09719,5.03893,4.99153,189.017,515.891,5.03134,148.335,4.98806,5.07088,314.582,106140,5.01192,1803.57,100.062,53.5574,4.26045,58.7522,4.22703,4.75164,109.831,3.08499,4.1173,3.7432,51.7781,85.1037,128.252,2.78656,2.12329,96.9368,43.1244,1.49664,1.64776,44.9063
0,0,0.577729,190.596,5511.15,2.76838,1188.31,145.192,3.36776,1.65013,297.117,226.008,453.5,1140.17,4.73135,4.08309,2930.38,4.86786,1251.36,1156.54,4.56252,5.01192,106140,5.03176,4.59699,3.75077,959.127,4.21722,980.232,228.095,4.90278,202.713,277.462,554.751,4.66357,4.72972,4.93477,0,0,4.54914,4.55808,0,0,4.53388
82.1075,53.038,72.7652,4.49386,4.60609,78.0116,4.77525,4.77622,210.244,53.2447,4.76206,5.09428,5.00558,5.0207,168.624,381.438,5.021,135.542,4.94384,5.04434,261.499,1803.57,5.03176,106140,105.007,54.0787,4.10596,59.9439,4.07476,4.666,117.373,2.80414,3.95171,3.52443,53.307,89.064,139.746,2.43765,1.58155,106.481,45.0215,0.639737,0.848005,47.1016
193.512,180.798,366.637,3.50003,3.85122,8575.08,4.09604,3.90833,167.259,380.084,4.23503,4.7743,4.85801,4.5322,67.213,83.3252,4.75408,61.3575,4.8615,4.86348,77.0561,100.062,4.59699,105.007,106140,135.349,4.60273,150.564,4.56351,4.81374,1091.38,3.88371,4.50978,4.32704,100.898,531.836,375.867,3.76954,3.481,557.358,69.2988,3.14772,3.275,74.8263
83.1316,81.2687,100.645,1.27041,2.40213,138.696,2.82409,2.20245,78.5557,189.285,3.23781,4.08227,4.37613,3.60482,44.8933,53.4414,4.13359,41.7374,4.45559,4.34831,49.6562,53.5574,3.75077,54.0787,135.349,106140,4.71831,1805.77,4.67282,4.64266,105.067,4.37222,4.67514,4.65395,350.87,174.496,76.2083,4.37541,4.28028,31.8463,121.149,4.0542,4.17689,147.448
4.68291,4.51446,4.70828,0,568.428,4.87357,4989.75,26.6224,4.99843,4.72511,147.668,214.953,622.582,4962,4.97762,5.13885,760.448,4.94485,607.094,552.686,5.06151,4.26045,959.127,4.10596,4.60273,4.71831,106140,4.61094,106140,214.685,3.69296,427.971,320.995,4987.29,3.84742,4.17005,2.96073,365.564,348.225,0,1.72472,1662.75,363.565,1.08148
79.6427,76.3098,98.5686,2.76828,3.29117,143.767,3.58272,3.27268,79.7086,198.412,3.81043,4.44669,4.61099,4.12435,46.8322,54.4747,4.45562,43.7462,4.64552,4.60406,51.474,58.7522,4.21722,59.9439,150.564,1805.77,4.61094,106140,4.56961,4.69582,123.392,4.07472,4.54227,4.43503,308.789,205.135,93.7737,4.01774,3.82983,74.5198,141.337,3.55767,3.67982,178.46
4.62193,4.45128,4.64925,0,614.456,4.82035,5003.98,30.2603,4.9463,4.66901,152.005,213.471,617.772,4935.93,4.93305,5.08886,773.357,4.90143,615.454,561,5.01532,4.22703,980.232,4.07476,4.56351,4.67282,106140,4.56961,106140,217.143,3.6674,431.758,324.082,4932.35,3.81875,4.1369,2.94777,361.134,343.56,0,1.74216,1676.03,358.499,1.13749
4.07236,3.80612,4.16531,64.617,178.35,4.5507,161.86,62.1784,4.77006,4.26513,1524.31,113.44,164.562,180.676,5.12184,5.04841,270.761,5.14414,321.876,321.707,5.12613,4.75164,228.095,4.666,4.81374,4.64266,214.685,4.69582,217.143,106140,4.36744,387.959,670.337,194.401,4.35281,4.5807,3.99618,121.188,110.825,2.55332,3.27483,192.496,109.15,3.07336
82.646,0,295.336,4.53659,4.58967,667.627,4.72892,4.77168,156.512,162.747,4.67921,4.92041,4.78417,4.9071,66.1263,76.9509,4.84119,60.8878,4.7079,4.83585,74.7936,109.831,4.90278,117.373,1091.38,105.067,3.69296,123.392,3.6674,4.36744,106140,2.14791,3.52309,2.99618,95.4159,362.861,648.357,1.59242,0,2289.51,76.7054,0,0,84.4468
4.83128,4.74481,4.8028,0,0,4.76708,0,0,4.78014,4.75494,0,89.7322,193.246,60.3961,4.29824,4.75038,496.93,4.18811,1005.05,1006.28,4.48727,3.08499,202.713,2.80414,3.88371,4.37222,427.971,4.07472,431.758,387.959,2.14791,106140,1114.51,399.318,2.68686,3.16221,0,204.122,198.812,0,0,572.886,204.074,0
4.71792,4.56561,4.73395,0,84.2591,4.86471,118.018,0,4.97083,4.73981,601.671,114.006,193.05,188.41,4.88447,5.08406,389.504,4.84188,549.419,544.641,4.98146,4.1173,277.462,3.95171,4.50978,4.67514,320.995,4.54227,324.082,670.337,3.52309,1114.51,106140,297.643,3.71305,4.04766,2.71223,170.523,162.913,0,1.26096,360.221,164.897,0
4.92922,4.81137,4.91955,0,0,4.95986,0,0,5.02209,4.89285,76.4625,192.041,655.227,6893.47,4.73759,5.06667,540.761,4.66184,483.994,430.818,4.88086,3.7432,554.751,3.52443,4.32704,4.65395,4987.29,4.43503,4932.35,194.401,2.99618,399.318,297.643,106140,3.32904,3.73382,1.72905,412.118,399.021,0,0,1280.8,421.834,0
34.6425,24.7434,45.8981,4.15356,4.26814,76.6107,4.42276,4.40978,53.3849,80.8551,4.42091,4.71559,4.64376,4.65065,39.5052,41.725,4.65878,37.7133,4.59437,4.68326,41.9013,51.7781,4.66357,53.307,100.898,350.87,3.84742,308.789,3.81875,4.35281,95.4159,2.68686,3.71305,3.32904,106140,128.705,81.511,2.3618,1.62111,81.0019,443.893,0.848486,1.01849,1184.78
100.696,85.4466,158.348,4.04249,4.22221,450.972,4.40647,4.34657,114.609,2236.77,4.44402,4.82364,4.79855,4.70115,58.1767,67.5698,4.77487,53.964,4.764,4.82673,64.8557,85.1037,4.72972,89.064,531.836,174.496,4.17005,205.135,4.1369,4.5807,362.861,3.16221,4.04766,3.73382,128.705,106140,224.722,2.92452,2.4079,266.175,91.9181,1.92203,2.05336,103.437
0,0,0,4.84104,4.7946,173.156,4.89505,5.02026,180.207,0,4.77124,4.87608,4.62954,4.96903,68.6295,77.2228,4.77053,63.1241,4.51147,4.70749,77.8354,128.252,4.93477,139.746,375.867,76.2083,2.96073,93.7737,2.94777,3.99618,648.357,0,2.71223,1.72905,81.511,224.722,106140,0,0,846.197,70.5897,0,0,77.3373
4.97039,4.89903,4.92838,0,0,4.84435,0,0,4.83366,4.86248,0,401.516,541.869,0,4.21771,4.76307,139.035,4.08152,173.894,150.714,4.44189,2.78656,0,2.43765,3.76954,4.37541,365.564,4.01774,361.134,121.188,1.59242,204.122,170.523,412.118,2.3618,2.92452,0,106140,106140,0,0,313.967,6180.3,0
5.06914,5.02407,5.00846,0,0,4.85129,0,0,4.79819,4.91889,0,195.261,437.099,0,3.96574,4.65686,85.6828,3.78533,146.936,117.076,4.24596,2.12329,0,1.58155,3.481,4.28028,348.225,3.82983,343.56,110.825,0,198.812,162.913,399.021,1.62111,2.4079,0,106140,106140,0,0,310.85,6477.48,0
0,0,0,4.94662,4.74168,0,4.76896,5.02531,0,0,4.51665,4.31789,3.8216,4.64162,45.4772,23.6538,4.16643,44.2206,3.60369,3.96941,45.6864,96.9368,4.54914,106.481,557.358,31.8463,0,74.5198,0,2.55332,2289.51,0,0,0,81.0019,266.175,846.197,0,0,106140,77.3697,0,0,86.6152
0,0,0,4.68878,4.57608,0,4.63594,4.80752,18.418,0,4.46579,4.42474,4.09338,4.61486,29.3901,24.3537,4.31117,29.0035,3.94604,4.19726,29.2855,43.1244,4.55808,45.0215,69.2988,121.149,1.72472,141.337,1.74216,3.27483,76.7054,0,1.26096,0,443.893,91.9181,70.5897,0,0,77.3697,106140,0,0,750.385
4.92113,4.88974,4.85387,0,0,4.66426,0,0,4.58428,4.75799,0,0,243.378,0,3.63451,4.401,310.911,3.42859,588.103,405.718,3.94522,1.49664,0,0.639737,3.14772,4.0542,1662.75,3.55767,1676.03,192.496,0,572.886,360.221,1280.8,0.848486,1.92203,0,313.967,310.85,0,0,106140,326.97,0
5.05192,5.01851,4.98351,0,0,4.79389,0,0,4.7192,4.88468,0,0,442.793,0,3.77565,4.54195,51.1986,3.57076,140.091,104.06,4.08587,1.64776,0,0.848005,3.275,4.17689,363.565,3.67982,358.499,109.15,0,204.074,164.897,421.834,1.01849,2.05336,0,6180.3,6477.48,0,0,326.97,106140,0
0,0,0,4.74355,4.60446,0,4.65341,4.84785,5.78849,0,4.46105,4.37308,3.99906,4.60046,29.3455,22.4739,4.2504,29.0964,3.83414,4.11422,28.9096,44.9063,4.53388,47.1016,74.8263,147.448,1.08148,178.46,1.13749,3.07336,84.4468,0,0,0,1184.78,103.437,77.3373,0,0,86.6152,750.385,0,0,106140
