Index,VehicleID,posX,posY,Speed,Angle,dBmVeh,dBmRSU,Dis2RSU,AvgDIS,AvgLET
0,6412,1747.82,33,31.3969,90,-1.40354,-84.0343,222.967,200.273,329.285
1,6424,1316.37,17,30.3313,270,-1.60963,-83.873,208.787,245,110.377
2,6442,1754.38,29.8,33.1662,90,-1.39329,-84.2848,229.427,205.944,113.884
3,6454,1287.24,23.4,32.7924,270,-1.63418,-84.9712,237.77,272.211,58.8851
4,6460,1694.25,33,32.5025,90,-1.49937,-81.6592,169.443,159.852,285.463
5,6466,1374.43,17,31.7584,270,-1.58218,-81.0466,150.786,198.049,617.97
6,6478,1751.26,26.6,33.858,90,-1.44085,-84.1342,226.261,202.952,194.871
7,6484,1430.65,20.2,31.2728,270,-1.57846,-76.9939,94.477,160.718,747.475
8,6490,1421.13,23.4,31.7747,270,-1.52264,-77.8038,103.887,166.035,1105.5
9,6496,1673.04,33,32.4541,90,-1.44678,-80.592,148.257,148.277,298.106
10,6502,1708.14,29.8,33.53,90,-1.50032,-82.3707,183.206,168.841,325.937
11,6508,1615.16,33,31.4878,90,-1.62459,-76.4113,90.5129,126.586,446.902
12,6514,1505.24,20.2,30.7248,270,-1.53135,-64.984,20.3334,129.473,1443.36
13,6520,1465.97,23.4,32.3896,270,-1.57372,-72.9981,59.0481,143.916,184.519
14,6526,1593.17,29.8,31.3118,90,-1.65107,-73.9064,68.3428,121.613,307.886
15,6532,1696.49,26.6,34.0147,90,-1.44442,-81.7272,171.501,160.702,274.591
16,6538,1536.02,17,30.7934,270,-1.62501,-61.8878,13.6144,122.688,500.359
17,6544,1550.62,20.2,30.5632,270,-1.6463,-65.3869,26.0623,120.235,332.916
18,6550,1560.61,33,31.451,90,-1.59441,-69.2459,36.5022,120.142,481.296
19,6556,1649.19,26.6,33.4963,90,-1.52594,-78.9715,124.203,136.948,366.089
20,6562,1584.81,17,31.2949,270,-1.5518,-72.2122,60.3464,121.044,915.633
21,6568,1510.63,23.4,30.7098,270,-1.55261,-61.6709,14.459,127.63,2374.77
22,6574,1514.14,33,31.2083,90,-1.50828,-61.8476,13.4916,127.236,221.22
23,6580,1549.91,29.8,31.6076,90,-1.58405,-65.9539,25.3636,120.297,300.432
24,6586,1593.21,20.2,31.4763,270,-1.51147,-73.2278,68.38,121.526,726.823
25,6592,1471.51,33,31.7017,90,-1.52602,-71.8135,54.089,141.95,237.253
26,6598,1510.02,26.6,34.2459,90,-1.59363,-61.134,15.0639,127.788,188.967
27,6604,1601.25,26.6,33.9612,90,-1.6701,-74.768,76.2699,122.72,311.754
28,6610,1631.25,17,30.6938,270,-1.49601,-77.0802,106.552,131.082,1142.2
29,6616,1554.26,23.4,31.5831,270,-1.63374,-65.9118,29.3083,119.708,1614.28
30,6622,1554.82,26.6,34.3618,90,-1.56653,-67.0743,29.864,119.664,170.321
31,6628,1673.22,17,30.7141,270,-1.44311,-79.9792,148.436,148.317,2369.97
32,6634,1642.89,20.2,31.4401,270,-1.46345,-77.9631,117.992,134.614,638.08
33,6640,1597.63,23.4,31.6036,270,-1.37956,-73.8575,72.6498,122.001,1327.98
34,6646,1425.15,33,32.6251,90,-1.56838,-77.1054,100.168,163.995,292.961
35,6652,1446.47,29.8,32.3319,90,-1.53674,-74.8399,78.677,152.691,225.785
36,6658,1430.41,26.6,33.1634,90,-1.59684,-76.5239,94.6077,160.601,286.362
37,6664,1688.73,20.2,31.5547,270,-1.46763,-80.869,163.801,156.214,863.467
38,6670,1646.47,23.4,32.2514,270,-1.43488,-78.2998,121.477,135.795,371.388
39,6676,1395.85,29.8,33.2775,90,-1.64792,-79.1931,129.238,182.529,300.549
40,6682,1384.87,26.6,33.2276,90,-1.61246,-79.8904,140.136,190.066,334.012
41,6688,1723.07,17,31.3316,270,-1.39891,-82.5599,198.232,180.058,536.707
42,6694,1692.71,23.4,31.5916,270,-1.46337,-81.1059,167.718,158.345,1699.78
43,6700,1343.9,29.8,32.5318,90,-1.71643,-82.1897,181.165,221.502,200.695
44,6706,1734.68,20.2,31.7779,270,-1.35007,-83.0399,209.737,188.82,711.768
45,6718,1339.49,26.6,32.7347,90,-1.72485,-82.3208,185.515,224.99,184.274
46,6724,1779.67,20.2,32.2203,270,-1.45328,-84.7072,254.713,230.615,307.67
47,6742,1735.98,23.4,31.142,270,-1.34416,-83.0718,210.986,189.738,284.662
