Index,VehicleID,posX,posY,Speed,Angle,dBmVeh,dBmRSU,Dis2RSU,AvgDIS,AvgLET
0,1912,1519.04,1525.05,0,76.6254,-0.886556,-56.0981,5.95886,65.7464,371.848
1,2140,1511.59,1526.57,0,89.6927,-0.888166,-60.6203,13.5059,66.5875,12122.6
2,2248,1538.7,1523.4,0,270,-0.891757,-60.3042,13.7941,67.1301,112.502
3,2374,1501.96,1526.6,3.73092,90,-0.892753,-64.6235,23.0996,68.6706,95.7503
4,2422,1539.31,1533,9.15112,90,-0.894368,-63.9666,16.397,68.2925,30.2021
5,2428,1546.15,1523.4,0,270,-0.90295,-63.5232,21.2121,68.77,112.025
6,2494,1433.9,1520.2,16.9283,270,-0.988698,-76.6965,91.2309,109.223,25.9899
7,2566,1553.63,1523.4,0,270,-0.89855,-65.9767,28.6748,71.0323,111.49
8,2608,1490.79,1526.6,2.08111,90,-0.904554,-67.8763,34.2467,72.3135,120.826
9,2626,1617.44,1526.6,18.3158,90,-0.992747,-76.413,92.4583,111.27,18.5117
10,2662,1503.84,1533,0,90,-0.903939,-65.8035,22.6237,68.8203,1071.32
11,2692,1501.64,1529.8,3.58817,90,-0.902665,-65.3152,23.8432,68.9004,97.5196
12,2710,1513.16,1520.2,8.98396,270,-0.889726,-62.2447,12.7733,66.6423,54.0587
13,2728,1546.39,1520.2,4.77182,270,-0.891602,-64.15,21.9256,68.944,69.7547
14,2740,1511.3,1533,0,90,-0.892253,-63.5248,15.8666,67.3996,1094.43
15,2746,1530,1520.2,7.10594,270,-0.879283,-58.0382,6.9322,66.0899,48.0547
16,2758,1517,1707.26,17.941,180,-1.21501,-82.95,182.437,198.643,284.294
17,2764,1490.12,1529.8,1.68372,90,-0.903405,-68.3104,35.2093,72.6493,144.702
18,2770,1529.54,1517,7.92915,270,-0.880455,-59.8565,9.19719,66.4576,47.7407
19,2776,1516.19,1529.8,5.5606,90,-0.900233,-60.1964,10.0293,66.2783,48.7224
20,2782,1546.03,1517,5.04469,270,-0.886949,-64.9755,22.5043,69.2676,67.3102
21,2800,1496.37,1533,0,90,-0.904711,-67.5574,29.7268,70.8909,1048.13
22,2806,1561.24,1523.4,0,270,-0.897782,-67.9399,36.272,73.8383,110.887
23,2818,1568.98,1520.2,0,270,-0.902967,-69.6736,44.2436,77.2931,109.448
24,2824,1481.05,1526.6,0,90,-0.919557,-69.9926,43.9766,76.4696,1002.06
25,2836,1473.24,1526.6,0,90,-0.936938,-71.382,51.782,80.4718,977.64
26,2848,1559.25,1520.2,1.99924,270,-0.897654,-67.6439,34.5855,73.1061,125.16
27,2854,1488.56,1533,0,90,-0.918682,-69.1479,37.3112,73.6531,1023.82
28,2866,1559.04,1517,2.25028,270,-0.887037,-68.0432,34.9638,73.3995,113.906
29,2878,1480.94,1529.8,0,90,-0.918039,-70.1748,44.3179,76.5726,1000.94
30,2884,1568.9,1523.4,0,270,-0.916152,-69.5603,43.9294,77.2292,110.22
31,2896,1465.81,1526.6,0,90,-0.93446,-72.5277,59.2119,84.7634,954.337
32,2908,1576.76,1517,0,270,-0.932169,-71.211,52.3717,81.6602,107.944
33,2920,1480.9,1533,0,90,-0.923094,-70.4965,44.8156,76.9617,999.948
34,2926,1568.75,1517,0,270,-0.895429,-69.8845,44.4788,77.5359,108.702
35,2932,1533,1328.38,17.4634,0,-1.37347,-83.3709,196.787,211.241,512.551
36,2938,1473.24,1533,0,90,-0.938981,-71.7363,52.3717,80.8641,975.989
37,2944,1576.76,1523.4,0,270,-0.930558,-70.9667,51.7818,81.3161,109.472
38,2962,1584.19,1523.4,0,270,-0.93781,-72.1159,59.2117,85.7772,108.703
39,2968,1533,1340.56,17.4716,0,-1.28059,-82.8429,184.609,199.864,513.436
40,2974,1524.04,1529.27,1.96286,337.562,-0.9034,-56.1836,4.37882,65.9447,115.265
41,2980,1322.81,1517,19.3371,270,-1.25122,-83.5884,202.347,208.962,12.8182
42,2986,1520.2,1587.08,15.5469,180,-0.954906,-73.7197,62.2632,95.8029,21.8656
43,2992,1523.4,1510.41,0,180,-0.888987,-61.1852,14.6805,67.7651,145.145
44,3004,1465.81,1529.8,0,90,-0.930854,-72.6083,59.3844,84.7941,953.561
45,3010,1591.62,1523.4,0,270,-0.959621,-73.1322,66.6422,90.8133,107.874
46,3016,1517,1690.96,17.9563,180,-1.21287,-82.1243,166.152,183.535,285.499
47,3022,1458.38,1526.6,0,90,-0.928145,-73.5412,66.6425,89.6149,930.974
48,3028,1576.76,1520.2,0,270,-0.928304,-71.0168,51.9792,81.3246,108.709
49,3034,1533,1539.59,0,0,-0.906074,-63.8852,16.6411,68.9951,144.618
50,3040,1523.4,1502.97,0,180,-0.91275,-64.2804,22.0875,70.5644,144.687
51,3046,1465.81,1533,0,90,-0.911888,-72.8063,59.7283,85.1374,952.686
52,3052,1584.19,1520.2,0,270,-0.936547,-72.1471,59.3846,85.7834,107.942
53,3058,1529.8,1539.59,0,0,-0.915259,-62.6615,15.3612,68.6208,145.535
54,3064,1591.75,1517,0,270,-0.961189,-73.2824,67.2251,91.2331,106.338
55,3070,1584.19,1517,0,270,-0.951902,-72.2982,59.7316,86.108,107.178
56,3076,1599.06,1523.4,0,270,-0.969492,-74.0428,74.0733,96.3599,106.982
57,3082,1517,1510.4,0,180,-0.891057,-63.2787,16.6455,68.1938,143.348
58,3088,1458.38,1533,0,90,-0.942769,-73.7627,67.1017,89.988,929.323
59,3094,1458.38,1529.8,0,90,-0.938926,-73.6104,66.7958,89.6503,930.199
60,3100,1450.94,1526.6,0,90,-0.950238,-74.4496,74.0736,95.0096,907.547
61,3106,1591.92,1520.2,0,270,-0.968247,-73.1924,67.089,91.0456,107.08
62,3112,1450.94,1529.8,0,90,-0.953618,-74.5103,74.2128,95.0768,906.768
63,3118,1520.2,1510.41,0,180,-0.88822,-62.2205,15.3612,67.873,144.251
64,3124,1526.6,1598.38,17.1354,0,-1.04309,-74.5507,73.3953,104.271,29.5453
65,3130,1619.87,1523.4,8.76489,270,-1.04335,-76.1554,94.8843,113.244,54.7683
66,3136,1443.32,1529.8,1.2628,90,-0.977366,-75.3428,81.8199,101.098,170.853
67,3142,1606.49,1523.4,0,270,-0.984856,-74.8681,81.5099,102.213,106.024
68,3148,1520.2,1502.97,0,180,-0.912653,-64.7962,22.549,70.6987,143.793
69,3154,1526.6,1539.62,0,0,-0.893064,-61.545,14.7027,68.4293,146.444
70,3160,1443.51,1526.6,0,90,-0.976114,-75.2726,81.5051,100.858,884.044
71,3166,1680.88,1520.2,17.3942,270,-1.0887,-80.476,155.956,167.504,33.5985
72,3172,1523.4,1442.31,18.4472,180,-1.08408,-75.3737,82.7054,111.334,26.4263
73,3178,1313.27,1533,16.9267,90,-1.35726,-83.5529,211.88,218.152,15.8702
74,3184,1664.03,1523.4,18.3163,270,-1.08897,-79.484,139.039,152.085,34.0151
75,3196,1523.4,1495.43,0,180,-0.927505,-66.6612,29.6086,74.3445,144.183
76,3208,1754.94,1517,17.928,270,-1.64212,-83.8522,230.084,237.534,31.1461
77,3214,1763.83,1520.2,19.6204,270,-1.67429,-84.1576,238.874,246.113,16.5802
78,3226,1349,1529.8,19.6679,90,-1.13764,-81.9211,176.06,184.008,21.2563
79,3244,1350.1,1526.6,20.3221,90,-1.14105,-81.8295,174.908,182.945,20.2721
