Index,VehicleID,posX,posY,Speed,Angle,dBmVeh,dBmRSU,Dis2RSU,AvgDIS,AvgLET
0,1990,1564.07,1493.07,12.6436,324.054,-1.72243,-72.1602,50.453,111.717,20.7996
1,2020,1529.8,1306.29,16.5376,0,-4.00419,-84.2555,218.761,238.462,33.7064
2,2026,1571.45,1533.41,5.06471,12.4921,-1.80003,-70.812,47.2091,105.935,39.5592
3,2062,1441.78,1520.2,10.4186,270,-1.90793,-75.9185,83.3602,129.974,24.1607
4,2074,1529.8,1580.58,0,0,-1.80161,-72.384,55.7884,102.593,50.1469
5,2080,1624.04,1529.8,12.3956,90,-1.78881,-77.0213,99.1556,134.53,33.4369
6,2086,1526.6,1580.56,0,0,-1.80223,-72.2643,55.5834,102.662,50.156
7,2098,1507.57,1572.33,12.3034,113.374,-1.88699,-72.2006,50.4363,105.8,17.1878
8,2104,1567.79,1551.71,6.22565,34.1808,-1.7994,-72.1658,50.442,104.627,29.9823
9,2110,1676.13,1529.8,16.2745,90,-1.96459,-80.6516,151.205,175.552,26.5477
10,2116,1470.8,1520.02,6.87068,236.007,-1.90616,-72.7428,54.4324,112.044,27.3101
11,2134,1520.2,1656.73,15.72,180,-1.88446,-80.1336,131.813,139.184,21.9599
12,2146,1557.25,1559.52,8.495,49.0808,-1.66322,-71.775,47.242,102.011,24.544
13,2152,1526.6,1588.01,0,0,-1.81182,-73.3391,63.0314,105.472,60.2766
14,2158,1533.31,1574.73,11.4554,80.2371,-1.81287,-72.0514,50.4225,101.118,32.1805
15,2164,1507.42,1481.1,11.949,251.273,-1.75552,-71.4718,47.289,113.973,22.319
16,2170,1520.2,1613.54,12.5862,180,-1.85627,-76.6883,88.6708,120.01,24.3088
17,2176,1602.48,1529.8,10.7984,90,-1.78362,-74.9269,77.6314,120.761,38.8475
18,2182,1483.49,1502.41,13.4214,211.893,-1.91456,-71.9711,47.2574,112.738,18.3224
19,2188,1526.6,1596.16,1.88253,0,-1.82633,-74.3751,71.1824,110.401,41.7709
20,2194,1529.8,1351.85,17.7521,0,-2.04718,-82.2458,173.219,201.478,22.3645
21,2206,1469.44,1526.6,0,90,-1.86974,-71.9868,55.5834,111.82,49.2573
22,2212,1529.8,1588.05,1.1229,0,-1.80987,-73.4383,63.2286,105.95,45.9162
23,2218,1523.4,1702.89,19.3438,180,-1.89059,-82.6752,177.899,189.421,14.7089
24,2224,1477.86,1507.03,7.36192,204.208,-1.91184,-72.352,50.4542,112.161,25.1281
25,2236,1497.06,1483.03,9.50448,239.136,-1.75391,-71.8793,50.4195,115.021,24.8373
26,2242,1461.99,1526.6,0,90,-1.92807,-73.0634,63.0322,115.775,48.7349
27,2248,1579.97,1529.87,6.95279,62.9357,-1.68732,-72.8423,55.1842,109.371,31.9438
28,2254,1580.67,1520.2,0,270,-1.74356,-71.6223,55.8743,111.121,42.4115
29,2260,1531,1478.09,13.5612,280.771,-1.76522,-71.2448,47.2894,114.534,22.9473
30,2266,1468.47,1529.8,4.40802,90,-1.87774,-72.1897,56.7322,114.436,41.0186
31,2272,1542.14,1569.05,12.4746,71.2727,-1.69578,-71.9379,47.2663,100.401,26.6091
32,2278,1529.8,1655.38,15.0574,0,-1.82124,-79.5948,130.472,161.43,23.2589
33,2284,1598.09,1523.4,14.1924,270,-1.79812,-73.8763,73.1094,127.162,42.947
34,2290,1520.2,1308.62,14.6407,180,-3.24132,-83.7151,216.43,236.714,25.8143
35,2296,1526.6,1608.68,7.39266,0,-1.85666,-75.7699,83.6908,116.519,30.9248
36,2302,1520.2,1280.74,15.1846,180,-4.04638,-84.7552,244.303,262.258,23.0557
37,2308,1444.9,1529.8,9.9327,90,-1.91496,-75.1738,80.2453,126.936,34.035
38,2314,1623.57,1523.4,15.7718,270,-1.79549,-76.5051,98.5832,146.099,49.0915
39,2320,1412.89,1529.8,17.4271,90,-2.05486,-78.0551,112.213,166.962,20.8854
40,2338,1529.8,1688.69,16.1578,0,-1.88693,-81.5973,163.762,176.727,21.6342
41,2350,1761.35,1520.2,16.7194,270,-3.89354,-84.0844,236.403,252.423,32.5653
