Index,VehicleID,posX,posY,Speed,Angle,dBmVeh,dBmRSU,Dis2RSU,AvgDIS,AvgLET
0,1912,1519.04,1525.05,0,76.6216,-0.891505,-56.0979,5.95816,71.8213,331.604
1,2140,1511.69,1526.56,0,89.5211,-0.88319,-60.5818,13.4011,72.8979,6933.21
2,2302,1516.88,1529.8,5.1924,90,-0.884007,-59.9304,9.4332,72.4148,61.5701
3,2368,1540.08,1529.8,10.0286,90,-0.887193,-62.9317,15.8244,73.3834,35.037
4,2374,1503.05,1526.6,3.65958,90,-0.897743,-64.222,22.0066,74.9888,75.1272
5,2494,1410.02,1520.2,18.1367,270,-1.05314,-78.6821,115.078,122.089,29.6117
6,2506,1521.68,1523.4,7.67012,270,-0.883294,-56.5651,3.68485,71.6601,42.911
7,2566,1539.01,1523.4,4.77629,270,-0.876909,-60.3698,14.1036,72.6544,64.7546
8,2608,1491.39,1526.6,2.48592,90,-0.914099,-67.7243,33.6439,78.9693,90.5867
9,2626,1558.07,1526.6,10.6351,90,-0.891814,-67.7287,33.1124,77.6847,33.4461
10,2638,1538.49,1533,8.93947,90,-0.890413,-63.5365,15.6809,72.7055,39.5362
11,2686,1511.52,1520.2,8.8785,270,-0.905972,-62.8798,14.3123,73.1063,38.2869
12,2710,1511.04,1517,10.1244,270,-0.909632,-64.1124,16.0908,73.6692,32.7001
13,2740,1517.49,1533,5.69183,90,-0.887387,-60.4982,10.9753,72.9298,55.4572
14,2746,1536.28,1517,2.68267,270,-0.880487,-62.177,13.8269,72.793,111.746
15,2764,1481.44,1526.6,0,90,-0.918973,-69.9132,43.5874,83.2554,641.026
16,2770,1539.08,1520.2,1.43703,270,-0.884014,-61.6436,14.8747,72.7754,222.502
17,2776,1503.01,1529.8,3.10997,90,-0.897545,-64.924,22.5072,75.2184,82.4558
18,2782,1549.01,1520.2,1.37663,270,-0.889626,-64.9587,24.4849,74.8037,220.348
19,2800,1503.23,1533,4.47524,90,-0.900202,-65.9239,23.1975,75.6677,64.8344
20,2806,1551.31,1523.4,2.08023,270,-0.888082,-65.271,26.358,75.3462,236.998
21,2818,1560.92,1523.4,0,270,-0.893093,-67.863,35.9545,78.4903,101.523
22,2824,1481.29,1529.8,0,90,-0.91639,-70.1074,43.9683,83.3992,640.099
23,2836,1473.24,1526.6,0,90,-0.918715,-71.382,51.7818,87.5226,625.359
24,2848,1568.85,1523.4,0,270,-0.905974,-69.553,43.8799,81.8305,100.841
25,2854,1491.29,1533,2.63284,90,-0.917039,-68.5939,34.6419,80.5706,653.464
26,2866,1523.4,1512.9,0,180,-0.905478,-59.9193,12.2072,72.9626,131.051
27,2872,1489.16,1529.8,1.06484,90,-0.920151,-68.5168,36.156,79.9633,161.287
28,2878,1547.78,1517,3.48824,270,-0.889434,-65.4316,24.1467,74.8738,269.067
29,2884,1568.6,1520.2,0,270,-0.905159,-69.6013,43.8651,81.7376,100.422
30,2896,1465.81,1526.6,0,90,-0.949197,-72.5277,59.2117,91.9886,611.1
31,2902,1533,1422.23,16.8641,0,-1.04315,-77.9039,103.085,130.695,23.2826
32,2908,1481.12,1533,0,90,-0.917316,-70.4593,44.6001,83.8708,639.066
33,2914,1584.19,1523.4,0,270,-0.919421,-72.1159,59.2117,90.0452,99.3394
34,2926,1559.86,1517,1.62795,270,-0.902942,-68.2165,35.7677,78.5121,166.262
35,2938,1458.38,1529.8,0,90,-0.966312,-73.6104,66.7958,97.0654,596.136
36,2944,1576.76,1520.2,0,270,-0.89872,-71.0168,51.9793,85.7859,99.658
37,2956,1473.24,1529.8,0,90,-0.921687,-71.4884,51.9793,87.5717,624.713
38,2962,1558.83,1520.2,2.11415,270,-0.888763,-67.5549,34.165,77.7792,234.444
39,2974,1526.6,1539.59,0,0,-0.903526,-61.5343,14.6795,74.376,128.887
40,2986,1517,1709.5,16.8776,180,-1.20154,-83.0477,184.674,200.06,16.9765
41,2992,1523.4,1505.45,0,180,-0.927049,-63.3455,19.6169,75.3184,130.713
42,2998,1767.25,1533,19.0516,90,-1.85632,-84.7554,242.38,246.955,9.36857
43,3004,1465.81,1529.8,0,90,-0.946392,-72.6083,59.3845,92.0253,610.453
44,3010,1576.76,1523.4,0,270,-0.912491,-70.9667,51.7818,85.7751,100.098
45,3016,1517,1735.3,18.415,180,-1.46083,-84.1755,210.45,223.477,15.3137
46,3022,1473.24,1533,0,90,-0.920151,-71.7363,52.3718,87.9394,624.006
