Index,VehicleID,posX,posY,Speed,Angle,dBmVeh,dBmRSU,Dis2RSU,AvgDIS,AvgLET
0,1990,1477.3,1508.66,10.1755,201.707,-1.6795,-72.2428,50.4203,114.417,23.3491
1,1996,1520.2,1582.81,6.38194,174.227,-1.66518,-73.2799,58.0042,114.055,29.071
2,2032,1709.56,1529.8,14.6867,90,-2.04432,-82.3863,184.619,184.263,191.822
3,2050,1529.8,1340.07,14.752,0,-2.23469,-82.8141,184.991,195.269,23.7597
4,2062,1399.01,1520.2,16.7763,270,-1.89472,-79.4998,126.078,149.922,34.465
5,2080,1601.4,1529.8,9.75001,90,-1.79719,-74.7941,76.5458,117.083,34.889
6,2086,1546.43,1567.08,8.73312,65.4455,-1.69566,-72.0263,47.2234,109.967,37.2222
7,2098,1478.23,1531.75,10.2329,171.769,-1.59443,-71.1497,47.2509,111.513,32.3072
8,2110,1680.37,1529.8,16.8294,90,-1.98468,-80.8842,155.44,172.36,27.4371
9,2116,1442.74,1520.2,11.6494,270,-1.5945,-75.8562,82.3988,123.164,26.1549
10,2122,1520.2,1717.59,16.0953,180,-2.35008,-83.3802,192.645,215.572,20.5354
11,2128,1529.8,1370.85,16.1056,0,-1.90253,-81.2372,154.226,181.608,42.8978
12,2146,1487.57,1558.79,10.8655,140.442,-1.56609,-72.0869,50.4273,113.365,21.7274
13,2152,1534.43,1574.61,1.85657,53.867,-1.6561,-72.8948,50.4953,110.936,34.0779
14,2158,1573.74,1538.29,5.57659,18.7633,-1.74779,-71.5925,50.515,111.016,39.8794
15,2164,1509.84,1476.9,14.3288,255.609,-1.70762,-71.9521,50.4325,113.427,29.9695
16,2170,1520.2,1647.78,16.4323,180,-1.93115,-79.4906,122.875,144.029,28.789
17,2176,1639.1,1529.8,15.462,90,-1.85757,-78.2309,114.203,143.533,37.674
18,2182,1535.18,1478.88,13.3511,285.429,-1.7933,-71.4267,47.2273,112.658,19.438
19,2188,1526.6,1581.83,3.42635,0,-1.63031,-72.4321,56.8512,114.604,61.9852
20,2194,1529.8,1414.84,16.3954,0,-1.81033,-78.3619,110.263,148.413,42.818
21,2200,1475.73,1535.76,12.5321,169.3,-1.5913,-71.9334,50.4273,112.666,28.6504
22,2206,1469.4,1526.6,0,90,-1.61497,-71.993,55.6261,114.873,44.549
23,2212,1529.8,1584.61,7.05469,0,-1.63043,-72.9533,59.8075,114.364,38.0937
24,2218,1523.4,1469.44,0,180,-1.71595,-71.9719,55.5836,116.603,44.4572
25,2224,1520.2,1617.35,12.583,180,-1.84248,-77.0861,92.4755,125.571,37.5435
26,2230,1561.83,1495.38,9.61715,324.565,-1.75583,-71.588,47.2623,111.883,22.5021
27,2242,1460.98,1529.8,1.2605,90,-1.62427,-73.2686,64.204,119.667,54.8447
28,2248,1582.4,1529.8,7.42589,81.8856,-1.73893,-72.7081,57.6,113.204,39.5338
29,2254,1598.94,1520.2,6.16731,270,-1.80256,-74.019,74.0975,123.871,26.927
30,2260,1580.56,1523.4,0,270,-1.77588,-71.5734,55.5837,112.65,47.6273
31,2266,1469.33,1529.8,0,90,-1.61561,-72.0892,55.8727,114.918,44.542
32,2272,1456.19,1526.6,5.38379,90,-1.59735,-73.7883,68.8245,124.901,38.1435
33,2278,1526.6,1600.74,5.41413,0,-1.71449,-74.91,75.7602,122.749,62.4119
34,2284,1640.51,1523.4,14.8967,270,-1.95782,-77.8445,115.52,154.183,45.9182
35,2296,1523.4,1449.86,7.71094,180,-1.78009,-74.5213,75.1603,130.966,34.1232
36,2302,1523.4,1461.82,0,180,-1.75701,-73.0719,63.2035,120.156,43.925
37,2308,1310.59,1529.8,15.3064,90,-3.22084,-83.6379,214.46,253.353,13.6624
38,2314,1665.18,1523.4,16.2345,270,-1.93454,-79.5189,140.192,173.057,40.0592
39,2320,1405.05,1529.8,17.9087,90,-2.03912,-78.6305,120.044,158.075,21.2723
40,2326,1520.2,1337.96,16.3864,180,-2.43263,-82.4369,187.104,225.474,17.2306
41,2338,1529.8,1618.34,8.9015,0,-1.89452,-76.7635,93.4602,134.169,30.5441
42,2344,1526.6,1753.37,14.9926,0,-3.57298,-84.4386,228.371,248.116,13.5074
43,2350,1687.83,1520.2,14.1082,270,-1.94087,-80.8433,162.902,190.324,20.3631
44,2392,1523.4,1391.79,19.4749,180,-1.90739,-79.4923,133.221,165.257,16.3718
