-4.18238,-206.934,-631.236,-4.22349,-3.71838,-4.12473,-229.311,-91.5036,-4.76889,-3.97737,-626.129,-599.812,-4.81961,-216.557,-320.661,-419.937,-4.87183,-4.87043,-4.9684,-235.01,-4.8464,-614.9,-4.79902,-452.875,-244343,-244343,-4.46526,-211.44,-4.17127,-3.69738,-3524.35,-3.51491,-419.943,-222.628,-330.812,-3.49123,-4.35724,-244.897,-761.867,-937.127,-2.65773,-3.29308,-2.49369,-3.16067
-223.074,-4.79452,-4.65537,-129.353,0,-119.472,-4.54825,-4.38323,-440.582,-52.7712,-4.78298,-4.89555,-467.624,-4.85891,-4.92636,-4.97238,-27416,-385.159,-444.013,-4.66485,-940.822,-4.80612,-542.889,-3.93571,-4.59507,-4.46526,-244343,-3.57104,-700.913,-264.706,-3.88526,-1019.44,-2.41953,-1.38642,-4.27625,-324.051,-91777.8,0,0,-1.00853,-610.786,-145.927,-2074.57,-399.246
-4.79204,-524.486,0,-4.75451,-4.5768,-4.75555,0,0,-4.97634,-4.69041,-90.821,-168.206,-4.88237,-29087.2,-490.055,-320.112,-4.77143,-4.63237,-4.77442,-3301,-4.49838,-140.361,-4.39657,-414.511,-202.746,-211.44,-3.57104,-244343,-3.09343,-1.77997,-206.487,-1.05708,-147.896,-1345.43,-129.321,-1.13263,-3.34143,-623.069,-252.144,-260.943,0,-0.729567,0,0
-46.5606,-4.72336,-4.61842,-149.847,0,0,-4.52719,-4.38069,-217.468,0,-4.69184,-4.80281,-243.623,-4.65437,-4.75255,-4.81509,-597.079,-234.568,-251.96,-4.40681,-383,-4.60668,-2473.49,-3.55129,-4.33853,-4.17127,-700.913,-3.09343,-244343,-191.667,-3.48699,-409.412,-1.63756,0,-3.96383,-221.078,-707.828,0,0,0,-321.463,-193.307,-501.289,-1021.35
0,-4.90824,-4.87634,0,0,0,-4.81191,-4.69631,-231.469,0,-4.8166,-4.93315,-319.799,-4.4862,-4.67134,-4.78002,-202.095,-644.764,-490.137,-4.06873,-320.592,-4.43845,-162.803,-2.71955,-3.99219,-3.69738,-264.706,-1.77997,-191.667,-244343,-2.58249,-362.638,0,0,-3.40978,-1386.24,-266.458,0,0,0,-442.462,-98.4873,-298.665,-166.069
-4.6082,-141.696,-293.918,-4.59297,-4.33334,-4.56725,-114.543,0,-4.90182,-4.48185,-626.738,-392.358,-4.85257,-189.66,-265.16,-330.725,-4.79376,-4.70062,-4.82615,-212.409,-4.60476,-693.545,-4.52282,-407.703,-3482.1,-3524.35,-3.88526,-206.487,-3.48699,-2.58249,-244343,-2.20845,-521.995,-230.318,-361.279,-2.21004,-3.70625,-264.01,-703.889,-799.336,0,-1.98367,0,-1.50729
0,-4.92926,-4.9204,0,0,0,-4.86577,-4.76196,-445.119,0,-4.82202,-4.93729,-644.148,-4.4015,-4.61255,-4.73435,-751.662,-515.783,-657.493,-3.93169,-9230.03,-4.3556,-312.534,-2.3884,-3.85397,-3.51491,-1019.44,-1.05708,-409.412,-362.638,-2.20845,-244343,0,0,-3.19928,-488.391,-1020.27,0,0,0,-1729.62,-133.297,-1947.05,-302.739
-4.80693,0,0,-4.73805,-4.72269,-4.78939,0,0,-4.75476,-4.76739,0,0,-4.57136,-110.617,-124.902,-129.743,-4.35444,-4.11327,-4.28325,-132.893,-3.89793,-1310.91,-3.75791,-224.945,-400.931,-419.943,-2.41953,-147.896,-1.63756,0,-521.995,0,-244343,-168.863,-1033.93,0,-1.99977,-189.152,-316.279,-329.496,0,0,0,0
-4.85942,0,0,-4.77067,-4.83305,-4.84927,0,0,-4.6826,-4.84699,0,0,-4.44013,-917.221,-557.207,-251.484,-4.14918,-3.8316,-4.02854,-1787.55,-3.54913,-118.907,-3.37293,-558.275,-203.708,-222.628,-1.38642,-1345.43,0,0,-230.318,0,-168.863,-244343,-129.633,0,-0.238052,-1319.49,-343.142,-339.746,0,0,0,0
-4.25666,-109.097,-154.929,-4.2822,-3.8565,-4.20585,-2671.56,-150.379,-4.7526,-4.0789,-459.961,-178.325,-4.77581,-128.487,-155.846,-172.805,-4.79871,-4.77325,-4.87689,-137.435,-4.73195,-663.406,-4.67743,-193.363,-331.267,-330.812,-4.27625,-129.321,-3.96383,-3.40978,-361.279,-3.19928,-1033.93,-129.633,-244343,-3.17885,-4.15399,-131.588,-196.905,-220.623,-2.20666,-2.9841,-1.99476,-2.80546
0,-4.88244,-4.87041,0,0,0,-4.81461,-4.70884,-288.034,0,-4.77796,-4.89381,-462.632,-4.36734,-4.57626,-4.6971,-237.209,-1441.76,-829.214,-3.90245,-423.133,-4.32225,-182.205,-2.38207,-3.82544,-3.49123,-324.051,-1.13263,-221.078,-1386.24,-2.21004,-488.391,0,0,-3.17885,-244343,-326.671,0,0,0,-659.054,-106.121,-384.779,-188.966
-150.497,-4.83893,-4.72109,-102.358,0,-56.8274,-4.62256,-4.46788,-414.329,0,-4.81148,-4.92469,-447.787,-4.81418,-4.90179,-4.95876,-20112.8,-376.438,-432.601,-4.58344,-917.767,-4.7618,-539.464,-3.76691,-4.51244,-4.35724,-91777.8,-3.34143,-707.828,-266.458,-3.70625,-1020.27,-1.99977,-0.238052,-4.15399,-326.671,-244343,0,0,0,-618.547,-148.085,-2068.94,-407.384
-4.77766,0,0,-4.6668,-4.84112,-4.78295,0,0,-4.4092,-4.8106,0,0,-4.0775,-288.731,-601.108,0,-3.6674,-3.2145,-3.45491,-544.582,-2.80081,-93.8781,-2.54665,-949.221,-212.988,-244.897,0,-623.069,0,0,-264.01,0,-189.152,-1319.49,-131.588,0,0,-244343,-467.444,-450.908,0,0,0,0
-4.7611,0,0,-4.64855,-4.83572,-4.76851,0,0,-4.3701,-4.79981,0,0,-4.02883,-106.852,0,0,-3.60453,-3.13408,-3.37939,-189.547,-2.70033,-154.336,-2.43216,-693.936,-654.538,-761.867,0,-252.144,0,0,-703.889,0,-316.279,-343.142,-196.905,0,0,-467.444,-244343,-11228.7,0,0,0,0
-4.88088,0,0,-4.78836,-4.87119,-4.87288,0,0,-4.67223,-4.87618,0,0,-4.41791,-166.434,-222.283,-260.39,-4.11098,-3.77712,-3.97785,-224.791,-3.47902,-243.004,-3.29402,-701.988,-849.326,-937.127,-1.00853,-260.943,0,0,-799.336,0,-329.496,-339.746,-220.623,0,0,-450.908,-11228.7,-244343,0,0,0,0
0,-4.75808,-4.81063,0,0,0,-4.78276,-4.70809,0,0,-4.61175,-4.72533,-889.079,-3.91474,-4.21289,-4.37798,-360.324,-680.235,-1067.99,-3.25721,-1493.35,-3.87939,-235.37,-0.378536,-3.17602,-2.65773,-610.786,0,-321.463,-442.462,0,-1729.62,0,0,-2.20666,-659.054,-618.547,0,0,0,-244343,-125.185,-928.525,-262.017
0,-4.69747,-4.6964,0,0,0,-4.64974,-4.5553,-38.1099,0,-4.59654,-4.7048,-65.1327,-4.16599,-4.37684,-4.498,-104.587,-86.7795,-85.7344,-3.70159,-109.456,-4.12836,-178.129,-2.1674,-3.63034,-3.29308,-145.927,-0.729567,-193.307,-98.4873,-1.98367,-133.297,0,0,-2.9841,-106.121,-148.085,0,0,0,-125.185,-244343,-142.917,-239.502
0,-4.75498,-4.81943,0,0,0,-4.79654,-4.72763,0,0,-4.6005,-4.71347,-105.599,-3.84684,-4.16319,-4.33693,-1193.89,-308.64,-349.203,-3.14561,-1184.04,-3.81274,-335.626,0,-3.0624,-2.49369,-2074.57,0,-501.289,-298.665,0,-1947.05,0,0,-1.99476,-384.779,-2068.94,0,0,0,-928.525,-142.917,-244343,-359.603
0,-4.82145,-4.8397,0,0,0,-4.79826,-4.70947,-23.2689,0,-4.70017,-4.81229,-112.023,-4.1714,-4.41439,-4.55204,-266.945,-154.284,-157.592,-3.63632,-235.648,-4.13145,-1434.5,-1.78491,-3.55936,-3.16067,-399.246,0,-1021.35,-166.069,-1.50729,-302.739,0,0,-2.80546,-188.966,-407.384,0,0,0,-262.017,-239.502,-359.603,-244343
