5487.55,48.7916,21.0112,35.1691,14.6376,19.2606,37.9593,12.396,16.6968,13.8464,24.3149,30.2207,7.31767,38.5036,19.4876,8.35799,20.5903,33.3676,51.4532,21.5808,28.7846,50.7569,33.0371,46.4743,29.6375,50.8452,47.0057,37.2982,54.7084,13.8796,26.3951,22.5552,32.6798,26.249,58.6046,12.115,50.8149,12.689,13.4068,45.9081,45.3021,25.9405,10.1314,25.281,23.5397,12.5502,17.5345,5.31803
48.7916,5487.55,30.6951,40.1325,28.1525,14.6371,40.2193,5.55178,29.2819,15.6668,14.127,25.2652,9.40184,38.2237,10.3486,9.1405,16.5743,23.6013,22.1292,14.0228,24.8095,25.794,22.9883,30.9191,14.9347,24.9147,30.7308,21.0476,23.467,23.091,14.5795,13.7711,21.591,16.1529,33.9099,13.4862,25.3623,14.7862,6.12836,31.0914,31.2483,16.1443,10.6114,15.7886,46.111,4.77048,35.2235,4.03372
21.0112,30.6951,5487.55,17.782,80.9086,18.7704,49.218,4.71773,76.3516,38.3537,13.537,38.3804,14.3601,15.4934,9.27748,12.515,21.3538,30.1902,15.7955,15.2444,40.4474,20.9099,29.4687,30.998,13.1373,19.6522,30.3691,22.8373,15.1193,53.0696,10.9092,13.954,27.3458,11.5695,26.4627,76.2582,20.2811,71.8882,4.67495,31.6268,32.2596,10.9426,48.4996,11.0864,23.0791,3.37812,20.9921,0
35.1691,40.1325,17.782,5487.55,17.9026,10.7085,21.429,5.0566,15.6025,10.205,12.1387,14.5254,5.94355,277.963,10.0634,6.3466,11.8411,14.1911,21.0919,11.0702,14.1273,19.2573,13.8504,18.5144,13.5464,19.1592,18.6663,13.8649,26.148,15.3052,17.884,11.4063,13.2054,20.3136,23.1929,8.09524,19.2146,8.96805,7.02014,18.3498,18.1712,21.7358,6.37941,20.6026,86.3347,6.14431,50.6349,2.37266
14.6376,28.1525,80.9086,17.9026,5487.55,6.0671,27.8155,0,93.2178,13.7818,5.3658,13.9575,3.15099,13.8341,0,3.87188,10.1367,10.1789,9.84626,4.98533,14.0343,10.835,9.33063,18.7042,5.04975,9.87158,18.2225,6.77578,10.8548,136.166,7.651,4.89592,6.70025,10.1137,17.2556,0,10.3533,0,0.0779998,19.1859,19.6706,10.3416,0,10.1046,25.4779,0,24.3662,0
19.2606,14.6371,18.7704,10.7085,6.0671,5487.55,27.9879,14.9734,15.6736,30.3446,42.8613,45.5885,38.5983,11.3062,18.1079,30.9797,199.089,49.8911,22.2902,84.2356,45.0758,36.3495,50.7433,39.9922,25.4365,35.4183,39.9096,49.345,16.7274,10.6477,12.9731,56.4692,52.471,9.86087,31.0997,24.4081,35.896,23.2876,27.548,40.0507,40.0849,6.35589,23.2452,8.0278,10.7307,22.6117,9.37188,17.9998
37.9593,40.2193,49.218,21.429,27.8155,27.9879,5487.55,7.97617,34.7626,28.5333,21.3301,254.168,14.4294,20.7027,13.2654,13.1017,30.1676,101.827,26.4076,23.9214,331.561,47.2577,94.3417,69.2002,20.1711,44.5168,67.8331,51.9558,23.1771,24.8034,14.8899,21.9426,79.9203,15.0392,59.1613,26.5196,45.8874,26.8904,8.15249,70.5671,71.9421,13.9137,21.351,14.1741,23.3992,6.36478,20.0551,8.51489
12.396,5.55178,4.71773,5.0566,0,14.9734,7.97617,5487.55,5.42351,8.33874,24.8288,12.4912,4.42947,8.30657,83.6908,7.05116,12.9783,13.804,19.5914,19.4797,12.2456,16.9123,13.9048,10.326,30.7309,17.7238,10.7318,16.0446,15.475,0,23.8659,22.3441,14.4372,0,11.0497,9.27947,17.3181,9.00097,26.0661,9.92024,9.51198,0,9.14719,0,3.04621,26.8331,2.35932,8.12455
16.6968,29.2819,76.3516,15.6025,93.2178,15.6736,34.7626,5.42351,5487.55,26.9727,11.5681,25.2782,14.5733,12.345,8.32698,13.0216,17.8637,21.3798,12.7735,13.0499,26.0188,16.1271,20.9829,24.2284,11.1834,15.0931,23.7356,17.4216,12.3176,63.4337,9.04381,11.9961,19.7219,9.51713,21.013,35.3255,15.6109,39.0736,3.67378,24.7197,25.2123,8.651,28.0741,8.95989,23.2398,2.26023,21.3238,12.9163
13.8464,15.6668,38.3537,10.205,13.7818,30.3446,28.5333,8.33874,26.9727,5487.55,15.8527,35.725,29.4193,8.99905,10.4948,24.6822,30.6054,30.401,12.7678,20.7413,37.5865,17.9376,30.226,26.4505,13.666,16.8016,25.93,24.277,11.106,22.5187,8.66162,17.6907,29.2327,7.35335,19.6303,64.7102,17.371,59.5885,5.14572,26.9681,27.4862,5.45479,61.2984,6.349,13.3563,2.98196,12.2087,41.921
24.3149,14.127,13.537,12.1387,5.3658,42.8613,21.3301,24.8288,11.5681,15.8527,5487.55,29.5527,13.407,14.3625,32.5479,15.0002,47.7651,35.7072,41.4679,100.927,28.5123,46.3347,36.5224,34.1798,55.1749,47.5617,35.0268,48.9691,27.0425,8.24084,21.6674,210.672,39.1084,17.9545,34.64,14.9393,46.9556,14.6217,38.6703,33.3178,32.4355,12.1693,13.9767,14.795,9.15765,37.7071,7.67108,10.4179
30.2207,25.2652,38.3804,14.5254,13.9575,45.5885,254.168,12.4912,25.2782,35.725,29.5527,5487.55,22.776,14.6721,16.2976,20.1151,45.0862,179.415,27.0951,36.5844,926.704,58.1002,160.347,84.438,23.9479,54.7741,82.775,71.7472,21.0405,17.786,14.2041,32.0925,129.142,12.447,66.7146,29.9039,56.4372,29.0614,14.3757,86.101,87.7743,9.26087,26.3978,10.7182,15.3104,12.0437,12.8755,17.3053
7.31767,9.40184,14.3601,5.94355,3.15099,38.5983,14.4294,4.42947,14.5733,29.4193,13.407,22.776,5487.55,1.74787,7.07064,135.266,36.1519,22.3147,6.64294,24.5575,23.3137,11.2023,22.6001,17.9297,10.2626,9.59063,17.6681,20.31,5.42619,10.0859,3.81186,17.9261,22.922,2.47156,11.5547,25.5513,10.4379,24.3877,0,18.1752,18.4066,0.781837,26.1019,1.59419,9.53321,0,9.02422,24.879
38.5036,38.2237,15.4934,277.963,13.8341,11.3062,20.7027,8.30657,12.345,8.99905,14.3625,14.6721,1.74787,5487.55,13.5596,4.3549,11.9508,14.8593,24.8279,12.5087,14.1551,21.4847,14.5422,18.7869,16.89,21.6117,19.0852,15.3043,30.8321,12.033,22.5619,13.27,14.061,23.9917,24.5387,7.36385,21.5543,8.01053,10.1553,18.4698,18.1307,25.4419,5.92886,24.2795,103.962,9.72388,38.8362,2.67594
19.4876,10.3486,9.27748,10.0634,0,18.1079,13.2654,83.6908,8.32698,10.4948,32.5479,16.2976,7.07064,13.5596,5487.55,8.85204,17.0032,18.0738,32.5421,24.0366,15.8752,24.2853,18.1637,16.1237,53.5851,25.3017,16.6319,21.4514,28.3282,5.42013,46.2386,28.0879,18.7453,5487.55,18.8598,10.6198,24.7935,10.491,26.2514,15.6155,15.1042,2206.4,10.1229,295.86,6.25266,26.7115,5.17268,8.2669
8.35799,9.1405,12.515,6.3466,3.87188,30.9797,13.1017,7.05116,13.0216,24.6822,15.0002,20.1151,135.266,4.3549,8.85204,5487.55,29.1971,20.0398,8.13657,23.0767,20.5087,11.9743,20.3067,16.3659,11.619,10.997,16.1944,18.9735,6.68895,8.78685,5.13005,18.6276,20.6832,3.35836,11.4132,22.5937,11.5033,21.5479,0,16.5254,16.6741,1.65542,23.2597,2.45991,9.02526,0,8.52427,22.6865
20.5903,16.5743,21.3538,11.8411,10.1367,199.089,30.1676,12.9783,17.8637,30.6054,47.7651,45.0862,36.1519,11.9508,17.0032,29.1971,5487.55,49.6389,23.12,125.213,44.4913,38.7969,50.4826,41.5362,25.623,37.9349,41.5142,51.0829,17.2296,13.5733,12.5731,69.4999,52.3508,10.107,33.4771,25.3487,38.3807,24.3758,23.1636,41.5354,41.5118,7.2367,24.1309,8.51833,12.5516,13.4388,11.2051,18.8405
33.3676,23.6013,30.1902,14.1911,10.1789,49.8911,101.827,13.804,21.3798,30.401,35.7072,179.415,22.3147,14.8593,18.0738,20.0398,49.6389,5487.55,32.5077,43.6777,149.082,96.1449,1401.5,140.064,27.747,90.5933,137.289,119.902,23.5021,14.9427,15.3263,38.6349,453.665,13.1244,109.697,25.7353,93.3691,25.0947,17.2909,142.84,145.633,9.16904,23.1242,11.0302,14.0466,14.9357,11.6957,15.9238
51.4532,22.1292,15.7955,21.0919,9.84626,22.2902,26.4076,19.5914,12.7735,12.7678,41.4679,27.0951,6.64294,24.8279,32.5421,8.13657,23.12,32.5077,5487.55,30.007,25.7385,63.8782,32.7632,41.6698,77.0812,66.6321,43.1023,47.1297,98.739,10.638,37.8876,34.5809,34.1627,36.1659,56.265,11.602,65.2567,11.8926,18.8415,40.2341,38.7864,33.6212,10.0596,33.2352,13.2806,18.1142,10.6993,5.72544
21.5808,14.0228,15.2444,11.0702,4.98533,84.2356,23.9214,19.4797,13.0499,20.7413,100.927,36.5844,24.5575,12.5087,24.0366,23.0767,125.213,43.6777,30.007,5487.55,35.5342,44.3734,44.8027,38.9892,36.1871,44.533,39.4848,54.2108,20.7833,8.83321,16.307,204.413,47.8537,12.4282,34.173,18.6136,44.4666,17.9748,42.0273,38.4674,37.9156,7.77096,17.653,9.98376,9.64378,39.244,8.24606,13.6695
28.7846,24.8095,40.4474,14.1273,14.0343,45.0758,331.561,12.2456,26.0188,37.5865,28.5123,926.704,23.3137,14.1551,15.8752,20.5087,44.4913,149.082,25.7385,35.5342,5487.55,53.1749,135.767,77.6403,23.1117,50.0845,76.0951,66.0087,20.1167,18.2353,13.7067,31.0653,112.526,11.8883,61.0481,31.3129,51.6297,30.3582,13.8672,79.1855,80.7403,8.63826,27.61,10.1554,15.1858,11.4789,12.8038,18.0893
50.7569,25.794,20.9099,19.2573,10.835,36.3495,47.2577,16.9123,16.1271,17.9376,46.3347,58.1002,11.2023,21.4847,24.2853,11.9743,38.7969,96.1449,63.8782,44.3734,53.1749,5487.55,103.484,148.087,42.0975,5487.55,149.509,227.129,41.1893,12.2914,23.9211,44.7253,127.59,22.731,219.202,15.9539,5487.55,16.0363,19.4492,146.557,144.906,20.0412,13.8789,20.7761,14.8341,18.1006,11.9562,8.1528
33.0371,22.9883,29.4687,13.8504,9.33063,50.7433,94.3417,13.9048,20.9829,30.226,36.5224,160.347,22.6001,14.5422,18.1637,20.3067,50.4826,1401.5,32.7632,44.8027,135.767,103.484,5487.55,151.537,28.035,97.407,148.498,129.991,23.3587,14.5871,15.1944,39.5936,664.982,12.8247,117.888,25.5896,100.446,24.9377,17.6466,154.575,157.633,8.59112,23.0775,10.6271,13.7179,15.2324,11.4233,16.0733
46.4743,30.9191,30.998,18.5144,18.7042,39.9922,69.2002,10.326,24.2284,26.4505,34.1798,84.438,17.9297,18.7869,16.1237,16.3659,41.5362,140.064,41.6698,38.9892,77.6403,148.087,151.537,5487.55,28.3732,144.917,5487.55,207.718,28.5244,19.062,15.735,35.6099,187.398,14.744,214.511,23.7824,146.557,23.6529,10.7174,5487.55,5487.55,12.1586,21.1775,13.0994,18.6649,6.63567,15.9364,13.9915
29.6375,14.9347,13.1373,13.5464,5.04975,25.4365,20.1711,30.7309,11.1834,13.666,55.1749,23.9479,10.2626,16.89,53.5851,11.619,25.623,27.747,77.0812,36.1871,23.1117,42.0975,28.035,28.3732,5487.55,43.8123,29.2306,36.3016,50.0781,8.25106,38.4575,43.8845,29.2773,39.2225,33.846,13.0985,42.9549,12.9945,27.1797,27.5158,26.6531,27.3795,12.2175,31.2647,9.19869,26.9354,7.63157,9.33998
50.8452,24.9147,19.6522,19.1592,9.87158,35.4183,44.5168,17.7238,15.0931,16.8016,47.5617,54.7741,9.59063,21.6117,25.3017,10.997,37.9349,90.5933,66.6321,44.533,50.0845,5487.55,97.407,144.917,43.8123,5487.55,146.557,217.261,42.6757,11.4533,24.934,45.4587,120.019,23.7498,224.643,14.9584,5487.55,15.0699,20.0259,143.162,141.277,21.0552,12.947,21.7591,14.0629,18.8013,11.15,7.39711
47.0057,30.7308,30.3691,18.6663,18.2225,39.9096,67.8331,10.7318,23.7356,25.93,35.0268,82.775,17.6681,19.0852,16.6319,16.1944,41.5142,137.289,43.1023,39.4848,76.0951,149.509,148.498,5487.55,29.2306,146.557,5487.55,205.167,29.3912,18.643,16.2645,36.3045,183.613,15.2534,219.208,23.2846,148.087,23.1697,11.6053,5487.55,5487.55,12.6656,20.7116,13.5909,18.5386,8.04755,15.7961,13.6136
37.2982,21.0476,22.8373,13.8649,6.77578,49.345,51.9558,16.0446,17.4216,24.277,48.9691,71.7472,20.31,15.3043,21.4514,18.9735,51.0829,119.902,47.1297,54.2108,66.0087,227.129,129.991,207.718,36.3016,217.261,205.167,5487.55,28.8414,12.0898,17.6262,50.891,161.948,14.838,145.004,21.2413,222.231,20.7972,21.8211,210.2,212.623,9.59194,19.4286,12.1071,12.4559,19.7563,10.2852,14.0619
54.7084,23.467,15.1193,26.148,10.8548,16.7274,23.1771,15.475,12.3176,11.106,27.0425,21.0405,5.42619,30.8321,28.3282,6.68895,17.2296,23.5021,98.739,20.7833,20.1167,41.1893,23.3587,28.5244,50.0781,42.6757,29.3912,28.8414,5487.55,10.9189,48.2267,23.3307,23.5513,42.6519,39.3411,9.85558,41.9361,10.3126,15.1864,27.6501,26.7631,42.9009,8.33793,40.592,14.6852,14.5861,11.8056,4.22895
13.8796,23.091,53.0696,15.3052,136.166,10.6477,24.8034,0,63.4337,22.5187,8.24084,17.786,10.0859,12.033,5.42013,8.78685,13.5733,14.9427,10.638,8.83321,18.2353,12.2914,14.5871,19.062,8.25106,11.4533,18.643,12.0898,10.9189,5487.55,8.21611,8.24782,13.3959,9.63834,16.7833,50.2433,11.8723,75.6286,2.00975,19.4811,19.9027,9.50104,8.16129,9.45836,21.8549,1.10397,21.023,0
26.3951,14.5795,10.9092,17.884,7.651,12.9731,14.8899,23.8659,9.04381,8.66162,21.6674,14.2041,3.81186,22.5619,46.2386,5.13005,12.5731,15.3263,37.8876,16.307,13.7067,23.9211,15.1944,15.735,38.4575,24.934,16.2645,17.6262,48.2267,8.21611,5487.55,18.6774,15.2684,99.5995,21.2155,7.9717,24.4282,8.28262,16.2961,15.2041,14.6686,109.328,6.94246,99.389,8.88536,16.2667,7.26187,4.00868
22.5552,13.7711,13.954,11.4063,4.89592,56.4692,21.9426,22.3441,11.9961,17.6907,210.672,32.0925,17.9261,13.27,28.0879,18.6276,69.4999,38.6349,34.5809,204.413,31.0653,44.7253,39.5936,35.6099,43.8845,45.4587,36.3045,50.891,23.3307,8.24782,18.6774,5487.55,42.4178,14.683,33.5981,16.4064,45.1024,15.9389,42.7669,34.8944,34.1533,9.44972,15.4839,11.9044,9.16422,41.1253,7.74165,11.8291
32.6798,21.591,27.3458,13.2054,6.70025,52.471,79.9203,14.4372,19.7219,29.2327,39.1084,129.142,22.922,14.061,18.7453,20.6832,52.3508,453.665,34.1627,47.8537,112.526,127.59,664.982,187.398,29.2773,120.019,183.613,161.948,23.5513,13.3959,15.2684,42.4178,5487.55,12.5202,144.374,24.7694,123.805,24.1124,18.998,191.184,194.993,7.56969,22.4906,10.0592,12.8764,16.5893,10.682,15.9778
26.249,16.1529,11.5695,20.3136,10.1137,9.86087,15.0392,0,9.51713,7.35335,17.9545,12.447,2.47156,23.9917,5487.55,3.35836,10.107,13.1244,36.1659,12.4282,11.8883,22.731,12.8247,14.744,39.2225,23.7498,15.2534,14.838,42.6519,9.63834,99.5995,14.683,12.5202,5487.55,20.7344,4.98747,23.2404,6.07147,11.2595,14.2345,13.722,4544.71,1.71689,602.693,11.5297,10.6407,10.0251,0
58.6046,33.9099,26.4627,23.1929,17.2556,31.0997,59.1613,11.0497,21.013,19.6303,34.64,66.7146,11.5547,24.5387,18.8598,11.4132,33.4771,109.697,56.265,34.173,61.0481,219.202,117.888,214.511,33.846,224.643,219.208,145.004,39.3411,16.7833,21.2155,33.5981,144.374,20.7344,5487.55,17.4398,221.956,17.8374,12.6184,209.747,204.884,19.0532,14.6332,19.3106,20.4244,10.7073,17.152,6.6413
12.115,13.4862,76.2582,8.09524,0,24.4081,26.5196,9.27947,35.3255,64.7102,14.9393,29.9039,25.5513,7.36385,10.6198,22.5937,25.3487,25.7353,11.602,18.6136,31.3129,15.9539,25.5896,23.7824,13.0985,14.9584,23.2846,21.2413,9.85558,50.2433,7.9717,16.4064,24.7694,4.98747,17.4398,5487.55,15.4562,711.175,6.7905,24.2802,24.781,0,313.446,2.56516,11.3783,4.89456,10.0302,63.2357
50.8149,25.3623,20.2811,19.2146,10.3533,35.896,45.8874,17.3181,15.6109,17.371,46.9556,56.4372,10.4379,21.5543,24.7935,11.5033,38.3807,93.3691,65.2567,44.4666,51.6297,5487.55,100.446,146.557,42.9549,5487.55,148.087,222.231,41.9361,11.8723,24.4282,45.1024,123.805,23.2404,221.956,15.4562,5487.55,15.5531,19.7466,144.917,143.151,20.5482,13.4129,21.2676,14.4604,18.4615,11.5666,7.77496
12.689,14.7862,71.8882,8.96805,0,23.2876,26.8904,9.00097,39.0736,59.5885,14.6217,29.0614,24.3877,8.01053,10.491,21.5479,24.3758,25.0947,11.8926,17.9748,30.3582,16.0363,24.9377,23.6529,12.9945,15.0699,23.1697,20.7972,10.3126,75.6286,8.28262,15.9389,24.1124,6.07147,17.8374,711.175,15.5531,5487.55,6.66285,24.1361,24.6223,1.96485,556.478,4.436,12.545,4.94633,11.1994,67.8624
13.4068,6.12836,4.67495,7.02014,0.0779998,27.548,8.15249,26.0661,3.67378,5.14572,38.6703,14.3757,0,10.1553,26.2514,0,23.1636,17.2909,18.8415,42.0273,13.8672,19.4492,17.6466,10.7174,27.1797,20.0259,11.6053,21.8211,15.1864,2.00975,16.2961,42.7669,18.998,11.2595,12.6184,6.7905,19.7466,6.66285,5487.55,9.72519,8.58708,5.80797,5.89024,8.82974,0,2017.54,0,0.379941
45.9081,31.0914,31.6268,18.3498,19.1859,40.0507,70.5671,9.92024,24.7197,26.9681,33.3178,86.101,18.1752,18.4698,15.6155,16.5254,41.5354,142.84,40.2341,38.4674,79.1855,146.557,154.575,5487.55,27.5158,143.162,5487.55,210.2,27.6501,19.4811,15.2041,34.8944,191.184,14.2345,209.747,24.2802,144.917,24.1361,9.72519,5487.55,5487.55,11.6516,21.6435,12.6079,18.7796,4.80918,16.066,14.3693
