-9775.23,-312.193,-148.34,-17.9031,-17.2606,-732.161,-81.3207,-16.6949,-123.715,-24.369,-222.996,-21.0688,-75.1767,-18.842,-47.7306,-18.4008,-68.0604,-21.4831,-17.0206,-34.6166,-34.3015,-25.4718,-32.981,-34.2693,-19.0029,-28.0861,-19.1531,-43.6695,-20.801,-32.1679,-18.7318,-34.2033,-34.1038,-10.037,-7.98306,-26.1871,-27.3106,-10.5479,-8.47229,-21.4606
-312.193,-9775.23,-99.7283,-16.7182,-16.1546,-547.034,-63.6812,-15.6341,-87.5869,-22.3475,-129.68,-19.5035,-59.929,-17.5458,-40.8249,-17.1804,-55.3713,-19.8873,-16.7923,-30.7393,-30.5892,-23.3099,-29.3232,-30.4269,-18.6588,-25.48,-17.9715,-37.8305,-19.268,-28.5917,-18.8274,-30.5134,-30.2654,-9.30563,-7.74917,-29.3659,-30.5827,-9.92225,-8.20512,-23.5502
-148.34,-99.7283,-9775.23,-20.4926,-19.6551,-124.317,-183.89,-18.9707,-786.004,-29.2256,-448.533,-24.6506,-153.713,-21.7021,-71.4997,-21.0642,-125.674,-25.1279,-17.8409,-45.7414,-44.604,-30.7203,-43.3001,-45.2854,-18.9163,-34.7022,-22.0344,-62.5519,-24.2725,-42.2348,-17.7488,-44.4062,-45.1362,-11.7572,-7.87579,-22.5294,-23.3512,-12.0352,-8.57345,-19.1979
-17.9031,-16.7182,-20.4926,-9775.23,-402.995,-17.6343,-23.3387,-303.236,-21.2682,-69.7022,-19.3779,-124.404,-23.7343,-323.149,-29.1238,-1191.96,-24.4042,-116.589,-9.8282,-37.6089,-38.1109,-62.6754,-40.1893,-37.998,-16.3898,-50.5367,-23.0319,-30.7757,-126.897,-41.0914,-11.3297,-37.9352,-37.8795,-18.2759,-21.0982,-9.21289,-9.71895,-16.1267,-20.3405,-8.45599
-17.2606,-16.1546,-19.6551,-402.995,-9775.23,-17.0179,-22.2596,-1291.13,-20.3688,-59.7682,-18.6277,-95.6374,-22.605,-180.873,-27.4121,-299.332,-23.1936,-90.6856,-9.78214,-34.6821,-34.9528,-54.4364,-36.9567,-35.0363,-15.7926,-45.1362,-22.8131,-28.8357,-97.1818,-37.7784,-10.8628,-34.7745,-34.9454,-18.6102,-21.8004,-9.2318,-9.69929,-16.3931,-21.0105,-8.51197
-732.161,-547.034,-124.317,-17.6343,-17.0179,-9775.23,-73.7231,-16.4689,-106.547,-23.7956,-172.544,-20.6649,-68.7417,-18.5342,-45.1633,-18.1168,-62.8433,-21.0649,-16.9959,-33.3349,-33.0553,-24.8418,-31.7836,-33.0036,-18.9089,-27.2867,-18.8953,-41.5626,-20.4076,-31.0081,-18.7404,-32.9636,-32.8438,-9.95867,-7.99684,-27.0977,-28.2547,-10.474,-8.47257,-22.0133
-81.3207,-63.6812,-183.89,-23.3387,-22.2596,-73.7231,-9775.23,-21.4432,-242.537,-35.0726,-129.034,-28.7548,-901.617,-24.8934,-118.72,-24.0016,-385.018,-29.3154,-18.2773,-61.6874,-59.3894,-37.1266,-58.1222,-61.0803,-18.5876,-43.183,-24.6999,-95.6849,-28.2521,-56.7061,-16.6378,-59.0498,-60.9534,-13.4989,-7.77737,-20.1323,-20.7878,-13.4551,-8.70799,-17.5427
-16.6949,-15.6341,-18.9707,-303.236,-1291.13,-16.4689,-21.4432,-9775.23,-19.656,-56.0922,-17.9873,-87.4887,-21.7617,-156.326,-26.2954,-239.072,-22.3095,-83.1774,-9.27053,-33.0613,-33.3884,-51.2547,-35.302,-33.4063,-15.5623,-42.8135,-22.2419,-27.619,-88.8776,-36.1022,-10.5593,-33.221,-33.312,-18.459,-23.4971,-8.85645,-9.33227,-16.2437,-22.2881,-8.1573
-123.715,-87.5869,-786.004,-21.2682,-20.3688,-106.547,-242.537,-19.656,-9775.23,-30.6975,-282.704,-25.7284,-192.563,-22.5703,-79.4727,-21.8706,-150.53,-26.2347,-17.7028,-49.041,-47.8427,-32.322,-46.4531,-48.557,-19.123,-36.7321,-22.5165,-68.5985,-25.3357,-45.3222,-17.7242,-47.6337,-48.3977,-12.1088,-8.14833,-21.4428,-22.2687,-12.295,-8.83243,-18.3435
-24.369,-22.3475,-29.2256,-69.7022,-59.7682,-23.7956,-35.0726,-56.0922,-30.6975,-9775.23,-27.128,-159.775,-36.1715,-88.6062,-50.0665,-74.9536,-37.9819,-173.518,-10.9939,-83.5398,-87.0127,-712.959,-90.3326,-84.4213,-20.4162,-187.44,-23.8821,-55.6841,-155.809,-92.3692,-15.2238,-86.8379,-83.9346,-15.6963,-16.556,-9.86864,-10.6474,-14.2527,-16.1788,-8.78829
-222.996,-129.68,-448.533,-19.3779,-18.6277,-172.544,-129.034,-17.9873,-282.704,-27.128,-9775.23,-23.1064,-113.566,-20.46,-60.9855,-19.9087,-97.5712,-23.5462,-17.8804,-41.0764,-40.1062,-28.4443,-38.8859,-40.6626,-18.6858,-31.834,-21.1547,-54.3611,-22.7572,-37.919,-17.8674,-39.9327,-40.5214,-11.1744,-7.61108,-24.2398,-25.0816,-11.5771,-8.29489,-20.474
-21.0688,-19.5035,-24.6506,-124.404,-95.6374,-20.6649,-28.7548,-87.4887,-25.7284,-159.775,-23.1064,-9775.23,-29.4301,-201.868,-38.0603,-140.313,-30.5497,-2285.35,-10.5317,-54.3306,-55.8997,-129.22,-58.432,-54.8982,-18.627,-86.0488,-23.8526,-41.0874,-9775.23,-59.7453,-13.3902,-55.7241,-54.6479,-17.0152,-18.1993,-9.59525,-10.2342,-15.2013,-17.718,-8.67651
-75.1767,-59.929,-153.713,-23.7343,-22.605,-68.7417,-901.617,-21.7617,-192.563,-36.1715,-113.566,-29.4301,-9775.23,-25.3666,-135.591,-24.423,-660.625,-30.018,-18.2398,-65.5825,-63.0942,-38.3759,-61.7462,-64.9307,-18.6063,-44.9835,-24.9375,-106.007,-28.9069,-60.2258,-16.5852,-62.7274,-64.7963,-13.5904,-7.73725,-19.845,-20.4874,-13.5236,-8.68989,-17.351
-18.842,-17.5458,-21.7021,-323.149,-180.873,-18.5342,-24.8934,-156.326,-22.5703,-88.6062,-20.46,-201.868,-25.3666,-9775.23,-31.6457,-444.879,-26.1629,-183.458,-9.69878,-42.1329,-43.2234,-77.843,-45.2843,-42.5767,-17.4952,-59.7948,-22.8877,-33.6664,-207.951,-46.3115,-12.2281,-43.0731,-42.3937,-17.4534,-20.8621,-8.99936,-9.58918,-15.4621,-19.9352,-8.18217
-47.7306,-40.8249,-71.4997,-29.1238,-27.4121,-45.1633,-118.72,-26.2954,-79.4727,-50.0665,-60.9855,-38.0603,-135.591,-31.6457,-9775.23,-30.0596,-169.81,-38.9158,-17.9321,-127.558,-121.411,-54.1803,-119.635,-126.303,-18.1427,-68.7005,-27.8868,-474.344,-37.2947,-116.713,-15.1844,-120.57,-126.167,-15.7945,-7.87073,-17.1884,-17.7174,-15.1709,-9.12227,-15.3301
-18.4008,-17.1804,-21.0642,-1191.96,-299.332,-18.1168,-24.0016,-239.072,-21.8706,-74.9536,-19.9087,-140.313,-24.423,-444.879,-30.0596,-9775.23,-25.1344,-130.9,-9.73357,-39.0801,-39.9974,-67.1171,-41.9104,-39.4828,-17.1903,-53.5217,-22.6697,-31.8189,-143.518,-42.8427,-12.036,-39.8541,-39.3235,-17.5986,-21.547,-9.061,-9.62391,-15.5672,-20.481,-8.26922
-68.0604,-55.3713,-125.674,-24.4042,-23.1936,-62.8433,-385.018,-22.3095,-150.53,-37.9819,-97.5712,-30.5497,-660.625,-26.1629,-169.81,-25.1344,-9775.23,-31.1821,-18.1359,-72.1858,-69.4142,-40.4348,-67.9187,-71.4612,-18.6669,-47.967,-25.2723,-125.273,-29.9971,-66.2285,-16.5233,-69.006,-71.3123,-13.7523,-7.75944,-19.3698,-20.0002,-13.6377,-8.73052,-17.0055
-21.4831,-19.8873,-25.1279,-116.589,-90.6856,-21.0649,-29.3154,-83.1774,-26.2347,-173.518,-23.5462,-2285.35,-30.018,-183.458,-38.9158,-130.9,-31.1821,-9775.23,-10.3255,-55.9268,-58.0635,-138.621,-60.3511,-56.5094,-19.3692,-90.4676,-23.2666,-42.0761,-1834.75,-61.6975,-14.0729,-57.9331,-56.2028,-16.3108,-18.5792,-9.35827,-10.0638,-14.6269,-17.8946,-8.40473
-17.0206,-16.7923,-17.8409,-9.8282,-9.78214,-16.9959,-18.2773,-9.27053,-17.7028,-10.9939,-17.8804,-10.5317,-18.2398,-9.69878,-17.9321,-9.73357,-18.1359,-10.3255,-9775.23,-17.1347,-11.918,-10.9105,-14.294,-17.0039,-8.13889,-11.3063,-42.7988,-17.7035,-9.85847,-13.9489,-8.66411,-11.4536,-17.453,0,-0.303077,-23.3681,-22.7617,-36.7042,-1.26703,-22.6536
-34.6166,-30.7393,-45.7414,-37.6089,-34.6821,-33.3349,-61.6874,-33.0613,-49.041,-83.5398,-41.0764,-54.3306,-65.5825,-42.1329,-127.558,-39.0801,-72.1858,-55.9268,-17.1347,-9775.23,-151.726,-95.4787,-234.312,-9775.23,-17.3916,-156.083,-29.8887,-172.803,-53.0585,-230.103,-13.7639,-150.509,-9775.23,-17.8064,-7.82094,-15.2966,-15.7382,-16.5785,-9.49011,-13.8626
-34.3015,-30.5892,-44.604,-38.1109,-34.9528,-33.0553,-59.3894,-33.3884,-47.8427,-87.0127,-40.1062,-55.8997,-63.0942,-43.2234,-121.411,-39.9974,-69.4142,-58.0635,-11.918,-151.726,-9775.23,-100.28,-206.015,-153.342,-23.021,-164.325,-22.6543,-164.29,-55.2105,-209.173,-18.6333,-9775.23,-152.168,-13.0455,-13.9652,-10.7239,-11.8369,-12.3688,-13.7555,-9.22278
-25.4718,-23.3099,-30.7203,-62.6754,-54.4364,-24.8418,-37.1266,-51.2547,-32.322,-712.959,-28.4443,-129.22,-38.3759,-77.843,-54.1803,-67.1171,-40.4348,-138.621,-10.9105,-95.4787,-100.28,-9775.23,-103.572,-96.4841,-21.2759,-256.101,-23.3145,-60.8447,-126.514,-105.893,-16.1135,-100.159,-95.8481,-14.9021,-16.4161,-9.73265,-10.6009,-13.6361,-15.9619,-8.58563
-32.981,-29.3232,-43.3001,-40.1893,-36.9567,-31.7836,-58.1222,-35.302,-46.4531,-90.3326,-38.8859,-58.432,-61.7462,-45.2843,-119.635,-41.9104,-67.9187,-60.3511,-14.294,-234.312,-206.015,-103.572,-9775.23,-236.054,-19.558,-169.601,-27.0044,-161.923,-57.3826,-9775.23,-15.2581,-201.292,-239.527,-16.3589,-11.8994,-12.8609,-13.5305,-15.1775,-12.4386,-11.4939
