Index,VehicleID,posX,posY,Speed,Angle,dBmVeh,dBmRSU,Dis2RSU,AvgDIS,AvgLET
0,1144,1520.2,1685.21,14.9315,180,-5.39286,-81.8118,160.279,192.905,53.5289
1,1198,1529.8,1295.44,17.5724,0,-7.2725,-84.6705,229.609,263.626,12.5498
2,1210,1639.59,1529.8,15.6741,90,-4.92578,-78.3032,114.689,156.231,24.8742
3,1228,1507.98,1569.09,11.5972,114.471,-4.316,-71.6566,47.2607,131.84,21.661
4,1234,1437.18,1520.2,11.457,270,-4.94687,-76.3738,87.9471,144.995,25.9378
5,1240,1576.08,1531.56,6.97405,22.4067,-4.34253,-71.7577,51.5011,133.269,20.1809
6,1252,1515.3,1478.79,11.9717,259.344,-4.08068,-71.1949,47.2183,129.292,27.1432
7,1258,1566.78,1502.97,12.4886,334.389,-4.11835,-71.405,47.2366,131.426,20.4309
8,1264,1520.2,1605.04,11.6911,180,-4.36647,-75.8337,80.1793,141.745,24.9706
9,1276,1529.8,1447.31,10.599,0,-3.70688,-75.395,77.8374,136.698,21.125
10,1282,1520.2,1581.89,6.49545,168.906,-4.32834,-73.3938,57.0902,133.683,22.2964
11,1288,1495.06,1484.36,9.81958,236.31,-3.89768,-71.8231,50.475,131.106,22.5374
12,1294,1520.2,1449.94,14.7709,180,-3.92585,-74.5992,75.212,140.634,54.9506
13,1300,1685.14,1523.4,14.5457,270,-4.45885,-80.6904,160.152,206.193,21.8892
14,1306,1489.81,1556.49,12.2253,140.671,-4.10382,-71.5319,47.2213,131.94,24.4894
15,1312,1523.4,1442.26,17.4792,180,-3.74682,-75.3064,82.7598,156.43,29.1865
16,1318,1352.54,1529.8,15.6109,90,-5.75189,-81.7534,172.53,219.844,40.2921
17,1324,1378.31,1529.8,16.9913,90,-6.14769,-80.3283,146.769,200.688,40.0677
18,1330,1529.8,1737.68,15.7901,0,-7.9261,-83.8392,212.736,263.174,11.7456
19,1348,1690.15,1520.2,19.1329,270,-4.70945,-80.9402,165.218,213.77,14.9171
