Index,VehicleID,posX,posY,Speed,Angle,dBmVeh,dBmRSU,Dis2RSU,AvgDIS,AvgLET
0,1912,1519.01,1525.07,0,76.7994,-0.915144,-56.1012,5.99155,67.187,343.867
1,2140,1511.32,1526.6,0,90,-0.920022,-60.7865,13.7773,67.9585,88.229
2,2374,1502.62,1526.6,3.79381,90,-0.920998,-64.374,22.4398,70.1861,162.798
3,2458,1514.17,1523.4,8.73548,270,-0.91598,-59.9643,10.9472,67.1605,56.2264
4,2464,1534.82,1533,8.81121,90,-0.916424,-61.8154,12.6694,68.4574,55.58
5,2494,1421.65,1520.2,19.3726,270,-1.06125,-77.7898,103.464,102.294,69.9804
6,2518,1490.82,1526.6,1.88975,90,-0.899687,-67.867,34.2216,73.0996,111.015
7,2566,1532.97,1524.2,4.77976,261.87,-0.930602,-56.7658,8.01103,69.1983,76.5343
8,2608,1481.13,1526.6,0,90,-0.903139,-69.9784,43.904,76.2951,110.117
9,2626,1614.87,1526.6,18.5848,90,-0.994432,-76.145,89.8831,98.6775,21.1483
10,2638,1513.07,1517,9.73683,270,-0.908465,-63.1953,14.3644,67.6667,86.405
11,2668,1529.77,1520.2,7.11026,270,-0.907834,-58.0078,6.76633,69.0756,77.2601
12,2734,1517,1745.04,20.6566,180,-1.75357,-84.579,220.187,217.045,15.4262
13,2746,1510.36,1520.2,9.71335,270,-0.906672,-63.2905,15.4098,67.2686,84.9962
14,2764,1500.41,1529.8,3.15107,90,-0.883918,-65.6966,25.0554,70.763,149.51
15,2776,1533.84,1529.8,8.97202,90,-0.943692,-60.5044,10.0608,67.764,58.2702
16,2782,1532.12,1517,6.52703,270,-0.923329,-60.6265,10.7128,69.7954,64.5922
17,2800,1517.33,1533,6.84448,90,-0.923224,-60.6219,11.0851,68.7863,202.616
18,2806,1547.55,1517,4.17617,270,-0.912321,-65.4024,23.9253,73.4415,133.616
19,2818,1544.86,1520.2,5.32829,270,-0.92224,-63.6102,20.4345,72.6329,73.9454
20,2830,1489.69,1529.8,1.31327,90,-0.924775,-68.4001,35.6366,73.4291,110.478
21,2836,1473.24,1526.6,0,90,-0.927941,-71.382,51.7819,79.8131,109.26
22,2842,1520.2,1574.8,14.1168,180,-0.970163,-71.8791,50.0301,80.5657,24.0505
23,2848,1559.13,1523.4,2.07285,270,-0.936916,-67.4316,34.164,76.7884,91.1949
24,2854,1500.84,1533,3.2593,90,-0.898587,-66.5326,25.4474,71.1785,165.33
25,2860,1533,1291.62,18.2827,0,-2.16838,-84.8671,233.513,241.814,12.2238
26,2866,1557.81,1520.2,3.2162,270,-0.933498,-67.2879,33.157,76.6757,90.6688
27,2878,1489.66,1533,1.34812,90,-0.923338,-68.9337,36.2318,73.9224,109.988
28,2884,1559.46,1517,1.9493,270,-0.939053,-68.1403,35.3775,77.1303,90.0985
29,2896,1480.85,1529.8,0,90,-0.927997,-70.192,44.4096,76.4139,109.638
30,2914,1480.83,1533,0,90,-0.927935,-70.5086,44.8866,76.8763,109.155
31,2926,1568.76,1523.4,0,270,-0.953138,-69.5343,43.7902,80.6083,90.569
32,2938,1465.81,1526.6,0,90,-0.944314,-72.5277,59.2118,84.041,108.354
33,2944,1569.07,1517,0,270,-0.903994,-69.9393,44.7867,80.8338,89.4897
34,2956,1458.38,1526.6,0,90,-0.961438,-73.5412,66.6424,88.9097,107.398
35,2962,1576.76,1523.4,0,270,-0.955986,-70.9667,51.7817,84.7087,89.9449
36,2974,1454.51,1523.4,16.6066,270,-0.946405,-74.4287,70.5095,81.2218,24.1776
37,2986,1517,1701.96,20.1266,180,-1.20057,-82.6892,177.139,177.401,18.0307
38,2992,1523.4,1510.41,0,180,-0.919921,-61.1851,14.6802,69.1563,126.8
39,2998,1724.17,1533,17.418,90,-1.22783,-83.0666,199.328,196.313,15.1499
40,3004,1465.81,1529.8,0,90,-0.944029,-72.6083,59.3845,84.1542,107.874
41,3010,1576.76,1520.2,0,270,-0.966532,-71.0168,51.9791,84.6515,89.4068
42,3016,1523.4,1502.97,0,180,-0.931742,-64.2807,22.0875,71.8596,126.404
43,3022,1458.38,1529.8,0,90,-0.928768,-73.6104,66.796,89.0233,106.918
44,3028,1576.76,1517,0,270,-0.957851,-71.211,52.3717,84.9204,88.8671
45,3034,1529.8,1347.39,21.636,0,-1.21572,-82.4791,177.676,171.353,13.4792
46,3046,1473.24,1529.8,0,90,-0.914297,-71.4884,51.9793,79.9373,108.78
47,3052,1584.19,1517,0,270,-0.98157,-72.2978,59.7282,89.6195,88.1931
48,3058,1533,1539.59,0,0,-0.939051,-63.8853,16.6413,70.7895,126.915
49,3064,1591.62,1517,0,270,-0.999402,-73.2674,67.1024,94.9323,87.466
50,3070,1584.19,1520.2,0,270,-0.972763,-72.1471,59.3844,89.3577,88.732
