-39.5271,-48.0866,-54.6688,-30.8317,-101.694,-36.5156,-116523,-55.1053,-29.6613,-321.545,-116523,-37.7712,-53.4961,-28.5773,-27.3224,-25.1039,-207.572,-15.2372,-212.477,-32.0858,-125.51,-27.8604,-17.9467,-116523,-24.9333,-186.616,-21.6556,-21.3236,-38.2294,-22.5471,-202.594,-15.116,-38.7992,-197.53,-34.646,-17.6104,-116523,-31.7668,-39.0502,-20.4522,-15.1349,-39.5288,-23.8725,-15.1182,-8.59061
-16.6995,-17.4519,-36.4916,-70.5511,-43.0567,-188.433,-36.9195,-86.7732,-21.7444,-33.1913,-37.7712,-116523,-73.6183,-15.4842,-21.0674,-28.746,-28.3471,-9.90394,-28.6882,-48.0565,-39.6647,-17.4346,-11.2073,-40.1261,-15.9835,-36.4594,-46.975,-13.2254,-16.7617,-42.315,-27.9854,-10.6588,-17.8865,-27.6019,-16.9744,-11.4722,-40.9564,-30.2549,-17.96,-35.1411,-10.6546,-30.7523,-14.1089,-10.5806,-7.05527
-19.1726,-20.8929,-33.2242,-36.3779,-105.692,-71.5309,-52.299,-279.894,-31.3655,-56.2835,-53.4961,-73.6183,-116523,-21.8769,-29.7958,-40.8264,-45.6306,-12.0712,-45.6022,-73.2074,-45.9593,-17.1953,-14.0718,-56.8006,-15.8048,-68.3246,-29.7791,-13.9379,-21.4121,-40.5465,-45.6305,-10.949,-20.3026,-45.6014,-24.6527,-15.6876,-57.964,-25.4927,-20.4601,-34.1691,-10.8472,-27.7251,-15.1808,-14.0604,-5.92879
-24.2607,-28.9072,-16.1323,-12.5334,-32.2494,-14.569,-29.0881,-24.5759,-58.5713,-36.235,-28.5773,-15.4842,-21.8769,-116523,-51.251,-20.42,-40.6024,-26.3705,-39.8232,-19.6028,-22.0996,-15.0506,-50.862,-27.0607,-14.5921,-35.1409,-9.48839,-18.6518,-41.1843,-16.5457,-41.3783,-14.8749,-26.7221,-42.1529,-191.163,-45.2625,-26.4884,-12.7283,-26.9166,-15.3657,-14.3092,-15.3938,-20.9772,-34.3944,-4.38491
-15.6901,-17.5911,-16.0271,-15.9235,-34.6247,-19.2806,-27.2575,-31.1265,-365.962,-32.5875,-27.3224,-21.0674,-29.7958,-51.251,-116523,-37.512,-33.2466,-14.7391,-32.5993,-31.7289,-22.3973,-12.0823,-20.6838,-27.4167,-11.4312,-33.9972,-13.9217,-11.1576,-23.1227,-25.8115,-33.8941,-8.93366,-16.2376,-34.5434,-59.2831,-64.3279,-27.4201,-14.6236,-16.5329,-24.0401,-8.63616,-15.8895,-12.4406,-39.6176,-3.44587
-12.4806,-13.4307,-15.6128,-18.6305,-32.6335,-26.1456,-24.6838,-39.5885,-37.0293,-26.6651,-25.1039,-28.746,-40.8264,-20.42,-37.512,-116523,-25.2554,-11.2562,-24.9506,-83.5955,-22.0234,-10.8402,-13.0665,-26.2331,-10.2317,-29.1868,-18.7162,-9.58048,-16.2638,-46.8627,-25.5521,-7.95335,-13.0937,-25.8412,-20.6363,-17.517,-26.6197,-15.3273,-13.3021,-42.232,-7.7275,-15.8807,-10.4663,-16.5111,-3.1764
-41.1477,-54.684,-37.1527,-21.3148,-92.3911,-27.476,-204.916,-47.3238,-36.3272,-273.981,-207.572,-28.3471,-45.6306,-40.6024,-33.2466,-25.2554,-116523,-20.7354,-116523,-29.4213,-91.3167,-23.2682,-25.6351,-214.517,-21.3093,-160.178,-15.0775,-23.2863,-48.6748,-20.7941,-116523,-16.3037,-44.2336,-116523,-47.5932,-24.4862,-216.823,-22.3639,-44.3187,-18.9143,-16.0745,-28.9956,-26.5701,-20.939,-3.35402
-27.3836,-29.2132,-12.2782,-8.77039,-16.7424,-9.7296,-15.7522,-14.037,-15.6594,-19.0813,-15.2372,-9.90394,-12.0712,-26.3705,-14.7391,-11.2562,-20.7354,-116523,-20.6637,-11.0774,-13.4055,-15.3863,-41.2206,-13.8111,-15.6494,-18.1041,-6.37325,-59.6738,-36.7779,-10.3652,-20.7953,-620.152,-30.3605,-20.8437,-26.3223,-21.7715,-13.3075,-8.74215,-30.214,-9.92939,-3729.53,-11.4187,-50.555,-19.781,0
-42.039,-55.5264,-38.5046,-21.8262,-91.9839,-27.8604,-209.749,-47.3294,-35.6263,-274.225,-212.477,-28.6882,-45.6022,-39.8232,-32.5993,-24.9506,-116523,-20.6637,-116523,-29.2435,-94.2226,-24.0702,-25.3215,-219.631,-22.0312,-160.173,-15.428,-23.7259,-48.7192,-20.6365,-116523,-16.653,-44.7757,-116523,-46.7127,-24.0089,-222.013,-23.106,-44.8721,-18.7687,-16.463,-29.9195,-26.9903,-20.5293,-5.00429
-14.3024,-15.3803,-20.8359,-26.4244,-43.966,-50.2306,-31.4334,-67.956,-32.3056,-32.6168,-32.0858,-48.0565,-73.2074,-19.6028,-31.7289,-83.5955,-29.4213,-11.0774,-29.2435,-116523,-28.5597,-12.9477,-12.7797,-33.8734,-12.0986,-36.5029,-28.9686,-11.0598,-17.3015,-61.2654,-29.5845,-9.02719,-15.2539,-29.7333,-20.6893,-15.2729,-34.498,-19.2991,-15.4245,-50.3108,-8.86482,-19.9962,-12.0058,-14.1324,-4.40746
-42.7697,-46.4095,-100.584,-36.6381,-66.0343,-38.3624,-125.369,-48.0729,-23.9184,-99.6558,-125.51,-39.6647,-45.9593,-22.0996,-22.3973,-22.0234,-91.3167,-13.4055,-94.2226,-28.5597,-116523,-34.9809,-15.3544,-125.519,-30.0172,-88.7406,-23.4151,-21.5128,-32.1039,-20.4985,-88.4102,-15.1623,-37.6962,-85.4957,-26.1943,-14.7517,-125.389,-42.8416,-38.0202,-18.8158,-15.2874,-57.9019,-23.8299,-12.9379,-9.26889
-60.05,-44.2589,-44.1324,-20.3207,-20.4508,-19.4085,-28.3957,-17.6673,-12.9544,-23.6847,-27.8604,-17.4346,-17.1953,-15.0506,-12.0823,-10.8402,-23.2682,-15.3863,-24.0702,-12.9477,-34.9809,-116523,-14.6586,-26.282,-325.031,-21.433,-14.4239,-35.3304,-27.4041,-7.80295,-22.4621,-26.7299,-42.3291,-21.6497,-17.7792,-11.8423,-25.6902,-47.9539,-42.7795,-7.41475,-27.5979,-61.7966,-36.6138,-10.5472,-24.7175
-23.6954,-26.7645,-13.2416,-9.90062,-20.1474,-10.9737,-18.4634,-16.3874,-22.2674,-23.0622,-17.9467,-11.2073,-14.0718,-50.862,-20.6838,-13.0665,-25.6351,-41.2206,-25.3215,-12.7797,-15.3544,-14.6586,-116523,-16.4813,-14.6022,-22.0782,-7.64544,-22.6955,-38.8762,-11.6173,-25.9404,-19.8524,-25.4748,-26.2382,-42.7104,-32.6362,-15.9515,-10.1017,-25.6112,-10.9791,-18.9173,-12.5719,-24.7398,-27.7597,-6.31204
-35.8524,-43.2717,-55.3976,-32.3731,-107.211,-38.6276,-116523,-58.2546,-29.6792,-339.871,-116523,-40.1261,-56.8006,-27.0607,-27.4167,-26.2331,-214.517,-13.8111,-219.631,-33.8734,-125.519,-26.282,-16.4813,-116523,-23.3679,-197.424,-22.9614,-19.4148,-34.9075,-24.0116,-209.328,-13.7227,-35.4759,-204.047,-33.0321,-16.7306,-116523,-31.9911,-35.7265,-21.7732,-13.7141,-39.4166,-21.7802,-14.398,-7.36813
-57.0718,-42.2246,-37.9338,-18.5369,-18.8115,-17.9908,-25.4691,-16.2862,-12.2693,-21.6265,-24.9333,-15.9835,-15.8048,-14.5921,-11.4312,-10.2317,-21.3093,-15.6494,-22.0312,-12.0986,-30.0172,-325.031,-14.6022,-23.3679,-116523,-19.5735,-13.5727,-36.947,-26.5695,-7.25663,-20.5825,-28.3393,-41.5469,-19.849,-17.2512,-11.6806,-22.7857,-38.9052,-41.9358,-6.91068,-29.3078,-48.5206,-37.9063,-10.4159,-26.7916
-31.9902,-38.5463,-40.3464,-24.9917,-197.808,-34.756,-182.712,-67.8689,-36.855,-390.195,-186.616,-36.4594,-68.3246,-35.1409,-33.9972,-29.1868,-160.178,-18.1041,-160.173,-36.5029,-88.7406,-21.433,-22.0782,-197.424,-19.5735,-116523,-17.5511,-19.7195,-36.8717,-24.2257,-160.096,-14.3989,-33.6421,-159.926,-41.3285,-22.9482,-201.242,-24.0113,-33.8124,-21.6995,-14.176,-30.0801,-22.16,-19.8452,-3.58327
-12.1427,-12.2701,-22.5919,-41.5195,-19.6502,-50.6423,-21.184,-26.9062,-14.1802,-17.0207,-21.6556,-46.975,-29.7791,-9.48839,-13.9217,-18.7162,-15.0775,-6.37325,-15.428,-28.9686,-23.4151,-14.4239,-7.64544,-22.9614,-13.5727,-17.5511,-116523,-11.3552,-11.0703,-75.0676,-14.7049,-9.78543,-13.5072,-14.3076,-10.5368,-7.06506,-23.4225,-24.3128,-13.4869,-661.709,-9.88129,-22.5464,-11.7214,-6.56707,-8.55344
-54.0568,-52.0549,-22.8341,-14.0662,-18.2474,-14.6509,-22.0129,-15.0382,-12.2094,-21.9192,-21.3236,-13.2254,-13.9379,-18.6518,-11.1576,-9.58048,-23.2863,-59.6738,-23.7259,-11.0598,-21.5128,-35.3304,-22.6955,-19.4148,-36.947,-19.7195,-11.3552,-116523,-58.2329,-6.28138,-22.8193,-76.4178,-66.5791,-22.322,-21.8983,-13.5524,-18.7407,-18.0206,-66.0575,-5.9075,-82.1878,-22.1702,-325.258,-11.5877,-45.8243
-75.2443,-119.946,-24.3718,-14.808,-31.731,-16.903,-39.4292,-23.6352,-25.0975,-41.2584,-38.2294,-16.7617,-21.4121,-41.1843,-23.1227,-16.2638,-48.6748,-36.7779,-48.7192,-17.3015,-32.1039,-27.4041,-38.8762,-34.9075,-26.5695,-36.8717,-11.0703,-58.2329,-116523,-13.8808,-48.6038,-30.0532,-116523,-48.5055,-42.9903,-24.1024,-33.7343,-16.9194,-708.868,-13.0149,-30.2451,-22.1422,-75.8324,-20.6616,-10.7095
-9.8738,-10.7142,-12.5896,-19.3694,-27.1488,-46.3168,-22.0181,-38.4624,-25.5861,-22.2122,-22.5471,-42.315,-40.5465,-16.5457,-25.8115,-46.8627,-20.7941,-10.3652,-20.6365,-61.2654,-20.4985,-7.80295,-11.6173,-24.0116,-7.25663,-24.2257,-75.0676,-6.28138,-13.8808,-116523,-20.9384,-4.69877,-10.2134,-21.07,-16.2223,-14.4937,-24.5287,-13.5448,-10.522,-203.867,-4.00312,-13.8455,-7.51086,-14.2766,0
-40.2349,-53.8026,-35.7946,-20.7913,-92.7526,-27.0665,-200.013,-47.2925,-37.0282,-273.59,-202.594,-27.9854,-45.6305,-41.3783,-33.8941,-25.5521,-116523,-20.7953,-116523,-29.5845,-88.4102,-22.4621,-25.9404,-209.328,-20.5825,-160.096,-14.7049,-22.8193,-48.6038,-20.9384,-116523,-15.9327,-43.6546,-116523,-48.473,-24.9637,-211.555,-21.6217,-43.73,-19.0479,-15.6615,-28.0715,-26.1233,-21.3487,0
-33.8755,-32.0282,-17.5306,-11.4946,-13.8225,-12.0989,-15.6192,-11.8114,-9.74867,-15.8283,-15.116,-10.6588,-10.949,-14.8749,-8.93366,-7.95335,-16.3037,-620.152,-16.653,-9.02719,-15.1623,-26.7299,-19.8524,-13.7227,-28.3393,-14.3989,-9.78543,-76.4178,-30.0532,-4.69877,-15.9327,-116523,-35.0912,-15.5373,-17.5667,-12.2649,-13.2307,-13.5228,-34.9067,-4.43522,-1075.76,-16.5645,-61.5802,-10.6417,-137.992
-106.654,-148.546,-32.0857,-17.9732,-28.8544,-18.9307,-39.9994,-21.9605,-17.8092,-38.3961,-38.7992,-17.8865,-20.3026,-26.7221,-16.2376,-13.0937,-44.2336,-30.3605,-44.7757,-15.2539,-37.6962,-42.3291,-25.4748,-35.4759,-41.5469,-33.6421,-13.5072,-66.5791,-116523,-10.2134,-43.6546,-35.0912,-116523,-43.0358,-30.7421,-16.4821,-34.3023,-24.2056,-1132.72,-9.53955,-36.0803,-30.6618,-84.313,-13.976,-24.0486
-39.2979,-52.8791,-34.4267,-20.254,-93.0686,-26.6298,-195.024,-47.2352,-37.7312,-273.049,-197.53,-27.6019,-45.6014,-42.1529,-34.5434,-25.8412,-116523,-20.8437,-116523,-29.7333,-85.4957,-21.6497,-26.2382,-204.047,-19.849,-159.926,-14.3076,-22.322,-48.5055,-21.07,-116523,-15.5373,-43.0358,-116523,-49.3543,-25.4425,-206.194,-20.8774,-43.1029,-19.1699,-15.2209,-27.1449,-25.6472,-21.7596,0
-27.5783,-32.6707,-19.0184,-13.9523,-37.8744,-16.3389,-35.1762,-27.4618,-74.0354,-42.7066,-34.646,-16.9744,-24.6527,-191.163,-59.2831,-20.6363,-47.5932,-26.3223,-46.7127,-20.6893,-26.1943,-17.7792,-42.7104,-33.0321,-17.2512,-41.3285,-10.5368,-21.8983,-42.9903,-16.2223,-48.473,-17.5667,-30.7421,-49.3543,-116523,-41.3335,-32.4083,-14.6695,-30.8205,-14.8441,-17.1877,-17.8266,-24.1772,-30.7921,-8.7307
-16.6881,-18.2214,-11.7694,-9.52328,-21.7078,-10.5961,-17.8919,-18.3758,-54.8164,-22.8067,-17.6104,-11.4722,-15.6876,-45.2625,-64.3279,-17.517,-24.4862,-21.7715,-24.0089,-15.2729,-14.7517,-11.8423,-32.6362,-16.7306,-11.6806,-22.9482,-7.06506,-13.5524,-24.1024,-14.4937,-24.9637,-12.2649,-16.4821,-25.4425,-41.3335,-116523,-16.3815,-9.50373,-16.7523,-13.4449,-11.7823,-11.5434,-14.6497,-123.582,-5.31949
-34.5326,-41.5648,-55.5957,-32.907,-109.152,-39.3735,-116523,-59.3665,-29.6532,-346.343,-116523,-40.9564,-57.964,-26.4884,-27.4201,-26.6197,-216.823,-13.3075,-222.013,-34.498,-125.389,-25.6902,-15.9515,-116523,-22.7857,-201.242,-23.4225,-18.7407,-33.7343,-24.5287,-211.555,-13.2307,-34.3023,-206.194,-32.4083,-16.3815,-116523,-32.0358,-34.5526,-22.2398,-13.2124,-39.3342,-21.0413,-14.112,-6.93642
-25.2002,-23.5293,-70.6528,-40.6976,-24.532,-31.2248,-31.6498,-24.9252,-15.1973,-24.8249,-31.7668,-30.2549,-25.4927,-12.7283,-14.6236,-15.3273,-22.3639,-8.74215,-23.106,-19.2991,-42.8416,-47.9539,-10.1017,-31.9911,-38.9052,-24.0113,-24.3128,-18.0206,-16.9194,-13.5448,-21.6217,-13.5228,-24.2056,-20.8774,-14.6695,-9.50373,-32.0358,-116523,-24.1851,-13.0126,-13.82,-162.875,-18.9878,-8.68926,-10.2912
-112.934,-157.082,-32.2421,-17.9683,-29.0305,-18.9739,-40.2505,-22.1246,-18.0984,-38.5494,-39.0502,-17.96,-20.4601,-26.9166,-16.5329,-13.3021,-44.3187,-30.214,-44.8721,-15.4245,-38.0202,-42.7795,-25.6112,-35.7265,-41.9358,-33.8124,-13.4869,-66.0575,-708.868,-10.522,-43.73,-34.9067,-1132.72,-43.1029,-30.8205,-16.7523,-34.5526,-24.1851,-116523,-9.83862,-35.8929,-30.7749,-83.3045,-14.249,-23.8141
-9.2634,-9.99079,-11.6787,-18.1051,-23.9074,-34.3125,-19.9751,-32.2111,-23.7015,-20.0286,-20.4522,-35.1411,-34.1691,-15.3657,-24.0401,-42.232,-18.9143,-9.92939,-18.7687,-50.3108,-18.8158,-7.41475,-10.9791,-21.7732,-6.91068,-21.6995,-661.709,-5.9075,-13.0149,-203.867,-19.0479,-4.43522,-9.53955,-19.1699,-14.8441,-13.4449,-22.2398,-13.0126,-9.83862,-116523,-3.74352,-13.1181,-7.07309,-13.3852,0
-34.8189,-32.7118,-17.8602,-11.6069,-13.6512,-12.1829,-15.6481,-11.6497,-9.44828,-15.6691,-15.1349,-10.6546,-10.8472,-14.3092,-8.63616,-7.7275,-16.0745,-3729.53,-16.463,-8.86482,-15.2874,-27.5979,-18.9173,-13.7141,-29.3078,-14.176,-9.88129,-82.1878,-30.2451,-4.00312,-15.6615,-1075.76,-36.0803,-15.2209,-17.1877,-11.7823,-13.2124,-13.82,-35.8929,-3.74352,-116523,-16.9237,-65.1469,-10.1788,-122.894
-35.2396,-31.9883,-99.5545,-38.492,-29.3284,-31.4818,-39.5255,-27.8209,-16.6879,-31.5707,-39.5288,-30.7523,-27.7251,-15.3938,-15.8895,-15.8807,-28.9956,-11.4187,-29.9195,-19.9962,-57.9019,-61.7966,-12.5719,-39.4166,-48.5206,-30.0801,-22.5464,-22.1702,-22.1422,-13.8455,-28.0715,-16.5645,-30.6618,-27.1449,-17.8266,-11.5434,-39.3342,-162.875,-30.7749,-13.1181,-16.9237,-116523,-23.4938,-10.41,-13.1029
-61.2628,-60.6829,-24.218,-14.7373,-20.2117,-15.4098,-24.6282,-16.4374,-13.5974,-24.6325,-23.8725,-14.1089,-15.1808,-20.9772,-12.4406,-10.4663,-26.5701,-50.555,-26.9903,-12.0058,-23.8299,-36.6138,-24.7398,-21.7802,-37.9063,-22.16,-11.7214,-325.258,-75.8324,-7.51086,-26.1233,-61.5802,-84.313,-25.6472,-24.1772,-14.6497,-21.0413,-18.9878,-83.3045,-7.07309,-65.1469,-23.4938,-116523,-12.5216,-38.508
-14.5392,-15.6605,-10.4758,-8.81652,-18.832,-9.62358,-15.3483,-16.4912,-36.1713,-19.6123,-15.1182,-10.5806,-14.0604,-34.3944,-39.6176,-16.5111,-20.939,-19.781,-20.5293,-14.1324,-12.9379,-10.5472,-27.7597,-14.398,-10.4159,-19.8452,-6.56707,-11.5877,-20.6616,-14.2766,-21.3487,-10.6417,-13.976,-21.7596,-30.7921,-123.582,-14.112,-8.68926,-14.249,-13.3852,-10.1788,-10.41,-12.5216,-116523,-4.37808
-25.4027,-22.2875,-14.5901,-9.04752,-5.93657,-9.67578,-9.03211,-5.10113,-3.95519,-5.99707,-8.59061,-7.05527,-5.92879,-4.38491,-3.44587,-3.1764,-3.35402,0,-5.00429,-4.40746,-9.26889,-24.7175,-6.31204,-7.36813,-26.7916,-3.58327,-8.55344,-45.8243,-10.7095,0,0,-137.992,-24.0486,0,-8.7307,-5.31949,-6.93642,-10.2912,-23.8141,0,-122.894,-13.1029,-38.508,-4.37808,-116523
