62982.9,0,183.764,0,287.177,0,133.43,0.681621,0,296.252,151.303,3227.56,3.20259,2.29057,3282.05,123.877,3.64256,3.90164,4839.74,149.056,4.17424,3.3518,1174.8,1220.87,4.28882,542.447,78.4513,114.302,4.5765,3.93348,89.0917,4.7856,4.64096,4.36865,0,124.751,34.2673,4.82484,4.65106,0,0,4.86298,4.8842,0,4.89011,0,4.8355,4.99181
0,62982.9,0,132.898,0,221.939,0,323.136,215.383,0,0,1.68283,670.822,141.634,2.46101,0,509.534,966.414,3.13724,0,184.53,695.332,3.86919,3.37242,146.406,4.29067,3.83508,2.185,185.676,178.458,3.19644,0,0,128.236,4.55978,4.49619,4.5914,0,0,4.70432,4.79914,0,0,4.89987,0,4.94036,0,0
183.764,0,62982.9,0,481.473,0,470.069,0,0,442.01,875.908,174.898,3.04265,2.08683,150.316,377.091,3.49984,3.76169,151.809,931.733,4.04798,3.1938,111.142,159.593,4.16389,107.232,197.193,360.32,4.45865,3.79722,214.041,4.67757,4.52719,4.24386,0,112.934,0,4.72239,4.53975,0,0,4.77031,4.78151,0,4.80101,0,4.76253,4.89944
0,132.898,0,62982.9,0,305.951,0,191.827,287.741,0,0,0,116.162,664.992,1.46677,0,105.467,84.5329,2.49893,0,86.4171,111.352,3.41985,2.79268,78.6521,3.9455,3.42025,1.01945,0,148.799,2.61955,0,0,72.0574,4.30112,4.19923,4.32441,0,0,4.49113,4.59921,0,0,4.75436,0,4.80002,0,0
287.177,0,481.473,0,62982.9,0.332078,238.53,2.69881,2.5039,6633,316.212,307.604,3.92058,3.35164,254.069,217.169,4.17779,4.36668,278.609,327.282,4.49597,4.03262,206.236,318.035,4.57863,290.344,155.156,215.727,4.74357,4.37504,159.549,4.82962,4.77111,4.6417,1442.4,1186.63,288.984,4.8262,4.76935,160.267,131.931,4.77343,4.87402,0,4.77053,0,4.59907,4.86585
0,221.939,0,305.951,0.332078,62982.9,0,646.389,19910,1.62694,0,3.12825,281.585,499.156,3.54353,0,288.628,222.834,3.9031,2.42574,526.003,272.162,4.35329,4.0587,826.367,4.58583,4.2794,3.33153,182.458,1487.65,3.88874,114.942,548.612,1458.58,4.69032,4.69708,4.73642,327.824,362.39,4.74333,4.80458,0,254.133,4.78688,0,4.81446,0,0
133.43,0,470.069,0,238.53,0,62982.9,0.360567,0,227.053,982.709,125.824,3.11774,2.20576,111.433,2024.94,3.55586,3.81007,110.472,844.308,4.08342,3.26433,84.6338,113.082,4.19605,76.914,549.878,2759.93,4.48016,3.84335,506.412,4.68935,4.5456,4.27412,0,70.1638,39.1538,4.73106,4.55718,0,0,4.77322,4.78892,0,4.80184,0,4.75714,4.89904
0.681621,323.136,0,191.827,2.69881,646.389,0.360567,62982.9,647.691,3.12525,2.37236,4.00078,571.615,289.438,4.28814,2.68477,641.334,421.105,4.49278,3.55225,12633.8,548.329,4.77244,4.60399,1365.68,4.86859,4.66528,4.08817,440.574,968.473,4.42896,384.757,1447.27,841.892,4.83823,4.90547,4.89787,683.139,247.465,4.81043,4.8423,2237.82,596.94,4.70962,209.938,4.7249,0,757.249
0,215.383,0,287.741,2.5039,19910,0,647.691,62982.9,2.97305,2.13709,3.91027,299.104,518.503,4.21299,2.48828,313.061,245.994,4.43836,3.43352,591.329,290.468,4.74214,4.55533,922.945,4.85904,4.63925,4.01158,231.664,1530.47,4.38083,194.927,707.37,1574.46,4.85055,4.90747,4.90723,828.52,482.491,4.83622,4.87295,266.92,944.88,4.7616,21592.7,4.77885,0,106.625
296.252,0,442.01,0,6633,1.62694,227.053,3.12525,2.97305,62982.9,300.471,327.805,4.1473,3.65479,270.284,209.886,4.35416,4.52287,300.814,314.262,4.60677,4.2499,224.81,347.684,4.67926,333.768,158.55,212.521,4.80264,4.52382,160.356,4.84421,4.81711,4.73706,1201.59,1846.76,307.473,4.82461,4.81105,202.897,194.018,4.73601,4.86838,0,4.72109,0,4.49998,4.81459
