40443.1,15.1767,427.83,17.8501,15.8311,194.626,30.3995,15.7288,30.4877,18.1577,47.5479,19.1818,92.9849,21.3137,63.3993,17.0657,20.0244,54.3669,22.1815,6.64696,28.9637,34.8389,24.076,28.9732,27.3044,41.0491,9.0768,22.8029,14.2859,46.7491,10.4625,16.2705,15.8109,30.1167,30.0785,12.434,9.01817,30.8386,29.9119,15.365,11.3691,21.7048,28.8056
15.1767,40443.1,14.7663,108.16,499.248,16.7402,31.7766,357.592,31.6314,94.3985,23.0336,79.4256,18.3652,56.3219,20.4344,8.15602,66.1018,21.4654,49.7738,15.7001,33.2495,27.7646,43.0473,33.2548,35.3125,24.7233,15.0765,47.2057,7.47654,22.889,37.738,20.7577,12.6969,31.28,31.4887,16.5464,29.4195,9.95721,9.35531,11.5158,47.3259,7.20491,8.84103
427.83,14.7663,40443.1,17.2698,15.3833,134.134,28.5802,15.2795,28.6555,17.5502,43.0115,18.5069,76.9358,20.4723,55.5248,16.9123,19.2841,48.572,21.2464,6.61048,27.2412,32.3865,22.9861,27.2529,25.8813,37.6696,9.00195,21.8256,14.1843,42.2602,10.3313,15.7822,15.7832,28.3675,28.2472,12.1447,8.95667,32.9364,32.0239,15.3823,11.1958,22.8398,30.8674
17.8501,108.16,17.2698,40443.1,139.12,19.9235,45.243,154.325,44.9711,698.502,29.3155,308.068,22.3087,119.884,25.2961,9.01022,171.798,26.9615,92.2488,16.0603,47.3239,37.409,72.9249,47.358,53.5341,32.1684,15.8007,84.9698,8.0649,28.9747,28.049,21.5103,14.4644,45.0234,44.5158,16.2801,23.0122,10.7946,9.9742,13.164,33.1172,7.18245,9.28758
15.8311,499.248,15.3833,139.12,40443.1,17.5106,34.2911,1212.46,34.1369,117.069,24.406,95.4264,19.2865,64.163,21.5442,8.63886,76.8896,22.6946,55.743,15.5016,35.8649,29.7224,47.6273,35.8702,38.4267,26.3111,15.012,52.6556,7.87823,24.2578,34.5033,21.3066,12.9715,33.7531,33.9883,16.7723,27.014,10.2869,9.68389,11.7797,42.6602,7.49707,9.16619
194.626,16.7402,134.134,19.9235,17.5106,40443.1,36.5855,17.4201,36.7397,20.319,64.229,21.5501,178.559,24.181,95.6133,17.9322,22.5769,76.417,25.3586,7.02544,34.8916,43.3921,27.712,34.8828,32.0034,53.0699,9.33398,26.082,14.9305,63.4696,10.9994,18.3405,15.4828,35.883,36.4459,13.8081,9.26424,26.7598,26.1016,14.9036,12.0622,20.1566,25.3081
30.3995,31.7766,28.5802,45.243,34.2911,36.5855,40443.1,34.6131,1355.82,47.9601,86.0623,53.62,45.8484,73.4038,59.7182,14.1183,61.573,70.9252,89.7008,11.6084,198.379,233.994,119.975,199.883,289.764,120.028,13.0284,97.3842,11.9121,85.4767,16.5198,23.8404,15.7413,162.016,1227.06,16.8283,13.6739,15.0252,14.2288,14.5652,18.602,10.851,13.5102
15.7288,357.592,15.2795,154.325,1212.46,17.4201,34.6131,40443.1,34.4505,127.115,24.4191,101.731,19.2154,66.5213,21.5031,8.36972,80.5935,22.6732,57.3298,15.6195,36.2329,29.8714,48.6722,36.2399,38.961,26.3656,15.0964,54.0385,7.63007,24.2576,34.2359,21.2107,12.9551,34.0878,34.2827,16.6807,27.0302,10.1463,9.52174,11.7482,42.0296,7.28507,8.98773
30.4877,31.6314,28.6555,44.9711,34.1369,36.7397,1355.82,34.4505,40443.1,47.6598,86.561,53.3005,46.0494,72.8797,60.05,14.6397,61.1298,71.3344,89.03,11.1117,222.221,235.569,118.998,223.673,287.159,120.83,12.5872,96.5753,12.3499,86.169,16.2531,24.4129,15.3489,156.023,40443.1,17.2229,13.2824,15.2382,14.5479,14.2062,18.3643,11.3957,13.907
18.1577,94.3985,17.5502,698.502,117.069,20.319,47.9601,127.115,47.6598,40443.1,30.3124,554.369,22.8399,143.95,26.0038,8.97994,226.457,27.7956,105.302,16.1152,50.1868,39.1678,80.8826,50.2271,57.5732,33.4191,15.8908,96.0211,8.01281,29.9349,27.2508,21.5199,14.6542,47.7921,47.1369,16.1974,22.5187,10.8258,9.9669,13.3348,31.9545,7.06301,9.2494
