3088.32,145.006,23.2251,2599.65,23.8065,159.841,171.12,40.5662,46.6118,56.6191,37.355,133.599,30.5732,70.4595,55.3988,56.4802,38.2854,126.297,17.4442,55.8075,57.0505,55.6286,56.3223,56.1331,12.8255,55.2362,56.8923,40.6939,18.872,25.7135,16.7672,15.7658,21.9499,16.2158,18.1765,11.2627,9.80091,12.4927,15.2945,18.5325,8.21944
145.006,3088.32,20.1035,138.68,20.5049,76.2492,78.2858,31.7691,35.3985,40.7672,29.854,70.0874,25.3037,47.579,40.0789,40.6411,30.4256,67.9518,20.4887,40.3975,41.0486,40.2939,40.5039,40.3441,12.3504,39.9895,40.9111,34.5204,16.8341,31.1915,17.6829,14.648,26.2728,16.4277,20.8516,10.5955,9.33142,11.5234,15.6161,21.2653,7.96881
23.2251,20.1035,3088.32,23.2029,702.473,27.2841,27.2054,55.7071,47.7246,40.1306,63.0622,28.0284,96.9102,35.0061,40.8752,40.0333,61.0086,28.3373,9.03569,40.3492,39.6251,40.2192,39.9222,39.7886,15.9145,40.7567,39.5137,30.8301,112.265,11.4597,9.69857,16.7485,9.68232,13.1812,8.85106,24.9138,21.5592,15.0677,12.127,9.08933,18.4507
2599.65,138.68,23.2029,3088.32,23.7892,168.77,181.639,40.8025,47.0073,57.3455,37.5186,139.484,30.629,71.7498,56.0551,57.2097,38.473,131.492,17.4568,56.467,57.7929,56.2783,57.0537,56.8658,12.7214,55.8826,57.6367,40.7313,18.8051,25.7643,16.7062,15.8004,22.0785,16.1456,18.3192,11.1665,9.68478,12.5009,15.2317,18.6666,8.07639
23.8065,20.5049,702.473,23.7892,3088.32,28.1424,28.0487,59.9691,50.7763,42.2126,68.7525,28.9533,111.34,36.546,43.0101,42.1083,66.2776,29.2875,9.07559,42.4521,41.6745,42.3147,41.9894,41.8467,15.9365,42.8851,41.5554,31.8186,97.4215,11.541,9.77201,16.8015,9.72678,13.2745,8.87695,24.243,21.0298,15.0654,12.2058,9.11953,18.0333
159.841,76.2492,27.2841,168.77,28.1424,3088.32,2150.03,54.7293,66.1912,88.5132,48.8396,776.15,38.0463,126.557,85.8779,88.4025,50.4975,584.977,14.9007,86.4077,89.2915,86.0306,88.2522,88.0536,12.9294,85.5163,89.1409,45.9647,21.3199,22.3533,15.1955,17.1906,19.4683,15.457,16.572,11.9155,10.1488,13.792,14.4774,16.8659,8.1999
171.12,78.2858,27.2054,181.639,28.0487,2150.03,3088.32,53.8636,64.812,85.7938,48.2076,575.891,37.7401,120.635,83.2806,85.6852,49.806,464.337,14.86,83.7914,86.5384,83.4317,85.5389,85.3463,12.9782,82.936,86.3917,45.7412,21.3236,22.3566,15.1929,17.1848,19.4312,15.4723,16.5121,11.983,10.2312,13.8046,14.4881,16.8102,8.30184
40.5662,31.7691,55.7071,40.8025,59.9691,54.7293,53.8636,3088.32,341.647,150.628,444.157,58.4713,131.941,98.745,155.323,149.984,592.532,59.8345,11.8069,153.604,148.44,153.358,149.313,148.554,16.6033,155.147,147.767,53.9869,37.2478,14.329,13.9018,16.2906,11.63,16.2422,10.333,17.2651,15.3913,13.6884,15.0014,10.6676,13.5767
46.6118,35.3985,47.7246,47.0073,50.7763,66.1912,64.812,341.647,3088.32,267.966,193.904,71.8098,94.7582,141.184,264.144,268.58,219.49,74.0767,12.0897,259.655,265.931,257.747,268.988,269.255,15.4919,262.166,266.326,52.7957,32.9595,15.7435,13.8165,17.1704,13.2149,15.7397,11.6819,15.8098,13.8474,14.2589,14.5785,11.9889,11.8683
56.6191,40.7672,40.1306,57.3455,42.2126,88.5132,85.7938,150.628,267.966,3088.32,112.053,99.175,68.9804,301.707,155.23,3088.32,120.572,103.685,11.8301,156.031,3088.32,155.212,3088.32,3088.32,13.57,154.426,3088.32,50.7206,28.5495,17.7128,12.8127,18.7213,15.6013,14.4232,13.7309,13.9339,11.6497,15.4674,13.3732,13.976,9.10769
37.355,29.854,63.0622,37.5186,68.7525,48.8396,48.2076,444.157,193.904,112.053,3088.32,51.7091,187.289,80.5665,115.968,111.511,1756.1,52.713,11.7277,114.761,110.37,114.637,110.955,110.333,17.0689,115.901,109.813,52.2658,40.405,13.761,13.9216,15.9101,11.0206,16.4127,9.82273,17.9829,16.1119,13.4203,15.1564,10.1663,14.3404
133.599,70.0874,28.0284,139.484,28.9533,776.15,575.891,58.4713,71.8098,99.175,51.7091,3088.32,39.6992,150.028,96.1546,99.0551,53.5817,2354.32,14.706,96.7486,100.061,96.3167,98.8899,98.6702,12.9588,95.7398,99.8957,47.0038,21.7228,21.9293,15.0744,17.3,19.1429,15.4122,16.3704,11.978,10.1701,13.8846,14.4272,16.6574,8.17351
30.5732,25.3037,96.9102,30.629,111.34,38.0463,37.7401,131.941,94.7582,68.9804,187.289,39.6992,3088.32,55.2631,70.9568,68.7115,169.024,40.3005,10.4748,70.1358,67.9985,69.9975,68.4274,68.1031,16.7252,70.848,67.7139,43.0763,52.2535,12.6975,12.0083,16.4337,10.3776,15.1031,9.34271,20.1064,17.8258,14.2127,13.9079,9.64102,15.6817
70.4595,47.579,35.0061,71.7498,36.546,126.557,120.635,98.745,141.184,301.707,80.5665,150.028,55.2631,3088.32,290.824,301.601,85.0663,160.433,12.6161,292.346,304.63,290.802,301.334,300.905,13.2203,289.308,304.362,50.3759,25.7066,19.0756,13.4422,18.4838,16.8292,14.6374,14.6907,13.0735,10.917,15.1082,13.6127,14.9413,8.49977
55.3988,40.0789,40.8752,56.0551,43.0101,85.8779,83.2806,155.323,264.144,155.23,115.968,96.1546,70.9568,290.824,3088.32,154.428,123.949,100.053,13.196,3088.32,152.828,3088.32,153.609,152.697,16.5976,3088.32,152.008,60.8524,30.1017,15.723,15.7619,15.6072,12.4663,17.3286,10.9118,15.6329,14.0861,12.8416,16.0621,11.304,12.5772
56.4802,40.6411,40.0333,57.2097,42.1083,88.4025,85.6852,149.984,268.58,3088.32,111.511,99.0551,68.7115,301.601,154.428,3088.32,120.113,103.628,11.5194,155.116,3088.32,154.195,3088.32,3088.32,13.1513,153.511,3088.32,49.2517,28.3277,17.8817,12.352,19.1766,15.9026,13.9928,14.0026,13.6743,11.2545,15.8603,12.9721,14.2322,8.48718
38.2854,30.4256,61.0086,38.473,66.2776,50.4975,49.806,592.532,219.49,120.572,1756.1,53.5817,169.024,85.0663,123.949,120.113,3088.32,54.7169,11.5594,122.542,118.892,122.304,119.627,119.073,16.4171,123.762,118.405,51.3722,39.3169,14.229,13.4602,16.5631,11.6986,15.8891,10.4326,17.5183,15.5152,13.9735,14.6727,10.7474,13.5636
126.297,67.9518,28.3373,131.492,29.2875,584.977,464.337,59.8345,74.0767,103.685,52.713,2354.32,40.3005,160.433,100.053,103.628,54.7169,3088.32,14.2718,100.604,104.679,100.088,103.516,103.348,12.6317,99.549,104.568,46.2845,21.7933,21.9393,14.5352,17.7622,19.3457,14.9809,16.5761,11.85,9.92614,14.2853,14.016,16.8423,7.7595
17.4442,20.4887,9.03569,17.4568,9.07559,14.9007,14.86,11.8069,12.0897,11.8301,11.7277,14.706,10.4748,12.6161,13.196,11.5194,11.5594,14.2718,3088.32,13.5263,11.6699,13.6775,11.2209,10.9032,9.55729,13.3768,11.3709,15.3394,9.15276,22.195,20.1955,5.50102,0,16.5818,0,7.68215,7.58828,3.91712,16.7216,0,7.422
55.8075,40.3975,40.3492,56.467,42.4521,86.4077,83.7914,153.604,259.655,156.031,114.761,96.7486,70.1358,292.346,3088.32,155.116,122.542,100.604,13.5263,3088.32,153.516,3088.32,154.195,153.178,16.9559,3088.32,152.593,62.3529,29.8571,15.6067,16.3473,15.1311,12.1369,17.8,10.6084,15.6121,14.1548,12.4001,16.5108,11.0286,12.7485
57.0505,41.0486,39.6251,57.7929,41.6745,89.2915,86.5384,148.44,265.931,3088.32,110.37,100.061,67.9985,304.63,152.828,3088.32,118.892,104.679,11.6699,153.516,3088.32,152.595,3088.32,3088.32,13.0884,151.911,3088.32,49.277,28.0274,18.069,12.4721,19.1505,16.0912,14.0318,14.1679,13.5112,11.0931,15.8067,13.0175,14.3961,8.32322
55.6286,40.2939,40.2192,56.2783,42.3147,86.0306,83.4317,153.358,257.747,155.212,114.637,96.3167,69.9975,290.802,3088.32,154.195,122.304,100.088,13.6775,3088.32,152.595,3088.32,153.178,152.066,17.3331,3088.32,151.577,63.6759,29.8903,15.3143,16.7622,14.7212,11.6333,18.1877,10.1519,15.7301,14.3493,12.0463,16.872,10.6019,13.0329
56.3223,40.5039,39.9222,57.0537,41.9894,88.2522,85.5389,149.313,268.988,3088.32,110.955,98.8899,68.4274,301.334,153.609,3088.32,119.627,103.516,11.2209,154.195,3088.32,153.178,3088.32,3088.32,12.7741,152.588,3088.32,47.9287,28.1085,18.0213,11.9371,19.5866,16.157,13.6051,14.232,13.4251,10.8733,16.2141,12.6108,14.4484,7.8708
56.1331,40.3441,39.7886,56.8658,41.8467,88.0536,85.3463,148.554,269.255,3088.32,110.333,98.6702,68.1031,300.905,152.697,3088.32,119.073,103.348,10.9032,153.178,3088.32,152.066,3088.32,3088.32,12.397,151.571,3088.32,46.6057,27.8706,18.1494,11.5222,19.9966,16.3961,13.2175,14.4478,13.1605,10.4657,16.5679,12.2496,14.6516,7.18634
12.8255,12.3504,15.9145,12.7214,15.9365,12.9294,12.9782,16.6033,15.4919,13.57,17.0689,12.9588,16.7252,13.2203,16.5976,13.1513,16.4171,12.6317,9.55729,16.9559,13.0884,17.3331,12.7741,12.397,3088.32,17.0174,12.7106,21.1157,18.3243,5.29757,72.5869,7.97269,3.1952,493.35,3.00028,17.7495,18.7446,7.59044,284.698,3.24256,19.7061
55.2362,39.9895,40.7567,55.8826,42.8851,85.5163,82.936,155.147,262.166,154.426,115.901,95.7398,70.848,289.308,3088.32,153.511,123.762,99.549,13.3768,3088.32,151.911,3088.32,152.588,151.571,17.0174,3088.32,150.987,62.3248,30.1576,15.4175,16.2236,15.1509,11.9452,17.76,10.4402,15.776,14.3175,12.4478,16.4642,10.8619,12.9144
56.8923,40.9111,39.5137,57.6367,41.5554,89.1409,86.3917,147.767,266.326,3088.32,109.813,99.8957,67.7139,304.362,152.008,3088.32,118.405,104.568,11.3709,152.593,3088.32,151.577,3088.32,3088.32,12.7106,150.987,3088.32,47.9518,27.8079,18.2089,12.0564,19.5612,16.346,13.6434,14.3978,13.2616,10.7112,16.1611,12.6557,14.6127,7.70574
40.6939,34.5204,30.8301,40.7313,31.8186,45.9647,45.7412,53.9869,52.7957,50.7206,52.2658,47.0038,43.0763,50.3759,60.8524,49.2517,51.3722,46.2845,15.3394,62.3529,49.277,63.6759,47.9287,46.6057,21.1157,62.3248,47.9518,3088.32,26.5782,14.29,22.4737,12.6365,10.8067,23.3534,9.81305,15.2964,14.302,10.6032,21.1338,10.1933,13.2736
18.872,16.8341,112.265,18.8051,97.4215,21.3199,21.3236,37.2478,32.9595,28.5495,40.405,21.7228,52.2535,25.7066,30.1017,28.3277,39.3169,21.7933,9.15276,29.8571,28.0274,29.8903,28.1085,27.8706,18.3243,30.1576,27.8079,26.5782,3088.32,9.01078,9.99206,13.3067,6.49913,14.1454,5.93369,35.1615,31.9845,12.2118,13.0537,6.27945,29.983
25.7135,31.1915,11.4597,25.7643,11.541,22.3533,22.3566,14.329,15.7435,17.7128,13.761,21.9293,12.6975,19.0756,15.723,17.8817,14.229,21.9393,22.195,15.6067,18.069,15.3143,18.0213,18.1494,5.29757,15.4175,18.2089,14.29,9.01078,3088.32,9.75207,14.5249,2952.36,8.68542,137.142,4.46576,0,11.5303,8.45369,129.371,0
16.7672,17.6829,9.69857,16.7062,9.77201,15.1955,15.1929,13.9018,13.8165,12.8127,13.9216,15.0744,12.0083,13.4422,15.7619,12.352,13.4602,14.5352,20.1955,16.3473,12.4721,16.7622,11.9371,11.5222,72.5869,16.2236,12.0564,22.4737,9.99206,9.75207,3088.32,5.90102,5.69727,241.353,5.6235,7.01332,6.4378,3.36775,117.475,6.03254,5.31875
