-6555.99,-27.4873,-94.9381,-26.8118,-97.5048,-221.745,-32.0802,-29.1604,-365.671,-38.9555,-78.1519,-34.879,-61.7498,-60.9631,-133.613,-60.5099,-126.9,-32.7542,-47.7726,-95.5083,-35.6572,-63.0252,-61.5799,-11.9045,-60.3412,-14.2189,-62.3794,-61.6335,-60.7605,-62.2089,-64.6161,-9.8285,-22.4727,-11.2379,-15.7685,-10.2656,-10.632,-8.73706,-15.5121,-10.3523
-27.4873,-6555.99,-21.3413,-6555.99,-21.6416,-31.7356,-188.105,-417.505,-30.3081,-94.2802,-43.2463,-125.819,-50.3754,-50.9772,-34.8095,-51.6058,-35.2305,-14.7848,-66.0976,-39.1018,-116.36,-49.3719,-50.2154,-16.0748,-51.492,-11.058,-49.8659,-47.3891,-50.8358,-49.7053,-48.6782,-16.9616,-11.994,-22.8387,-7.61063,-20.7018,-21.2534,-15.7393,-11.344,-20.799
-94.9381,-21.3413,-6555.99,-20.8399,-5563.02,-66.0782,-23.9236,-22.3273,-74.1906,-27.5254,-42.5358,-25.3755,-37.1281,-36.9351,-55.6056,-36.6345,-54.3324,-50.1011,-31.7094,-47.4153,-25.7876,-37.8932,-36.9982,-10.9525,-36.5623,-13.9209,-37.5043,-38.474,-36.8424,-37.3739,-39.0093,-7.88023,-29.1036,-10.1436,-19.7731,-9.36391,-9.66883,-6.97786,-16.4029,-9.44324
-26.8118,-6555.99,-20.8399,-6555.99,-21.1372,-30.9455,-179.403,-390.953,-29.5674,-91.1371,-42.1082,-121.115,-48.9965,-49.5644,-33.9182,-50.1913,-34.3267,-14.4426,-64.1306,-38.0864,-112.149,-48.0003,-48.8408,-16.0741,-50.0754,-10.8853,-48.4908,-46.0581,-49.421,-48.3345,-47.2943,-17.1686,-11.7298,-23.4214,-7.37475,-21.2489,-21.7999,-15.9749,-11.0396,-21.3427
-97.5048,-21.6416,-5563.02,-21.1372,-6555.99,-67.5328,-24.2752,-22.6449,-75.9526,-27.9488,-43.2984,-25.7595,-37.7586,-37.5644,-56.7117,-37.2617,-55.4028,-49.1601,-32.2176,-48.2991,-26.1803,-38.5289,-37.6278,-11.0986,-37.1891,-13.917,-38.1373,-39.0952,-37.4711,-38.006,-39.6526,-8.08489,-28.6494,-10.2845,-19.3094,-9.50118,-9.80602,-7.18322,-16.3938,-9.58027
-221.745,-31.7356,-66.0782,-30.9455,-67.5328,-6555.99,-38.0141,-33.9898,-566.463,-47.9023,-123.033,-42.0132,-87.2561,-85.3256,-334.906,-84.7845,-296.91,-28.0182,-61.6284,-170.101,-43.1101,-89.0249,-87.1038,-12.0363,-84.4623,-14.6208,-88.1337,-82.038,-84.9564,-87.9808,-90.7469,-11.5178,-20.4042,-11.7406,-15.0366,-10.6028,-11.0255,-10.3287,-14.4414,-10.6924
-32.0802,-188.105,-23.9236,-179.403,-24.2752,-38.0141,-6555.99,-276.728,-35.895,-187.454,-55.9519,-369.774,-68.7212,-69.7027,-42.6652,-70.5538,-43.3153,-15.9626,-101.682,-49.2668,-298.641,-67.3383,-68.485,-16.022,-70.4124,-11.3985,-68.0182,-63.493,-69.5231,-67.7811,-66.4714,-16.0978,-12.6949,-20.3414,-7.87492,-18.5611,-19.0565,-14.8381,-12.1205,-18.6594
-29.1604,-417.505,-22.3273,-390.953,-22.6449,-33.9898,-276.728,-6555.99,-32.3351,-113.961,-47.5634,-161.791,-56.4212,-56.3828,-37.5734,-57.1505,-38.0966,-15.2747,-75.4201,-42.6345,-146.22,-55.2907,-56.3145,-16.0499,-56.9513,-11.1491,-55.851,-51.7861,-56.1556,-55.7429,-54.1159,-16.6448,-12.2844,-21.602,-7.54915,-19.6361,-20.1633,-15.3598,-11.7587,-19.7328
-365.671,-30.3081,-74.1906,-29.5674,-75.9526,-566.463,-35.895,-32.3351,-6555.99,-44.4659,-101.711,-39.3694,-76.1376,-74.4969,-212.54,-74.0265,-196.686,-29.2364,-55.9396,-131.791,-40.3144,-77.6661,-76.0033,-11.9369,-73.7509,-14.649,-76.8958,-73.1171,-74.1808,-76.761,-79.17,-11.2937,-20.9659,-11.5987,-15.396,-10.4953,-10.9067,-10.1408,-14.5548,-10.583
-38.9555,-94.2802,-27.5254,-91.1371,-27.9488,-47.9023,-187.454,-113.961,-44.4659,-6555.99,-80.2046,-380.689,-109.62,-112.252,-55.734,-113.506,-56.8325,-17.6237,-225.816,-67.3399,-506.482,-107.412,-109.131,-16.3494,-113.387,-11.3862,-108.492,-97.2256,-112.07,-108.001,-106.653,-14.3555,-13.4888,-18.5344,-7.59421,-17.1007,-17.5154,-13.1048,-13.5009,-17.1976
