Index,VehicleID,posX,posY,Speed,Angle,dBmVeh,dBmRSU,Dis2RSU,AvgDIS,AvgLET
0,1852,1544.09,1533,10.8013,90,-1.9186,-65.358,20.7014,58.9031,32.6528
1,1876,1521.07,1529.8,7.33372,90,-1.86644,-57.4501,6.20266,52.5963,50.4899
2,1882,1512.72,1517,9.75632,270,-1.85359,-63.2894,14.6569,53.1495,48.0864
3,1900,1515.36,1520.2,8.35827,270,-1.8256,-61.2794,10.7698,52.0347,873.005
4,1906,1538.55,1529.8,9.32695,90,-1.90417,-62.3265,14.3751,55.632,39.3074
5,1912,1518.99,1525.08,0,76.8969,-1.88444,-56.1172,6.00991,51.6747,176.919
6,1930,1515.05,1523.4,8.3475,270,-1.817,-59.5175,10.0823,52.0014,873.368
7,1936,1511.34,1526.6,0,90,-1.82744,-60.7603,13.7575,53.2557,114.796
8,1942,1533.11,1523.4,6.47337,270,-1.88007,-57.1146,8.2651,52.9134,114.33
9,1954,1518.99,1533,6.32201,90,-1.88387,-60.0515,10.0042,53.8416,58.5688
10,1966,1532.35,1517,5.79599,270,-1.8938,-60.6835,10.8667,53.2048,162.394
11,1972,1502.38,1526.6,2.82662,90,-1.85515,-64.506,22.6809,56.7656,210.882
12,1984,1533.91,1520.2,5.69711,270,-1.89118,-59.6763,10.121,53.1224,160.351
13,1996,1505.82,1529.8,5.36062,90,-1.85448,-64.0597,19.7694,55.8141,64.6592
14,2002,1548.25,1523.4,2.99684,270,-1.92655,-64.261,23.3089,58.8289,92.3866
15,2008,1305.32,1520.2,17.8956,270,-2.56377,-84.2764,219.728,226.731,14.0768
16,2020,1503.64,1533,4.50482,90,-1.85925,-65.838,22.813,57.7516,66.4868
17,2026,1548.2,1520.2,3.72651,270,-1.92162,-64.6852,23.6891,58.781,113.77
18,2032,1533,1539.59,0,0,-1.96551,-63.8852,16.6412,58.2384,85.135
19,2044,1491.66,1529.8,2.893,90,-1.89988,-67.9301,33.6858,63.2642,207.672
20,2050,1561.95,1520.2,6.68509,270,-1.94807,-68.2493,37.2598,67.4727,108.025
21,2056,1559.15,1523.4,2.38436,270,-1.90348,-67.422,34.1903,65.5487,88.3425
22,2062,1520.2,1510.37,0,180,-1.9204,-62.2343,15.3968,53.9512,80.8427
23,2068,1491.57,1526.6,2.35353,90,-1.89744,-67.6863,33.4685,62.8403,97.9243
24,2074,1526.6,1298.42,21.6027,0,-2.6774,-84.5098,226.586,228.668,10.1246
25,2080,1546.33,1517,3.94533,270,-1.94093,-65.0901,22.777,58.2488,110.338
26,2086,1517,1510.41,0,180,-1.9105,-63.2769,16.6411,54.2268,80.566
27,2092,1481.55,1526.6,0,90,-1.9302,-69.893,43.4794,69.816,111.266
28,2098,1569.02,1523.4,0,270,-1.93385,-69.5865,44.0494,72.8629,81.9687
29,2104,1517,1502.93,0,180,-1.97309,-65.6494,23.4762,57.8291,80.2839
30,2116,1641.4,1523.4,17.658,270,-2.32369,-77.9198,116.409,137.071,18.7299
31,2122,1481.12,1529.8,0,90,-1.938,-70.1385,44.1406,70.5599,110.877
32,2128,1520.2,1394.96,18.8763,180,-2.27292,-79.3073,130.132,139.186,341.199
33,2134,1589.8,1523.4,12.5591,270,-2.14028,-72.869,64.8178,90.1326,31.4777
34,2146,1390.55,1526.6,19.5341,90,-2.28807,-79.5743,134.458,147.001,14.2003
35,2152,1533,1728.93,19.2972,0,-2.50703,-83.5079,204.082,225.547,10.2402
36,2158,1517,1366.61,18.8488,180,-2.33259,-81.0411,158.589,164.119,340.554
