-26.8968,-30.1575,-25.8544,-38.5534,-80.0802,-22.114,-22.6481,-9.01217,-29.9942,-9.48219,-69031.7,-10.3833,-29.862,-23.6313,-30.1359,-92.0039,-31.5156,-22.6126,-11.7042,-29.7094,-59.78,-41.7068,-11.5217,-50.2582,-29.5282,-30.0111,-29.8332,-39.5326,-29.5059,-29.8342,-29.5151,-29.5317,-30.1367,-15.4266,-29.8176,-30.0889,-29.3472,-29.5304,-30.3173,-30.1201,-29.9522,-29.7864,-29.6497,-30.0413,-31.5457,-29.1447,-29.9773,-28.9236,-29.4472,-29.7388,-15.0597,-126.792,-41.574,-32.2182,-29.6748,-28.6837,-10.5249,-29.2261,-28.652,-29.5943,-31.3554,-28.4243,-29.4363,-28.69,-29.7497,-27.8442,-11.5887,-29.4839,-29.7998,-38.3596,-29.19,-28.1451,-31.5801,-29.3723,-27.9873,-27.5177,-29.8968,-41.1563,-28.6516,-28.7192,-10.6246,-32.054,-20.5721,-29.6856,-27.1287,-8.51255,-455.523,-76.5715
-14.2896,-13.8903,-14.9444,-12.1557,-10.7979,-15.4885,-15.9368,-335.562,-12.5228,-133.708,-10.3833,-69031.7,-12.1582,-15.8492,-15.3683,-10.7117,-13.2566,-15.1831,-1079.81,-11.7877,-10.8903,-11.1892,-92.0298,-11.1427,-15.1791,-11.6998,-15.4581,-11.2443,-14.7764,-11.3178,-15.9274,-11.4039,-11.2294,0,-15.8481,-16.1253,-11.0451,-15.5552,-11.62,-15.7665,-10.8707,-16.2068,-10.959,-16.4841,-13.4106,-10.6863,-16.8429,-10.3275,-10.6002,-16.5656,-3.3394,-10.2478,-8.35874,-13.0302,-16.9244,-9.96873,-133.182,-10.2415,-13.5584,-17.2832,-16.0201,-9.60995,-16.6449,-13.7129,-10.5119,-8.8912,-297.838,-16.2862,-17.5605,-9.16288,-17.7374,-9.25117,-13.5624,-17.0037,-13.8789,-8.52648,-17.2017,-4.22077,-19.3645,-13.8687,-19.34,-3.28468,0,-17.9202,-8.12173,-8.10888,-6.66837,-4.61282
-283.969,-161.883,-182.476,-139.266,-48.3514,-85.3313,-90.0298,-11.4625,-69031.7,-12.3806,-29.862,-12.1582,-69031.7,-112.188,-156.109,-44.9409,-218.006,-97.0744,-12.8356,-69031.7,-61.2947,-109.376,-14.4621,-76.6188,-153.611,-69031.7,-154.492,-130.702,-154.312,-69031.7,-152.006,-69031.7,-69031.7,-16.1781,-153.606,-154.294,-69031.7,-152.854,-69031.7,-155.206,-69031.7,-152.694,-69031.7,-153.287,-216.253,-69031.7,-152.184,-69031.7,-69031.7,-151.687,-16.8332,-38.1623,-16.1204,-221.336,-150.584,-69031.7,-13.2604,-69031.7,-229.192,-149.383,-77.1581,-69031.7,-150.087,-230.656,-69031.7,-69031.7,-13.2814,-151.094,-149.681,-122.018,-146.42,-69031.7,-214.524,-148.984,-226.58,-69031.7,-150.983,-17.5183,-40.3979,-232.076,-15.277,-15.6109,-12.3792,-148.271,-69031.7,-16.2723,-31.5216,-21.4309
-192.764,-114.285,-305.957,-61.6968,-33.2605,-360.288,-451.863,-15.7241,-112.619,-17.0222,-23.6313,-15.8492,-112.188,-69031.7,-114.934,-31.6859,-108.837,-752.729,-16.1362,-111.68,-38.9293,-54.209,-19.0251,-44.5459,-117.3,-110.523,-116.087,-58.8018,-117.292,-109.927,-117.107,-111.081,-108.773,-11.6359,-115.952,-114.61,-110.453,-117.236,-109.382,-114.798,-108.144,-115.764,-109.298,-114.359,-108.912,-109.756,-114.045,-108.991,-108.602,-115.513,-12.7083,-27.865,-14.494,-106.156,-115.199,-108.155,-17.6751,-107.836,-119.054,-114.822,-68.8106,-107.247,-116.668,-119.169,-107.448,-105.205,-16.9764,-116.918,-113.226,-55.3486,-115.514,-106.266,-108.947,-116.354,-121.851,-104.05,-113.668,-13.51,-42.5308,-119.294,-20.3753,-11.7451,-13.0144,-112.719,-102.67,-14.6236,-22.8919,-16.0381
-286.985,-1391.13,-185.635,-136.558,-47.7958,-86.767,-92.1532,-14.8583,-156.838,-16.0475,-30.1359,-15.3683,-156.109,-114.934,-69031.7,-44.4465,-235.416,-98.4189,-15.9763,-155.272,-60.0438,-106.218,-18.3362,-74.9754,-69031.7,-153.668,-69031.7,-126.847,-69031.7,-152.701,-69031.7,-154.301,-151.101,-12.5008,-69031.7,-69031.7,-153.295,-69031.7,-152.088,-69031.7,-150.095,-69031.7,-151.695,-69031.7,-233.981,-152.193,-69031.7,-150.992,-150.593,-69031.7,-13.3015,-36.9435,-17.0221,-231.252,-69031.7,-149.691,-16.9082,-149.392,-210.352,-69031.7,-94.4624,-148.286,-69031.7,-212.149,-148.993,-145.148,-16.6526,-69031.7,-69031.7,-114.501,-69031.7,-146.774,-232.493,-69031.7,-215.392,-143.384,-69031.7,-15.5067,-49.3703,-213.961,-17.2168,-13.2585,-16.0505,-69031.7,-141.284,-12.8877,-29.1748,-18.9488
-38.2554,-44.8934,-35.8704,-67.0294,-577.584,-29.106,-29.8347,-9.4758,-45.0315,-10.0676,-92.0039,-10.7117,-44.9409,-31.6859,-44.4465,-69031.7,-46.992,-30.1417,-11.8849,-44.8228,-172.373,-77.3682,-12.1993,-110.252,-43.6369,-45.2753,-43.9908,-69.7209,-43.7193,-45.1257,-43.4014,-44.6725,-45.5789,-16.9696,-43.8546,-44.1566,-44.506,-43.532,-45.7316,-44.3079,-45.4124,-43.7034,-44.9592,-43.9802,-46.9927,-44.3141,-43.7782,-44.0966,-44.7673,-43.5269,-16.7659,-181.196,-27.8107,-48.0448,-43.325,-43.853,-11.1133,-44.5498,-42.8356,-43.0972,-42.2299,-43.5828,-43.0737,-42.8478,-45.2206,-42.9599,-11.9282,-43.2502,-43.2964,-69.9082,-42.378,-43.2857,-46.9998,-42.8718,-41.795,-42.6009,-43.5504,-28.8261,-33.9566,-42.8469,-11.4747,-24.2341,-18.1737,-43.0149,-42.1675,-10.8868,-107.777,-41.426
-273.744,-203.2,-176.524,-144.981,-50.5716,-82.4943,-87.3425,-12.4891,-222.111,-13.5085,-31.5156,-13.2566,-218.006,-108.837,-235.416,-46.992,-69031.7,-93.6779,-14.0206,-213.768,-63.8129,-113.435,-15.8058,-79.7682,-228.637,-212.321,-233.706,-135.581,-224.885,-207.912,-235.4,-209.309,-206.503,-14.9337,-237.226,-242.241,-205.076,-232.07,-210.982,-239.041,-202.324,-240.4,-203.706,-245.379,-69031.7,-200.781,-248.454,-196.422,-199.438,-243.51,-15.5222,-39.4676,-17.4489,-69031.7,-246.558,-192,-14.4665,-195.107,-155.537,-249.541,-85.449,-187.514,-241.63,-157.137,-198.083,-178.33,-14.5124,-238.547,-254.411,-124.792,-250.625,-182.963,-69031.7,-244.65,-156.756,-173.568,-251.465,-17.5513,-44.7598,-158.735,-15.4899,-15.445,-14.7894,-257.301,-168.202,-14.1916,-32.0722,-21.4534
-152.533,-98.3312,-215.482,-56.6401,-31.5611,-691.58,-1105.56,-15.0798,-97.3256,-16.3204,-22.6126,-15.1831,-97.0744,-752.729,-98.4189,-30.1417,-93.6779,-69031.7,-15.4299,-96.761,-36.7672,-50.295,-18.2123,-41.7486,-100.587,-95.7578,-99.4159,-54.1974,-100.713,-95.3727,-100.171,-96.3742,-94.3712,-12.0712,-99.1699,-97.885,-95.9546,-100.408,-94.7642,-98.1684,-93.9516,-98.8865,-94.9531,-97.5465,-93.6919,-95.4783,-97.1523,-94.9445,-94.4768,-98.548,-13.2077,-26.7524,-13.8604,-91.3515,-98.1538,-94.3521,-16.9394,-93.943,-102.697,-97.7031,-61.8256,-93.7002,-99.5495,-102.745,-93.4753,-92.21,-16.2384,-99.888,-96.1939,-51.585,-98.1727,-92.9875,-93.6717,-99.1553,-105.071,-91.3569,-96.7016,-13.506,-39.3577,-102.802,-20.7166,-11.8838,-11.7065,-95.6264,-90.3308,-15.771,-22.356,-15.9807
-14.7842,-14.5296,-15.3851,-13.0155,-11.97,-15.6991,-16.1685,-251.509,-13.195,-117.078,-11.7042,-1079.81,-12.8356,-16.1362,-15.9763,-11.8849,-14.0206,-15.4299,-69031.7,-12.4703,-11.9571,-12.1118,-84.5352,-12.1733,-15.7425,-12.4081,-16.041,-12.1588,-15.3454,-12.0316,-16.4802,-12.0919,-11.9694,-3.45974,-16.4255,-16.7226,-11.7381,-16.1133,-12.3544,-16.3689,-11.6156,-16.7792,-11.6778,-17.0764,-14.1726,-11.3844,-17.4301,-11.0307,-11.3241,-17.1329,-4.85768,-11.3942,-9.87794,-13.8592,-17.4867,-10.677,-117.461,-10.9704,-14.0973,-17.8404,-16.9927,-10.3232,-17.1877,-14.2496,-11.2619,-9.6146,-234.597,-16.8339,-18.1375,-10.0477,-18.2647,-9.9695,-14.323,-17.5414,-14.3614,-9.25502,-17.7838,-5.14978,-20.6423,-14.4028,-18.313,-4.15455,0,-18.4922,-8.85598,-7.95358,-7.71902,-5.55151
-283.168,-161.823,-181.815,-139.047,-48.2252,-85.0262,-89.6341,-11.0739,-69031.7,-11.9604,-29.7094,-11.7877,-69031.7,-111.68,-155.272,-44.8228,-213.768,-96.761,-12.4703,-69031.7,-61.203,-109.322,-14.0145,-76.5107,-152.866,-69031.7,-153.652,-130.641,-153.671,-69031.7,-151.062,-69031.7,-69031.7,-16.6008,-152.662,-153.252,-69031.7,-152.01,-69031.7,-154.262,-69031.7,-151.652,-69031.7,-152.146,-211.988,-69031.7,-150.942,-69031.7,-69031.7,-150.546,-17.2423,-38.1628,-15.9353,-217.035,-149.342,-69031.7,-12.8403,-69031.7,-232.686,-148.036,-75.0996,-69031.7,-148.946,-234.123,-69031.7,-69031.7,-12.8903,-150.052,-148.227,-122.405,-144.961,-69031.7,-210.23,-147.742,-229.983,-69031.7,-149.636,-17.6695,-39.329,-235.514,-14.9964,-15.7983,-11.9248,-146.707,-69031.7,-16.6858,-31.6648,-21.6184
-49.5169,-60.9194,-45.4017,-110.473,-244.421,-35.1367,-36.0856,-9.75856,-61.3503,-10.4204,-59.78,-10.8903,-61.2947,-38.9293,-60.0438,-172.373,-63.8129,-36.7672,-11.9571,-61.203,-69031.7,-141.111,-12.5689,-301.141,-59.009,-61.8185,-59.4227,-116.874,-59.1961,-61.6866,-58.5477,-61.0706,-62.3027,-17.4731,-59.1637,-59.5053,-60.9121,-58.7957,-62.437,-59.7797,-62.1442,-58.8893,-61.5282,-59.1958,-63.7853,-60.7199,-58.8506,-60.4935,-61.3359,-58.5797,-17.4274,-96.3026,-23.3834,-65.2439,-58.2346,-60.2327,-11.4469,-61.1096,-58.2487,-57.8531,-50.9972,-59.937,-57.9637,-58.2368,-61.9519,-59.2373,-12.0928,-58.2733,-58.0506,-121.173,-56.7989,-59.6058,-63.7665,-57.6185,-56.8058,-58.8262,-58.4691,-24.8793,-36.7555,-58.2071,-12.0773,-21.428,-16.4875,-57.5931,-58.3247,-12.4355,-66.0862,-33.5331
-77.3575,-108.212,-67.3794,-525.693,-88.6472,-47.1026,-48.6433,-10.2051,-109.369,-10.9597,-41.7068,-11.1892,-109.376,-54.209,-106.218,-77.3682,-113.435,-50.295,-12.1118,-109.322,-141.111,-69031.7,-13.1055,-265.468,-104.48,-110.419,-105.108,-650.392,-104.935,-110.297,-103.428,-109.199,-111.395,-17.5171,-104.526,-105.023,-109.023,-103.986,-111.519,-105.624,-111.219,-103.925,-110.121,-104.357,-113.34,-108.788,-103.625,-108.493,-109.886,-103.259,-17.7325,-58.605,-19.5186,-115.985,-102.527,-108.137,-11.9469,-109.591,-103.654,-101.728,-64.9884,-107.721,-102.161,-103.588,-110.984,-106.701,-12.3642,-102.827,-101.959,-969.575,-99.7226,-107.243,-113.261,-101.429,-101.037,-106.086,-102.826,-21.2579,-39.3792,-103.489,-13.0418,-18.6888,-14.4425,-101.019,-105.326,-14.3409,-45.0121,-27.1897
-17.088,-16.5524,-17.9133,-14.3011,-12.3412,-18.5907,-19.1438,-123.916,-14.9026,-284.991,-11.5217,-92.0298,-14.4621,-19.0251,-18.3362,-12.1993,-15.8058,-18.2123,-84.5352,-14.0145,-12.5689,-13.1055,-69031.7,-12.9515,-18.0999,-13.9123,-18.4407,-13.2085,-17.6134,-13.4509,-19.0039,-13.5508,-13.3482,-0.298156,-18.9118,-19.2507,-13.1174,-18.5543,-13.82,-18.8172,-12.9148,-19.3453,-13.0175,-19.6841,-15.9919,-12.684,-20.1175,-12.2505,-12.584,-19.7787,-3.75664,-11.5116,-8.81534,-15.5426,-20.2121,-11.8171,-288.041,-12.1506,-16.1343,-20.6456,-20.0285,-11.3837,-19.8707,-16.3209,-12.4814,-10.5154,-130.932,-19.4373,-20.9844,-10.7224,-21.1905,-10.9503,-16.1754,-20.3041,-16.5131,-10.0748,-20.551,-4.60799,-25.9838,-16.5092,-21.1615,-3.56778,0,-21.419,-9.58583,-8.73375,-7.48599,-5.08781
-59.1339,-76.1108,-53.2221,-174.757,-134.972,-39.5883,-40.7677,-10.0444,-76.6817,-10.7569,-50.2582,-11.1427,-76.6188,-44.5459,-74.9754,-110.252,-79.7682,-41.7486,-12.1733,-76.5107,-301.141,-265.468,-12.9515,-69031.7,-73.6764,-77.2877,-74.1912,-189.262,-73.9209,-77.1291,-73.0782,-76.3514,-77.9068,-17.2986,-73.8559,-74.2795,-76.1588,-73.3993,-78.0685,-74.6336,-77.7142,-73.5018,-76.9365,-73.8809,-79.7302,-75.9236,-73.4371,-75.6454,-76.7013,-73.1032,-17.3639,-74.5454,-21.7644,-81.5747,-72.6594,-75.3238,-11.7896,-76.4231,-72.7531,-72.1697,-57.6322,-74.9582,-72.3255,-72.735,-77.479,-74.0908,-12.3596,-72.7241,-72.4108,-204.857,-70.8302,-74.548,-79.7033,-71.8817,-70.9284,-73.5802,-72.9474,-23.1055,-38.6445,-72.6943,-12.4964,-20.0719,-15.985,-71.8248,-72.9565,-12.9552,-54.3999,-30.2942
-293.35,-1422.08,-189.562,-134.218,-46.918,-88.6273,-94.0373,-14.7162,-154.25,-15.8858,-29.5282,-15.1791,-153.611,-117.3,-69031.7,-43.6369,-228.637,-100.587,-15.7425,-152.866,-59.009,-104.48,-18.0999,-73.6764,-69031.7,-151.262,-69031.7,-124.754,-69031.7,-150.391,-69031.7,-151.991,-148.791,-12.6684,-69031.7,-69031.7,-151.077,-69031.7,-149.68,-69031.7,-147.877,-69031.7,-149.477,-69031.7,-227.2,-150.069,-69031.7,-148.965,-148.469,-69031.7,-13.5202,-36.3737,-16.5863,-224.48,-69031.7,-147.762,-16.7114,-147.365,-211.536,-69031.7,-92.3661,-146.458,-69031.7,-213.284,-146.869,-143.531,-16.4199,-69031.7,-69031.7,-113.011,-69031.7,-145.05,-225.709,-69031.7,-216.64,-141.879,-69031.7,-15.3923,-48.2536,-215.048,-17.4306,-13.2138,-15.2833,-69031.7,-139.909,-13.4773,-28.8335,-18.8154
-280.269,-160.2,-179.963,-140.432,-48.717,-84.1515,-88.7156,-10.952,-69031.7,-11.8329,-30.0111,-11.6998,-69031.7,-110.523,-153.668,-45.2753,-212.321,-95.7578,-12.4081,-69031.7,-61.8185,-110.419,-13.9123,-77.2877,-151.262,-69031.7,-152.048,-131.966,-152.067,-69031.7,-149.457,-69031.7,-69031.7,-16.7114,-151.057,-151.647,-69031.7,-150.405,-69031.7,-152.657,-69031.7,-150.047,-69031.7,-150.54,-210.553,-69031.7,-149.335,-69031.7,-69031.7,-148.94,-17.3224,-38.5425,-16.1119,-215.614,-147.735,-69031.7,-12.7314,-69031.7,-230.94,-146.429,-75.1437,-69031.7,-147.34,-232.365,-69031.7,-69031.7,-12.8147,-148.447,-146.62,-123.644,-143.354,-69031.7,-208.807,-146.135,-228.199,-69031.7,-148.029,-17.8567,-39.3658,-233.745,-14.8138,-15.974,-12.0807,-145.099,-69031.7,-16.5816,-31.9881,-21.8457
-289.865,-1388.73,-187.478,-135.161,-47.3005,-87.6368,-93.0678,-14.9809,-155.222,-16.1759,-29.8332,-15.4581,-154.492,-116.087,-69031.7,-43.9908,-233.706,-99.4159,-16.041,-153.652,-59.4227,-105.108,-18.4407,-74.1912,-69031.7,-152.048,-69031.7,-125.507,-69031.7,-151.079,-69031.7,-152.679,-149.479,-12.3771,-69031.7,-69031.7,-151.671,-69031.7,-150.469,-69031.7,-148.471,-69031.7,-150.071,-69031.7,-232.284,-150.566,-69031.7,-149.363,-148.966,-69031.7,-13.2097,-36.5713,-16.8463,-229.514,-69031.7,-148.06,-17.0188,-147.763,-208.853,-69031.7,-94.4365,-146.652,-69031.7,-210.639,-147.366,-143.51,-16.7307,-69031.7,-69031.7,-113.24,-69031.7,-145.139,-230.807,-69031.7,-213.907,-141.743,-69031.7,-15.3139,-49.3428,-212.44,-17.4014,-13.0764,-15.8939,-69031.7,-139.639,-12.9794,-28.8449,-18.7148
-87.4232,-129.274,-74.7189,-2979.38,-78.5643,-50.4395,-52.2057,-10.2643,-130.688,-11.0389,-39.5326,-11.2443,-130.702,-58.8018,-126.847,-69.7209,-135.581,-54.1974,-12.1588,-130.641,-116.874,-650.392,-13.2085,-189.262,-124.754,-131.966,-125.507,-69031.7,-125.309,-131.824,-123.474,-130.499,-133.149,-17.4179,-124.799,-125.393,-130.291,-124.152,-133.294,-126.124,-132.942,-124.067,-131.616,-124.583,-135.465,-130.012,-123.695,-129.661,-131.337,-123.258,-17.6762,-54.3549,-19.0851,-138.66,-122.37,-129.236,-12.033,-130.986,-123.782,-121.4,-68.1699,-128.739,-121.933,-123.699,-132.662,-127.517,-12.4271,-122.742,-121.673,-1873.65,-118.973,-128.167,-135.367,-121.044,-120.621,-126.781,-122.725,-20.7663,-39.8456,-123.578,-13.1917,-18.3173,-14.2546,-120.532,-125.87,-14.5317,-42.4537,-26.319
