Index,VehicleID,posX,posY,Speed,Angle,dBmVeh,dBmRSU,Dis2RSU,AvgDIS,AvgLET
0,1162,1529.8,1288.88,15.8139,0,-10.9274,-84.9078,236.165,239.001,33.9382
1,1198,1529.8,1425.87,12.9344,0,-3.43507,-77.5094,99.2503,140.961,22.6261
2,1210,1771.11,1529.8,15.956,90,-8.57355,-84.8727,246.161,261.38,61.2179
3,1222,1536.2,1574.18,12.69,79.2509,-3.25228,-72.2244,50.4384,135.65,27.9345
4,1228,1563.68,1552.1,13.5192,38.0456,-3.57145,-71.6187,47.2306,131.904,16.5559
5,1234,1394.9,1520.2,16.4338,270,-4.1794,-79.7569,130.184,177.378,41.5044
6,1240,1583.49,1529.8,5.9872,86.8257,-3.44969,-72.645,58.6828,132.678,25.2462
7,1246,1670.97,1529.8,15.6971,90,-4.2028,-80.365,146.05,176.514,77.2043
8,1252,1505.96,1481.74,12.5689,249.637,-3.28114,-71.4878,47.2653,127.429,22.1387
9,1258,1526.69,1579.83,0,1.06973,-3.50376,-72.151,54.8609,138.216,763.912
10,1264,1520.2,1703.64,17.8163,180,-5.03856,-82.7282,178.707,235.054,12.2818
11,1270,1529.8,1325.46,16.4609,0,-5.48699,-83.4679,199.6,206.626,34.4639
12,1276,1526.6,1588.01,0,0,-3.52415,-73.3391,63.0314,142.821,763.769
13,1288,1435.22,1520.2,12.1468,270,-3.59042,-76.5642,89.9105,152.1,27.0967
14,1294,1523.14,1471.31,1.89143,183.028,-3.42103,-71.6797,53.7228,127.073,32.0782
15,1300,1633.22,1523.4,14.9847,270,-3.76559,-77.2771,108.229,153.065,56.5994
16,1306,1375.31,1526.6,14.6676,90,-4.66576,-80.4974,149.696,192.886,33.2366
17,1312,1520.2,1405.1,15.7014,180,-3.92297,-78.5755,120.001,150.768,28.2605
18,1318,1355.64,1526.6,13.3228,90,-5.67488,-81.5883,169.366,209.77,27.3047
19,1324,1429.57,1529.8,16.9402,90,-3.7595,-76.6699,95.5501,156.317,28.5306
20,1330,1529.8,1581.17,4.19619,0,-3.49351,-72.4703,56.3789,138.638,25.7123
21,1342,1520.2,1387.27,14.3119,180,-3.95231,-79.7832,137.818,160.841,25.4518
22,1348,1708.68,1520.2,16.6864,270,-5.60258,-81.8987,183.743,204.946,42.0043
23,1360,1660.9,1523.4,15.4909,270,-4.38707,-79.2724,135.913,168.975,60.0161
24,1372,1523.4,1369.5,18.4828,180,-4.38475,-80.8225,155.503,172.526,17.8525
