Index,VehicleID,posX,posY,Speed,Angle,dBmVeh,dBmRSU,Dis2RSU,AvgDIS,AvgLET
0,1132,1307.85,1520.2,14.386,270,-6.11522,-84.1713,217.201,236.472,17.7357
1,1180,1756.74,1529.8,16.8266,90,-6.38668,-84.355,231.788,259.323,123.797
2,1204,1520.2,1750.99,15.3076,180,-7.3389,-84.7673,226.045,242.557,15.5512
3,1222,1729.55,1526.6,17.7472,90,-4.18811,-83.2481,204.56,234.734,42.6416
4,1228,1546.69,1479.48,10.6546,298.018,-3.69442,-72.3259,50.4224,132.395,16.3451
5,1234,1475.55,1515.1,6.24147,194.16,-3.6548,-71.8512,50.429,125.38,39.8987
6,1240,1677.95,1529.8,16.6862,90,-4.38021,-80.7784,153.023,192.802,136.276
7,1246,1641.88,1529.8,14.8543,90,-4.09633,-78.4807,116.974,167.49,48.9674
8,1252,1483.95,1554.32,13.5136,146.787,-3.52004,-72.3762,50.4456,125.447,19.8912
9,1258,1572.3,1521.17,15.3681,357.146,-3.24985,-70.6369,47.4518,129.902,21.9615
10,1264,1506.1,1481.67,9.39576,249.886,-3.6596,-71.5012,47.2725,128.66,21.9966
11,1270,1532.86,1474.86,6.37781,284.478,-3.65771,-71.941,50.751,131.683,20.9094
12,1276,1565.47,1549.42,11.6108,33.7414,-3.39849,-71.6173,47.2689,129.651,19.1085
13,1282,1520.2,1601.19,9.45731,180,-3.62045,-75.415,76.3443,140.02,28.5846
14,1288,1367.58,1520.2,17.4478,270,-4.88553,-81.41,157.491,184.538,16.501
15,1294,1482.38,1504.66,8.50441,207.98,-3.82888,-71.92,47.2239,125.412,29.8998
16,1300,1580.56,1523.4,0,270,-3.54051,-71.5734,55.5834,133.11,21.6109
17,1306,1482.73,1546.05,7.6101,156.105,-3.51058,-72.0285,47.2201,124.013,26.2936
18,1312,1521.48,1475.46,6.73348,200.556,-3.67847,-71.7146,49.663,130.567,40.4259
19,1318,1446.17,1526.6,15.695,90,-3.88146,-74.9797,78.8456,136.695,88.4055
20,1324,1369.24,1529.8,15.9785,90,-4.62841,-80.8543,155.831,182.849,71.5666
21,1330,1529.8,1692.67,16.8782,0,-4.52154,-81.7995,167.742,196.586,56.6106
22,1336,1526.6,1741.68,16.5404,0,-6.15273,-83.972,216.689,234.471,55.3433
23,1342,1520.2,1348.52,17.2259,180,-5.85689,-81.9171,176.546,226.483,13.4129
24,1378,1353.32,1526.6,19.8587,90,-4.66244,-81.6897,171.688,195.301,16.9172
