Index,VehicleID,posX,posY,Speed,Angle,dBmVeh,dBmRSU,Dis2RSU,AvgDIS,AvgLET
0,2650,1327.66,17,31.3428,270,-3.69779,-83.3642,197.498,166.984,239.383
1,2674,1628.46,26.6,31.7302,90,-4.308,-77.4509,103.477,137.375,214.972
2,2686,1605.5,33,31.1295,90,-4.14728,-75.4571,80.8944,134.226,387.259
3,2692,1553.21,17,31.1445,270,-4.1607,-66.4713,29.3179,160.046,258.459
4,2698,1548.24,20.2,31.5344,270,-4.15092,-64.6514,23.7303,142.398,156.25
5,2704,1582.21,26.6,31.0752,90,-4.24563,-72.2665,57.2274,134.628,270.875
6,2710,1516.38,33,31.9916,90,-4.10854,-60.3965,11.7638,135.928,311.036
7,2716,1537.56,26.6,32.6457,90,-4.15342,-60.9841,12.6628,133.789,334.082
8,2722,1638.3,17,31.3991,270,-4.21014,-77.704,113.582,195.882,190.48
9,2728,1625.48,23.4,39.9488,270,-4.2051,-76.6173,100.495,192.445,15.7778
10,2734,1668.07,20.2,31.177,270,-4.29422,-79.7266,143.151,220.913,202.057
11,2740,1451.99,29.8,31.397,90,-4.08324,-74.3221,73.1654,142.636,254.511
12,2752,1572.64,23.4,41.8122,270,-3.99153,-70.08,47.6647,158.729,17.016
13,2770,1331.03,29.8,34.2291,90,-4.74679,-82.7609,194.028,208.501,51.1575
14,2776,1399.78,26.6,36.0003,90,-4.08879,-78.9259,125.235,164.434,49.8734
15,2800,1345.7,26.6,35.9551,90,-4.24938,-82.0361,179.308,196.359,35.2337
