-42.2309,-42.3898,-142.203,-125.201,-83.3591,-11.4407,-20.6788,-25.5767,-63.3429,-102.146,-35762.3,-18.9255,-17.3988,-184.855,-30.2446,-41.9759,-34.845,-73.4995,-35.033,-108.52,-32.7628,-41.8254,-42.4034,-41.7946,-41.7076,-42.9729,-40.6107,-49.6661,-27.9727,-41.2812,-41.6049,-14.0131,-42.8305,-41.4032,-33.6153,-41.8212,-41.1328,-42.2252,-32.2485,-44.2083,-18.1767,-39.606,-18.6946,-42.0354,-41.5634,-16.233,-42.6557,-40.8441,-8.27424,-40.2653,-42.466,-40.9726,-37.716,-40.7023,-41.2189,-40.7765,-35.6763,-42.2476,-41.5819,-41.1515,-27.4722,-41.3906,-38.6042,-27.9838,-41.0101,-40.887,-28.0345,-40.2506,-18.7072,-41.7467,-13.4881,-9.22991,-31.9096,-9.97164,-17.6157,-11.9482,-20.0279,-27.4528,-21.5848,-7.87434,-7.51205,-8.27439
-35.7109,-35.5512,-22.1987,-16.4558,-25.1624,-32.8686,-263.692,-77.4275,-27.7155,-15.9999,-18.9255,-35762.3,-255.888,-21.2174,-52.333,-35.388,-43.1122,-26.049,-42.6307,-23.1466,-46.5313,-35.4776,-35.026,-35.2894,-35.3274,-34.7344,-37.0651,-31.3399,-59.951,-35.6929,-35.1793,-17.5129,-34.6638,-34.9712,-44.3484,-34.6888,-35.5152,-34.929,-47.0859,-34.0434,-9.9701,-37.9062,-6.54728,-34.8189,-35.1548,-8.16372,-34.5686,-36.0453,-13.3311,-37.3571,-34.4585,-35.3316,-29.6006,-35.8756,-34.7667,-34.2935,-38.0156,-34.3259,-34.5386,-34.8991,-59.1059,-35.0493,-38.7448,-22.2104,-34.541,-34.7285,-54.0919,-37.3651,-11.2657,-34.0068,-52.2157,-18.6434,-11.5422,-27.2694,-8.44987,-17.2176,-7.95498,-54.8363,-109.532,-16.7621,-18.622,-17.7857
-30.9993,-30.8603,-20.1836,-15.2776,-22.6569,-38.195,-128.522,-58.7843,-24.7259,-14.8822,-17.3988,-255.888,-35762.3,-19.3432,-43.1366,-30.7216,-36.5564,-23.3559,-36.187,-20.953,-38.9193,-30.7884,-30.4042,-30.6364,-30.6556,-30.1474,-32.1862,-27.5673,-48.2054,-30.9761,-30.541,-17.2022,-30.0866,-30.3408,-37.4602,-30.112,-30.819,-30.3204,-39.3541,-29.5359,-9.18121,-32.9238,-6.13656,-30.2249,-30.5029,-7.46747,-30.0043,-31.2851,-13.4967,-32.4427,-29.9088,-30.6568,-26.3565,-31.135,-30.1603,-29.7429,-33.3459,-29.7937,-29.9814,-30.2975,-47.4466,-30.4281,-33.6592,-20.544,-29.9611,-30.149,-43.7242,-32.4502,-10.5441,-29.5161,-66.9159,-18.7202,-10.8994,-31.78,-7.77728,-17.0638,-7.49874,-44.121,-73.9151,-16.9772,-21.4972,-19.7335
-55.1755,-55.4315,-638.328,-74.8044,-155.137,-12.4213,-23.3778,-29.7742,-98.1129,-65.9138,-184.855,-21.2174,-19.3432,-35762.3,-36.474,-55.0924,-43.2713,-123.351,-43.5248,-264.416,-39.9661,-54.3687,-55.6517,-54.9114,-54.1613,-56.3456,-53.0311,-68.6304,-33.1775,-53.6062,-54.7146,-14.3806,-56.2105,-53.6586,-41.422,-55.0488,-53.3568,-55.4736,-39.2693,-57.7078,-18.5838,-51.7191,-15.2121,-55.2769,-53.9191,-16.4315,-56.0358,-53.0328,-8.51722,-52.6011,-55.8391,-53.0963,-43.9589,-52.7946,-53.3659,-52.6816,-45.7373,-55.6066,-54.7889,-54.2268,-32.402,-54.4866,-50.411,-29.3498,-53.0404,-53.9347,-33.0645,-52.603,-17.946,-55.0577,-14.4742,-10.6111,-27.3984,-10.349,-16.4628,-13.1948,-18.3054,-32.2563,-24.3656,-9.07502,-7.46533,-8.45736
-116.856,-116.116,-39.1889,-24.3232,-48.986,-19.6546,-65.7788,-156.852,-59.8339,-23.4019,-30.2446,-52.333,-43.1366,-36.474,-35762.3,-114.698,-255.924,-53.0806,-243.905,-42.5123,-523.293,-117.292,-113.496,-114.129,-117.028,-112.747,-121.463,-81.5835,-399.458,-118.231,-113.542,-19.1132,-112.292,-116.308,-304.474,-111.693,-117.885,-112.936,-559.37,-111.554,-12.453,-124.246,-9.58659,-112.349,-116.692,-10.2491,-111.743,-119.409,-13.0982,-122.337,-111.156,-117.501,-59.6246,-119.078,-115.858,-114.756,-88.377,-110.488,-110.967,-112.16,-377.978,-112.886,-127.022,-32.4804,-115.341,-111.362,-516.174,-122.272,-15.5918,-108.972,-26.2479,-15.308,-14.5294,-17.7371,-12.5798,-15.6157,-8.7492,-421.312,-88.9031,-13.3254,-13.5632,-13.4305
-1221.05,-34906.4,-61.0207,-31.2524,-87.7898,-17.0489,-41.2348,-65.6601,-129.468,-29.4071,-41.9759,-35.388,-30.7216,-55.0924,-114.698,-35762.3,-216,-102.276,-224.047,-70.3565,-149.564,-154.419,-35762.3,-35762.3,-153.355,-35762.3,-240.109,-299.301,-87.5775,-151.79,-35762.3,-15.0057,-35762.3,-150.983,-185.943,-35762.3,-150.585,-35762.3,-144.816,-209.741,-17.8088,-235.884,-7.44922,-35762.3,-152.185,-15.2469,-35762.3,-150.134,-9.32159,-237.308,-35762.3,-149.383,-60.1669,-148.985,-149.681,-146.763,-140.374,-35762.3,-35762.3,-35762.3,-83.6878,-35762.3,-231.609,-29.1642,-148.276,-35762.3,-87.8302,-235.896,-14.1792,-35762.3,-19.6071,-16.6227,-18.4663,-12.2628,-11.6817,-17.6074,-13.984,-83.191,-45.0399,-14.4249,-7.08121,-9.37152
-220.261,-218.836,-47.0076,-27.2466,-61.5267,-17.9665,-52.0977,-97.387,-79.5446,-26.0963,-34.845,-43.1122,-36.5564,-43.2713,-255.924,-216,-35762.3,-68.2589,-5328.68,-51.9593,-505.235,-221.33,-213.755,-214.885,-220.886,-212.404,-228.888,-123.311,-155.363,-223.129,-213.741,-18.9886,-211.506,-219.636,-1666.36,-210.241,-222.533,-212.659,-474.649,-210.41,-13.2394,-234.085,-10.4646,-211.514,-220.307,-10.989,-210.432,-225.33,-12.6973,-230.501,-209.287,-221.863,-67.9651,-224.76,-218.842,-216.88,-108.238,-207.99,-208.835,-211.062,-151.085,-212.467,-239.266,-34.2465,-217.924,-209.522,-169.7,-230.36,-16.5641,-205.061,-23.6007,-14.3961,-15.6191,-16.3379,-13.6868,-15.145,-9.28717,-157.216,-65.1578,-12.4589,-12.5886,-12.5918
-101.883,-102.458,-154.484,-46.2319,-591.691,-14.2358,-29.2259,-39.763,-510.519,-42.5848,-73.4995,-26.049,-23.3559,-123.351,-53.0806,-102.276,-68.2589,-35762.3,-68.8934,-233.506,-60.105,-99.792,-103.302,-102.066,-99.2926,-104.464,-97.8954,-157.301,-46.3871,-98.2803,-101.816,-14.9846,-104.327,-98.1356,-64.1931,-102.538,-97.6991,-103.095,-58.8664,-106.408,-18.4794,-95.4943,-11.3424,-102.845,-98.7281,-16.0708,-104.124,-97.225,-9.05088,-97.1548,-103.874,-97.1067,-55.4411,-96.6701,-97.4823,-95.9879,-74.9562,-103.561,-102.175,-101.146,-44.9657,-101.51,-93.1002,-30.7003,-96.7669,-100.726,-46.1054,-97.2046,-16.5687,-102.782,-16.4843,-13.0752,-22.416,-11.2284,-14.527,-15.127,-15.8667,-44.6391,-30.8067,-11.2486,-7.59485,-8.94779
-229.363,-227.708,-47.3118,-27.3802,-62.0115,-17.6779,-51.4879,-95.6112,-80.3622,-26.2636,-35.033,-42.6307,-36.187,-43.5248,-243.905,-224.047,-5328.68,-68.8934,-35762.3,-52.2787,-462.183,-231.419,-221.7,-222.687,-231.135,-220.464,-238.467,-125.658,-150.974,-233.47,-221.312,-19.5728,-219.348,-230.179,-1267.82,-217.474,-233.034,-220.363,-436.397,-219.25,-12.7262,-243.891,-10.9633,-218.987,-230.709,-10.5223,-218.038,-235.777,-13.1407,-240.079,-216.663,-232.503,-70.2359,-235.358,-229.522,-227.822,-105.922,-215.12,-215.818,-218.143,-147.444,-219.798,-249.3,-35.3135,-228.737,-216.344,-165.536,-239.858,-17.1431,-211.686,-23.6465,-13.7679,-15.4174,-16.6218,-14.2417,-14.6029,-8.52312,-153.834,-64.9573,-11.8896,-13.0939,-12.853
-70.0888,-70.4872,-453.054,-58.1786,-386.925,-13.2456,-25.6782,-33.5518,-158.537,-52.5487,-108.52,-23.1466,-20.953,-264.416,-42.5123,-70.3565,-51.9593,-233.506,-52.2787,-35762.3,-47.1041,-68.6419,-71.0693,-70.2087,-68.2961,-71.878,-67.3182,-93.3886,-38.0364,-67.5926,-70.0339,-14.2753,-71.7817,-67.4946,-49.3152,-70.535,-67.19,-70.9238,-46.1899,-73.2346,-19.1179,-65.6496,-12.6455,-70.749,-67.9051,-16.8152,-71.6388,-66.8593,-8.44541,-66.8031,-71.464,-66.7796,-48.2469,-66.475,-67.0419,-66.0059,-56.8774,-71.2459,-70.2815,-69.5666,-36.8986,-69.82,-63.9859,-29.4735,-66.546,-69.2732,-37.6083,-66.8372,-16.9259,-70.7018,-15.1516,-11.958,-25.1155,-10.422,-15.1784,-14.3757,-17.7606,-36.5393,-26.5752,-10.2568,-7.03228,-8.39246
-153.217,-152.096,-43.1417,-26.0475,-54.9083,-18.1851,-57.3596,-119.347,-68.5865,-25.0664,-32.7628,-46.5313,-38.9193,-39.9661,-523.293,-149.564,-505.235,-60.105,-462.183,-47.1041,-35762.3,-154.721,-148.01,-148.634,-154.56,-147.22,-159.256,-98.4226,-224.132,-156.105,-147.696,-19.8464,-146.454,-153.981,-725.836,-145.127,-155.844,-147.096,-9396.35,-146.55,-12.3392,-162.846,-10.849,-146.157,-154.306,-10.1993,-145.557,-157.633,-13.4288,-160.312,-144.619,-155.519,-66.7139,-157.383,-153.572,-152.5,-95.4189,-143.569,-144.002,-145.541,-217.244,-146.665,-166.425,-34.9002,-153.079,-144.32,-258.785,-160.155,-16.968,-141.237,-24.7401,-13.8687,-14.9564,-17.2246,-14.0344,-14.5945,-8.1889,-231.859,-75.4355,-11.9683,-13.5729,-13.2006
-162.362,-157.631,-60.1984,-31.4028,-85.6813,-15.9072,-41.6682,-67.2602,-125.187,-29.9749,-41.8254,-35.4776,-30.7884,-54.3687,-117.292,-154.419,-221.33,-99.792,-231.419,-68.6419,-154.721,-35762.3,-152.8,-153.317,-35762.3,-152.097,-212.91,-288.779,-90.3985,-35762.3,-152.217,-19.7824,-151.178,-35762.3,-193.863,-149.418,-35762.3,-151.717,-150.79,-235.347,-12.9672,-216.217,-12.4718,-150.617,-35762.3,-10.7811,-150.117,-35762.3,-13.0155,-212.236,-149.017,-35762.3,-77.6273,-35762.3,-35762.3,-35762.3,-109.419,-147.796,-148.118,-149.719,-89.2706,-151.018,-219.452,-37.5405,-35762.3,-148.316,-96.1946,-210.44,-18.6683,-145.109,-21.3606,-12.224,-16.4952,-15.5419,-15.9632,-13.5519,-8.18893,-91.9802,-50.5137,-10.4748,-12.5376,-12.2477
-1218.87,-34885.3,-61.6339,-31.5687,-88.6615,-16.8767,-40.8152,-64.9845,-130.753,-29.7046,-42.4034,-35.026,-30.4042,-55.6517,-113.496,-35762.3,-213.755,-103.302,-221.7,-71.0693,-148.01,-152.8,-35762.3,-35762.3,-151.734,-35762.3,-238.371,-302.303,-86.6512,-150.169,-35762.3,-14.9308,-35762.3,-149.359,-183.954,-35762.3,-148.962,-35762.3,-143.285,-208.259,-17.9467,-234.117,-7.60225,-35762.3,-150.562,-15.4008,-35762.3,-148.513,-9.20229,-235.572,-35762.3,-147.759,-60.1621,-147.362,-148.054,-145.132,-140.291,-35762.3,-35762.3,-35762.3,-82.7654,-35762.3,-229.814,-29.175,-146.647,-35762.3,-86.8401,-234.172,-14.2562,-35762.3,-19.3859,-16.4894,-18.6569,-12.0799,-11.8036,-17.5451,-14.1739,-82.2378,-44.5105,-14.2849,-6.89815,-9.22502
-1186.05,-33925.4,-60.8254,-31.0899,-87.6104,-17.1179,-41.0862,-65.3251,-129.324,-29.2074,-41.7946,-35.2894,-30.6364,-54.9114,-114.129,-35762.3,-214.885,-102.066,-222.687,-70.2087,-148.634,-153.317,-35762.3,-35762.3,-152.139,-35762.3,-243.666,-299.018,-87.0505,-150.578,-35762.3,-14.5195,-35762.3,-149.541,-184.607,-35762.3,-149.254,-35762.3,-143.801,-205.076,-18.2946,-239.372,-6.5569,-35762.3,-150.854,-15.6921,-35762.3,-148.917,-8.95185,-240.871,-35762.3,-147.941,-58.362,-147.654,-148.125,-144.968,-143.581,-35762.3,-35762.3,-35762.3,-82.8536,-35762.3,-235.027,-28.297,-146.602,-35762.3,-86.6561,-239.489,-13.707,-35762.3,-19.3586,-17.0907,-18.5735,-11.8098,-11.2262,-18.0327,-14.3603,-81.9713,-44.289,-14.8472,-6.15923,-8.9682
-162.258,-156.983,-59.9681,-31.3417,-85.2571,-15.7051,-41.5282,-67.1263,-124.439,-29.9592,-41.7076,-35.3274,-30.6556,-54.1613,-117.028,-153.355,-220.886,-99.2926,-231.135,-68.2961,-154.56,-35762.3,-151.734,-152.139,-35762.3,-151.131,-208.489,-286.977,-90.2775,-35762.3,-150.934,-20.2527,-150.11,-35762.3,-193.787,-148.028,-35762.3,-150.539,-150.719,-238.835,-12.4973,-211.729,-12.8083,-149.334,-35762.3,-10.3504,-148.939,-35762.3,-13.3732,-207.763,-147.734,-35762.3,-79.3733,-35762.3,-35762.3,-35762.3,-106.316,-146.403,-146.618,-148.218,-89.4187,-149.628,-214.897,-38.3795,-35762.3,-146.702,-96.5726,-205.939,-19.1251,-143.494,-21.4346,-11.7712,-16.2336,-15.7537,-16.4038,-13.1404,-7.26249,-92.4101,-50.8047,-10.0662,-12.8785,-12.4351
-1248.65,-35762.3,-62.3918,-32.0158,-89.6494,-16.631,-40.5085,-64.5779,-132.1,-30.1675,-42.9729,-34.7344,-30.1474,-56.3456,-112.747,-35762.3,-212.404,-104.464,-220.464,-71.878,-147.22,-152.097,-35762.3,-35762.3,-151.131,-35762.3,-233.339,-305.398,-86.1552,-149.563,-35762.3,-15.3007,-35762.3,-148.955,-183.074,-35762.3,-148.461,-35762.3,-142.595,-210.937,-17.6347,-229.121,-8.4777,-35762.3,-150.061,-15.1416,-35762.3,-147.912,-9.41997,-230.537,-35762.3,-147.355,-61.8098,-146.861,-147.752,-145.038,-137.247,-35762.3,-35762.3,-35762.3,-82.5505,-35762.3,-224.853,-29.9798,-146.447,-35762.3,-86.8581,-229.122,-14.7648,-35762.3,-19.3777,-15.922,-18.7377,-12.287,-12.341,-17.0896,-13.9957,-82.3342,-44.6289,-13.7525,-7.45727,-9.4243
-202.414,-225.472,-58.7459,-30.3798,-84.0682,-17.2502,-43.3497,-69.5359,-123.376,-28.8126,-40.6107,-37.0651,-32.1862,-53.0311,-121.463,-240.109,-228.888,-97.8954,-238.467,-67.3182,-159.256,-212.91,-238.371,-243.666,-208.489,-233.339,-35762.3,-284.806,-93.2209,-207.22,-246.825,-17.7519,-236.629,-199.737,-199.043,-248.034,-202.632,-241.834,-154.836,-158.846,-14.7303,-35762.3,-9.98278,-244.965,-204.011,-12.2974,-239.99,-205.582,-11.6644,-35762.3,-243.094,-198.384,-69.2049,-201.241,-195.399,-186.533,-124.423,-246.19,-251.04,-252.953,-90.7841,-249.921,-35762.3,-33.4503,-190.999,-255.922,-96.7354,-35762.3,-16.2011,-252.039,-21.5335,-14.7946,-16.8956,-14.8981,-13.4155,-15.7066,-10.8034,-92.1694,-50.3545,-12.8533,-11.1218,-11.6332
-296.631,-298.608,-77.7227,-35.4707,-125.215,-15.8823,-35.9422,-53.3661,-228.835,-33.2007,-49.6661,-31.3399,-27.5673,-68.6304,-81.5835,-299.301,-123.311,-157.301,-125.658,-93.3886,-98.4226,-288.779,-302.303,-299.018,-286.977,-305.398,-284.806,-35762.3,-66.7283,-284.031,-298.592,-15.0323,-305.304,-282.915,-111.908,-301.008,-281.974,-302.023,-95.8714,-309.538,-18.1948,-277.794,-8.84741,-301.597,-284.979,-15.676,-305.028,-280.932,-9.19368,-282.774,-304.602,-279.91,-60.9384,-278.969,-280.666,-275.595,-120.168,-304.001,-300.255,-297.25,-64.1264,-298.003,-270.801,-30.086,-278.228,-296.333,-66.4481,-283.05,-15.1027,-302.339,-18.2879,-15.2602,-19.7829,-11.7988,-12.7573,-16.7086,-14.6825,-63.6041,-38.5597,-13.1821,-7.2639,-9.15975
-89.633,-88.9881,-35.4482,-22.8684,-43.2688,-20.4222,-78.2759,-254.868,-51.4589,-22.1077,-27.9727,-59.951,-48.2054,-33.1775,-399.458,-87.5775,-155.363,-46.3871,-150.974,-38.0364,-224.132,-90.3985,-86.6512,-87.0505,-90.2775,-86.1552,-93.2209,-66.7283,-35762.3,-91.1995,-86.5166,-19.9113,-85.7235,-89.8834,-172.969,-85.0109,-91.0182,-86.1332,-231.87,-85.6335,-11.3916,-95.3617,-9.74382,-85.5992,-90.1008,-9.29924,-85.2158,-92.1095,-13.9228,-93.8606,-84.6819,-90.8007,-55.931,-91.9356,-89.6157,-88.9281,-74.8022,-84.0824,-84.3669,-85.2845,-8857.3,-85.9283,-97.4962,-32.4134,-89.2975,-84.5839,-1639,-93.7771,-15.689,-82.7457,-28.3407,-14.9561,-13.699,-19.1635,-12.5864,-15.1382,-7.60568,-5585.11,-116.637,-13.0258,-14.9979,-14.3738
-160.634,-155.404,-59.3596,-31.0248,-84.3969,-15.8853,-41.9502,-67.8011,-123.177,-29.659,-41.2812,-35.6929,-30.9761,-53.6062,-118.231,-151.79,-223.129,-98.2803,-233.47,-67.5926,-156.105,-35762.3,-150.169,-150.578,-35762.3,-149.563,-207.22,-284.031,-91.1995,-35762.3,-149.376,-20.2996,-148.545,-35762.3,-195.757,-146.473,-35762.3,-148.978,-152.237,-236.914,-12.376,-210.489,-12.6301,-147.776,-35762.3,-10.21,-147.378,-35762.3,-13.4689,-206.517,-146.176,-35762.3,-79.2767,-35762.3,-35762.3,-35762.3,-106.529,-144.849,-145.067,-146.667,-90.3228,-148.073,-213.686,-38.3199,-35762.3,-145.154,-97.5313,-204.705,-19.0203,-141.947,-21.6494,-11.92,-16.0535,-15.9222,-16.2529,-13.2191,-7.11074,-93.3296,-51.3124,-10.2191,-13.0358,-12.5689
