Index,VehicleID,posX,posY,Speed,Angle,dBmVeh,dBmRSU,Dis2RSU,AvgDIS,AvgLET
0,6436,1746,29.8,30.7552,90,-1.61684,-83.9703,221.054,222.233,69.5553
1,6454,1404.2,17,31.0733,270,-1.76034,-79.2156,121.067,162.883,743.708
2,6460,1361.39,17,30.7763,270,-1.9041,-81.8157,163.804,188.011,4892.98
3,6466,1771.29,33,32.2293,90,-1.5382,-84.892,246.423,245.999,162.387
4,6478,1754.53,26.6,33.0859,90,-1.60343,-84.2888,229.533,229.642,164.426
5,6484,1381.09,23.4,31.9632,270,-1.79428,-80.6394,143.922,174.196,449.836
6,6490,1667.69,33,31.749,90,-1.72993,-80.2185,142.919,166.265,5641.54
7,6496,1658.9,29.8,32.4427,90,-1.72631,-79.608,133.986,161.214,431.258
8,6502,1740.57,26.6,32.8629,90,-1.6315,-83.7213,215.575,217.634,185.081
9,6508,1451.17,17,31.0549,270,-1.83518,-75.0676,74.2613,145.369,782.646
10,6514,1411.17,20.2,31.7461,270,-1.87655,-78.6008,113.929,159.617,478.532
11,6520,1496.72,17,31.6992,270,-1.8314,-68.0865,29.3896,135.32,545.419
12,6526,1456.07,20.2,31.5079,270,-1.90129,-74.4114,69.0925,143.777,736.571
13,6532,1619.72,33,30.4533,90,-1.83445,-76.7131,95.0583,145.178,104.437
14,6538,1694.8,26.6,35.6936,90,-1.65316,-81.6598,169.81,183.388,148.913
15,6544,1485.95,23.4,31.15,270,-1.85279,-69.5007,39.0792,136.955,1499.83
16,6550,1604.5,29.8,32.5035,90,-1.86389,-75.1791,79.6411,139.998,363.098
17,6556,1520.42,20.2,30.8748,270,-1.88613,-57.2007,6.635,132.174,516.388
18,6562,1569.98,33,32.3956,90,-1.97233,-70.9355,45.6873,132.801,431.144
19,6568,1646.9,26.6,35.6122,90,-1.71755,-78.762,121.909,155.373,149.995
20,6574,1550.9,17,31.5269,270,-1.73087,-65.8655,27.1067,131.353,790.974
21,6580,1529.86,23.4,32.3015,270,-1.88832,-55.5791,5.11702,131.402,174.064
22,6586,1557.79,26.6,32.9818,90,-1.91503,-67.7639,32.8288,131.195,237.983
23,6592,1440.38,29.8,31.7501,90,-1.81816,-75.537,84.7579,148.833,5800.3
24,6598,1596.73,26.6,36.0197,90,-1.84212,-74.2423,71.7489,137.765,76.5759
25,6604,1569.91,20.2,31.8877,270,-1.90355,-69.7196,45.1702,132.386,549.798
26,6610,1641.29,20.2,30.7772,270,-1.7118,-77.9084,116.387,153.205,5044.52
27,6616,1574.82,23.4,31.9279,270,-1.85857,-70.5497,49.8456,132.96,618.449
28,6628,1391.8,26.6,31.4794,90,-1.91505,-79.4311,133.206,168.426,812.979
29,6634,1670.61,17,30.824,270,-1.6396,-79.8866,145.832,168.096,529.485
30,6640,1674.9,23.4,31.6089,270,-1.63259,-80.0623,149.91,170.14,443.338
31,6646,1363.46,33,30.9017,90,-1.95143,-81.1687,161.74,186.39,161.845
32,6652,1379.39,29.8,31.58,90,-1.81251,-80.2591,145.687,175.365,2981.48
33,6664,1757.7,20.2,31.154,270,-1.6892,-83.9185,232.752,232.828,1274.22
34,6670,1718.99,23.4,31.3471,270,-1.69639,-82.3243,193.994,200.914,287.39
35,6676,1335.7,29.8,31.0833,90,-1.95314,-82.545,189.365,207.314,180.632
36,6682,1380.87,26.6,31.5833,90,-1.83001,-80.135,144.135,174.259,2960.79
37,6694,1305.14,33,31.4983,90,-1.97673,-83.887,220.01,234.068,875.588
38,6700,1335.66,26.6,32.1661,90,-1.82443,-82.5433,189.347,207.268,189.718
39,6718,1290.66,29.8,31.5443,90,-1.76567,-84.3939,234.387,247.32,816.99
40,6742,1288.8,26.6,31.9856,90,-1.85143,-84.4368,236.204,249.098,197.978
