Index,VehicleID,posX,posY,Speed,Angle,dBmVeh,dBmRSU,Dis2RSU,AvgDIS,AvgLET
0,1822,1508.65,1520.2,10.7131,270,-1.69819,-63.8329,17.0413,76.0967,107.292
1,1846,1509.38,1523.4,10.0602,270,-1.69974,-62.1564,15.7018,76.1592,36.3562
2,1852,1537.87,1529.8,9.73797,90,-1.69874,-62.0854,13.7383,76.2471,48.0458
3,1858,1512.42,1517,9.41525,270,-1.71783,-63.4959,14.9056,76.7105,108.079
4,1876,1536.78,1533,8.89885,90,-1.7028,-62.6835,14.2395,76.875,49.1055
5,1882,1528.9,1520.2,7.57569,270,-1.74689,-57.7438,6.18292,77.9198,131.609
6,1900,1529.1,1523.4,7.18517,270,-1.72332,-55.3913,4.39997,77.7228,123.72
7,1906,1516.36,1529.8,5.85242,90,-1.67561,-60.1332,9.87947,79.106,92.7243
8,1912,1519.03,1525.06,0,76.6856,-1.70514,-56.1007,5.97018,76.1802,106.089
9,1930,1545.93,1523.4,4.96303,270,-1.74586,-63.3497,20.9927,81.4665,69.0344
10,1936,1502.67,1526.6,3.24938,90,-1.69678,-64.3979,22.3837,81.365,108.258
11,1942,1532.16,1517,6.08412,270,-1.70718,-60.618,10.7392,78.592,138.297
12,1954,1517.19,1533,6.01781,90,-1.73037,-60.6807,11.1808,78.3788,50.0962
13,1966,1544.67,1520.2,5.41309,270,-1.70893,-63.5323,20.252,81.4735,108.416
14,1972,1501.39,1529.8,3.37467,90,-1.71099,-65.3854,24.0903,82.7912,73.3653
15,1984,1558.86,1523.4,2.58506,270,-1.73434,-67.3408,33.8946,85.3326,68.7648
16,1996,1511.52,1526.6,0,90,-1.68683,-60.6848,13.5744,77.5822,114.075
17,2002,1546.09,1517,4.9002,270,-1.72567,-65.0372,22.5572,81.0206,132.052
18,2008,1335.21,1520.2,21.5641,270,-2.22179,-83.0153,189.853,182.257,11.387
19,2020,1491.17,1526.6,2.35438,90,-1.74855,-67.7775,33.8636,86.557,73.3647
20,2026,1558.71,1520.2,2.63929,270,-1.77683,-67.5127,34.0544,85.4659,68.5948
21,2044,1481.09,1526.6,0,90,-1.77637,-69.9846,43.9441,90.7935,73.0906
22,2050,1568.88,1523.4,0,270,-1.75527,-69.5576,43.9102,89.6421,68.48
23,2056,1576.76,1523.4,0,270,-1.83105,-70.9667,51.7819,94.679,68.1544
24,2062,1520.2,1675.47,18.4663,180,-2.124,-81.2445,150.55,143.26,36.6024
25,2068,1491.83,1533,3.01978,90,-1.75401,-68.4825,34.1214,86.7088,73.1097
26,2080,1569.03,1520.2,0,270,-1.76033,-69.6847,44.2934,89.7942,68.3091
27,2086,1517,1510.22,2.77057,180,-1.78139,-63.343,16.8059,80.6524,35.2102
28,2092,1484.4,1529.8,8.38517,90,-1.77678,-69.4408,40.8874,98.2743,27.7102
29,2098,1646.99,1523.4,17.127,270,-2.11809,-78.3337,122,162.059,90.1055
30,2104,1517,1377.09,17.7272,180,-2.48536,-80.4339,148.123,207.796,21.3231
31,2110,1533,1546.26,9.18639,0,-1.80909,-65.8237,22.7141,93.9832,16.3473
32,2116,1709.96,1517,17.5111,270,-2.37069,-81.9661,185.134,216.381,87.3651
33,2128,1517,1481,14.1876,180,-1.86488,-70.2665,44.7214,116.618,36.7735
34,2134,1694.07,1520.2,18.4832,270,-2.28667,-81.1631,169.143,219.443,61.2353
35,2140,1408.26,1526.6,19.736,90,-2.01141,-78.3642,116.756,156.358,128.192
36,2146,1354.57,1529.8,18.6689,90,-2.22168,-81.6654,170.497,199.92,76.8712
37,2152,1533,1608.65,20.1679,0,-1.94654,-75.9082,84.0347,135.929,14.0274
38,2158,1520.2,1451.85,20.5637,180,-2.07522,-74.3711,73.3092,129.634,28.1077
39,2164,1704.87,1523.4,19.9328,270,-2.36855,-81.714,179.874,213.744,61.0965
40,2170,1310.77,1533,19.1959,90,-2.40674,-83.6507,214.378,242.165,114.657
