Index,VehicleID,posX,posY,Speed,Angle,dBmVeh,dBmRSU,Dis2RSU,AvgDIS,AvgLET
0,2644,1299.97,17,31.6907,270,-4.70882,-84.5214,225.168,212.973,892.173
1,2656,1369.53,17,31.9679,270,-5.07847,-81.3684,155.673,154.359,971.852
2,2668,1414.81,17,31.477,270,-4.83295,-78.4271,110.481,151.221,473.419
3,2692,1344.73,20.2,36.0436,270,-5.07986,-82.5759,180.338,179.355,166.637
4,2698,1549.64,17,31.2919,270,-4.31111,-65.7063,25.9084,145.83,287.264
5,2704,1545.43,33,32.5751,90,-4.25816,-65.842,21.9435,145.339,63.1342
6,2710,1721.41,33,35.9719,90,-5.22967,-83.0043,196.575,213.474,295.599
7,2716,1552.87,20.2,32.1159,270,-4.19686,-65.6981,28.2813,154.832,783.338
8,2722,1570.71,23.4,35.7529,270,-4.31928,-69.6162,45.7379,163.713,197.856
9,2728,1677.89,17,31.5315,270,-4.92676,-80.2966,153.096,207.745,397.961
10,2734,1510.85,29.8,35.6843,90,-4.2858,-61.8142,14.94,144.56,364.609
11,2740,1562.39,29.8,36.159,90,-4.23582,-69.1583,37.7004,147.953,217.544
12,2746,1429.33,33,31.9467,90,-4.78495,-76.6183,96.0008,156.059,70.9119
13,2752,1771.3,17,31.7972,270,-3.36298,-84.443,246.432,285.271,153.906
14,2758,1385.9,29.8,34.2057,90,-5.15364,-79.8154,139.185,175.135,104.354
15,2764,1621.93,23.4,36.3235,270,-4.62152,-76.2999,96.9394,171.837,109.751
16,2776,1356.54,26.6,34.6312,90,-5.11764,-81.5311,168.467,172.261,87.4087
17,2782,1774.78,23.4,34.8581,270,-3.2828,-84.5407,249.787,288.455,43.0069
18,2794,1292.31,26.6,36.2433,90,-5.33642,-84.2976,232.697,220.212,172.084
