0,0,-1740.66,-787.591,0,0,-3052.27,-114.577,-1.62392,-1.22918,-80865.5,-108.164,-361.695,-3.07475,-2.56876,-3.08079,-295.178,-3514.03,-739.173,-3.76413,-3.71977,-3.81099,-658.613,-1274.45,-421.998,-878.999,-1738.22,-4.22547,-4.24988,-4.38324,-4.47978,-4.70295,-23423.9,-622.244,-4.63306,-318.815,-183.897,-3036.53,-173.199,-4.95156,-4.95222,0,-177.061,0,0,-4.98828,-4.6747,0,-4.77662
0,0,-101.106,-96.4551,0,0,-105.901,-1698.74,0,0,-108.164,-80865.5,-70.7319,-1.62215,0,-1.59322,-65.2028,-105.298,-121.291,-2.83314,-2.71241,-2.83355,-111.985,-106.026,-59.5929,-75.2982,-93.5928,-3.48213,-3.52577,-3.77275,-3.91571,-4.20873,-44.299,-59.0898,-4.17317,-106.028,0,-20.4804,-99.6535,-4.68404,-4.57103,0,0,0,0,-4.79912,-4.61831,0,-4.679
-2.94716,-3.1365,-480.135,-654.075,-3.54017,-3.77573,-343.675,-71.4593,-4.17439,-4.16029,-361.695,-70.7319,-80865.5,-4.60324,-4.45049,-4.62022,-1995.07,-350.187,-251.773,-4.78375,-4.83531,-4.88678,-254.121,-306.31,-1590.02,-653.337,-332.838,-4.94453,-4.94076,-4.86178,-4.8661,-4.9199,-375.605,-767.62,-4.7823,-195.183,-4483.21,-395.116,-145.959,-4.56404,-4.86558,-378.501,-165.261,-444.141,-230.251,-4.36286,-3.6666,-95.3067,-3.91366
-594.941,-10687.5,-3.46496,-1.93145,-301.361,-268.251,-4.02766,-0.919626,-1235.67,-662.62,-3.07475,-1.62215,-4.60324,-80865.5,-597.381,-345.684,-4.69114,-4.00759,-3.79622,-763.938,-25781.8,-1915.74,-4.39542,-4.29613,-4.83774,-4.73129,-4.62836,-2601.44,-367.99,-369.484,-219.484,-314.268,-4.8622,-4.89468,-246.266,-4.77977,-4.87011,-4.91077,-4.84833,-1911.45,-2358.16,-4.66938,-4.87116,-4.67506,-4.34613,-963.231,-40.4198,-4.65781,-55.6327
-6044.51,-531.166,-3.07344,-0.692804,-658.738,-506.592,-3.76547,0,-1133.25,-5575.88,-2.56876,0,-4.45049,-597.381,-80865.5,-796.837,-4.55789,-3.72988,-3.4684,-2527.04,-569.481,-837.496,-4.20704,-4.07081,-4.76502,-4.61037,-4.47664,-720.78,-959.344,-1051.67,-346.052,-711.639,-4.85189,-4.83335,-439.808,-4.68936,-4.91892,-4.92415,-4.81692,-441.465,-359.429,-4.77645,-4.89553,-4.7968,-4.5273,-372.608,0,-4.74887,0
-633.136,-303.957,-3.47532,-1.91297,-4835.98,-1423.75,-4.0417,-0.81317,-468.061,-681.525,-3.08079,-1.59322,-4.62022,-345.684,-796.837,-80865.5,-4.70888,-4.02046,-3.8072,-609.531,-335.458,-409.17,-4.41117,-4.30983,-4.85928,-4.74937,-4.64459,-378.833,-3531.46,-2311.37,-700.778,-12982.5,-4.88948,-4.91648,-1454.49,-4.79968,-4.90373,-4.93983,-4.87305,-262.46,-241.509,-4.71166,-4.90146,-4.71887,-4.40076,-229.845,-66.5714,-4.69756,-86.7045
-3.22433,-3.38962,-375.617,-452.925,-3.73321,-3.94845,-289.504,-65.2811,-4.30907,-4.30522,-295.178,-65.2028,-1995.07,-4.69114,-4.55789,-4.70888,-80865.5,-294.13,-219.979,-4.83696,-4.89566,-4.94432,-224.663,-264.088,-884.784,-494.149,-285.804,-4.97347,-4.96765,-4.8695,-4.86545,-4.90235,-317.751,-557.12,-4.75777,-178.813,-1287.8,-331.684,-137.401,-4.47754,-4.81488,-317.044,-154.764,-359.587,-209.821,-4.24512,-3.49154,-93.3374,-3.76203
0,-0.769994,-1169.47,-611.586,-2.11752,-2.55243,-26449.9,-110.509,-3.26376,-3.17259,-3514.03,-105.298,-350.187,-4.00759,-3.72988,-4.02046,-294.13,-80865.5,-937.978,-4.39499,-4.40501,-4.47296,-862.6,-2087.24,-421.941,-753.245,-3951.86,-4.69021,-4.69865,-4.72126,-4.7697,-4.90803,-2741.05,-591.646,-4.80548,-399.959,-274.202,-1681.7,-224.816,-4.8746,-5.01234,-719.162,-278.415,-432.211,0,-4.80765,-4.33818,-101.313,-4.49645
0,0,-527.049,-371.566,-1.4018,-2.01519,-979.91,-129.034,-2.9166,-2.78569,-739.173,-121.291,-251.773,-3.79622,-3.4684,-3.8072,-219.979,-937.978,-80865.5,-4.25786,-4.25361,-4.32722,-13258.2,-1671.65,-277.098,-403.55,-1163.57,-4.59711,-4.60955,-4.66373,-4.72557,-4.8885,-583.197,-338.566,-4.79621,-704.895,-178.399,-481.517,-292.806,-4.94271,-5.03692,-238.586,-413.947,-157.947,0,-4.90932,-4.49301,-100.856,-4.63121
-3462.34,-593.389,-4.01602,-3.07597,-479.763,-395.008,-4.39202,-2.54415,-1911.88,-4491.47,-3.76413,-2.83314,-4.78375,-763.938,-2527.04,-609.531,-4.83696,-4.39499,-4.25786,-80865.5,-741.98,-1276.95,-4.63949,-4.59987,-4.87583,-4.85615,-4.80777,-1069.56,-732.992,-788.182,-331.911,-609.358,-4.78652,-4.91144,-418.794,-4.8524,-4.67928,-4.78897,-4.81419,-850.785,-533.977,-4.36592,-4.73068,-4.34042,-3.88977,-1004.26,-141.733,-4.39049,-112.86
-531.318,-18435.5,-3.99585,-2.96489,-279.941,-251.694,-4.40614,-2.38671,-1136.18,-620.449,-3.71977,-2.71241,-4.83531,-25781.8,-569.481,-335.458,-4.89566,-4.40501,-4.25361,-741.98,-80865.5,-1783.07,-4.67657,-4.62598,-4.95515,-4.91807,-4.85833,-2392.8,-367.916,-373.647,-224.517,-324.19,-4.88719,-4.99487,-256.396,-4.92284,-4.80394,-4.89908,-4.90485,-1968.69,-2955.34,-4.51181,-4.84291,-4.49302,-4.06637,-1113.33,-94.7589,-4.52615,-84.306
-812.477,-1387.47,-4.07694,-3.08547,-334.565,-292.939,-4.47235,-2.52436,-3470.81,-964.401,-3.81099,-2.83355,-4.88678,-1915.74,-837.496,-409.17,-4.94432,-4.47296,-4.32722,-1276.95,-1783.07,-80865.5,-4.73266,-4.68694,-4.99474,-4.96461,-4.90907,-6569.47,-461.026,-475.409,-256.914,-399.802,-4.91718,-5.0325,-303.026,-4.96448,-4.82482,-4.9252,-4.9375,-4780.53,-1024.35,-4.52324,-4.86698,-4.50181,-4.06499,-10563.2,-108.423,-4.53947,-92.7824
-2.33389,-2.58691,-486.096,-325.956,-3.12921,-3.40665,-903.117,-117.338,-3.87998,-3.84496,-658.613,-111.985,-254.121,-4.39542,-4.20704,-4.41117,-224.663,-862.6,-13258.2,-4.63949,-4.67657,-4.73266,-80865.5,-1485.22,-291.882,-408.902,-1099.18,-4.84254,-4.84314,-4.80011,-4.81979,-4.90244,-632.602,-358.1,-4.77938,-811.029,-221.722,-544.375,-343.047,-4.66957,-4.90581,-378.067,-535.582,-299.941,-410.611,-4.5227,-3.92716,-160.265,-4.13483
-1.69413,-2.06399,-746.164,-454.228,-2.79742,-3.12756,-2288.32,-111.02,-3.68903,-3.63247,-1274.45,-106.026,-306.31,-4.29613,-4.07081,-4.30983,-264.088,-2087.24,-1671.65,-4.59987,-4.62598,-4.68694,-1485.22,-80865.5,-360.963,-563.181,-4253.19,-4.84283,-4.84605,-4.83156,-4.86329,-4.97102,-1138.56,-471.045,-4.85676,-510.844,-257.385,-896.884,-265.534,-4.82872,-5.0206,-533.798,-358.634,-384.12,-673.304,-4.71856,-4.18071,-126.693,-4.3645
-3.88037,-3.99072,-636.977,-1027.92,-4.18562,-4.34576,-414.388,-57.5971,-4.59718,-4.62227,-421.998,-59.5929,-1590.02,-4.83774,-4.76502,-4.85928,-884.784,-421.941,-277.098,-4.87583,-4.95515,-4.99474,-291.882,-360.963,-80865.5,-1086.17,-410.131,-4.93245,-4.92165,-4.76187,-4.73106,-4.70914,-522.954,-1510.44,-4.54298,-223.341,-2246.66,-570.524,-166.526,-4.03962,-4.50419,-621.403,-198.845,-810.645,-383.391,-3.68744,-2.69219,-115.945,-3.06803
-3.37951,-3.53146,-2175.31,-2951.24,-3.84075,-4.04295,-728.717,-75.7468,-4.37922,-4.3809,-878.999,-75.2982,-653.337,-4.73129,-4.61037,-4.74937,-494.149,-753.245,-403.55,-4.85615,-4.91807,-4.96461,-408.902,-563.181,-1086.17,-80865.5,-662.095,-4.97729,-4.97052,-4.86259,-4.85388,-4.88052,-987.529,-3874.99,-4.73362,-277.046,-680.824,-1172.91,-190.862,-4.42001,-4.77454,-1585,-232.786,-4711.95,-593.993,-4.17144,-3.3908,-121.026,-3.67293
-2.98673,-3.17505,-867.954,-469.54,-3.57519,-3.80821,-4716.76,-96.2809,-4.20345,-4.18887,-1738.22,-93.5928,-332.838,-4.62836,-4.47664,-4.64459,-285.804,-3951.86,-1163.57,-4.80777,-4.85833,-4.90907,-1099.18,-4253.19,-410.131,-662.095,-80865.5,-4.96748,-4.9636,-4.88685,-4.89133,-4.94537,-1726.32,-555.592,-4.81015,-468.322,-310.928,-1291.15,-262.894,-4.5989,-4.89402,-793.096,-357.222,-561.729,-1753.39,-4.40238,-3.71873,-143.84,-3.96057
-622.135,-1613.93,-4.40581,-3.72157,-292.333,-261.547,-4.67261,-3.2812,-2126.5,-796.298,-4.22547,-3.48213,-4.94453,-2601.44,-720.78,-378.833,-4.97347,-4.69021,-4.59711,-1069.56,-2392.8,-6569.47,-4.84254,-4.84283,-4.93245,-4.97729,-4.96748,-80865.5,-438.757,-455.932,-255.977,-393.947,-4.75241,-4.95194,-304.429,-4.93432,-4.54786,-4.71699,-4.81314,-56384.7,-1313.49,-4.12935,-4.64195,-4.0741,-3.49468,-3757.69,-141.514,-4.18623,-113.822
-614.646,-269.758,-4.42365,-3.76261,-1706.08,-884.615,-4.68031,-3.33169,-491.83,-761.066,-4.24988,-3.52577,-4.94076,-367.99,-959.344,-3531.46,-4.96765,-4.69865,-4.60955,-732.992,-367.916,-461.026,-4.84314,-4.84605,-4.92165,-4.97052,-4.9636,-438.757,-80865.5,-7249.51,-625.607,-4780.19,-4.73741,-4.93981,-1115.65,-4.92561,-4.52799,-4.69963,-4.80007,-384.31,-312.501,-4.10652,-4.62443,-4.04959,-3.46652,-393.864,-271.296,-4.16541,-174.886
-580.076,-241.759,-4.51036,-4.00245,-1227.93,-730.853,-4.69272,-3.62178,-493.273,-796.198,-4.38324,-3.77275,-4.86178,-369.484,-1051.67,-2311.37,-4.8695,-4.72126,-4.66373,-788.182,-373.647,-475.409,-4.80011,-4.83156,-4.76187,-4.86259,-4.88685,-455.932,-7249.51,-80865.5,-590.163,-2936.7,-4.50507,-4.76762,-995.274,-4.79071,-4.20846,-4.43463,-4.59961,-419.044,-330.351,-3.6905,-4.34824,-3.60346,-2.8814,-440.072,-294.666,-3.78682,-189.867
-197.957,-137.344,-4.58722,-4.14345,-648.482,-1193.43,-4.73713,-3.78168,-244.569,-292.907,-4.47978,-3.91571,-4.8661,-219.484,-346.052,-700.778,-4.86545,-4.7697,-4.72557,-331.911,-224.517,-256.914,-4.81979,-4.86329,-4.73106,-4.85388,-4.89133,-255.977,-625.607,-590.163,-80865.5,-723.11,-4.44276,-4.73099,-1402.48,-4.76992,-4.10761,-4.35754,-4.55034,-241.17,-211.145,-3.54473,-4.26573,-3.44256,-2.64619,-242.292,-860.322,-3.65739,-317.403
-300.269,-162.784,-4.77603,-4.44018,-2304.77,-898.431,-4.86683,-4.10153,-382.301,-546.524,-4.70295,-4.20873,-4.9199,-314.268,-711.639,-12982.5,-4.90235,-4.90803,-4.8885,-609.358,-324.19,-399.802,-4.90244,-4.97102,-4.70914,-4.88052,-4.94537,-393.947,-4780.19,-2936.7,-723.11,-80865.5,-4.34602,-4.6967,-1509.44,-4.76882,-3.91669,-4.22628,-4.48362,-385.618,-308.295,-3.23039,-4.11942,-3.0868,-2.04705,-406.351,-365.749,-3.38509,-218.908
-4.35188,-4.42177,-1336.97,-348.911,-4.49931,-4.61205,-2453.96,-32.6639,-4.7623,-4.81457,-23423.9,-44.299,-375.605,-4.8622,-4.85189,-4.88948,-317.751,-2741.05,-583.197,-4.78652,-4.88719,-4.91718,-632.602,-1138.56,-522.954,-987.529,-1726.32,-4.75241,-4.73741,-4.50507,-4.44276,-4.34602,-80865.5,-804.474,-4.15252,-373.824,-427.456,-6146.34,-242.126,-3.32326,-3.98124,-2132.46,-329.211,-1178.32,-4649.12,-2.75501,-1.02783,-160.798,-1.79233
-4.02688,-4.12896,-1230.36,-80865.5,-4.2987,-4.449,-577.302,-56.3372,-4.68097,-4.7111,-622.244,-59.0898,-767.62,-4.89468,-4.83335,-4.91648,-557.12,-591.646,-338.566,-4.91144,-4.99487,-5.0325,-358.1,-471.045,-1510.44,-3874.99,-555.592,-4.95194,-4.93981,-4.76762,-4.73099,-4.6967,-804.474,-80865.5,-4.52609,-258.683,-888.682,-926.48,-185.651,-3.97301,-4.46663,-1164.1,-228.963,-2093.34,-572.252,-3.5913,-2.52596,-126.816,-2.9332
-154.879,-111.34,-4.69259,-4.39729,-1490.77,-7321.7,-4.76127,-4.07547,-275.031,-347.692,-4.63306,-4.17317,-4.7823,-246.266,-439.808,-1454.49,-4.75777,-4.80548,-4.79621,-418.794,-256.396,-303.026,-4.77938,-4.85676,-4.54298,-4.73362,-4.81015,-304.429,-1115.65,-995.274,-1402.48,-1509.44,-4.15252,-4.52609,-80865.5,-4.6143,-3.68317,-4.01865,-4.30506,-302.92,-252.292,-2.94461,-3.90834,-2.78077,-1.5994,-313.613,-532.931,-3.12312,-271.151
-3.69082,-3.81402,-279.367,-186.772,-4.04779,-4.22074,-413.929,-108.393,-4.49988,-4.51528,-318.815,-106.028,-195.183,-4.77977,-4.68936,-4.79968,-178.813,-399.959,-704.895,-4.8524,-4.92284,-4.96448,-811.029,-510.844,-223.341,-277.046,-468.322,-4.93432,-4.92561,-4.79071,-4.76992,-4.76882,-373.824,-258.683,-4.6143,-80865.5,-191.596,-343.813,-645.06,-4.20337,-4.6102,-284.957,-2313.87,-247.905,-314.25,-3.90486,-3.03082,-256.409,-3.35418
-4.72921,-4.7705,-317.866,0,-4.75719,-4.833,-274.235,0,-4.89872,-4.97611,-183.897,0,-4483.21,-4.87011,-4.91892,-4.90373,-1287.8,-274.202,-178.399,-4.67928,-4.80394,-4.82482,-221.722,-257.385,-2246.66,-680.824,-310.928,-4.54786,-4.52799,-4.20846,-4.10761,-3.91669,-427.456,-888.682,-3.68317,-191.596,-80865.5,-467.49,-153.149,-2.30512,-3.32364,-531.2,-188.596,-655.157,-381.231,-1.04996,0,-120.104,0
-4.5567,-4.61427,-1754,-259.556,-4.65204,-4.74864,-1569.15,0,-4.86365,-4.92596,-3036.53,-20.4804,-395.116,-4.91077,-4.92415,-4.93983,-331.684,-1681.7,-481.517,-4.78897,-4.89908,-4.9252,-544.375,-896.884,-570.524,-1172.91,-1291.15,-4.71699,-4.69963,-4.43463,-4.35754,-4.22628,-6146.34,-926.48,-4.01865,-343.813,-467.49,-80865.5,-229.692,-3.01076,-3.78187,-3415.68,-310.988,-1523.08,-2585.11,-2.2866,0,-157.428,-0.838854
-4.20328,-4.28417,-168.888,-100.897,-4.39732,-4.52283,-232.61,-93.8044,-4.70302,-4.74495,-173.199,-99.6535,-145.959,-4.84833,-4.81692,-4.87305,-137.401,-224.816,-292.806,-4.81419,-4.90485,-4.9375,-343.047,-265.534,-166.526,-190.862,-262.894,-4.81314,-4.80007,-4.59961,-4.55034,-4.48362,-242.126,-185.651,-4.30506,-645.06,-153.149,-229.692,-80865.5,-3.62402,-4.18852,-205.802,-883.029,-186.959,-220.274,-3.16228,-1.87092,-493.257,-2.39127
0,0,-4.91278,-4.90678,0,0,-4.80358,-4.64927,-970.912,-324.225,-4.95156,-4.68404,-4.56404,-1911.45,-441.465,-262.46,-4.47754,-4.8746,-4.94271,-850.785,-1968.69,-4780.53,-4.66957,-4.82872,-4.03962,-4.42001,-4.5989,-56384.7,-384.31,-419.044,-241.17,-385.618,-3.32326,-3.97301,-302.92,-4.20337,-2.30512,-3.01076,-3.62402,-80865.5,-1421.61,0,-2.82083,0,0,-4277.24,-199.465,-0.812119,-150.959
0,0,-4.96743,-4.80536,-104.753,-118.413,-4.95554,-4.50337,-549.955,-326.424,-4.95222,-4.57103,-4.86558,-2358.16,-359.429,-241.509,-4.81488,-5.01234,-5.03692,-533.977,-2955.34,-1024.35,-4.90581,-5.0206,-4.50419,-4.77454,-4.89402,-1313.49,-312.501,-330.351,-211.145,-308.295,-3.98124,-4.46663,-252.292,-4.6102,-3.32364,-3.78187,-4.18852,-1421.61,-80865.5,-2.26993,-3.64132,-1.96884,0,-1051.67,-164.798,-2.56286,-130.245
-4.86175,-4.87783,-2466.13,0,-4.79202,-4.83489,-712.876,0,-4.82075,-4.92023,0,0,-378.501,-4.66938,-4.77645,-4.71166,-317.044,-719.162,-238.586,-4.36592,-4.51181,-4.52324,-378.067,-533.798,-621.403,-1585,-793.096,-4.12935,-4.10652,-3.6905,-3.54473,-3.23039,-2132.46,-1164.1,-2.94461,-284.957,-531.2,-3415.68,-205.802,0,-2.26993,-80865.5,-282.858,-2862.59,-1540.62,0,0,-154.966,0
-4.59186,-4.64283,-181.568,-36.1399,-4.66381,-4.75194,-292.133,0,-4.84874,-4.91467,-177.061,0,-165.261,-4.87116,-4.89553,-4.90146,-154.764,-278.415,-413.947,-4.73068,-4.84291,-4.86698,-535.582,-358.634,-198.845,-232.786,-357.222,-4.64195,-4.62443,-4.34824,-4.26573,-4.11942,-329.211,-228.963,-3.90834,-2313.87,-188.596,-310.988,-883.029,-2.82083,-3.64132,-282.858,-80865.5,-253.167,-329.792,-2.00661,0,-323.791,0
-4.94778,-4.95867,0,0,-4.85488,-4.89004,-441.631,0,-4.85744,-4.96249,0,0,-444.141,-4.67506,-4.7968,-4.71887,-359.587,-432.211,-157.947,-4.34042,-4.49302,-4.50181,-299.941,-384.12,-810.645,-4711.95,-561.729,-4.0741,-4.04959,-3.60346,-3.44256,-3.0868,-1178.32,-2093.34,-2.78077,-247.905,-655.157,-1523.08,-186.959,0,-1.96884,-2862.59,-253.167,-80865.5,-995.675,0,0,-145.561,0
-4.92022,-4.90975,0,0,-4.74762,-4.75484,-1262.39,0,-4.64854,-4.77468,0,0,-230.251,-4.34613,-4.5273,-4.40076,-209.821,0,0,-3.88977,-4.06637,-4.06499,-410.611,-673.304,-383.391,-593.993,-1753.39,-3.49468,-3.46652,-2.8814,-2.64619,-2.04705,-4649.12,-572.252,-1.5994,-314.25,-381.231,-2585.11,-220.274,0,0,-1540.62,-329.792,-995.675,-80865.5,0,0,-168.787,0
0,0,-4.90967,-5.01614,0,0,-4.72533,-4.78675,-152.187,0,-4.98828,-4.79912,-4.36286,-963.231,-372.608,-229.845,-4.24512,-4.80765,-4.90932,-1004.26,-1113.33,-10563.2,-4.5227,-4.71856,-3.68744,-4.17144,-4.40238,-3757.69,-393.864,-440.072,-242.292,-406.351,-2.75501,-3.5913,-313.613,-3.90486,-1.04996,-2.2866,-3.16228,-4277.24,-1051.67,0,-2.00661,0,0,-80865.5,-211.79,0,-157.311
0,0,-4.53671,-4.80455,0,0,-4.23934,-4.63626,0,0,-4.6747,-4.61831,-3.6666,-40.4198,0,-66.5714,-3.49154,-4.33818,-4.49301,-141.733,-94.7589,-108.423,-3.92716,-4.18071,-2.69219,-3.3908,-3.71873,-141.514,-271.296,-294.666,-860.322,-365.749,-1.02783,-2.52596,-532.931,-3.03082,0,0,-1.87092,-199.465,-164.798,0,0,0,0,-211.79,-80865.5,0,-582.731
-4.77306,-4.79327,-55.2102,0,-4.72641,-4.77489,-108.591,0,-4.77741,-4.86894,0,0,-95.3067,-4.65781,-4.74887,-4.69756,-93.3374,-101.313,-100.856,-4.39049,-4.52615,-4.53947,-160.265,-126.693,-115.945,-121.026,-143.84,-4.18623,-4.16541,-3.78682,-3.65739,-3.38509,-160.798,-126.816,-3.12312,-256.409,-120.104,-157.428,-493.257,-0.812119,-2.56286,-154.966,-323.791,-145.561,-168.787,0,0,-80865.5,0
0,0,-4.66003,-4.87202,0,0,-4.40473,-4.68722,0,0,-4.77662,-4.679,-3.91366,-55.6327,0,-86.7045,-3.76203,-4.49645,-4.63121,-112.86,-84.306,-92.7824,-4.13483,-4.3645,-3.06803,-3.67293,-3.96057,-113.822,-174.886,-189.867,-317.403,-218.908,-1.79233,-2.9332,-271.151,-3.35418,0,-0.838854,-2.39127,-150.959,-130.245,0,0,0,0,-157.311,-582.731,0,-80865.5
