Index,VehicleID,posX,posY,Speed,Angle,dBmVeh,dBmRSU,Dis2RSU,AvgDIS,AvgLET
0,2650,1744.26,29.8,32.1153,90,-3.51634,-83.8863,219.312,191.072,73.7883
1,2668,1422.18,17,31.4275,270,-4.55079,-77.8972,103.131,131.805,88.7967
2,2686,1650.07,33,32.1072,90,-4.8051,-79.1635,125.322,131.647,110.506
3,2692,1502.67,20.2,32.5706,270,-4.41451,-65.717,22.8392,123.761,161.262
4,2698,1509.21,17,32.5181,270,-4.73641,-64.821,17.7052,124.1,264.871
5,2704,1562.65,17,33.0408,270,-5.0452,-68.5594,38.4913,145.117,271.73
6,2710,1628.57,29.8,35.0852,90,-5.39808,-77.4977,103.682,125.549,286.813
7,2716,1547.87,33,33.9137,90,-4.74017,-66.6319,24.2328,133.673,99.3434
8,2722,1427.22,23.4,36.9457,270,-4.50429,-77.3616,97.7945,127.166,38.8659
9,2728,1557.15,26.6,36.0949,90,-4.75951,-67.7899,32.1859,131.281,145.896
10,2734,1594.21,23.4,34.4095,270,-4.46567,-73.2751,69.2252,160.364,177.41
11,2740,1357.28,33,32.8902,90,-4.26198,-81.5113,167.914,259.934,69.6208
12,2746,1656.31,17,34.3998,270,-4.89424,-78.9574,131.551,202.652,108.732
13,2752,1393.21,26.6,35.1255,90,-3.86776,-79.4069,131.804,207.536,284.644
14,2758,1641.77,23.4,35.4889,270,-4.83014,-77.8648,116.779,191.493,187.713
15,2764,1351.41,29.8,35.3299,90,-3.79349,-81.8052,173.652,238.519,144.182
16,2782,1336.71,26.6,36.5207,90,-3.90081,-82.5064,188.302,251.952,51.2657
