Index,VehicleID,posX,posY,Speed,Angle,dBmVeh,dBmRSU,Dis2RSU,AvgDIS,AvgLET
0,1822,1508.14,1520.2,10.0985,270,-1.70357,-63.9221,17.5264,67.2176,50.4546
1,1852,1542.99,1529.8,10.5476,90,-1.68458,-63.8558,18.6172,69.3798,81.1058
2,1858,1511.23,1517,9.54415,270,-1.71084,-64.1256,15.9263,66.6909,57.3332
3,1876,1533.67,1533,8.1466,90,-1.68412,-61.0283,11.8002,68.1199,50.2521
4,1882,1529.2,1520.2,7.42894,270,-1.7039,-57.8332,6.37702,65.2356,56.8482
5,1900,1514.74,1523.4,8.84747,270,-1.68428,-59.5745,10.3832,65.6443,54.6292
6,1906,1516.49,1533,5.68478,90,-1.70482,-60.9702,11.6774,67.4848,69.6815
7,1912,1516.87,1525.82,4.37575,81.8699,-1.71133,-57.3317,8.17185,65.5745,81.3812
8,1930,1533.25,1517,5.71201,270,-1.69295,-61.0455,11.4906,66.0237,89.3063
9,1936,1518.19,1529.8,6.40528,90,-1.68681,-59.1909,8.33382,66.2721,60.4306
10,1942,1532.34,1523.4,6.45807,270,-1.69292,-56.7923,7.50954,65.6722,68.9176
11,1954,1541.72,1526.6,10.3869,90,-1.66281,-62.2905,16.793,68.1935,82.4944
12,1966,1559.65,1523.4,1.4902,270,-1.70296,-67.5576,34.6829,76.0333,119.636
13,1972,1504.28,1526.6,4.58165,90,-1.68853,-63.8088,20.7797,68.7612,121.015
14,1984,1544.5,1520.2,5.08141,270,-1.66939,-63.5493,20.0808,68.6385,116.123
15,1996,1501.94,1529.8,3.69529,90,-1.7179,-65.2547,23.5528,70.2095,89.9675
16,2002,1546.86,1523.4,4.35379,270,-1.67261,-63.7565,21.9162,69.6336,95.5025
17,2008,1342.44,1520.2,17.6971,270,-2.01693,-82.6655,182.627,191.952,82.351
18,2020,1490.01,1529.8,1.40164,90,-1.73652,-68.3265,35.3174,75.9624,57.5066
19,2026,1547.36,1517,3.65881,270,-1.68287,-65.3596,23.7471,70.0289,69.5743
20,2038,1517,1755.97,18.9754,180,-3.03796,-84.9753,231.107,250.874,28.388
21,2044,1492.01,1526.6,2.95328,90,-1.74213,-67.5717,33.0293,74.3887,68.373
22,2050,1558.2,1520.2,1.60126,270,-1.69912,-67.4017,33.5431,75.1064,119.253
23,2056,1568.95,1523.4,0,270,-1.76332,-69.5712,43.9765,81.8233,56.2718
24,2062,1517,1510.41,0,180,-1.74096,-63.2769,16.6411,67.12,57.0649
25,2068,1502.45,1533,4.09074,90,-1.72809,-66.1243,23.9248,70.9312,101.03
26,2074,1533,1376.4,19.0187,0,-2.18721,-81.0167,148.816,163.162,13.0939
27,2080,1569.57,1520.2,4.65988,270,-1.78964,-69.769,44.8248,82.139,104.88
28,2086,1517,1428.96,17.0489,180,-1.9977,-76.7405,96.3756,118.012,38.3833
29,2092,1480.97,1526.6,4.76496,90,-1.77985,-70.0051,44.0622,80.9502,114.269
30,2098,1637.36,1520.2,17.6506,270,-2.06066,-77.6038,112.459,137.665,103.719
31,2104,1517,1473.05,18.6844,180,-1.85624,-71.6655,52.5644,85.3274,285.295
32,2110,1533,1691.1,16.9787,0,-2.1059,-81.7528,166.296,190.707,12.9248
33,2116,1578.94,1523.4,5.31205,270,-1.79742,-71.2975,53.9619,89.0402,113.778
34,2122,1466.66,1526.6,9.02361,90,-1.86649,-72.3781,58.3572,90.6094,49.515
35,2128,1517,1370.84,18.7141,180,-2.17958,-80.813,154.371,167.903,270.676
36,2134,1606.59,1523.4,15.2582,270,-2.01337,-74.8561,81.6011,111.086,26.4503
37,2140,1324.95,1533,18.2822,90,-2.1488,-83.0422,200.213,208.064,19.5363
38,2146,1446.05,1526.6,13.7786,90,-1.91672,-74.964,78.967,105.955,26.4985
39,2158,1520.2,1486.83,16.4784,180,-1.89411,-68.9466,38.4694,76.9823,38.0466
40,2164,1786.79,1517,17.9994,270,-5.15507,-84.9687,261.912,278.791,30.1193
41,2170,1319.24,1529.8,19.7915,90,-2.15204,-83.289,205.813,213.242,17.9274
42,2176,1523.4,1470.19,19.7821,180,-1.9115,-71.8111,54.8362,86.9454,36.2227
