42.3923,30.2261,33.6838,596.689,21.3469,30.3432,41.9702,164.072,41.8374,12.7685,11050.9,156.356,8.43681,3251.77,35.4648,21.9776,113.008,26.2323,61.2449,79.1538,41.5298,41.693,20.3214,42.3338,33.268,16.0636,42.7692,41.0965,43.1951,41.4051,40.9727,42.1874,41.5244,43.0522,41.3316,42.0288,46.6804,10.7457,44.3995,9.86058,41.0921,42.4612,45.4057,40.8992,42.8936,14.8526,41.2606,42.7107,40.4456,42.5033,42.2783,41.846,44.3979,40.8282,40.6597,40.8712,41.6386,41.1141,18.4623,34.0264,57.209,25.7342,34.7587,28.1616,11.2891,15.3627,26.0942,37.3971,24.5642,22.9435,16.2396,8.62735,41.4056,23.0629,9.29444,14.1933
58.9972,37.9358,43.4538,215.441,25.1296,24.8232,58.1693,1778.71,57.9167,14.2475,156.356,11050.9,8.95541,150.475,46.5891,25.9463,402.009,32.0319,101.537,162.822,57.557,57.6542,21.2361,59.2636,43.0207,15.9989,59.8628,56.9587,60.4538,57.3201,56.7235,59.1293,57.3578,60.3224,57.0268,58.9727,35.4464,11.2489,61.8047,11.268,56.7612,59.5692,63.193,56.4302,60.1658,15.2691,57.0576,59.9764,56.4015,59.7539,59.3799,58.7833,61.7763,56.461,56.1646,56.2585,58.5609,56.6608,18.125,43.5506,93.1938,31.1933,40.189,23.8671,13.1928,17.0753,22.2427,43.6575,21.1938,27.1244,15.0495,8.91835,58.3042,26.6829,9.78234,12.3695
12.491,14.3398,14.4647,8.96298,14.9592,6.49976,14.0261,9.07945,14.4373,12.0635,8.43681,8.95541,11050.9,8.63792,14.3842,14.9049,9.08137,15.0272,9.56952,9.26057,14.1763,14.807,36.4156,10.3076,14.6994,0,10.1878,14.2986,10.0355,14.5598,14.6791,9.90254,15.1767,9.64106,15.5464,9.53284,7.2971,277.159,11.6409,6.00301,15.2992,9.40382,11.3005,15.6689,9.27136,0,14.9295,8.90166,12.4722,8.5318,9.03412,9.16315,11.8002,15.0488,15.4185,16.2863,8.79345,15.9161,54.635,10.2553,7.96676,17.9238,16.6034,3.21236,8.23515,20.4399,1.41845,14.7497,1.63905,19.0264,0,22.3211,8.42264,8.70202,19.8968,0
42.2568,30.2522,33.6864,506.879,21.418,30.3957,41.8744,157.577,41.753,12.8214,3251.77,150.475,8.63792,11050.9,35.4488,22.0463,110.208,26.2893,60.6482,77.9475,41.4405,41.6191,20.5192,42.1505,33.2763,15.8514,42.5803,41.0131,43,41.3264,40.8997,41.9966,41.4616,42.8498,41.2803,41.8312,46.9585,10.9342,44.232,9.87163,41.035,42.2579,45.2247,40.8536,42.6845,14.7056,41.1925,42.4952,40.3235,42.2815,42.0686,41.6419,44.234,40.7659,40.6084,40.8442,41.4283,41.0747,18.6285,33.8467,56.6428,25.8354,34.9197,28.022,11.2825,15.4927,25.8271,37.5341,24.3164,23.0638,16.3781,8.8134,41.1893,22.9455,9.43352,14.3082
245.687,198.429,582.716,38.5465,56.2581,16.2089,247.216,46.3878,246.968,20.4889,35.4648,46.5891,14.3842,35.4488,11050.9,59.6467,52.4519,107.39,88.1906,65.8605,249.687,246.603,27.4768,239.851,666.4,9.14864,237.398,252.168,234.853,249.45,251.932,238.487,246.104,233.522,245.47,237.091,20.1165,16.5621,233.915,14.6383,248.586,234.609,228.139,247.952,232.126,11.2774,249.085,230.584,256.102,228.892,233.066,235.549,234.106,251.567,251.068,243.791,233.858,244.7,19.8619,59.9994,91.7791,107.675,57.4926,14.3836,15.1224,29.7601,12.1724,61.3081,12.0489,72.7768,14.2898,14.9487,232.008,28.1525,14.7743,10.0924
47.599,85.1287,65.9153,23.3089,1201.63,12.4051,47.5108,25.9827,47.3553,32.5959,21.9776,25.9463,14.9049,22.0463,59.6467,11050.9,27.5251,134.664,34.8817,30.9683,47.9813,47.1876,23.3247,47.0244,66.1285,7.44925,46.5476,48.4602,46.0609,47.8352,48.3152,46.87,46.9931,45.9101,46.7715,46.7013,14.8026,16.4229,45.3831,23.6395,47.473,46.2214,44.2663,47.2513,45.7415,10.4403,47.6675,45.546,49.7552,45.3233,46.0259,46.5059,45.3788,48.1474,47.9529,46.245,46.2833,46.5224,16.0043,40.2845,35.3912,130.254,34.3314,11.7742,18.3906,58.6723,10.3928,34.2156,10.3155,307.436,10.3569,19.7725,46.0324,27.0812,19.2363,6.26016
68.7491,41.5895,48.4107,141.57,26.6149,23.5139,67.7375,351.265,67.4296,14.6605,113.008,402.009,9.08137,110.208,52.4519,27.5251,11050.9,34.5926,134.589,272.999,67.0158,67.1111,21.601,69.1142,47.9836,15.7932,69.8196,66.3111,70.516,66.7271,66.0246,68.966,66.7524,70.3711,66.3529,68.7907,32.8062,11.4096,72.0608,11.5819,66.0498,69.4932,73.6957,65.6503,70.1958,15.2495,66.4085,69.982,65.7058,69.7293,69.2795,68.5769,72.0236,65.706,65.3473,65.428,68.3243,65.9119,18.0955,47.4853,121.125,33.6501,42.4306,22.7348,13.6314,17.6784,21.1845,46.2718,20.2653,28.9077,14.8017,9.01142,68.0315,27.6979,9.91816,12.0019
73.8224,237.55,130.975,28.054,120.107,13.7726,73.9982,32.025,73.8428,26.084,26.2323,32.0319,15.0272,26.2893,107.39,134.664,34.5926,11050.9,47.2539,40.134,74.7414,73.6598,25.6157,72.4723,129.333,7.92289,71.7272,75.4924,70.9603,74.5948,75.3468,72.142,73.4358,70.6379,73.1702,71.796,16.6638,16.8338,70.3013,18.8825,74.1878,71.044,68.5513,73.9222,70.292,10.69,74.4119,69.903,77.085,69.4701,70.655,71.4071,70.3282,75.1639,74.9398,72.5121,70.9744,72.8626,17.8067,49.3083,48.066,11050.9,43.8964,12.6253,17.0659,41.2297,10.8879,44.7399,10.8075,227.659,11.9605,17.5474,70.4957,28.0473,17.166,7.59879
144.182,60.8393,76.7859,69.4876,33.523,19.6516,141.481,98.7567,140.67,16.6619,61.2449,101.537,9.56952,60.6482,88.1906,34.8817,134.589,47.2539,11050.9,265.796,139.952,139.851,22.1322,145.747,76.661,15.1358,147.228,138.468,148.701,139.192,137.714,145.588,138.945,148.545,137.95,145.36,26.1149,11.8592,151.24,13.351,137.466,146.838,154.68,136.471,148.317,15.3238,138.373,148.009,137.986,147.62,146.53,145.052,151.101,136.894,135.988,135.685,144.663,136.864,17.3742,63.679,1544.2,45.6565,47.8912,19.6118,15.8664,20.3022,18.3966,52.6651,17.7499,37.1974,13.3514,9.34184,144.191,31.5901,10.5223,10.0708
93.1041,49.5891,59.5001,93.0099,29.8707,21.1292,91.4221,154.718,90.9165,15.7821,79.1538,162.822,9.26057,77.9475,65.8605,30.9683,272.999,40.134,265.796,11050.9,90.4457,90.4044,21.6607,94.0432,59.1389,15.7092,94.9896,89.4977,95.9301,89.9719,89.0274,93.9303,89.837,95.8194,89.2132,93.7739,28.7747,11.5288,97.6061,12.6897,88.8924,94.7184,99.8041,88.2685,95.663,15.5217,89.4598,95.4553,89.1297,95.1961,94.5108,93.5663,97.5221,88.5153,87.9479,87.7907,93.3072,88.5319,17.4876,56.0346,223.535,38.8025,44.9856,20.981,15.0964,18.9331,19.7065,49.3368,18.9271,32.5776,13.758,9.05029,92.9951,30.2066,10.1748,10.6156
1422.47,110.86,175.959,45.656,45.6645,17.4593,11050.9,57.1447,11050.9,18.6936,41.5298,57.557,14.1763,41.4405,249.687,47.9813,67.0158,74.7414,139.952,90.4457,11050.9,11050.9,28.0636,153.632,180.292,9.4122,152.053,11050.9,150.407,11050.9,11050.9,152.631,11050.9,149.431,11050.9,151.618,21.9664,16.4799,233.867,13.1304,11050.9,150.018,229.664,11050.9,148.418,11.278,11050.9,147.309,210.434,146.1,148.909,150.509,232.455,11050.9,11050.9,11050.9,149.301,11050.9,20.7806,59.5244,150.686,75.0682,61.4456,15.1436,14.0258,26.7079,12.5868,66.5966,12.4587,56.4218,15.4296,14.2557,147.988,27.1972,14.0716,11.3863
1350.45,109.29,173.766,45.8311,44.8932,17.7444,11050.9,57.3058,11050.9,18.143,41.693,57.6542,14.807,41.6191,246.603,47.1876,67.1111,73.6598,139.851,90.4044,11050.9,11050.9,29.2333,153.28,178.033,8.77346,151.706,11050.9,150.05,11050.9,11050.9,152.066,11050.9,148.866,11050.9,150.854,22.2218,17.187,242.24,12.1089,11050.9,149.254,237.937,11050.9,147.654,10.6454,11050.9,146.341,203.235,144.924,147.941,149.541,240.871,11050.9,11050.9,11050.9,148.125,11050.9,21.7264,56.3187,149.475,74.576,64.1381,14.836,13.0384,26.6643,11.8507,69.5027,11.8113,56.1605,16.3228,14.6187,146.597,25.7122,14.2325,12.3269
25.6303,26.2237,27.3227,21.0163,22.9921,14.9111,27.9939,21.4085,28.6465,14.2194,20.3214,21.2361,36.4156,20.5192,27.4768,23.3247,21.601,25.6157,22.1322,21.6607,28.0636,29.2333,11050.9,22.2634,27.4012,5.39885,22.2473,28.0915,22.1825,28.6723,28.6954,21.6206,29.82,21.5564,30.4068,21.0339,16.8365,46.4389,25.1045,8.81176,29.8458,21.003,25.0043,30.4326,20.9696,7.47573,29.259,20.3829,24.8574,19.7959,20.4163,20.4471,25.3572,29.2822,29.8689,31.5811,19.8604,30.9935,75.3843,18.2532,19.2425,29.4781,46.496,9.635,9.74417,23.8075,6.90719,42.9135,7.10571,29.3194,36.1755,19.007,19.2719,13.8237,16.8456,19.7021
161.708,107.551,169.29,46.5252,44.7818,16.7096,155.296,58.5092,154.287,19.3241,42.3338,59.2636,10.3076,42.1505,239.851,47.0244,69.1142,72.4723,145.747,94.0432,153.632,153.28,22.2634,11050.9,173.16,13.7675,11050.9,152.025,11050.9,152.687,151.087,11050.9,152.176,11050.9,150.974,11050.9,21.5464,12.4533,213.875,15.62,150.576,11050.9,217.15,149.374,11050.9,14.9061,151.68,11050.9,234.037,11050.9,11050.9,11050.9,212.089,150.08,148.976,148.263,11050.9,149.671,16.4975,74.7429,161.932,69.8233,48.7253,17.0785,18.059,24.1626,16.0527,53.0633,15.5876,51.947,11.8677,10.133,11050.9,34.1435,11.543,8.17237
177.392,283.096,4121.53,36.0446,62.0934,15.6482,178.49,42.8812,178.304,21.3849,33.268,43.0207,14.6994,33.2763,666.4,66.1285,47.9836,129.333,76.661,59.1389,180.292,178.033,27.4012,173.16,11050.9,8.69405,171.371,182.101,169.515,180.114,181.925,172.17,177.665,168.549,177.198,171.157,19.319,16.8017,168.809,15.2935,179.476,169.346,164.596,179.009,167.536,11.0324,179.844,166.416,184.994,165.187,168.226,170.037,168.946,181.654,181.286,175.965,168.808,176.632,19.6092,58.4804,79.1673,129.908,55.7009,13.888,15.4252,31.4671,11.718,58.9137,11.6181,82.5454,13.8889,15.5514,167.464,28.098,15.3003,9.55559
11.341,9.04335,9.10992,15.7052,7.15774,12.5673,9.63221,15.8591,9.18002,5.21112,16.0636,15.9989,0,15.8514,9.14864,7.44925,15.7932,7.92289,15.1358,15.7092,9.4122,8.77346,5.39885,13.7675,8.69405,11050.9,13.9362,9.21363,14.1319,8.99044,8.79517,14.2129,8.3669,14.5658,7.96034,14.6194,14.1485,0,12.3975,3.41827,8.17733,14.7984,12.763,7.77068,14.9723,113.901,8.58388,15.3789,11.0605,15.7856,15.2049,15.026,12.2223,8.38861,7.98204,7.14664,15.4326,7.55377,7.4072,14.5818,17.2499,5.78609,9.23671,21.3543,0,3.29813,24.0997,10.2145,23.4266,5.03076,7.98995,0,15.8404,22.2913,0.928141,7.93387
160.089,106.468,167.577,46.9941,44.3231,16.8928,153.718,59.0951,152.711,19.1277,42.7692,59.8628,10.1878,42.5803,237.398,46.5476,69.8196,71.7272,147.228,94.9896,152.053,151.706,22.2473,11050.9,171.371,13.9362,11050.9,150.447,11050.9,151.111,149.511,11050.9,150.605,11050.9,149.405,11050.9,21.7733,12.3663,212.552,15.4346,149.005,11050.9,215.855,147.805,11050.9,14.9794,150.106,11050.9,232.18,11050.9,11050.9,11050.9,210.778,148.506,147.405,146.699,11050.9,148.105,16.5436,74.6635,163.555,69.0812,48.7801,17.2512,17.9382,23.9018,16.2305,53.151,15.7565,51.3938,11.9797,9.97361,11050.9,34.0917,11.398,8.36283
1420.43,111.952,177.69,45.1894,46.1251,17.2808,11050.9,56.5573,11050.9,18.8875,41.0965,56.9587,14.2986,41.0131,252.168,48.4602,66.3111,75.4924,138.468,89.4977,11050.9,11050.9,28.0915,152.025,182.101,9.21363,150.447,11050.9,148.8,11050.9,11050.9,151.023,11050.9,147.823,11050.9,150.01,21.7436,16.5724,232.095,13.3074,11050.9,148.41,227.865,11050.9,146.81,11.1863,11050.9,145.699,208.976,144.49,147.3,148.9,230.695,11050.9,11050.9,11050.9,147.691,11050.9,20.7432,59.5321,149.042,75.8267,61.4171,14.9664,14.1238,26.9769,12.3998,66.5368,12.2816,56.9892,15.322,14.4306,146.377,27.216,14.2255,11.1899
158.46,105.353,165.803,47.4528,43.8553,17.0628,152.072,59.6705,151.06,18.9352,43.1951,60.4538,10.0355,43,234.853,46.0609,70.516,70.9603,148.701,95.9301,150.407,150.05,22.1825,11050.9,169.515,14.1319,11050.9,148.8,11050.9,149.46,147.86,11050.9,148.943,11050.9,147.738,11050.9,21.9882,12.2458,210.895,15.2659,147.343,11050.9,214.221,146.138,11050.9,15.0781,148.45,11050.9,230.571,11050.9,11050.9,11050.9,209.131,146.85,145.743,145.021,11050.9,146.432,16.5527,74.6999,165.208,68.2919,48.7268,17.4324,17.8484,23.6182,16.4265,53.1232,15.9416,50.8004,12.0589,9.77255,11050.9,34.093,11.2293,8.51907
1385.03,110.648,175.773,45.5213,45.52,17.5184,11050.9,56.945,11050.9,18.5193,41.4051,57.3201,14.5598,41.3264,249.45,47.8352,66.7271,74.5948,139.192,89.9719,11050.9,11050.9,28.6723,152.687,180.114,8.99044,151.111,11050.9,149.46,11050.9,11050.9,151.578,11050.9,148.378,11050.9,150.466,21.9891,16.8867,237.225,12.7159,11050.9,148.866,232.958,11050.9,147.266,10.9118,11050.9,146.054,206.109,144.741,147.654,149.254,235.841,11050.9,11050.9,11050.9,147.941,11050.9,21.2423,57.9059,149.293,75.2243,62.7995,14.9052,13.5761,26.83,12.1343,68.0432,12.054,56.593,15.8295,14.5367,146.52,26.4552,14.2367,11.767
1383.32,111.741,177.505,45.0557,45.9816,17.3394,11050.9,56.3586,11050.9,18.7145,40.9727,56.7235,14.6791,40.8997,251.932,48.3152,66.0246,75.3468,137.714,89.0274,11050.9,11050.9,28.6954,151.087,181.925,8.79517,149.511,11050.9,147.86,11050.9,11050.9,149.978,11050.9,146.778,11050.9,148.866,21.766,16.976,235.399,12.896,11050.9,147.266,231.105,11050.9,145.666,10.8229,11050.9,144.454,204.712,143.141,146.054,147.654,234.026,11050.9,11050.9,11050.9,146.341,11050.9,21.2014,57.9262,147.66,75.9814,62.7605,14.7298,13.6777,27.098,11.9507,67.9722,11.88,57.159,15.7188,14.7093,144.92,26.4798,14.3892,11.5676
161.533,107.07,168.361,46.368,44.6375,16.5187,154.303,58.3432,153.178,19.3724,42.1874,59.1293,9.90254,41.9966,238.487,46.87,68.966,72.142,145.588,93.9303,152.631,152.066,21.6206,11050.9,172.17,14.2129,11050.9,151.023,11050.9,151.578,149.978,11050.9,150.854,11050.9,149.541,11050.9,21.3726,12.0237,209.31,15.8446,149.254,11050.9,212.516,147.941,11050.9,15.2929,150.466,11050.9,237.643,11050.9,11050.9,11050.9,207.494,148.866,147.654,146.599,11050.9,148.125,16.0099,76.4522,162.278,69.136,47.2954,17.1891,18.5339,23.8317,16.2976,51.5356,15.8068,51.3638,11.4454,9.52509,11050.9,34.9271,11.2016,7.77033
1314.31,108.965,173.398,45.6492,44.7022,17.7816,11050.9,57.0469,11050.9,17.9485,41.5244,57.3578,15.1767,41.4616,246.104,46.9931,66.7524,73.4358,138.945,89.837,11050.9,11050.9,29.82,152.176,177.665,8.3669,150.605,11050.9,148.943,11050.9,11050.9,150.854,11050.9,147.654,11050.9,149.541,22.2195,17.5792,245.378,11.6523,11050.9,147.941,241.011,11050.9,146.341,10.2923,11050.9,144.925,198.912,143.401,146.525,148.125,244.036,11050.9,11050.9,11050.9,146.602,11050.9,22.1715,54.7585,147.916,74.644,65.4432,14.576,12.6049,26.7518,11.3494,70.8972,11.3652,56.2633,16.7083,14.8584,144.963,24.9969,14.3705,12.6939
158.281,104.883,164.896,47.2993,43.7144,16.8767,151.103,59.5075,149.978,18.9821,43.0522,60.3224,9.64106,42.8498,233.522,45.9101,70.3711,70.6379,148.545,95.8194,149.431,148.866,21.5564,11050.9,168.549,14.5658,11050.9,147.823,11050.9,148.378,146.778,11050.9,147.654,11050.9,146.341,11050.9,21.8187,11.8274,206.504,15.4844,146.054,11050.9,209.764,144.741,11050.9,15.4548,147.266,11050.9,234.026,11050.9,11050.9,11050.9,204.712,145.666,144.454,143.399,11050.9,144.925,16.0777,76.3646,165.543,67.6218,47.3342,17.54,18.3109,23.2956,16.6648,51.6351,16.1549,50.2318,11.6476,9.17977,11050.9,34.8562,10.8965,8.12749
1278.16,108.58,172.936,45.4412,44.485,17.8091,11050.9,56.7543,11050.9,17.7404,41.3316,57.0268,15.5464,41.2803,245.47,46.7715,66.3529,73.1702,137.95,89.2132,11050.9,11050.9,30.4068,150.974,177.198,7.96034,149.405,11050.9,147.738,11050.9,11050.9,149.541,11050.9,146.341,11050.9,148.125,22.2052,17.9713,248.452,11.1625,11050.9,146.525,244.022,11050.9,144.925,9.93931,11050.9,143.402,194.527,141.768,145.002,146.602,247.138,11050.9,11050.9,11050.9,144.969,11050.9,22.6166,53.1983,146.244,74.6714,66.7483,14.2999,12.1715,26.8245,10.8095,72.2917,10.8864,56.3356,17.0937,15.0839,143.216,24.2817,14.4986,13.0608
161.281,106.566,167.408,46.1975,44.4793,16.3314,153.297,58.1584,152.066,19.4055,42.0288,58.9727,9.53284,41.8312,237.091,46.7013,68.7907,71.796,145.36,93.7739,151.618,150.854,21.0339,11050.9,171.157,14.6194,11050.9,150.01,11050.9,150.466,148.866,11050.9,149.541,11050.9,148.125,11050.9,21.1994,11.6315,205.077,16.0358,147.941,11050.9,208.22,146.525,11050.9,15.6459,149.254,11050.9,240.871,11050.9,11050.9,11050.9,203.235,147.654,146.341,144.966,11050.9,146.602,15.5648,78.0124,162.501,68.4571,45.9903,17.2794,18.9673,23.5085,16.5066,50.141,15.9936,50.791,11.06,8.91731,11050.9,35.6424,10.8688,7.40337
22.069,18.3169,19.6126,42.5184,14.4584,90.864,22.1873,35.6267,22.2121,9.54167,46.6804,35.4464,7.2971,46.9585,20.1165,14.8026,32.8062,16.6638,26.1149,28.7747,21.9664,22.2218,16.8365,21.5464,19.319,14.1485,21.7733,21.7436,21.9882,21.9891,21.766,21.3726,22.2195,21.8187,22.2052,21.1994,11050.9,9.40761,23.0516,6.52438,21.9964,21.4225,23.5706,21.9821,21.6455,12.4557,21.9987,21.4581,20.9388,21.256,21.2351,21.012,23.0871,21.7757,21.7733,22.1405,20.81,22.1789,18.0662,18.7971,24.3497,16.8045,22.6822,69.9476,7.20727,12.002,67.143,23.9067,53.9663,15.7256,18.3751,8.18538,20.5924,14.7402,8.38737,18.1502
14.7469,16.3629,16.6194,11.2501,16.4107,8.50202,16.3587,11.3615,16.7949,12.5827,10.7457,11.2489,277.159,10.9342,16.5621,16.4229,11.4096,16.8338,11.8592,11.5288,16.4799,17.187,46.4389,12.4533,16.8017,0,12.3663,16.5724,12.2458,16.8867,16.976,12.0237,17.5792,11.8274,17.9713,11.6315,9.40761,11050.9,14.0369,6.91274,17.671,11.5347,13.7818,18.0632,11.4352,1.55024,17.2788,11.0431,14.5608,10.6507,11.1425,11.2393,14.2058,17.3682,17.7603,18.7562,10.8472,18.3635,103.729,11.8031,10.0754,19.7962,20.4858,4.57341,8.5638,21.0798,2.58515,18.6953,2.79686,20.716,0,21.8029,10.4538,9.78535,19.3483,0
203.619,104.4,165.045,48.7482,43.1839,18.1397,235.407,61.1589,239.04,18.1378,44.3995,61.8047,11.6409,44.232,233.915,45.3831,72.0608,70.3013,151.24,97.6061,233.867,242.24,25.1045,213.875,168.809,12.3975,212.552,232.095,210.895,237.225,235.399,209.31,245.378,206.504,248.452,205.077,23.0516,14.0369,11050.9,13.6199,243.509,203.707,11050.9,246.557,202.325,13.4315,240.399,198.084,157.137,193.778,199.439,200.782,11050.9,238.546,241.629,254.414,196.423,251.463,18.8893,66.6069,165.547,69.2069,55.4144,17.1097,15.3907,24.3181,15.4188,60.3285,15.0563,51.785,14.2265,11.6869,191.988,30.3508,12.2415,10.7413
