Index,VehicleID,posX,posY,Speed,Angle,dBmVeh,dBmRSU,Dis2RSU,AvgDIS,AvgLET
0,6388,1298.13,20.2,31.4934,270,-1.57209,-84.5856,226.926,210.156,135.368
1,6400,1310,17,31.0605,270,-1.6844,-84.1162,215.147,226.419,129.694
2,6406,1343,20.2,31.6223,270,-1.61654,-82.6632,182.06,200.372,94.4091
3,6412,1773.35,29.8,30.6031,90,-1.73168,-84.9764,248.399,249.639,96.7074
4,6418,1737.45,33,32.1473,90,-1.68589,-83.6443,212.599,217.367,337.302
5,6424,1396.39,23.4,32.3492,270,-1.76612,-79.6585,128.62,168.68,285.111
6,6436,1720.7,29.8,31.9361,90,-1.93366,-82.8824,195.758,204.199,925.932
7,6442,1751.13,26.6,30.074,90,-1.68951,-84.1131,226.136,228.733,56.5705
8,6448,1424.74,20.2,30.5099,270,-1.72227,-77.5996,100.373,155.604,94.9157
9,6454,1359.75,23.4,33.0095,270,-1.63702,-81.7909,165.258,189.248,113.19
10,6466,1689.94,33,33.2634,90,-1.8543,-81.4574,165.138,182.921,118.506
11,6472,1629,33,30.7597,90,-1.62422,-77.5695,104.308,149.775,136.353
12,6478,1583.59,33,31.5025,90,-1.72999,-72.936,59.1351,136.465,197.379
13,6484,1707.4,26.6,32.2419,90,-1.89714,-82.3056,182.407,173.298,1082.33
14,6490,1498.32,17,27.6923,270,-1.73275,-67.9539,27.8495,132.894,65.4173
15,6496,1464.69,20.2,28.5339,270,-1.77577,-73.1903,60.4987,142.771,80.5677
16,6502,1617.45,29.8,32.313,90,-1.85404,-76.5207,92.5741,144.724,359.741
17,6508,1539.2,17,26.9643,270,-1.77149,-62.8315,16.2947,132.638,55.0722
18,6514,1566.55,29.8,32.4484,90,-1.74555,-69.8088,41.8221,134.115,517.394
19,6520,1593.14,26.6,32.4772,90,-1.68457,-73.8593,68.1606,137.633,496.788
20,6526,1506.03,20.2,28.1256,270,-1.81204,-64.6736,19.5646,134.368,76.349
21,6532,1578.8,17,25.6884,270,-1.81165,-71.329,54.3886,140.819,101.364
22,6538,1662.08,26.6,32.2052,90,-1.85951,-79.7993,137.091,165.861,403.972
23,6544,1617.65,17,29.2684,270,-1.89193,-75.9253,92.998,145.045,96.9755
24,6550,1544.6,23.4,32.3158,270,-1.75782,-62.7702,19.6636,132.466,311.399
25,6556,1463.97,23.4,34.6191,270,-1.77958,-73.338,61.05,142.845,92.7256
26,6562,1466.02,29.8,32.4063,90,-1.78814,-72.3485,59.1741,152.066,539.429
27,6568,1510.84,23.4,34.4427,270,-1.75753,-62.0663,14.2542,133.637,96.2675
28,6574,1435.48,33,31.9653,90,-1.68061,-76.091,89.8765,151.695,540.342
29,6580,1506.49,26.6,33.4412,90,-1.84907,-62.5437,18.5795,134.274,134.327
30,6586,1641.46,20.2,32.0315,270,-1.85632,-77.9477,116.557,155.29,155.163
31,6592,1389.51,29.8,32.0222,90,-1.60976,-79.5968,135.571,190.996,160.755
32,6598,1421.79,26.6,32.9778,90,-1.79305,-77.2051,103.225,156.642,153.106
33,6604,1387.49,26.6,31.9021,90,-1.60492,-79.749,137.515,173.321,528.15
34,6610,1615.52,23.4,35.4288,270,-1.88205,-75.6976,90.5378,143.763,78.7146
35,6616,1592.4,20.2,32.9086,270,-1.76257,-73.2306,67.5698,137.615,132.314
36,6622,1687.84,20.2,31.5401,270,-1.86845,-80.8303,162.909,181.394,78.9728
37,6634,1340.07,33,31.1137,90,-1.71286,-82.3573,185.104,202.707,2630.74
38,6646,1343.55,26.6,30.2605,90,-1.66693,-82.1213,181.457,223.084,2626.02
39,6652,1775.84,17,31.9023,270,-1.78903,-84.5691,250.972,252.284,107.47
40,6658,1694.7,23.4,36.1635,270,-1.85453,-81.1365,169.707,211.832,48.2401
41,6664,1299.89,29.8,32.1415,90,-1.63398,-84.0312,225.157,235.459,188.86
42,6670,1301.45,26.6,31.1665,90,-1.63012,-83.9918,223.551,233.797,350.277
43,6718,1745.63,23.4,35.6774,270,-1.67249,-83.4735,220.638,223.926,67.1288
