-15.9128,-16.016,-376.135,-18.256,-425.673,-92.2129,-16.1536,-21.0634,-94.558,-18.8414,-8249.95,-23.4091,-53.103,-23.5721,-92.206,-27.1093,-60.2119,-28.15,-39.6074,-33.4841,-22.5337,-64.054,-31.6471,-31.7437,-14.2498,-241.194,-21.766,-42.172,-16.7853,-13.2419,-43.7473,-10.0994,-17.9524,-10.3208,-9.9098,-31.6992,-6.42542,-25.0241,-9.64104
-50.5114,-53.9803,-21.8173,-90.3069,-21.7588,-30.9293,-54.1876,-196.731,-30.8502,-101.69,-23.4091,-8249.95,-41.4844,-1406.19,-31.3462,-171.435,-38.0501,-133.941,-56.1936,-84.559,-1286.88,-36.3477,-86.3118,-88.9442,-7.90505,-25.043,-443.908,-13.8642,-16.3334,-15.7916,-49.5378,-21.1332,-14.9148,-19.587,-19.3639,-12.7545,-12.9181,-10.4448,-19.4606
-22.7616,-23.1744,-46.1325,-27.9477,-46.3365,-125.888,-23.3429,-34.8723,-121.273,-29.1628,-53.103,-41.4844,-8249.95,-42.3362,-124.996,-54.9178,-422.998,-60.1739,-163.391,-84.3,-39.3602,-323.418,-81.159,-78.7811,-14.2564,-67.5598,-36.9004,-23.7318,-15.5375,-17.0433,-254.667,-11.6635,-15.5838,-12.2499,-11.4537,-20.2732,-10.3556,-17.3508,-10.9121
-49.1963,-52.4188,-21.945,-85.5356,-21.8871,-31.3202,-52.6291,-174.882,-31.2336,-95.6317,-23.5721,-1406.19,-42.3362,-8249.95,-31.744,-193.607,-38.723,-146.616,-57.9824,-89.3787,-669.028,-36.9559,-91.1911,-94.1044,-7.78031,-25.2308,-338.34,-13.8357,-16.407,-15.7264,-50.8685,-21.058,-14.9831,-19.5264,-19.3182,-12.7215,-12.8515,-10.3725,-19.4213
-19.3596,-19.5956,-73.4155,-22.9237,-74.461,-4733.12,-19.7494,-27.3969,-5897.17,-23.7756,-92.206,-31.3462,-124.996,-31.744,-8249.95,-38.3201,-175.808,-40.625,-70.5171,-51.3551,-29.9917,-203.455,-49.0574,-48.325,-14.3755,-145.386,-28.583,-28.8334,-16.3344,-15.4033,-83.8812,-11.0314,-16.8909,-11.4194,-10.822,-23.7365,-8.46932,-19.7094,-10.4259
-38.7606,-40.5847,-25.0335,-58.5604,-25.001,-37.8682,-40.816,-92.2548,-37.6589,-63.43,-27.1093,-171.435,-54.9178,-193.607,-38.3201,-8249.95,-48.8802,-592.214,-84.0201,-175.569,-148.601,-46.3493,-178.071,-185.463,-8.22841,-29.226,-121.973,-14.9409,-17.5888,-15.1323,-70.1727,-18.9143,-16.5229,-17.6883,-17.5301,-13.6392,-11.2177,-10.9046,-17.61
-21.7862,-22.1404,-51.3944,-26.4063,-51.7184,-179.093,-22.303,-32.4697,-169.104,-27.4925,-60.2119,-38.0501,-422.998,-38.723,-175.808,-48.8802,-8249.95,-52.8845,-118.341,-71.184,-36.2154,-1455.04,-68.5116,-66.6034,-14.4459,-79.6618,-34.1337,-24.9293,-15.6174,-16.7781,-159.878,-11.445,-15.7741,-12.0175,-11.2531,-21.0868,-10.019,-17.9524,-10.733
-36.6832,-38.2536,-25.9064,-53.6549,-25.8806,-40.1617,-38.481,-80.5647,-39.9004,-57.7285,-28.15,-133.941,-60.1739,-146.616,-40.625,-592.214,-52.8845,-8249.95,-97.5792,-254.089,-119.243,-49.9832,-257.652,-268.625,-8.26948,-30.5046,-101.639,-15.1978,-17.7397,-15.0775,-79.3308,-18.4749,-16.7471,-17.3397,-17.1781,-13.8316,-11.0419,-11.0078,-17.2426
-26.7132,-27.3759,-35.4514,-34.1642,-35.4696,-70.1736,-27.5546,-44.8373,-69.0257,-35.8946,-39.6074,-56.1936,-163.391,-57.9824,-70.5171,-84.0201,-118.341,-97.5792,-8249.95,-168.677,-52.7423,-107.399,-163.439,-156.966,-13.738,-47.6921,-48.4526,-20.6511,-14.7222,-18.3169,-464.584,-12.4923,-14.3174,-13.2347,-12.2581,-17.9941,-12.4283,-15.6695,-11.5825
-30.6728,-31.7045,-30.5715,-42.1566,-30.5692,-50.9174,-31.9195,-59.3532,-50.4338,-44.8695,-33.4841,-84.559,-84.3,-89.3787,-51.3551,-175.569,-71.184,-254.089,-168.677,-8249.95,-77.529,-66.7516,-205.867,-236.044,-11.0817,-37.6999,-69.0036,-18.1727,-16.8441,-16.2978,-123.896,-15.0909,-16.3284,-14.8548,-14.3347,-16.2374,-10.8523,-13.6109,-14.0685
-53.6064,-57.5196,-21.0189,-99.1125,-20.9553,-29.5755,-57.7108,-233.004,-29.5146,-112.554,-22.5337,-1286.88,-39.3602,-669.028,-29.9917,-148.601,-36.2154,-119.243,-52.7423,-77.529,-8249.95,-34.6059,-79.1871,-81.6241,-7.4561,-24.0525,-691.644,-13.4012,-16.0693,-15.7818,-46.7007,-22.0135,-14.5232,-20.3014,-20.1063,-12.3534,-13.3077,-10.087,-20.2454
-21.0381,-21.3598,-54.3676,-25.4038,-54.7592,-208.445,-21.5224,-31.1328,-194.977,-26.4398,-64.054,-36.3477,-323.418,-36.9559,-203.455,-46.3493,-1455.04,-49.9832,-107.399,-66.7516,-34.6059,-8249.95,-64.1599,-62.4001,-14.6819,-85.8614,-32.6591,-25.8838,-15.6707,-16.507,-141.593,-11.0765,-15.9449,-11.668,-10.9102,-21.8191,-9.44982,-18.5793,-10.3911
-31.9323,-33.0216,-28.8648,-43.4506,-28.8074,-48.5863,-33.2101,-62.0198,-48.1973,-46.1668,-31.6471,-86.3118,-81.159,-91.1911,-49.0574,-178.071,-68.5116,-257.652,-163.439,-205.867,-79.1871,-64.1599,-8249.95,-153.29,-12.997,-36.9645,-70.0076,-18.3821,-13.9266,-19.2388,-119.997,-13.4354,-13.1499,-14.3151,-13.1491,-16.269,-14.3761,-14.3637,-12.3305
-31.8367,-32.9419,-28.9761,-44.1134,-28.984,-47.8607,-33.1665,-61.4112,-47.3991,-46.9749,-31.7437,-88.9442,-78.7811,-94.1044,-48.325,-185.463,-66.6034,-268.625,-156.966,-236.044,-81.6241,-62.4001,-153.29,-8249.95,-8.56384,-34.7182,-72.9756,-16.177,-18.5666,-14.4946,-115.221,-17.2222,-17.8989,-16.2174,-16.0987,-14.6285,-9.80563,-11.4432,-16.1631
-6.52847,-6.34294,-14.4187,-6.70159,-14.3023,-14.4956,-6.48189,-7.89468,-14.5765,-6.94195,-14.2498,-7.90505,-14.2564,-7.78031,-14.3755,-8.22841,-14.4459,-8.26948,-13.738,-11.0817,-7.4561,-14.6819,-12.997,-8.56384,-8249.95,-17.9974,-6.80889,-20.1675,-6.91077,-78.8001,-14.2501,-0.92086,-7.7115,-2.28874,-1.37322,-18.8912,0,-20.7201,-0.773302
-16.9414,-17.0725,-144.41,-19.3628,-150.061,-143.725,-17.2022,-22.7145,-150.706,-19.9825,-241.194,-25.043,-67.5598,-25.2308,-145.386,-29.226,-79.6618,-30.5046,-47.6921,-37.6999,-24.0525,-85.8614,-36.9645,-34.7182,-17.9974,-8249.95,-22.9288,-38.2317,-13.4638,-16.7231,-53.6306,-8.26347,-14.0415,-9.57276,-8.49907,-29.5842,-8.82459,-25.5789,-7.67355
-57.7445,-62.4458,-20.3426,-115.385,-20.2826,-28.177,-62.6259,-321.354,-28.1272,-133.857,-21.766,-443.908,-36.9004,-338.34,-28.583,-121.973,-34.1337,-101.639,-48.4526,-69.0036,-691.644,-32.6591,-70.0076,-72.9756,-6.80889,-22.9288,-8249.95,-12.8185,-16.466,-15.096,-43.2369,-23.3613,-14.8256,-21.1532,-21.1492,-11.8889,-12.7656,-9.5022,-21.4678
-11.1588,-11.1286,-48.5355,-11.9004,-48.0364,-29.2419,-11.2179,-13.3208,-29.353,-12.1691,-42.172,-13.8642,-23.7318,-13.8357,-28.8334,-14.9409,-24.9293,-15.1978,-20.6511,-18.1727,-13.4012,-25.8838,-18.3821,-16.177,-20.1675,-38.2317,-12.8185,-8249.95,-9.82088,-13.8929,-21.8656,-3.55554,-10.7437,-6.05697,-4.46329,-125.413,-5.57007,-91.7443,-2.88125
-12.2548,-12.283,-16.5658,-13.9821,-16.6524,-16.3226,-12.411,-14.7888,-16.2242,-14.3348,-16.7853,-16.3334,-15.5375,-16.407,-16.3344,-17.5888,-15.6174,-17.7397,-14.7222,-16.8441,-16.0693,-15.6707,-13.9266,-18.5666,-6.91077,-13.4638,-16.466,-9.82088,-8249.95,-7.58739,-14.8209,-13.715,-533.12,-11.599,-12.5658,-10.1286,-2.80146,-7.13167,-13.3308
-16.5889,-16.5975,-12.8197,-16.2358,-12.6739,-15.2587,-16.5871,-16.8426,-15.3846,-16.2056,-13.2419,-15.7916,-17.0433,-15.7264,-15.4033,-15.1323,-16.7781,-15.0775,-18.3169,-16.2978,-15.7818,-16.507,-19.2388,-14.4946,-78.8001,-16.7231,-15.096,-13.8929,-7.58739,-8249.95,-18.0625,-6.83164,-6.75752,-9.24982,-7.50373,-12.4722,-2087.1,-12.8971,-6.39102
-25.0053,-25.5564,-38.8151,-31.4366,-38.8793,-83.7201,-25.7309,-40.4606,-81.9437,-32.937,-43.7473,-49.5378,-254.667,-50.8685,-83.8812,-70.1727,-159.878,-79.3308,-464.584,-123.896,-46.7007,-141.593,-119.997,-115.221,-14.2501,-53.6306,-43.2369,-21.8656,-14.8209,-18.0625,-8249.95,-11.8968,-14.5846,-12.6828,-11.7208,-18.9144,-11.7318,-16.4512,-11.0482
-37.1038,-35.4047,-9.69235,-28.3465,-9.6663,-10.7992,-35.2837,-22.5368,-10.8168,-27.1863,-10.0994,-21.1332,-11.6635,-21.058,-11.0314,-18.9143,-11.445,-18.4749,-12.4923,-15.0909,-22.0135,-11.0765,-13.4354,-17.2222,-0.92086,-8.26347,-23.3613,-3.55554,-13.715,-6.83164,-11.8968,-8249.95,-10.5643,-121.922,-174.83,-4.26116,-6.06697,0,-316.766
-10.3153,-10.3004,-17.8496,-12.0749,-17.9604,-16.9335,-10.4535,-13.2221,-16.8128,-12.4901,-17.9524,-14.9148,-15.5838,-14.9831,-16.8909,-16.5229,-15.7741,-16.7471,-14.3174,-16.3284,-14.5232,-15.9449,-13.1499,-17.8989,-7.7115,-14.0415,-14.8256,-10.7437,-533.12,-6.75752,-14.5846,-10.5643,-8249.95,-9.06,-9.67482,-11.2389,0,-7.79412,-10.1696
-31.2624,-30.2926,-9.93489,-25.2136,-9.8897,-11.2077,-30.1437,-21.0759,-11.2457,-24.3215,-10.3208,-19.587,-12.2499,-19.5264,-11.4194,-17.6883,-12.0175,-17.3397,-13.2347,-14.8548,-20.3014,-11.668,-14.3151,-16.2174,-2.28874,-9.57276,-21.1532,-6.05697,-11.599,-9.24982,-12.6828,-121.922,-9.06,-8249.95,-422.069,-6.12484,-10.7705,-3.59337,-197.545
-31.0291,-30.0102,-9.53134,-25.008,-9.49924,-10.605,-29.8767,-20.5814,-10.6303,-24.1094,-9.9098,-19.3639,-11.4537,-19.3182,-10.822,-17.5301,-11.2531,-17.1781,-12.2581,-14.3347,-20.1063,-10.9102,-13.1491,-16.0987,-1.37322,-8.49907,-21.1492,-4.46329,-12.5658,-7.50373,-11.7208,-174.83,-9.67482,-422.069,-8249.95,-4.87974,-7.72052,0,-386.142
-10.4481,-10.4092,-35.1371,-11.0866,-34.9662,-24.0926,-10.4939,-12.279,-24.123,-11.3239,-31.6992,-12.7545,-20.2732,-12.7215,-23.7365,-13.6392,-21.0868,-13.8316,-17.9941,-16.2374,-12.3534,-21.8191,-16.269,-14.6285,-18.8912,-29.5842,-11.8889,-125.413,-10.1286,-12.4722,-18.9144,-4.26116,-11.2389,-6.12484,-4.87974,-8249.95,-4.99539,-358.642,-3.77959
-17.5534,-17.4862,-5.96506,-15.7129,-5.77244,-8.11069,-17.39,-14.9565,-8.30975,-15.3489,-6.42542,-12.9181,-10.3556,-12.8515,-8.46932,-11.2177,-10.019,-11.0419,-12.4283,-10.8523,-13.3077,-9.44982,-14.3761,-9.80563,0,-8.82459,-12.7656,-5.57007,-2.80146,-2087.1,-11.7318,-6.06697,0,-10.7705,-7.72052,-4.99539,-8249.95,-4.00972,-5.37797
-9.07734,-9.00856,-27.524,-9.33115,-27.366,-20.056,-9.0809,-10.3461,-20.0925,-9.50636,-25.0241,-10.4448,-17.3508,-10.3725,-19.7094,-10.9046,-17.9524,-11.0078,-15.6695,-13.6109,-10.087,-18.5793,-14.3637,-11.4432,-20.7201,-25.5789,-9.5022,-91.7443,-7.13167,-12.8971,-16.4512,0,-7.79412,-3.59337,0,-358.642,-4.00972,-8249.95,0
-31.755,-30.6036,-9.26354,-25.3612,-9.24074,-10.2026,-30.4832,-20.5186,-10.2179,-24.4172,-9.64104,-19.4606,-10.9121,-19.4213,-10.4259,-17.61,-10.733,-17.2426,-11.5825,-14.0685,-20.2454,-10.3911,-12.3305,-16.1631,-0.773302,-7.67355,-21.4678,-2.88125,-13.3308,-6.39102,-11.0482,-316.766,-10.1696,-197.545,-386.142,-3.77959,-5.37797,0,-8249.95
