Index,VehicleID,posX,posY,Speed,Angle,dBmVeh,dBmRSU,Dis2RSU,AvgDIS,AvgLET
0,2638,1317.49,17,32.1453,270,-3.79059,-83.8436,207.66,191.469,246.783
1,2650,1333,17,31.4238,270,-3.77138,-83.1883,192.168,179.565,340.422
2,2656,1296.75,23.4,33.6656,270,-4.00272,-84.6236,228.252,210.896,64.2253
3,2662,1661.58,29.8,31.6325,90,-4.05334,-79.8017,136.664,177.802,162.268
4,2668,1320.86,20.2,32.6716,270,-3.99583,-83.6583,204.196,188.464,125.846
5,2674,1424.2,17,31.3408,270,-3.137,-77.6486,101.122,134.247,386.472
6,2680,1632.49,33,31.2392,90,-4.2032,-77.8151,107.786,156.116,134.044
7,2686,1630.34,26.6,32.6496,90,-4.20543,-77.5191,105.355,154.18,187.721
8,2692,1471.71,17,32.2482,270,-3.376,-72.5181,53.8823,122.297,284.518
9,2698,1551.14,17,30.9698,270,-4.27881,-66.2154,27.3383,123.297,158.135
10,2704,1579.1,29.8,32.9796,90,-3.84262,-71.9803,54.3089,130.219,182.08
11,2710,1613.9,17,31.5509,270,-3.98783,-75.6112,89.2568,145.397,351.338
12,2716,1509.44,29.8,33.2447,90,-3.8672,-62.4016,16.2854,119.055,152.847
13,2722,1410.12,33,31.4837,90,-3.25877,-78.1999,115.155,139.387,172.167
14,2728,1660.86,17,31.6574,270,-4.14229,-79.2779,136.096,177.372,239.485
15,2734,1369.07,23.4,36.4212,270,-3.21291,-81.3393,155.938,157.295,38.5255
16,2740,1483.54,26.6,34.5108,90,-3.33959,-69.3564,41.4927,120.273,84.4773
17,2746,1531.63,26.6,35.0533,90,-3.61489,-57.7751,6.81896,120.026,72.9857
18,2752,1355.32,33,32.5079,90,-3.72363,-81.6319,169.864,165.515,148.198
19,2764,1707.08,20.2,34.4966,270,-3.96822,-81.7646,182.143,220.339,28.0597
20,2770,1586.28,23.4,38.1755,270,-4.25838,-72.2736,61.2969,132.494,30.8902
