20682.2,49.175,1369.59,73.4712,31.1956,45.0494,169.735,71.7885,1271.14,120.043,1268.9,143.729,1238.3,1201.93,1235.37,1169.76,1201.24,1236.09,14.7487,1171.23,1169.11,1203.44,1139.02,1137.59,1074.56,1106.8,1136.97,1105.4,31.4532,1104.82,34.5269,1073.2,42.302,1072.66,43.1931,1042.32,33.3704,1040.49,141.462,1041,40.1509,67.4823,1008.78,977.802,65.3909,1010.06,57.5089,1008.31,178.347,976.552,14.5163,141.652,945.529,162.182,944.316,161.969,27.1783,976.121,158.919,17.0101,14.2954,912.07,160.553,943.922,11.131,160.328,200.092,913.246,161.681,260.816,158.694,160.032,161.302,201.64,880.953,848.651,911.713,158.394,879.814,198.532,48.6566,63.97,879.424,160.832,53.5596,264.236,87.4524,23.4327,17.0199,14.5399,159.631,12.0224,14.5351,180.161,13.7126,12.8216,12.7417,11.8488
49.175,20682.2,49.371,150.767,27.086,610.926,69.966,155.966,49.5829,84.0097,50.0769,74.9293,48.9268,49.229,49.4159,49.0211,49.7309,49.9243,10.8353,48.525,49.5238,48.7329,48.2889,48.785,47.7308,48.0243,49.2886,48.5205,18.9495,49.0249,19.9593,48.2269,22.4048,48.7322,22.7648,47.4078,19.4776,48.41,36.1089,47.9039,21.6747,28.0094,47.5507,46.6706,27.8034,47.0546,25.9595,48.0578,37.5233,47.1668,11.1489,35.8427,46.2551,48.5098,46.7513,48.3284,24.5045,47.6747,47.5126,12.2629,21.2211,46.3034,48.0138,47.2602,7.75582,47.8267,46.905,45.8072,48.1341,51.4304,47.3306,47.6315,47.9118,46.9128,45.326,44.8103,46.8133,47.1353,45.8221,46.8908,36.8892,27.1055,46.3319,47.6613,33.5899,51.44,92.7646,15.4945,14.648,22.8165,47.3997,16.5945,10.8211,58.9614,10.3406,18.8129,9.70419,9.07843
1369.59,49.371,20682.2,73.8484,31.9329,45.2543,170.759,72.1968,20682.2,120.726,20682.2,144.663,20682.2,20682.2,20682.2,20682.2,20682.2,20682.2,14.8175,20682.2,20682.2,20682.2,20682.2,20682.2,20682.2,20682.2,20682.2,20682.2,31.3173,20682.2,34.3724,20682.2,42.0563,20682.2,42.9488,20682.2,33.2195,20682.2,140.343,20682.2,39.9172,67.0054,20682.2,20682.2,64.9399,20682.2,57.1013,20682.2,176.89,20682.2,14.047,140.515,20682.2,156.88,20682.2,156.096,27.817,20682.2,153.658,17.0346,14.2249,20682.2,155.28,20682.2,10.6682,154.472,223.541,20682.2,155.285,222.849,152.872,153.659,154.382,225.049,20682.2,20682.2,20682.2,152.058,20682.2,222.016,47.5293,63.1955,20682.2,153.384,54.7538,226.269,88.8644,23.1253,17.3958,14.9174,152.718,11.6919,14.8778,183.159,13.4106,13.1622,12.3994,12.1285
73.4712,150.767,73.8484,20682.2,30.4495,120.038,131.252,5991.16,74.4223,193.052,75.1617,151.852,73.5344,74.0802,74.2688,73.8576,74.8275,75.0219,12.056,73.1163,74.6061,73.339,72.8527,73.594,72.2008,72.5477,74.3437,73.289,21.7707,74.0399,23.143,72.9421,26.4085,73.6942,26.8667,71.8114,22.5348,73.3061,47.5443,72.5527,25.4463,34.4982,72.12,70.9022,34.1104,71.3788,31.5,72.8748,50.3925,71.6434,11.6024,47.2329,70.3807,71.9061,71.122,71.5379,27.0676,72.3995,70.4132,13.6254,18.1084,70.5547,71.165,71.8794,8.18237,70.7855,70.0658,69.8134,71.1577,76.681,70.0443,70.404,70.7345,70.0409,69.1991,68.5366,71.3135,69.6625,69.9404,70.0812,41.1749,32.9394,70.6992,70.2675,42.0661,76.7686,296.942,17.1218,16.1713,20.0233,69.9632,14.4903,12.5416,108.194,10.8647,17.0104,10.0792,10.4155
31.1956,27.086,31.9329,30.4495,20682.2,26.9153,33.1657,30.8825,34.154,32.4824,34.1906,33.7573,34.9048,35.7216,34.9643,36.4498,35.7248,34.9348,14.285,36.4218,36.4531,35.6935,37.15,37.178,38.6064,37.8782,37.1813,37.9062,20.9909,37.9095,21.8966,38.6345,22.8842,38.6377,23.2213,39.3346,21.4607,39.366,26.1892,39.3627,22.3799,24.8951,40.0909,40.7911,24.9235,40.0629,23.988,40.0942,26.2611,40.8191,8.33298,26.0732,41.5193,26.3419,41.5473,25.5435,202.033,40.8224,26.2459,15.4489,11.7638,42.2756,26.308,41.5506,5.95251,25.4866,30.9025,42.2475,24.8153,29.9335,25.449,24.7584,24.0871,30.5891,42.9758,43.704,42.2788,24.7204,43.0038,31.2159,18.7604,20.0091,43.0086,23.3588,75.1749,30.5605,42.1209,13.7957,36.4842,19.7427,24.0036,8.5603,29.4498,44.3648,8.33392,17.5538,7.34399,19.7405
45.0494,610.926,45.2543,120.038,26.9153,20682.2,62.2985,123.624,45.5225,73.1943,45.9799,66.1766,44.9415,45.2476,45.395,45.08,45.7112,45.8635,10.6187,44.621,45.5444,44.7886,44.4277,44.8867,43.9628,44.2085,45.3518,44.6675,18.2047,45.1333,19.1338,44.4218,21.3663,44.8885,21.7095,43.6903,18.6786,44.6168,33.6333,44.1493,20.6855,26.437,43.8494,43.0627,26.2692,43.3904,24.5704,44.3177,34.8176,43.5217,10.4542,33.3739,42.7065,44.2746,43.1655,44.0798,24.4926,43.9909,43.3512,11.9646,22.0539,42.7801,43.8157,43.6355,7.11522,43.6149,42.9454,42.3211,43.8751,47.0913,43.1559,43.4094,43.6442,42.9424,41.9057,41.4593,43.251,42.9502,42.3647,42.9425,34.7109,25.4689,42.8355,43.3867,32.3144,47.1206,79.5617,14.8172,14.6763,24.7276,43.1687,16.4094,10.7018,53.2687,9.86835,20.2274,9.2202,9.00845
169.735,69.966,170.759,131.252,33.1657,62.2985,20682.2,127.261,172.543,406.108,174.256,913.235,170.651,172.08,172.357,171.719,173.805,174.088,13.6121,170.003,173.446,170.364,169.549,171.264,168.356,169,172.994,170.715,26.1879,172.448,28.2583,170.071,33.2272,171.807,33.8704,167.616,27.4167,171.07,75.3827,169.331,31.7968,47.1722,168.494,165.842,46.2749,166.778,41.8575,170.236,84.0173,167.557,12.2697,75.057,164.805,165.082,166.52,164.052,29.0108,169.302,161.622,15.4369,15.4831,165.381,163.367,168.268,8.85723,162.306,161.83,163.665,163.008,176.876,160.591,161.258,161.86,161.707,162.421,161.07,167.132,159.542,164.137,161.931,44.6802,44.4126,165.888,160.608,52.7125,177.211,209.043,19.6599,17.5912,17.4114,160.064,12.2693,14.4579,1178.16,11.7173,15.1623,10.7461,11.8688
71.7885,155.966,72.1968,5991.16,30.8825,123.624,127.261,20682.2,72.872,185.209,73.603,146.762,72.0337,72.6123,72.7607,72.4291,73.3494,73.502,11.9992,71.6968,73.1674,71.8801,71.4735,72.2057,70.9048,71.2096,72.9452,71.9419,21.4687,72.6825,22.811,71.6371,25.9817,72.379,26.4373,70.5586,22.2104,72.034,46.5146,71.2909,25.036,33.8511,70.9026,69.7393,33.4826,70.1703,30.9206,71.647,49.2493,70.4716,11.1232,46.1999,69.2648,69.9984,69.9971,69.5928,27.4864,71.2173,68.5224,13.5235,18.1804,69.4782,69.2663,70.744,7.70721,68.8483,68.4188,68.7459,69.1783,74.8912,68.1161,68.4326,68.7207,68.3787,68.1816,67.5708,70.2265,67.7,68.9138,68.4495,40.07,32.1581,69.6622,68.219,42.2614,75.0089,281.515,16.742,16.4042,20.6788,67.956,14.1923,12.668,105.974,10.5273,17.5646,9.71183,10.5246
1271.14,49.5829,20682.2,74.4223,34.154,45.5225,172.543,72.872,20682.2,121.872,20682.2,146.39,20682.2,20682.2,20682.2,20682.2,20682.2,20682.2,15.0354,20682.2,20682.2,20682.2,20682.2,20682.2,20682.2,20682.2,20682.2,20682.2,30.9436,20682.2,33.9463,20682.2,41.3623,20682.2,42.2599,20682.2,32.8033,20682.2,137.103,20682.2,39.2575,65.637,20682.2,20682.2,63.6474,20682.2,55.9328,20682.2,172.671,20682.2,12.6721,137.221,20682.2,152.862,20682.2,151.772,29.7393,20682.2,149.631,17.1256,13.8776,20682.2,151.263,20682.2,9.33463,150.14,232.074,20682.2,150.677,209.126,148.54,149.042,149.484,233.491,20682.2,20682.2,20682.2,147.441,20682.2,230.64,44.0883,60.8912,20682.2,148.19,58.3919,212.682,92.3295,22.2068,18.5498,15.8826,147.8,10.6047,15.9619,190.557,12.4773,14.0341,11.325,13.0174
120.043,84.0097,120.726,193.052,32.4824,73.1943,406.108,185.209,121.872,20682.2,123.071,723.636,120.512,121.475,121.705,121.188,122.683,122.919,13.2127,119.988,122.398,120.275,119.636,120.836,118.731,119.217,122.048,120.417,24.8127,121.631,26.6289,119.931,30.9575,121.147,31.53,118.178,25.8732,120.596,63.8939,119.378,29.7054,42.5435,118.756,116.864,41.862,117.556,38.1852,119.976,69.6591,118.064,12.1957,63.5617,116.101,117.018,117.301,116.338,28.5226,119.286,114.599,14.9559,16.0882,116.466,115.818,118.525,8.81662,115.117,114.518,115.265,115.644,125.104,113.917,114.421,114.879,114.446,114.356,113.37,117.692,113.22,115.556,114.574,44.0779,40.2695,116.782,114.042,49.5632,125.308,460.454,18.9502,17.2061,17.967,113.625,12.8455,13.9503,284.084,11.5614,15.5334,10.6527,11.4995
1268.9,50.0769,20682.2,75.1617,34.1906,45.9799,174.256,73.603,20682.2,123.071,20682.2,147.83,20682.2,20682.2,20682.2,20682.2,20682.2,20682.2,14.8763,20682.2,20682.2,20682.2,20682.2,20682.2,20682.2,20682.2,20682.2,20682.2,30.6285,20682.2,33.597,20682.2,40.9332,20682.2,41.8263,20682.2,32.4622,20682.2,135.668,20682.2,38.8461,64.9491,20682.2,20682.2,62.9878,20682.2,55.3406,20682.2,170.823,20682.2,12.5457,135.768,20682.2,151.247,20682.2,150.155,29.7746,20682.2,148.016,16.9503,14.0281,20682.2,149.648,20682.2,9.15328,148.523,230.343,20682.2,149.059,207.644,146.923,147.423,147.864,231.748,20682.2,20682.2,20682.2,145.823,20682.2,228.921,44.0991,60.2167,20682.2,146.568,58.3602,211.178,93.3071,21.9546,18.5197,16.0676,146.18,10.7703,15.8599,192.567,12.3118,14.1971,11.1627,12.9241
143.729,74.9293,144.663,151.852,33.7573,66.1766,913.235,146.762,146.39,723.636,147.83,20682.2,144.882,146.164,146.318,145.937,147.61,147.766,13.6418,144.497,147.385,144.723,144.192,145.632,143.346,143.808,147.083,145.249,25.6683,146.702,27.6255,144.786,32.2592,146.241,32.8737,142.803,26.8218,145.701,69.7678,144.244,30.912,45.0339,143.62,141.475,44.2462,142.18,40.1797,145.081,76.9108,142.915,11.8504,69.4327,140.687,139.3,142.127,138.344,29.567,144.378,136.391,15.395,15.4162,141.254,137.86,143.592,8.52816,136.875,137.078,139.814,137.383,149.581,135.435,135.911,136.333,136.942,138.855,137.808,142.722,134.47,140.296,137.196,43.2348,42.2347,141.764,135.194,52.7167,149.928,276.588,19.2128,17.9114,17.8839,134.819,11.8713,14.7366,498.591,11.4377,15.5341,10.4376,12.1299
1238.3,48.9268,20682.2,73.5344,34.9048,44.9415,170.651,72.0337,20682.2,120.512,20682.2,144.882,20682.2,20682.2,20682.2,20682.2,20682.2,20682.2,15.3091,20682.2,20682.2,20682.2,20682.2,20682.2,20682.2,20682.2,20682.2,20682.2,31.1999,20682.2,34.2264,20682.2,41.6436,20682.2,42.5488,20682.2,33.0767,20682.2,137.705,20682.2,39.5292,65.9939,20682.2,20682.2,63.9968,20682.2,56.2433,20682.2,173.428,20682.2,12.3417,137.823,20682.2,153.4,20682.2,152.197,30.3841,20682.2,150.166,17.3752,13.5216,20682.2,151.801,20682.2,9.09172,150.562,237.372,20682.2,150.997,206.021,148.962,149.358,149.696,238.772,20682.2,20682.2,20682.2,147.758,20682.2,235.955,42.8199,60.8787,20682.2,148.292,59.7464,209.658,92.1173,22.1803,19.0067,15.9468,148.005,9.97843,16.49,190.215,12.3286,14.0977,11.1124,13.4633
1201.93,49.229,20682.2,74.0802,35.7216,45.2476,172.08,72.6123,20682.2,121.475,20682.2,146.164,20682.2,20682.2,20682.2,20682.2,20682.2,20682.2,15.2514,20682.2,20682.2,20682.2,20682.2,20682.2,20682.2,20682.2,20682.2,20682.2,30.8069,20682.2,33.7864,20682.2,41.0414,20682.2,41.9447,20682.2,32.6471,20682.2,135.351,20682.2,38.9539,64.9344,20682.2,20682.2,62.9881,20682.2,55.3348,20682.2,170.38,20682.2,11.7726,135.436,20682.2,150.613,20682.2,149.293,31.0933,20682.2,147.375,17.2613,13.4554,20682.2,149.013,20682.2,8.50313,147.654,239.04,20682.2,147.983,200.035,146.054,146.341,146.57,240.4,20682.2,20682.2,20682.2,144.74,20682.2,237.664,41.6043,59.4748,20682.2,145.05,61.0253,203.706,93.7775,21.6331,19.3995,16.36,144.871,9.70089,16.8123,193.718,11.8328,14.4685,10.5543,13.7214
1235.37,49.4159,20682.2,74.2688,34.9643,45.395,172.357,72.7607,20682.2,121.705,20682.2,146.318,20682.2,20682.2,20682.2,20682.2,20682.2,20682.2,15.1526,20682.2,20682.2,20682.2,20682.2,20682.2,20682.2,20682.2,20682.2,20682.2,30.8828,20682.2,33.8746,20682.2,41.2101,20682.2,42.1108,20682.2,32.7333,20682.2,136.246,20682.2,39.1137,65.2964,20682.2,20682.2,63.3282,20682.2,55.6431,20682.2,171.549,20682.2,12.2072,136.347,20682.2,151.755,20682.2,150.548,30.4391,20682.2,148.52,17.2014,13.6665,20682.2,150.156,20682.2,8.90485,148.912,235.711,20682.2,149.343,204.463,147.312,147.704,148.038,237.098,20682.2,20682.2,20682.2,146.103,20682.2,234.306,42.8044,60.1856,20682.2,146.629,59.753,208.079,93.112,21.9206,18.989,16.1375,146.346,10.1375,16.4014,192.262,12.1547,14.2659,10.9401,13.3813
1169.76,49.0211,20682.2,73.8576,36.4498,45.08,171.719,72.4291,20682.2,121.188,20682.2,145.937,20682.2,20682.2,20682.2,20682.2,20682.2,20682.2,15.3368,20682.2,20682.2,20682.2,20682.2,20682.2,20682.2,20682.2,20682.2,20682.2,30.7165,20682.2,33.6821,20682.2,40.8547,20682.2,41.7604,20682.2,32.5452,20682.2,134.404,20682.2,38.7769,64.5459,20682.2,20682.2,62.6224,20682.2,55.0036,20682.2,169.143,20682.2,11.3548,134.472,20682.2,149.414,20682.2,147.983,31.7223,20682.2,146.172,17.3091,13.2393,20682.2,147.815,20682.2,8.11685,146.341,242.178,20682.2,146.57,195.712,144.741,144.925,145.05,243.51,20682.2,20682.2,20682.2,143.324,20682.2,240.828,40.4504,58.7429,20682.2,143.421,62.2486,199.438,94.3586,21.3377,19.7942,16.5603,143.344,9.28103,17.2073,194.996,11.5033,14.6509,10.1571,14.0485
1201.24,49.7309,20682.2,74.8275,35.7248,45.7112,173.805,73.3494,20682.2,122.683,20682.2,147.61,20682.2,20682.2,20682.2,20682.2,20682.2,20682.2,15.0878,20682.2,20682.2,20682.2,20682.2,20682.2,20682.2,20682.2,20682.2,20682.2,30.495,20682.2,33.4407,20682.2,40.6195,20682.2,41.5182,20682.2,32.3095,20682.2,133.954,20682.2,38.5494,64.2619,20682.2,20682.2,62.3431,20682.2,54.7559,20682.2,168.582,20682.2,11.6654,134.023,20682.2,149.047,20682.2,147.73,31.0998,20682.2,145.809,17.0833,13.615,20682.2,147.447,20682.2,8.33945,146.091,237.105,20682.2,146.424,198.803,144.491,144.782,145.014,238.454,20682.2,20682.2,20682.2,143.181,20682.2,235.74,41.6679,58.831,20682.2,143.497,60.9375,202.449,94.7251,21.3933,19.3513,16.535,143.315,9.88575,16.6922,195.662,11.6813,14.6224,10.4089,13.6131
1236.09,49.9243,20682.2,75.0219,34.9348,45.8635,174.088,73.502,20682.2,122.919,20682.2,147.766,20682.2,20682.2,20682.2,20682.2,20682.2,20682.2,14.9842,20682.2,20682.2,20682.2,20682.2,20682.2,20682.2,20682.2,20682.2,20682.2,30.5732,20682.2,33.5317,20682.2,40.7942,20682.2,41.6901,20682.2,32.3984,20682.2,134.883,20682.2,38.7148,64.6374,20682.2,20682.2,62.6957,20682.2,55.0756,20682.2,169.796,20682.2,12.1187,134.969,20682.2,150.233,20682.2,149.034,30.4174,20682.2,146.999,17.0202,13.8345,20682.2,148.634,20682.2,8.75854,147.398,233.657,20682.2,147.837,203.39,145.798,146.198,146.539,235.035,20682.2,20682.2,20682.2,144.597,20682.2,232.263,42.9198,59.57,20682.2,145.138,59.6103,206.979,94.0276,21.6922,18.923,16.3021,144.848,10.3413,16.2636,194.136,12.0161,14.4104,10.8099,13.2583
