Index,VehicleID,posX,posY,Speed,Angle,dBmVeh,dBmRSU,Dis2RSU,AvgDIS,AvgLET
0,6466,1296.43,17,31.0505,270,-1.90834,-84.6338,228.708,226.244,416.601
1,6490,1750.54,33,31.349,90,-1.8818,-84.1267,225.682,212.829,359.444
2,6496,1754.21,29.8,31.3871,90,-1.97586,-84.2859,229.256,215.667,205.342
3,6502,1318.83,20.2,34.2724,270,-1.88772,-83.7595,206.23,207.413,74.0452
4,6514,1707.98,29.8,31.1317,90,-2.01817,-82.3129,183.039,182.126,600.441
5,6520,1357.03,20.2,30.9291,270,-1.78708,-81.9685,168.034,159.019,442.091
6,6526,1679.29,33,31.5232,90,-1.71356,-80.8622,154.498,165.061,384.221
7,6538,1385.5,17,31.5232,270,-1.81714,-80.4097,139.728,144.227,4035.44
8,6550,1697.19,26.6,33.9485,90,-1.92777,-81.7546,172.195,173.468,49.3741
9,6556,1742.67,26.6,33.359,90,-2.02812,-83.8343,217.676,204.64,80.0635
10,6562,1431.13,17,31.0879,270,-1.9802,-77.0684,94.2129,128.118,521.929
11,6568,1399.99,20.2,31.9195,270,-1.89175,-79.4794,125.106,137.589,435.506
12,6574,1480.23,17,31.5741,270,-1.63488,-71.3646,45.4789,122.019,407.537
13,6580,1458.58,20.2,31.8851,270,-1.76927,-74.0962,66.5895,122.583,4048.12
14,6586,1351.79,23.4,33.3998,270,-1.79843,-82.2249,173.218,160.497,205.496
15,6592,1595.24,33,31.7001,90,-1.78174,-74.2661,70.6916,128.957,447.368
16,6604,1563.75,29.8,31.4418,90,-1.73007,-69.3452,39.0424,123.048,1656.65
17,6610,1625.67,29.8,32.2479,90,-1.71209,-77.1966,100.787,138.787,189.077
18,6616,1503.14,20.2,31.6583,270,-1.80256,-65.7657,22.3806,123.27,278.211
19,6622,1426.3,23.4,33.1884,270,-1.83855,-77.3306,98.711,128.29,259.342
20,6628,1533.98,33,30.8423,90,-1.80911,-61.3164,12.0289,122.08,429.934
21,6634,1529.67,17,32.2984,270,-1.85148,-59.5583,9.26239,128.493,292.285
22,6640,1548.09,20.2,31.1818,270,-1.7573,-64.5757,23.5858,133.513,644.486
23,6646,1472.02,23.4,34.3569,270,-1.74472,-71.9992,53.0043,121.459,196.229
24,6652,1519.76,29.8,31.1635,90,-1.78534,-57.798,7.10841,122.743,1630.99
25,6658,1581.12,17,30.7729,270,-1.77743,-71.7253,56.6827,147.174,227.56
26,6664,1519.44,23.4,32.3513,270,-1.86229,-57.6931,5.78128,125.655,115.7
27,6670,1485.72,33,31.6692,90,-1.83126,-69.636,40.0884,130.297,251.7
28,6676,1563.67,23.4,33.7536,270,-1.86243,-68.4218,38.7076,140.262,206.325
29,6682,1593.36,26.6,35.2347,90,-1.77117,-73.7854,68.376,127.007,44.5875
30,6688,1433.8,29.8,31.6865,90,-1.8955,-76.2132,91.3258,151.351,1471.75
31,6694,1672.47,17,30.7758,270,-1.7987,-80.0087,147.692,200.589,451.54
32,6700,1475.96,29.8,32.2147,90,-1.65144,-70.9654,49.2699,133.24,124.602
33,6706,1393.2,33,32.0828,90,-1.78216,-79.4133,132.047,176.305,1539.29
34,6712,1621.75,23.4,33.4536,270,-1.68274,-76.2226,96.7677,168.835,90.9859
35,6724,1665.97,23.4,34.9388,270,-1.88746,-79.505,140.983,198.387,87.4903
36,6736,1524.9,26.6,38.1215,90,-1.68818,-55.0898,1.60322,122.794,55.6632
37,6742,1711.47,23.4,33.9311,270,-2.03562,-81.99,186.477,235.842,97.1873
38,6760,1376.13,29.8,33.7822,90,-1.7018,-80.4425,148.948,189.507,72.286
39,6766,1458.37,26.6,37.2751,90,-1.76285,-73.482,66.6533,141.967,47.6358
40,6778,1307.79,29.8,33.6067,90,-1.84524,-83.7068,217.261,247.258,53.796
41,6796,1405.98,26.6,37.3314,90,-1.6976,-78.4533,119.029,170.904,39.94
