Index,VehicleID,posX,posY,Speed,Angle,dBmVeh,dBmRSU,Dis2RSU,AvgDIS,AvgLET
0,1162,1741.83,1529.8,15.3787,90,-6.17735,-83.7873,216.88,231.515,25.6167
1,1222,1572.71,1541.3,6.81905,21.6502,-3.94054,-71.7479,50.4202,91.853,32.4629
2,1228,1568.38,1543.8,14.1953,26.2753,-3.91634,-71.3699,47.2782,91.1859,19.8446
3,1234,1434.52,1520.2,12.2461,270,-3.88103,-76.6748,90.6106,119.072,26.2056
4,1240,1577.64,1530.43,5.99044,38.0623,-3.92417,-72.007,52.92,91.5317,32.4198
5,1246,1618.62,1529.8,13.0161,90,-3.79394,-76.5435,93.7479,119.429,26.7837
6,1252,1558.97,1492.12,11.9972,318.736,-3.95132,-71.6738,47.2755,88.8591,19.4941
7,1258,1494.37,1489.06,14.809,232.455,-3.5697,-71.2105,47.2239,89.5482,17.896
8,1264,1480.55,1540.97,13.6267,162.622,-3.58539,-71.8342,47.2276,95.3861,19.7788
9,1270,1529.8,1435.4,11.9669,0,-4.10024,-76.6169,89.7278,112.091,23.3448
10,1276,1526.96,1578.04,2.54308,4.1327,-3.66502,-71.9033,53.0806,104.88,28.2627
11,1282,1476.38,1538.64,4.75232,165.894,-3.5988,-72.135,50.4938,96.3599,22.8091
12,1288,1493.83,1485.27,7.34617,235.519,-3.7547,-71.8065,50.4982,90.838,23.047
13,1294,1523.4,1446.87,15.1065,180,-4.35351,-74.8892,78.145,104.447,37.7926
14,1300,1590.45,1520.2,10.5803,270,-3.79312,-72.981,65.625,97.973,27.1102
15,1306,1557.58,1563.49,13.3476,52.7852,-3.9961,-72.4397,50.4301,98.0575,21.1402
16,1312,1520.2,1400.53,16.1533,180,-4.48028,-78.903,124.562,140.191,35.1398
17,1318,1430.05,1526.6,15.9806,90,-3.87593,-76.5613,94.9662,123.075,62.65
18,1324,1297.09,1529.8,15.5986,90,-8.27955,-84.1573,227.963,244.603,48.0964
19,1342,1478.32,1517.8,13.9418,190.899,-3.59235,-71.1645,47.2335,92.3242,27.8156
20,1354,1569.5,1509.19,8.02886,342.893,-3.92319,-71.0723,47.2248,88.3679,26.2152
