-50539.1,0,-1380.9,-1704.63,0,0,-352.554,-543.928,0,-10947.7,-353.87,0,0,0,-1170.73,-10520.8,-1.59907,0,-447.091,-10935.1,-1.68133,-44351.3,-3.49836,-3.60615,-305.137,-940.089,0,-147.957,-1.82037,-4.20024,-4.62684,0,-3.36833,-4.62868,0,0,0,-4.98764,0,0,-5.04502,-5.02648,0,0
0,-50539.1,0,0,-314.965,-1784.78,0,0,-598.085,0,-1.29987,-4013.37,-693.592,-6215.22,-2.71567,-0.997468,-1184.61,-575.002,-2.76419,0,-724.837,-3.68112,-908.06,-539.668,-3.58193,-3.99192,-4.64506,-4.3384,-1865.2,-103.235,0,-4.49588,-40.3485,0,-4.78647,-4.89423,-4.89561,0,-4.90129,-4.90832,0,0,-4.92,-4.87
-1380.9,0,-50539.1,-8071.91,0,0,-492.919,-899.289,-0.828289,-1578.37,-538.537,-2.58517,-2.22789,-1.95145,-50539.1,-1207.56,-3.17151,-2.33783,-836.884,-1554.13,-3.22927,-1197.1,-4.18187,-4.26128,-567.959,-8321.2,-893.92,-359.673,-3.32769,-4.56084,-4.86319,-123.868,-3.97473,-4.7468,-233.24,-146.797,0,-4.97514,0,0,-4.91655,-4.88226,0,0
-1704.63,0,-8071.91,-50539.1,0,0,-458.486,-804.37,0,-1966.51,-490.564,-2.15997,-1.67145,-1.20498,-8488.6,-1422.39,-2.88387,-1.80737,-725.236,-1933.07,-2.94519,-1408.2,-4.06008,-4.14598,-494.295,-24364.7,-546.678,-302.883,-3.04913,-4.51721,-4.85307,-91.7156,-3.8679,-4.76587,-127.366,0,0,-5.0325,0,0,-5.00739,-4.97688,0,0
0,-314.965,0,0,-50539.1,-374.19,0,0,-617.15,0,-0.623062,-310.255,-509.537,-278.398,-2.46152,0,-357.079,-600.096,-2.51255,0,-439.385,-3.50784,-282.325,-347.472,-3.4163,-3.8488,-4.55581,-4.22192,-313.184,-362.206,0,-4.40862,-46.0337,0,-4.70501,-4.81881,-4.82794,0,-4.85475,-4.85849,0,0,-4.90419,-4.83877
0,-1784.78,0,0,-374.19,-50539.1,0,0,-913.949,-0.865153,-2.13907,-2854.07,-1183.3,-1347.69,-3.20192,-2.02581,-5043.1,-871.845,-3.2451,-1.48172,-1361.42,-4.03003,-3527.71,-1006.79,-3.92099,-4.28529,-4.83083,-4.57828,-10431.1,-144.53,-333.081,-4.68207,-43.8087,0,-4.95504,-5.04909,-5.03683,0,-5.00557,-5.01799,0,0,-4.96878,-4.94745
-352.554,0,-492.919,-458.486,0,0,-50539.1,-1092.3,-1.52419,-371.219,-4203.95,-2.85089,-2.55489,-2.34694,-457.86,-341.395,-3.35773,-2.65303,-1009.98,-365.994,-3.4128,-312.409,-4.25376,-4.32803,-1560.18,-377.596,-367.212,-8897.9,-3.50709,-4.57522,-4.8502,-280.74,-4.03929,-4.71467,-125.879,-98.5774,-127.345,-4.91164,0,0,-4.82819,-4.79162,0,0
-543.928,0,-899.289,-804.37,0,0,-1092.3,-50539.1,0,-563.766,-1411.37,-2.29852,-1.84615,-1.43928,-799.191,-499.867,-2.98639,-1.97428,-40141.6,-554.477,-3.04645,-446.906,-4.1205,-4.20446,-2307.13,-613.314,-696.558,-773.385,-3.14869,-4.55861,-4.88653,-136.088,-3.92356,-4.79263,-89.9774,0,0,-5.05153,0,0,-5.02048,-4.98901,0,0
0,-598.085,-0.828289,0,-617.15,-913.949,-1.52419,0,-50539.1,-2.80752,-3.26221,-709.24,-3931.74,-550.417,-3.89367,-3.2846,-1107.1,-21897.4,-3.92857,-3.04366,-2451.96,-4.4581,-1042.64,-2710.67,-4.33142,-4.5913,-4.87295,-4.76113,-831.536,-295.319,-308.338,-4.73286,-55.4209,-60.9175,-4.94665,-5.00372,-4.95798,0,-4.82,-4.85144,0,0,-4.61967,-4.69773
-10947.7,0,-1578.37,-1966.51,0,-0.865153,-371.219,-563.766,-2.80752,-50539.1,-408.648,-3.64771,-3.45239,-3.34949,-1607.41,-5800.16,-4.00372,-3.53271,-563.512,-50539.1,-4.05417,-13208.3,-4.64914,-4.71197,-437.451,-1689.01,-603.571,-325.39,-4.14335,-4.81864,-5.02948,-151.53,-4.39028,-4.81884,-701.424,-636.302,-707.313,-4.93537,-17789.9,-247.782,-4.76954,-4.72033,0,0
-353.87,-1.29987,-538.537,-490.564,-0.623062,-2.13907,-4203.95,-1411.37,-3.26221,-408.648,-50539.1,-3.91406,-3.76652,-3.70646,-546.517,-379.299,-4.19005,-3.83808,-1432.85,-405.387,-4.2375,-378.576,-4.68011,-4.73513,-2984.9,-486.92,-624.48,-5865.16,-4.32171,-4.75217,-4.90944,-353.073,-4.41568,-4.66226,-218.762,-204.256,-392.803,-4.70703,-205.284,-501.768,-4.47921,-4.42461,0,-91.482
0,-4013.37,-2.58517,-2.15997,-310.255,-2854.07,-2.85089,-2.29852,-709.24,-3.64771,-3.91406,-50539.1,-881.238,-2561.12,-4.36577,-3.98521,-1927.13,-706.836,-4.39606,-3.82127,-1002.67,-4.78458,-1715.33,-881.468,-4.64478,-4.83919,-4.93057,-4.92388,-4025.81,-217.439,-1268.88,-4.79527,-54.735,-73.4962,-4.96511,-4.99269,-4.91834,-616.233,-4.6866,-4.73505,-120.827,0,-4.33053,-4.50351
0,-693.592,-2.22789,-1.67145,-509.537,-1183.3,-2.55489,-1.84615,-3931.74,-3.45239,-3.76652,-881.238,-50539.1,-648.301,-4.26731,-3.82464,-1593.63,-3401.1,-4.29859,-3.64114,-6985.73,-4.72779,-1575.59,-13534.2,-4.59201,-4.80603,-4.95668,-4.9164,-1097.45,-293.103,-418.528,-4.81955,-56.8529,-75.9032,-5.00418,-5.0412,-4.97604,-1198.54,-4.77619,-4.81851,0,0,-4.47384,-4.61275
0,-6215.22,-1.95145,-1.20498,-278.398,-1347.69,-2.34694,-1.43928,-550.417,-3.34949,-3.70646,-2561.12,-648.301,-50539.1,-4.25284,-3.75553,-1075.27,-548.036,-4.28494,-3.55346,-704.526,-4.75103,-958.142,-614.838,-4.61588,-4.84766,-5.04316,-4.97757,-1553.44,-180.678,-3248.64,-4.90188,-50.6392,-58.5478,-5.10124,-5.14544,-5.08538,-254.616,-4.90577,-4.94385,0,0,-4.63628,-4.75197
-1170.73,-2.71567,-50539.1,-8488.6,-2.46152,-3.20192,-457.86,-799.191,-3.89367,-1607.41,-546.517,-4.36577,-4.26731,-4.25284,-50539.1,-1256,-4.55298,-4.33068,-894.875,-1600.68,-4.59756,-1447.61,-4.85148,-4.89671,-661.964,-12960.9,-1551.31,-488.237,-4.67824,-4.78245,-4.86549,-216.931,-4.5625,-4.54636,-546.824,-522.659,-4445.15,-4.47991,-1158.96,-903.976,-4.13787,-4.06898,-951.436,-110.29
-10520.8,-0.997468,-1207.56,-1422.39,0,-2.02581,-341.395,-499.867,-3.2846,-5800.16,-379.299,-3.98521,-3.82464,-3.75553,-1256,-50539.1,-4.28211,-3.8987,-514.636,-5867.04,-4.33041,-9461.25,-4.81421,-4.87131,-411.004,-1306.69,-564.979,-316.815,-4.41719,-4.90854,-5.08408,-156.438,-4.53722,-4.83659,-967.414,-899.862,-666.257,-4.90611,-2320.43,-307.72,-4.69351,-4.63779,0,-37.4754
-1.59907,-1184.61,-3.17151,-2.88387,-357.079,-5043.1,-3.35773,-2.98639,-1107.1,-4.00372,-4.19005,-1927.13,-1593.63,-1075.27,-4.55298,-4.28211,-50539.1,-1093.72,-4.58103,-4.15148,-2077.16,-4.89173,-28963.7,-1744.92,-4.74639,-4.90194,-4.87843,-4.93697,-3702.58,-265.257,-740.18,-4.74864,-58.0332,-87.4805,-4.88686,-4.89516,-4.80337,-2086.73,-4.50959,-4.57001,-254.301,-376.749,-4.04355,-4.28739
0,-575.002,-2.33783,-1.80737,-600.096,-871.845,-2.65303,-1.97428,-21897.4,-3.53271,-3.83808,-706.836,-3401.1,-548.036,-4.33068,-3.8987,-1093.72,-50539.1,-4.36146,-3.71863,-2282.4,-4.78401,-1064.92,-2558.59,-4.64744,-4.85844,-4.99993,-4.9643,-832.673,-326.35,-365.553,-4.86256,-57.4583,-78.5386,-5.04595,-5.08153,-5.01478,-663.322,-4.81104,-4.85379,0,0,-4.50155,-4.64375
-447.091,-2.76419,-836.884,-725.236,-2.51255,-3.2451,-1009.98,-40141.6,-3.92857,-563.512,-1432.85,-4.39606,-4.29859,-4.28494,-894.875,-514.636,-4.58103,-4.36146,-50539.1,-561.206,-4.62525,-544.781,-4.87533,-4.92012,-2688.98,-808.424,-1570.98,-1134.91,-4.7055,-4.80445,-4.88647,-297.421,-4.58588,-4.56707,-318.351,-304.515,-823.401,-4.50037,-402.53,-2034.78,-4.15888,-4.0898,-591.495,-137.497
-10935.1,0,-1554.13,-1933.07,0,-1.48172,-365.994,-554.477,-3.04366,-50539.1,-405.387,-3.82127,-3.64114,-3.55346,-1600.68,-5867.04,-4.15148,-3.71863,-561.206,-50539.1,-4.20092,-13501.2,-4.74863,-4.80895,-437.844,-1696.06,-617.636,-328.571,-4.28915,-4.88628,-5.08322,-154.92,-4.47983,-4.85603,-745.61,-685.031,-745.989,-4.95474,-22398,-289.237,-4.77046,-4.71821,0,0
-1.68133,-724.837,-3.22927,-2.94519,-439.385,-1361.42,-3.4128,-3.04645,-2451.96,-4.05417,-4.2375,-1002.67,-6985.73,-704.526,-4.59756,-4.33041,-2077.16,-2282.4,-4.62525,-4.20092,-50539.1,-4.93342,-2167.31,-13126.1,-4.78785,-4.94225,-4.91537,-4.97538,-1318.45,-306.764,-522.839,-4.78538,-59.18,-91.6153,-4.92343,-4.93114,-4.83872,-3427.5,-4.54393,-4.6043,-204.189,-664.581,-4.07539,-4.31986
-44351.3,-3.68112,-1197.1,-1408.2,-3.50784,-4.03003,-312.409,-446.906,-4.4581,-13208.3,-378.576,-4.78458,-4.72779,-4.75103,-1447.61,-9461.25,-4.89173,-4.78401,-544.781,-13501.2,-4.93342,-50539.1,-5.00088,-5.0357,-453.306,-1655.89,-750.803,-372.071,-5.01046,-4.7796,-4.77485,-195.546,-4.69014,-4.37195,-1088.63,-1055.81,-1036.72,-4.15891,-9280.98,-558.526,-3.65442,-3.56343,-569.429,-121.73
-3.49836,-908.06,-4.18187,-4.06008,-282.325,-3527.71,-4.25376,-4.1205,-1042.64,-4.64914,-4.68011,-1715.33,-1575.59,-958.142,-4.85148,-4.81421,-28963.7,-1064.92,-4.87533,-4.74863,-2167.31,-5.00088,-50539.1,-1918.29,-4.84254,-4.89854,-4.55602,-4.80257,-3195.09,-292.42,-818.953,-4.44452,-60.0674,-105.064,-4.48398,-4.43249,-4.28574,-3142.4,-3.77852,-3.88255,-433.813,-703.382,-2.86359,-3.41025
-3.60615,-539.668,-4.26128,-4.14598,-347.472,-1006.79,-4.32803,-4.20446,-2710.67,-4.71197,-4.73513,-881.468,-13534.2,-614.838,-4.89671,-4.87131,-1744.92,-2558.59,-4.92012,-4.80895,-13126.1,-5.0357,-1918.29,-50539.1,-4.87675,-4.92725,-4.56641,-4.82361,-1163.45,-344.346,-570.211,-4.45581,-61.3903,-111.217,-4.48973,-4.43444,-4.2841,-3314.68,-3.76313,-3.86985,-341.39,-1382.43,-2.81184,-3.38307
-305.137,-3.58193,-567.959,-494.295,-3.4163,-3.92099,-1560.18,-2307.13,-4.33142,-437.451,-2984.9,-4.64478,-4.59201,-4.61588,-661.964,-411.004,-4.74639,-4.64744,-2688.98,-437.844,-4.78785,-453.306,-4.84254,-4.87675,-50539.1,-629.928,-1014.06,-2115.27,-4.86316,-4.61653,-4.60207,-369.278,-4.54701,-4.20572,-303.038,-293.909,-662.153,-3.97754,-392.114,-1155.73,-3.46429,-3.37459,-607.092,-195.706
-940.089,-3.99192,-8321.2,-24364.7,-3.8488,-4.28529,-377.596,-613.314,-4.5913,-1689.01,-486.92,-4.83919,-4.80603,-4.84766,-12960.9,-1306.69,-4.90194,-4.85844,-808.424,-1696.06,-4.94225,-1655.89,-4.89854,-4.92725,-629.928,-50539.1,-1502.07,-492.205,-5.01613,-4.58404,-4.51488,-232.543,-4.59146,-4.06344,-657.525,-641.27,-3651.73,-3.72985,-1715.58,-1022.04,-3.08298,-2.97237,-1437.77,-149.752
