-90.2165,-17.6882,-25.5633,-4.51393,-20.9479,-17.7713,-11.4705,-14.5116,-20.7288,-5.03999,-2709.37,-20.4951,-15.7247,-13.8446,-124.205,-12.2495,-6.31714,-11.3238,-16.5404,-19.9824,-9.64155,-56.9217,-17.178,-26.9599,-8.81565,-14.8606,-17.0091,-11.4961,-19.4074,-10.3206,-29.5291,-11.9411,-13.9548,-80.8085,-19.7028,-10.4671,-23.1286,-19.0957,-7.30691,-22.2443,-21.5893,-14.7872,-6.13821,-40.2041,-26.9978,-6.64256,-22.9907
-7.80604,-18.986,-145.04,-9.84644,-2709.37,-23.117,-32.4726,-22.5815,-2709.37,-16.5291,-20.4951,-2709.37,-21.9295,-42.5498,-4.82071,-39.2673,-17.4801,-38.0307,-25.7296,-2709.37,-24.3363,-18.4921,-217.734,-25.7324,-21.563,-25.3751,-222.362,-25.1998,-2709.37,-14.0723,-32.5677,-27.5693,-45.0111,-21.639,-2709.37,-21.2456,-34.6725,-2709.37,-22.4061,-12.2519,-19.783,-23.3729,-20.1935,-16.9091,-15.7065,-6.93798,-11.1118
-5.89447,-267.075,-21.6987,0,-21.0361,-173.028,-13.9751,-8.73717,-21.4828,-10.6602,-15.7247,-21.9295,-2709.37,-31.9612,-4.56442,-10.5036,-10.8325,-13.2218,-161.991,-22.8229,-12.4466,-12.301,-17.1991,-32.3245,-14.5619,-8.908,-14.99,-8.48323,-23.7163,-5.93653,-11.6278,-9.20693,-31.754,-22.3812,-23.2696,-7.92481,-38.4034,-24.163,-199.808,-9.77653,-10.7863,-8.84442,-182.975,-21.5245,-24.1303,-2.52222,-9.63088
-4.87799,-22.528,-36.0197,-8.85618,-40.8097,-33.3079,-31.5594,-14.7823,-41.6805,-22.747,-13.8446,-42.5498,-31.9612,-2709.37,-3.60218,-25.1225,-22.4932,-39.109,-42.3004,-44.2839,-26.6458,-12.1027,-44.8071,-23.6363,-35.2474,-15.1361,-34.9392,-17.6188,-46.0117,-11.0806,-15.5855,-21.0241,-164.846,-17.8509,-45.1486,-17.8045,-36.3547,-46.8734,-44.839,-8.31851,-12.8174,-14.4857,-38.362,-15.1687,-15.3533,-5.78934,-7.39016
-295.139,0,-10.6706,-3.91003,-7.86895,-4.28744,-3.41572,-15.6118,-6.53771,0,-124.205,-4.82071,-4.56442,-3.60218,-2709.37,-8.84948,0,-5.69763,-5.56542,0,0,-59.1363,-9.232,-6.81369,-2.76353,-15.5582,-9.97935,-10.2617,0,-13.2367,-28.3717,-10.463,-5.40667,0,0,-9.52227,-6.08361,0,-1.68887,-28.4554,-25.0793,-15.8314,-1.17328,0,0,-9.38139,-29.4645
-9.09722,-4.24191,-30.4249,-22.2001,-40.3283,-8.86444,-79.7116,-32.0049,-39.8117,-20.1376,-12.2495,-39.2673,-10.5036,-25.1225,-8.84948,-2709.37,-23.92,-66.477,-12.9506,-38.0932,-45.3103,-13.6507,-47.2984,-12.4128,-21.4419,-44.0629,-53.6471,-86.2768,-36.802,-22.8593,-24.3664,-83.0313,-26.7559,-11.2376,-37.4626,-51.6897,-15.4933,-36.1109,-17.6889,-10.1633,-20.928,-41.5189,-16.6152,-8.52542,-5.39738,-26.3639,-8.09577
0,-2.58062,-14.8823,-6.36782,-17.0934,-7.79124,-42.3784,-10.0826,-17.2934,-2709.37,-6.31714,-17.4801,-10.8325,-22.4932,0,-23.92,-2709.37,-36.9071,-12.7277,-17.8149,-81.1772,-5.34342,-19.7051,-10.2464,-36.9618,-8.74402,-18.7252,-16.2196,-18.1008,-7.67059,-6.76768,-28.8984,-22.5992,-9.68641,-17.9638,-48.0559,-12.6517,-18.2261,-24.1775,-2.12372,-5.9984,-7.98102,-24.1357,-8.99936,-9.11465,0,-1.30366
-6.4044,-5.45011,-29.1085,-15.4712,-37.6965,-11.0085,-103.035,-21.093,-37.8739,-36.0569,-11.3238,-38.0307,-13.2218,-39.109,-5.69763,-66.477,-36.9071,-2709.37,-16.4672,-38.2813,-60.6181,-11.5034,-45.9038,-13.7961,-35.4018,-23.7776,-43.1626,-36.4676,-38.4453,-16.1946,-17.6928,-67.5415,-37.1598,-12.2427,-38.3743,-46.1996,-18.0186,-38.4938,-24.9724,-7.61417,-14.7424,-22.5784,-23.3893,-9.93225,-8.12931,-17.4055,-6.14267
-6.81091,-354.095,-25.2143,-1.72594,-24.716,-2362.46,-16.5553,-10.387,-25.2228,-12.6303,-16.5404,-25.7296,-161.991,-42.3004,-5.56542,-12.9506,-12.7277,-16.4672,-2709.37,-26.7432,-14.6479,-13.1547,-21.4054,-34.2874,-17.843,-10.4919,-18.4918,-10.3136,-27.7569,-7.46453,-13.1977,-11.1885,-45.6552,-22.9467,-27.25,-9.65882,-44.7768,-28.2637,-159.347,-10.2147,-11.7827,-10.318,-67.1011,-21.3466,-23.6884,-3.49423,-9.9798
-5.24769,-19.9454,-144.792,-8.92227,-2709.37,-24.1216,-32.413,-21.1207,-2709.37,-17.0033,-19.9824,-2709.37,-22.8229,-44.2839,0,-38.0932,-17.8149,-38.2813,-26.7432,-2709.37,-24.3884,-17.5769,-225.97,-26.3378,-22.165,-23.5628,-227.245,-23.9688,-2709.37,-13.1055,-30.3263,-26.817,-46.7351,-21.7568,-2709.37,-20.605,-35.7903,-2709.37,-23.341,-11.2751,-18.5316,-21.7205,-21.0591,-17.1352,-16.2286,-4.73759,-10.1156
-1.64677,-6.34913,-20.6077,-13.3659,-24.2305,-10.3886,-99.659,-17.3621,-24.2901,-79.8219,-9.64155,-24.3363,-12.4466,-26.6458,0,-45.3103,-81.1772,-60.6181,-14.6479,-24.3884,-2709.37,-9.35898,-28.6075,-12.407,-34.5213,-18.59,-28.2,-33.4741,-24.3872,-13.6644,-13.4083,-106.699,-26.836,-11.3202,-24.3945,-1691.86,-15.263,-24.3666,-23.5308,-5.70411,-11.3011,-17.6197,-22.8541,-9.87083,-9.15351,-12.2898,-4.64818
-51.8545,-12.6605,-22.7245,-6.84778,-19.3655,-13.4057,-11.3506,-20.3213,-18.934,-3.7303,-56.9217,-18.4921,-12.301,-12.1027,-59.1363,-13.6507,-5.34342,-11.5034,-13.1547,-17.5769,-9.35898,-2709.37,-17.2492,-17.5986,-8.3305,-19.4467,-18.0075,-13.606,-16.6186,-14.7405,-44.7972,-13.5061,-12.6736,-24.1825,-17.1032,-11.9033,-16.7158,-16.1229,-6.97696,-33.305,-31.6104,-19.311,-6.01703,-16.1545,-6.42199,-8.91754,-34.8294
-9.84089,-10.0084,-105.075,-15.3475,-209.496,-16.8378,-38.5297,-26.2633,-213.615,-18.194,-17.178,-217.734,-17.1991,-44.8071,-9.232,-47.2984,-19.7051,-45.9038,-21.4054,-225.97,-28.6075,-17.2492,-2709.37,-19.991,-22.7262,-30.118,-179.937,-31.5714,-234.206,-17.9949,-31.0083,-33.887,-46.5339,-17.0716,-230.088,-26.6701,-28.4348,-238.323,-21.5456,-12.5652,-21.4563,-28.0811,-19.479,-12.6237,-9.60122,-14.3976,-10.8963
-8.90271,-40.0685,-29.0233,-4.238,-25.0937,-38.7832,-14.1423,-11.0373,-25.4172,-9.74792,-26.9599,-25.7324,-32.3245,-23.6363,-6.81369,-12.4128,-10.2464,-13.7961,-34.2874,-26.3378,-12.407,-17.5986,-19.991,-2709.37,-12.6218,-11.3039,-17.9404,-10.4833,-26.9092,-8.00608,-16.1481,-11.2323,-23.8109,-42.8337,-26.6278,-9.81389,-83.3944,-27.1819,-13.2326,-12.2889,-13.6331,-11.1585,-11.0574,-35.9682,-42.4488,-4.13003,-12.1729
-3.54942,-5.26592,-18.4238,-9.97317,-20.9386,-10.892,-32.3497,-12.6163,-21.2536,-39.4256,-8.81565,-21.563,-14.5619,-35.2474,-2.76353,-21.4419,-36.9618,-35.4018,-17.843,-22.165,-34.5213,-8.3305,-22.7262,-12.6218,-2709.37,-12.3789,-20.8544,-16.3075,-22.7441,-10.5548,-10.6604,-20.0021,-32.3115,-11.3453,-22.4574,-19.2294,-16.1721,-23.025,-38.6631,-5.23841,-9.40249,-11.8814,-37.9768,-10.0682,-9.74106,-6.17092,-4.29256
-14.8384,-5.22631,-24.8929,-39.6668,-27.1725,-8.16003,-24.1434,-87.2155,-26.2757,-5.19847,-14.8606,-25.3751,-8.908,-15.1361,-15.5582,-44.0629,-8.74402,-23.7776,-10.4919,-23.5628,-18.59,-19.4467,-30.118,-11.3039,-12.3789,-2709.37,-37.182,-61.6979,-21.7354,-43.4023,-40.6157,-34.6327,-17.2124,-10.4134,-22.651,-28.8877,-12.8891,-20.8161,-11.2181,-24.28,-50.7692,-347.697,-10.4236,-7.21303,-2.39498,-22.7451,-21.199
-10.4269,-7.63938,-112.699,-17.3259,-217.196,-14.2285,-38.3037,-30.9197,-219.814,-16.8318,-17.0091,-222.362,-14.99,-34.9392,-9.97935,-53.6471,-18.7252,-43.1626,-18.4918,-227.245,-28.2,-18.0075,-179.937,-17.9404,-20.8544,-37.182,-2709.37,-36.5712,-231.833,-20.1873,-37.3715,-36.3255,-36.881,-15.8137,-229.576,-28.3671,-24.2524,-234.013,-19.248,-13.4521,-24.4342,-34.0983,-17.604,-11.4728,-7.9662,-16.3047,-11.4181
-10.1901,-3.57398,-22.402,-29.8859,-26.3728,-7.11953,-45.0502,-39.2524,-25.7935,-11.333,-11.4961,-25.1998,-8.48323,-17.6188,-10.2617,-86.2768,-16.2196,-36.4676,-10.3136,-23.9688,-33.4741,-13.606,-31.5714,-10.4833,-16.3075,-61.6979,-36.5712,-2709.37,-22.6784,-29.1713,-24.2675,-66.3778,-19.7181,-9.52016,-23.3312,-51.0334,-12.4535,-22.0103,-14.0774,-11.1371,-23.8249,-62.8102,-13.345,-7.02777,-3.5048,-33.351,-8.79836
0,-20.9048,-144.228,-7.99809,-2709.37,-25.1261,-32.282,-19.66,-2709.37,-17.4196,-19.4074,-2709.37,-23.7163,-46.0117,0,-36.802,-18.1008,-38.4453,-27.7569,-2709.37,-24.3872,-16.6186,-234.206,-26.9092,-22.7441,-21.7354,-231.833,-22.6784,-2709.37,-12.1387,-28.0414,-25.9647,-48.4591,-21.8266,-2709.37,-19.8809,-36.8836,-2709.37,-24.2759,-10.2984,-17.2802,-20.0508,-21.9246,-17.3199,-16.6896,0,-9.11947
-12.3672,0,-14.5614,-432.594,-15.0391,-4.0448,-15.6837,-61.2396,-14.5557,-5.2272,-10.3206,-14.0723,-5.93653,-11.0806,-13.2367,-22.8593,-7.67059,-16.1946,-7.46453,-13.1055,-13.6644,-14.7405,-17.9949,-8.00608,-10.5548,-43.4023,-20.1873,-29.1713,-12.1387,-2709.37,-26.9579,-23.0968,-12.783,-6.89982,-12.6221,-21.9142,-9.12999,-11.6553,-9.90772,-743.575,-74.4135,-46.182,-9.52514,-4.73284,-1.8246,-22.3086,0
-25.9271,-9.74493,-40.1157,-17.8961,-34.7666,-12.001,-17.1456,-46.9691,-33.6724,-4.01197,-29.5291,-32.5677,-11.6278,-15.5855,-28.3717,-24.3664,-6.76768,-17.6928,-13.1977,-30.3263,-13.4083,-44.7972,-31.0083,-16.1481,-10.6604,-40.6157,-37.3715,-24.2675,-28.0414,-26.9579,-2709.37,-21.1904,-17.2489,-17.3268,-29.1894,-17.9762,-17.5087,-26.8824,-9.5751,-36.391,-50.5692,-37.8369,-8.53579,-11.2172,-3.16694,-13.5591,-36.8156
-10.4311,-4.90755,-23.4423,-23.5245,-28.2296,-7.99736,-452.236,-28.5122,-27.9105,-18.4386,-11.9411,-27.5693,-9.20693,-21.0241,-10.463,-83.0313,-28.8984,-67.5415,-11.1885,-26.817,-106.699,-13.5061,-33.887,-11.2323,-20.0021,-34.6327,-36.3255,-66.3778,-25.9647,-23.0968,-21.1904,-2709.37,-22.9832,-10.2696,-26.4039,-116.791,-13.4802,-25.4981,-15.8651,-11.3876,-19.6001,-33.8487,-14.8739,-7.58177,-2.25369,-36.1065,-9.85672
-6.24608,-18.552,-39.2461,-11.0972,-43.2872,-35.0608,-31.4145,-16.5629,-44.1492,-22.6443,-13.9548,-45.0111,-31.754,-164.846,-5.40667,-26.7559,-22.5992,-37.1598,-45.6552,-46.7351,-26.836,-12.6736,-46.5339,-23.8109,-32.3115,-17.2124,-36.881,-19.7181,-48.4591,-12.783,-17.2489,-22.9832,-2709.37,-17.4718,-47.5971,-19.8478,-41.6694,-49.3211,-42.3945,-8.57468,-14.0554,-16.5128,-35.6207,-14.0884,-13.4127,-9.34281,-7.25926
0,-25.9557,-25.2486,-3.39663,-21.4726,-25.1902,-12.6947,-10.0771,-21.562,-9.35524,-80.8085,-21.639,-22.3812,-17.8509,0,-11.2376,-9.68641,-12.2427,-22.9467,-21.7568,-11.3202,-24.1825,-17.0716,-42.8337,-11.3453,-10.4134,-15.8137,-9.52016,-21.8266,-6.89982,-17.3268,-10.2696,-17.4718,-2709.37,-21.7976,-8.91303,-32.7251,-21.8437,-11.0763,-12.9756,-13.9413,-10.3105,-9.73259,-88.4218,-117.966,0,-13.0205
-3.2392,-20.4251,-144.55,-8.46018,-2709.37,-24.6239,-32.3565,-20.3904,-2709.37,-17.2184,-19.7028,-2709.37,-23.2696,-45.1486,0,-37.4626,-17.9638,-38.3743,-27.25,-2709.37,-24.3945,-17.1032,-230.088,-26.6278,-22.4574,-22.651,-229.576,-23.3312,-2709.37,-12.6221,-29.1894,-26.4039,-47.5971,-21.7976,-2709.37,-20.2539,-36.34,-2709.37,-23.8084,-10.7867,-17.9059,-20.8878,-21.4918,-17.2327,-16.4664,-3.08004,-9.61754
-9.50325,-3.90169,-18.8379,-23.2316,-21.8099,-6.66685,-84.9881,-25.1653,-21.5369,-26.6284,-10.4671,-21.2456,-7.92481,-17.8045,-9.52227,-51.6897,-48.0559,-46.1996,-9.65882,-20.605,-1691.86,-11.9033,-26.6701,-9.81389,-19.2294,-28.8877,-28.3671,-51.0334,-19.8809,-21.9142,-17.9762,-116.791,-19.8478,-8.91303,-20.2539,-2709.37,-11.6117,-19.4847,-15.0807,-9.60302,-16.9193,-28.5194,-14.355,-6.51234,0,-57.1359,-8.15145
-7.89265,-46.0941,-38.2465,-5.47075,-33.5305,-48.0194,-17.685,-12.649,-34.1046,-12.2424,-23.1286,-34.6725,-38.4034,-36.3547,-6.08361,-15.4933,-12.6517,-18.0186,-44.7768,-35.7903,-15.263,-16.7158,-28.4348,-83.3944,-16.1721,-12.8891,-24.2524,-12.4535,-36.8836,-9.12999,-17.5087,-13.4802,-41.6694,-32.7251,-36.34,-11.6117,-2709.37,-37.4209,-20.5064,-11.6927,-14.1538,-12.5767,-17.2107,-26.8606,-29.9966,-4.55893,-11.3398
0,-21.3845,-143.825,-7.536,-2709.37,-25.6284,-32.1895,-18.9296,-2709.37,-17.6074,-19.0957,-2709.37,-24.163,-46.8734,0,-36.1109,-18.2261,-38.4938,-28.2637,-2709.37,-24.3666,-16.1229,-238.323,-27.1819,-23.025,-20.8161,-234.013,-22.0103,-2709.37,-11.6553,-26.8824,-25.4981,-49.3211,-21.8437,-2709.37,-19.4847,-37.4209,-2709.37,-24.7433,-9.80997,-16.6545,-19.2095,-22.3574,-17.3971,-16.8988,0,-8.6214
-2.3016,0,-19.2997,-9.5596,-21.4712,0,-23.7478,-11.5988,-21.9386,-25.2032,-7.30691,-22.4061,-199.808,-44.839,-1.68887,-17.6889,-24.1775,-24.9724,-159.347,-23.341,-23.5308,-6.97696,-21.5456,-13.2326,-38.6631,-11.2181,-19.248,-14.0774,-24.2759,-9.90772,-9.5751,-15.8651,-42.3945,-11.0763,-23.8084,-15.0807,-20.5064,-24.7433,-2709.37,0,-8.278,-10.7807,-253.972,-9.31552,-8.69791,-6.27439,0
-26.8478,-10.1101,-15.0328,0,-13.2287,-10.4872,-7.53185,-39.243,-12.7403,-0.886639,-22.2443,-12.2519,-9.77653,-8.31851,-28.4554,-10.1633,-2.12372,-7.61417,-10.2147,-11.2751,-5.70411,-33.305,-12.5652,-12.2889,-5.23841,-24.28,-13.4521,-11.1371,-10.2984,-743.575,-36.391,-11.3876,-8.57468,-12.9756,-10.7867,-9.60302,-11.6927,-9.80997,0,-2709.37,-89.8954,-24.7692,0,-9.77967,-2.75166,-6.13971,-1093.25
-23.4129,-9.79786,-22.1289,-37.2198,-21.0344,-11.0855,-14.1946,-171.316,-20.4087,-4.27376,-21.5893,-19.783,-10.7863,-12.8174,-25.0793,-20.928,-5.9984,-14.7424,-11.7827,-18.5316,-11.3011,-31.6104,-21.4563,-13.6331,-9.40249,-50.7692,-24.4342,-23.8249,-17.2802,-74.4135,-50.5692,-19.6001,-14.0554,-13.9413,-17.9059,-16.9193,-14.1538,-16.6545,-8.278,-89.8954,-2709.37,-50.3783,-7.27205,-10.4444,-5.69613,-13.489,-94.3168
-15.0916,-5.59712,-23.2305,-43.1432,-25.0082,-8.20381,-22.8103,-85.5212,-24.1927,-4.56338,-14.7872,-23.3729,-8.84442,-14.4857,-15.8314,-41.5189,-7.98102,-22.5784,-10.318,-21.7205,-17.6197,-19.311,-28.0811,-11.1585,-11.8814,-347.697,-34.0983,-62.8102,-20.0508,-46.182,-37.8369,-33.8487,-16.5128,-10.3105,-20.8878,-28.5194,-12.5767,-19.2095,-10.7807,-24.7692,-50.3783,-2709.37,-9.99171,-7.20138,-2.37688,-22.9669,-21.7298
-1.74328,0,-17.2293,-9.39234,-19.328,0,-22.5912,-10.9528,-19.7608,-25.2423,-6.13821,-20.1935,-182.975,-38.362,-1.17328,-16.6152,-24.1357,-23.3893,-67.1011,-21.0591,-22.8541,-6.01703,-19.479,-11.0574,-37.9768,-10.4236,-17.604,-13.345,-21.9246,-9.52514,-8.53579,-14.8739,-35.6207,-9.73259,-21.4918,-14.355,-17.2107,-22.3574,-253.972,0,-7.27205,-9.99171,-2709.37,-8.07582,-6.89312,-5.72107,0
0,-25.3327,-18.8018,-1.87861,-16.6397,-23.9502,-10.7436,-7.10561,-16.7799,-8.87598,-40.2041,-16.9091,-21.5245,-15.1687,0,-8.52542,-8.99936,-9.93225,-21.3466,-17.1352,-9.87083,-16.1545,-12.6237,-35.9682,-10.0682,-7.21303,-11.4728,-7.02777,-17.3199,-4.73284,-11.2172,-7.58177,-14.0884,-88.4218,-17.2327,-6.51234,-26.8606,-17.3971,-9.31552,-9.77967,-10.4444,-7.20138,-8.07582,-2709.37,-278.286,0,-9.67997
0,0,-17.03,0,-15.1171,-26.7405,-9.65285,-3.47417,-15.4207,-9.26256,-26.9978,-15.7065,-24.1303,-15.3533,0,-5.39738,-9.11465,-8.12931,-23.6884,-16.2286,-9.15351,-6.42199,-9.60122,-42.4488,-9.74106,-2.39498,-7.9662,-3.5048,-16.6896,-1.8246,-3.16694,-2.25369,-13.4127,-117.966,-16.4664,0,-29.9966,-16.8988,-8.69791,-2.75166,-5.69613,-2.37688,-6.89312,-278.286,-2709.37,0,0
-9.10058,0,-8.27363,-25.3694,-8.53821,-1.56358,-16.9616,-21.5337,-7.78792,0,-6.64256,-6.93798,-2.52222,-5.78934,-9.38139,-26.3639,0,-17.4055,-3.49423,-4.73759,-12.2898,-8.91754,-14.3976,-4.13003,-6.17092,-22.7451,-16.3047,-33.351,0,-22.3086,-13.5591,-36.1065,-9.34281,0,-3.08004,-57.1359,-4.55893,0,-6.27439,-6.13971,-13.489,-22.9669,-5.72107,0,0,-2709.37,-4.1133
-27.8192,-10.2019,-14.1544,0,-12.1079,-10.4432,-6.32115,-33.5937,-11.6098,-0.104367,-22.9907,-11.1118,-9.63088,-7.39016,-29.4645,-8.09577,-1.30366,-6.14267,-9.9798,-10.1156,-4.64818,-34.8294,-10.8963,-12.1729,-4.29256,-21.199,-11.4181,-8.79836,-9.11947,0,-36.8156,-9.85672,-7.25926,-13.0205,-9.61754,-8.15145,-11.3398,-8.6214,0,-1093.25,-94.3168,-21.7298,0,-9.67997,0,-4.1133,-2709.37
