Index,VehicleID,posX,posY,Speed,Angle,dBmVeh,dBmRSU,Dis2RSU,AvgDIS,AvgLET
0,1708,1458.79,1520.2,7.8173,270,-1.57571,-73.9919,66.3851,131.579,54.4071
1,1756,1539.5,1480.06,12.2594,290.28,-1.43847,-71.6226,47.2249,108.899,25.014
2,1810,1561.11,1494.56,10.7601,322.852,-1.39772,-71.5924,47.2282,103.577,26.9954
3,1924,1580.48,1523.4,8.45049,270,-1.39386,-71.5293,55.5072,99.7865,72.6204
4,1948,1529.8,1295.71,14.2912,0,-3.9754,-84.6577,229.338,249.237,30.468
5,1966,1570.13,1511.06,9.17228,345.265,-1.38095,-70.9857,47.2374,100.014,31.3055
6,1996,1611.14,1523.4,3.43229,270,-1.46221,-75.3376,86.1548,110.003,51.392
7,2014,1597.66,1523.4,5.11525,270,-1.47811,-73.8682,72.682,104.6,72.7612
8,2026,1529.8,1359.06,16.1178,0,-1.69703,-81.8879,166.007,193.359,31.9167
9,2038,1583.13,1529.8,6.02166,86.0752,-1.40377,-72.6333,58.3264,100.336,41.9905
10,2050,1529.8,1325.1,15.3399,0,-2.59362,-83.4712,199.954,222.131,49.7423
11,2056,1520.2,1677.79,15.9626,180,-1.57617,-81.4133,152.861,174.64,54.2841
12,2062,1411.62,1520.2,14.9863,270,-1.70863,-78.5651,113.484,169.625,18.4449
13,2074,1529.8,1458.86,8.94064,0,-1.53939,-74.0537,66.3147,120.727,32.7622
14,2080,1767.46,1529.8,15.8022,90,-2.7314,-84.7477,242.512,228.261,52.5334
15,2086,1526.6,1580.56,0,0,-1.38602,-72.2643,55.5834,109.856,52.6649
16,2098,1623.11,1523.4,1.79668,270,-1.4852,-76.4694,98.1183,115.575,68.2381
17,2104,1529.8,1406.52,15.0733,0,-1.61538,-79.0112,118.581,156.269,54.3311
18,2110,1568.95,1549.87,4.44968,33.0573,-1.46758,-72.168,50.4967,100.823,39.0888
19,2116,1475.74,1514.2,8.55103,195.391,-1.46596,-71.8962,50.4283,122.047,29.3863
20,2134,1532.77,1474.83,6.49863,284.629,-1.44781,-71.9445,50.7682,111.931,43.8379
21,2140,1520.2,1640.74,16.1204,180,-1.53999,-79.0119,115.835,146.063,55.8222
22,2146,1643.24,1529.8,15.1477,90,-1.38384,-78.5335,118.338,126.786,35.2859
23,2152,1526.6,1588.01,0,0,-1.41085,-73.3391,63.0314,112.666,51.8499
24,2158,1543.24,1568.66,14.5063,71.0467,-1.38824,-72.0098,47.3131,104.501,21.4466
25,2164,1632.44,1523.4,0,270,-1.52396,-77.256,107.449,120.429,61.1857
26,2170,1520.2,1725.73,17.4145,180,-2.4651,-83.7518,200.788,216.673,19.1472
27,2176,1726.05,1529.8,15.988,90,-2.08396,-83.1274,201.108,191.162,53.7634
28,2182,1640.24,1523.4,0,270,-1.50011,-77.8631,115.254,124.896,61.3497
29,2188,1526.6,1602.91,0,0,-1.44244,-75.1596,77.9291,119.766,50.1604
30,2194,1547.28,1479.77,7.08872,298.951,-1.47842,-72.3368,50.4174,108.633,37.2314
31,2200,1512.63,1479.34,6.37822,255.311,-1.45366,-71.2898,47.3115,115.079,44.2099
32,2206,1513.15,1570.79,13.7217,108.107,-1.53674,-71.536,47.2958,110.285,19.2154
33,2212,1526.6,1595.46,0,0,-1.46465,-74.2965,70.4801,115.967,51.0159
34,2218,1520.2,1602.19,10.0755,180,-1.41256,-75.5539,77.3387,120.733,26.2489
35,2224,1578.99,1519.99,5.16161,272.415,-1.39836,-71.4109,54.2202,99.7951,72.6886
36,2230,1471.52,1530.08,4.37341,93.2535,-1.45226,-71.8237,53.7183,122.867,39.6687
37,2236,1513.54,1475.87,6.33551,249.2,-1.45088,-72.0127,50.4468,116.169,41.2424
38,2242,1476.69,1539.54,7.6815,200.509,-1.51032,-72.4664,50.4511,120.448,30.202
39,2248,1574.06,1536.82,5.57221,16.9007,-1.41197,-71.5153,50.4605,99.2776,36.1054
40,2254,1595.35,1520.2,8.25474,270,-1.47865,-73.5873,70.5132,104.041,76.6892
41,2260,1655.9,1523.4,0,270,-1.52146,-78.9652,130.909,135.255,61.5883
42,2266,1456.37,1529.8,6.96667,90,-1.5533,-73.8298,68.7975,132.738,56.9663
43,2272,1491.05,1557.9,11.7989,138.736,-1.45172,-71.4809,47.2772,115.98,19.2724
44,2278,1526.6,1617.82,0,0,-1.48687,-76.6661,92.8314,128.864,48.3233
45,2284,1647.88,1523.4,0,270,-1.48382,-78.4187,122.887,129.724,61.4814
46,2290,1526.6,1610.36,0,0,-1.47707,-75.9452,85.3793,124.097,49.2775
47,2296,1520.2,1319.78,14.9952,180,-2.65907,-83.2429,205.274,228.096,12.976
48,2302,1523.4,1464.97,8.33555,180,-1.52137,-72.5952,60.0554,118.568,30.5818
49,2308,1441.06,1526.6,13.4242,90,-1.70083,-75.5027,83.9518,144.475,23.2684
50,2314,1664.67,1523.4,1.31033,270,-1.50863,-79.5256,139.677,141.712,74.8445
51,2332,1466.66,1526.6,6.73528,90,-1.45325,-72.3598,58.3651,125.856,59.2198
52,2338,1529.8,1686.32,17.0941,0,-1.64,-81.4561,161.395,180.397,41.6772
53,2344,1526.6,1712.18,16.8701,0,-1.96253,-82.6914,187.19,203.36,40.8031
54,2350,1713.46,1520.2,16.8204,270,-1.89417,-82.1271,188.518,180.642,83.1444
55,2356,1772.15,1520.2,16.733,270,-2.83896,-84.4586,247.201,232.789,79.2625
