Index,VehicleID,posX,posY,Speed,Angle,dBmVeh,dBmRSU,Dis2RSU,AvgDIS,AvgLET
0,2638,1301.26,17,31.2204,270,-3.48483,-84.4554,223.886,244.582,70.2794
1,2650,1750.86,29.8,32.4891,90,-4.26963,-84.1203,225.907,233.161,91.854
2,2656,1322.97,20.2,32.9868,270,-3.33755,-83.5626,202.09,227.13,163.894
3,2662,1713.19,26.6,33.0957,90,-3.67587,-82.5175,188.197,190.662,500.374
4,2668,1355.15,17,32.129,270,-3.35253,-82.0805,170.041,204.66,3475.14
5,2674,1363.45,23.4,32.0307,270,-3.49638,-81.6292,161.556,199.21,384.07
6,2680,1704.94,29.8,34.2766,90,-3.68631,-82.2108,180.003,204.158,95.2912
7,2686,1753.58,26.6,33.4598,90,-4.22887,-84.2297,228.586,235.235,470.147
8,2692,1403.28,20.2,32.125,270,-3.80743,-79.2172,121.813,179.869,3502.6
9,2698,1409.35,23.4,32.9087,270,-3.79686,-78.6955,115.66,165.148,181.025
10,2704,1619.37,26.6,33.304,90,-3.40335,-76.6433,94.3801,166.414,427.947
11,2710,1584.29,33,33.5134,90,-3.54391,-72.9384,59.8226,156.688,421.941
12,2716,1502.8,17,33.3383,270,-3.50588,-66.983,23.5996,151.619,117.588
13,2722,1470.29,33,31.8464,90,-3.70734,-72.0779,55.2907,157.396,161.636
14,2728,1507.7,20.2,35.3478,270,-3.48598,-64.0529,17.9553,151.124,48.5035
15,2734,1376.04,33,31.6532,90,-3.71733,-80.5095,149.173,192.839,116.787
16,2740,1564.09,26.6,35.0824,90,-3.47568,-69.1926,39.1271,153.314,71.6532
17,2746,1663.02,17,31.9228,270,-4.27389,-79.3957,138.247,183.159,204.299
18,2752,1491.07,26.6,37.7404,90,-3.66484,-67.4936,33.9648,152.775,31.0987
19,2758,1579.84,23.4,38.6058,270,-3.71499,-71.3219,54.8604,155.474,26.9745
20,2764,1784.78,17,32.1062,270,-4.25727,-84.8658,259.905,264.327,81.2975
21,2770,1274.16,33,32.3312,90,-3.82616,-84.9851,250.968,268.573,75.164
22,2776,1277.77,29.8,32.8555,90,-3.823,-84.8359,247.273,264.951,59.7842
23,2782,1764.05,20.2,36.5948,270,-4.18257,-84.187,239.094,244.506,21.9143
