-15.3139,-224.834,-155.253,-5136.64,-154.804,-31.4805,-85.1658,-5136.64,-195.542,-5136.64,-5136.64,-5136.64,-5136.64,-68.4336,-5136.64,-154.259,-13.4108,-5136.64,-16.5091,-5136.64,-29.9751,-55.2072,-215.705,-5136.64,-226.55,-218.493,-53.857,-153.603,-219.098,-221.952,-5136.64,-35.0503,-5136.64,-222.43,-225.348,-5136.64,-32.4586,-102.522,-152.846,-5136.64,-141.493,-5136.64,-65.7674,-5136.64,-226.427,-150.953,-5136.64,-5136.64,-16.6886,-150.418,-152.018,-217.425,-5136.64,-149.701,-26.8143,-5136.64,-228.682,-296.635,-5136.64,-148.818,-5136.64,-147.908,-5136.64,-222.376,-151.108,-5136.64,-14.7972,-148.502,-5136.64,-15.6353,-91.8604,-225.711,-224.204,-231.955,-11.622,-149.508,-5136.64,-227.509,-150.102,-5136.64,-222.24,-220.844,-146.902,-5136.64,-282.89,-5136.64,-5136.64,-235.176,-145.801,-147.801,-149.001,-5136.64,-70.9699,-40.8196,-147.401,-18.2565,-5136.64,-43.7789,-47.3121,-43.4798,-17.7343,-105.086,-146.198,-14.6981,-146.5,-25.4438,-14.9621,-14.6842,-9.32221,-14.4692,-14.0697,-15.6927,-24.2464,-10.7076
-15.9074,-219.906,-157.433,-5136.64,-156.802,-30.5423,-86.2778,-5136.64,-191.958,-5136.64,-5136.64,-5136.64,-5136.64,-69.4559,-5136.64,-156.07,-12.7809,-5136.64,-15.7264,-5136.64,-29.1021,-53.8963,-210.137,-5136.64,-236.968,-213.113,-54.6788,-155.22,-213.35,-216.393,-5136.64,-35.701,-5136.64,-216.501,-219.608,-5136.64,-33.0496,-100.32,-154.263,-5136.64,-143.073,-5136.64,-66.6257,-5136.64,-236.901,-152.629,-5136.64,-5136.64,-17.3438,-151.641,-153.241,-211.935,-5136.64,-151.133,-27.9907,-5136.64,-222.761,-299.46,-5136.64,-150.041,-5136.64,-148.933,-5136.64,-232.776,-152.133,-5136.64,-14.0968,-149.328,-5136.64,-16.2513,-96.134,-219.599,-218.353,-225.851,-12.726,-150.533,-5136.64,-221.476,-150.928,-5136.64,-232.695,-215.175,-147.728,-5136.64,-296.309,-5136.64,-5136.64,-228.887,-146.421,-148.211,-149.621,-5136.64,-70.2789,-38.5671,-148.021,-19.214,-5136.64,-43.8051,-46.9296,-41.0549,-18.6604,-104.309,-146.608,-13.7772,-146.693,-25.3089,-15.9141,-13.7907,-8.25844,-14.5389,-14.1447,-16.584,-24.1864,-9.64639
-16.3173,-219.437,-156.77,-5136.64,-156.044,-30.3557,-85.8573,-5136.64,-188.465,-5136.64,-5136.64,-5136.64,-5136.64,-69.1883,-5136.64,-155.215,-12.3706,-5136.64,-15.2673,-5136.64,-28.9318,-53.7349,-205.715,-5136.64,-240.409,-208.759,-54.4708,-154.264,-208.863,-211.974,-5136.64,-35.6268,-5136.64,-211.947,-215.124,-5136.64,-32.9789,-100.138,-153.203,-5136.64,-142.225,-5136.64,-66.2924,-5136.64,-240.392,-151.699,-5136.64,-5136.64,-17.7933,-150.478,-152.078,-207.541,-5136.64,-150.08,-28.6162,-5136.64,-218.211,-297.406,-5136.64,-148.878,-5136.64,-147.668,-5136.64,-236.201,-150.868,-5136.64,-13.6635,-147.956,-5136.64,-16.6398,-98.2362,-214.978,-213.828,-221.234,-13.0758,-149.268,-5136.64,-216.884,-149.556,-5136.64,-236.17,-210.715,-146.356,-5136.64,-302.809,-5136.64,-5136.64,-224.203,-144.941,-146.619,-148.141,-5136.64,-70.599,-37.4839,-146.541,-19.6504,-5136.64,-43.2697,-47.181,-39.9067,-19.0812,-104.897,-145.016,-13.3678,-144.986,-25.483,-16.3093,-13.3896,-7.39807,-14.7196,-14.3229,-16.9708,-23.8472,-9.25446
-11.092,-52.8576,-70.8712,-69.8589,-70.8271,-21.2231,-357.583,-68.569,-69.1727,-69.6831,-68.4336,-69.4559,-69.1883,-5136.64,-68.2594,-70.7433,-16.6674,-68.0437,-19.227,-67.7788,-20.5693,-30.0884,-67.2792,-68.8886,-73.1765,-67.5654,-274.888,-70.616,-65.6266,-65.9121,-67.4758,-75.1794,-68.9962,-63.9738,-64.2595,-68.7554,-63.9412,-40.6025,-70.4458,-68.4784,-136.918,-68.5517,-2873.26,-67.1402,-72.5958,-129.549,-67.8402,-68.1771,-11.8987,-70.9523,-70.2409,-67.2738,-68.1739,-71.8819,-21.9025,-67.4624,-62.6069,-92.066,-67.7546,-71.6638,-67.0431,-71.4219,-66.7637,-74.259,-69.999,-66.7882,-17.8554,-70.429,-67.293,-12.1083,-56.2527,-62.3153,-63.968,-60.9543,-13.8721,-70.7105,-66.2394,-62.3108,-69.7175,-66.3458,-73.6812,-65.6212,-71.1405,-66.0767,-74.5061,-65.8855,-66.5815,-59.2963,-70.8189,-69.0338,-69.396,-65.6453,-32.6845,-34.5835,-70.1074,-17.2849,-65.5276,-148.685,-26.1289,-35.157,-16.8364,-38.9681,-69.7445,-14.2894,-68.6301,-17.0677,-15.031,-14.392,-16.4071,-10.5012,-10.2706,-15.326,-42.4972,-9.14108
-15.7057,-224.631,-154.803,-5136.64,-154.267,-31.3398,-84.8677,-5136.64,-192.391,-5136.64,-5136.64,-5136.64,-5136.64,-68.2594,-5136.64,-153.631,-13.0187,-5136.64,-16.0702,-5136.64,-29.8477,-55.1147,-211.66,-5136.64,-229.915,-214.513,-53.7229,-152.882,-214.992,-217.91,-5136.64,-35.0206,-5136.64,-218.262,-221.245,-5136.64,-32.4287,-102.461,-152.028,-5136.64,-140.86,-5136.64,-65.53,-5136.64,-229.838,-150.257,-5136.64,-5136.64,-17.1182,-149.507,-151.107,-213.407,-5136.64,-148.891,-27.4121,-5136.64,-224.517,-295.054,-5136.64,-147.907,-5136.64,-146.901,-5136.64,-225.725,-150.101,-5136.64,-14.3831,-147.4,-5136.64,-16.0066,-93.8697,-221.481,-220.063,-227.728,-12.0026,-148.501,-5136.64,-223.306,-149,-5136.64,-225.636,-216.765,-145.8,-5136.64,-289.103,-5136.64,-5136.64,-230.886,-144.6,-146.499,-147.8,-5136.64,-71.3622,-39.7844,-146.2,-18.6736,-5136.64,-43.3366,-47.6111,-42.3823,-18.1365,-105.778,-144.896,-14.3068,-145.094,-25.6438,-15.3398,-14.3009,-8.66445,-14.6669,-14.2645,-16.0623,-23.9636,-10.333
-12.3669,-216.568,-5136.64,-157.468,-5136.64,-31.0294,-88.5812,-154.797,-273.377,-156.834,-154.259,-156.07,-155.215,-70.7433,-153.631,-5136.64,-16.2987,-152.905,-19.625,-152.057,-29.518,-53.438,-229.192,-154.294,-216.876,-232.857,-55.664,-5136.64,-225.143,-228.765,-151.124,-35.8396,-155.32,-221.031,-224.612,-154.506,-33.1995,-98.4994,-5136.64,-153.62,-148.079,-153.287,-68.4649,-150.121,-213.998,-158.148,-151.687,-152.694,-13.4635,-5136.64,-5136.64,-230.656,-152.184,-5136.64,-22.7265,-150.584,-220.397,-312.107,-150.983,-5136.64,-149.383,-5136.64,-149.021,-217.364,-5136.64,-148.275,-17.7947,-5136.64,-149.681,-12.9236,-78.5996,-216.844,-222.442,-216.12,-8.76072,-5136.64,-146.763,-218.23,-5136.64,-147.823,-214.5,-226.58,-5136.64,-146.675,-242.197,-146.524,-148.081,-211.765,-5136.64,-5136.64,-5136.64,-145.141,-65.0196,-47.5624,-5136.64,-15.6087,-145.162,-47.4134,-43.0755,-50.5723,-15.1861,-95.4926,-5136.64,-17.1423,-5136.64,-22.8553,-12.6913,-17.0919,-13.154,-12.2956,-11.9392,-13.4099,-26.4936,-12.7746
-0.414932,-13.4892,-15.5097,-13.5931,-15.9015,-11.23,-17.1524,-13.8025,-14.5857,-13.1966,-13.4108,-12.7809,-12.3706,-16.6674,-13.0187,-16.2987,-5136.64,-12.6223,-155.816,-12.2134,-11.0041,-11.9276,-14.7552,-11.9745,-14.9638,-14.4587,-16.8169,-16.7069,-14.5258,-14.2317,-11.8107,-15.8264,-13.1601,-14.282,-13.9906,-12.7123,-15.8722,-12.4563,-17.1175,-12.2858,-17.4161,-11.5828,-17.4461,-11.4191,-14.7353,-17.4866,-11.4959,-11.8876,-0.875021,-17.5963,-17.514,-14.5866,-11.1912,-17.2513,-7.94172,-11.1042,-13.7345,-17.5709,-10.7995,-17.6763,-10.7125,-18.068,-11.0274,-14.911,-17.9057,-10.0161,-318.706,-18.3797,-10.4078,-3.63402,-12.7,-14.022,-14.1133,-13.4624,-3.05635,-17.988,-9.62437,-13.8535,-18.2974,-10.6357,-14.6862,-14.3572,-18.4596,-9.92908,-14.5125,-10.244,-10.3208,-13.1726,-18.8513,-19.0808,-18.6891,-9.23268,-8.18509,-21.5576,-18.7714,-8.22961,-9.53718,-21.4231,-7.30303,-19.7894,-8.18213,-8.10039,-19.1638,-5136.64,-19.4727,-5.56883,-7.91106,-491.05,-22.5424,-3.15873,-3.11913,-7.96091,-21.2057,0
-16.1017,-224.307,-154.26,-5136.64,-153.633,-31.1794,-84.516,-5136.64,-189.138,-5136.64,-5136.64,-5136.64,-5136.64,-68.0437,-5136.64,-152.905,-12.6223,-5136.64,-15.6267,-5136.64,-29.7017,-54.9911,-207.51,-5136.64,-233.253,-210.427,-53.5559,-152.059,-210.779,-213.762,-5136.64,-34.9705,-5136.64,-213.986,-217.034,-5136.64,-32.3802,-102.344,-151.107,-5136.64,-140.134,-5136.64,-65.2505,-5136.64,-233.224,-149.459,-5136.64,-5136.64,-17.5525,-148.489,-150.089,-209.283,-5136.64,-147.976,-28.0163,-5136.64,-220.244,-293.272,-5136.64,-146.889,-5136.64,-145.786,-5136.64,-229.048,-148.986,-5136.64,-13.9645,-146.185,-5136.64,-16.3819,-95.9006,-217.142,-215.814,-223.391,-12.3636,-147.386,-5136.64,-218.994,-147.785,-5136.64,-229.007,-212.579,-144.585,-5136.64,-295.382,-5136.64,-5136.64,-226.485,-143.283,-145.077,-146.483,-5136.64,-71.7163,-38.738,-144.883,-19.0952,-5136.64,-42.8562,-47.8843,-41.273,-18.543,-106.414,-143.474,-13.9112,-143.565,-25.8293,-15.7216,-13.9134,-7.92955,-14.8543,-14.4491,-16.436,-23.6579,-9.95435
-4.66269,-16.66,-18.7421,-16.6353,-19.1805,-14.3065,-19.9237,-16.9474,-17.7988,-16.1917,-16.5091,-15.7264,-15.2673,-19.227,-16.0702,-19.625,-155.816,-15.6267,-5136.64,-15.169,-14.002,-15.1246,-18.0959,-14.8241,-18.0094,-17.7467,-19.1133,-20.0818,-17.9352,-17.5882,-14.7185,-17.4718,-16.1893,-17.7621,-17.4174,-15.6882,-17.398,-15.6393,-20.5413,-15.211,-20.4835,-14.3857,-19.996,-14.2801,-17.7822,-20.5516,-14.327,-14.7653,-4.89696,-21.0394,-20.985,-17.9072,-13.9474,-20.6162,-9.57984,-13.8887,-17.2339,-20.851,-13.5091,-21.0918,-13.4503,-21.5301,-13.8418,-17.8941,-21.4233,-12.6324,-313.981,-21.9161,-13.0707,-5.85374,-14.8918,-17.5755,-17.5733,-17.0373,-4.19954,-21.4778,-12.1941,-17.3869,-21.8616,-13.4035,-17.67,-17.7465,-21.9685,-12.5737,-17.0852,-12.9652,-13.012,-16.8265,-22.4068,-22.7383,-22.3,-11.7558,-10.8116,-29.5981,-22.3544,-8.97229,-12.1351,-23.7265,-9.77572,-27.4834,-8.89659,-10.6139,-22.7937,-121.676,-23.1769,-7.68612,-8.3026,-105.733,-21.6526,-4.71799,-4.64328,-8.48258,-22.1371,-24.7694
-16.5103,-223.845,-153.603,-5136.64,-152.882,-30.9943,-84.0994,-5136.64,-185.707,-5136.64,-5136.64,-5136.64,-5136.64,-67.7788,-5136.64,-152.057,-12.2134,-5136.64,-15.169,-5136.64,-29.5328,-54.8317,-203.161,-5136.64,-236.631,-206.146,-53.35,-151.111,-206.365,-209.416,-5136.64,-34.8975,-5136.64,-209.507,-212.623,-5136.64,-32.3105,-102.165,-150.055,-5136.64,-139.294,-5136.64,-64.9202,-5136.64,-236.652,-148.537,-5136.64,-5136.64,-18.0006,-147.335,-148.935,-204.962,-5136.64,-146.932,-28.6398,-5136.64,-215.768,-291.235,-5136.64,-145.735,-5136.64,-144.529,-5136.64,-232.411,-147.729,-5136.64,-13.5326,-144.823,-5136.64,-16.7691,-97.9963,-212.596,-211.363,-218.849,-12.7133,-146.129,-5136.64,-214.477,-146.423,-5136.64,-232.418,-208.193,-143.223,-5136.64,-301.862,-5136.64,-5136.64,-221.876,-141.813,-143.496,-145.013,-5136.64,-72.0373,-37.6583,-143.413,-19.5303,-5136.64,-42.3242,-48.1362,-40.1284,-18.9624,-107.003,-141.893,-13.5031,-141.869,-26.0037,-16.1155,-13.5135,-7.07691,-15.035,-14.6273,-16.8216,-23.3207,-9.56366
-14.9127,-34.1294,-29.4643,-29.3842,-29.499,-515.772,-21.9043,-30.0858,-30.0583,-29.2556,-29.9751,-29.1021,-28.9318,-20.5693,-29.8477,-29.518,-11.0041,-29.7017,-14.002,-29.5328,-5136.64,-65.7169,-30.926,-28.7493,-28.3697,-30.746,-18.9201,-29.5204,-31.6143,-31.4346,-29.348,-15.8194,-29.5692,-32.3027,-32.1229,-29.4056,-15.366,-42.1207,-29.5055,-29.2291,-24.3676,-28.551,-20.262,-29.1503,-28.5663,-24.4173,-28.8473,-29.0456,-16.1845,-29.1781,-29.4745,-30.9008,-28.3345,-28.9144,-18.7819,-28.6309,-32.8113,-26.6899,-28.0996,-28.8818,-28.3959,-28.8351,-28.9344,-27.8735,-29.4278,-27.5722,-12.3238,-29.0687,-27.8456,-14.2867,-25.1943,-32.9935,-32.2777,-33.4996,-5.13088,-29.1314,-27.2786,-32.9679,-29.365,-28.7001,-28.063,-31.5892,-28.7724,-27.8685,-25.9071,-28.4467,-28.142,-34.1901,-28.6935,-29.1909,-29.2861,-26.9643,-46.9902,-29.1054,-28.9898,-11.6052,-27.5748,-17.8384,-70.0539,-30.5504,-11.3656,-36.8595,-28.8944,-17.8578,-29.0793,-211.279,-8.61921,-17.5957,-8.1939,-26.9706,-25.1492,-9.71471,-13.7401,-17.4277
