Index,VehicleID,posX,posY,Speed,Angle,dBmVeh,dBmRSU,Dis2RSU,AvgDIS,AvgLET
0,1846,1511.47,1517,9.37042,270,-1.73003,-63.9782,15.7151,75.9459,57.7405
1,1852,1541.1,1526.6,10.0231,90,-1.69369,-62.0482,16.1745,74.5684,210.142
2,1858,1507.78,1520.2,10.502,270,-1.71966,-64.001,17.8774,74.8628,166.585
3,1876,1542.41,1533,10.4457,90,-1.76178,-64.9512,19.1607,75.7857,208.416
4,1882,1507.97,1523.4,10.3019,270,-1.72078,-62.8009,17.1025,74.5015,167.045
5,1900,1528.34,1520.2,7.7665,270,-1.75807,-57.7104,5.84997,78.1551,81.0706
6,1906,1534.39,1529.8,8.1008,90,-1.7786,-60.7345,10.5487,74.88,70.9041
7,1912,1518.22,1525.55,4.10096,80.9787,-1.71654,-56.4299,6.80146,74.9077,66.1899
8,1930,1526.68,1523.4,7.9859,270,-1.75431,-55.2718,2.3166,77.9371,74.7027
9,1936,1517.67,1529.8,6.4004,90,-1.76108,-59.5024,8.76135,76.7044,84.1439
10,1942,1544.75,1523.4,5.26066,270,-1.73534,-62.9734,19.8142,82.6547,125.974
11,1954,1520.48,1533,6.74216,90,-1.73275,-59.7294,9.18622,76.8214,106.305
12,1966,1558.51,1523.4,2.68446,270,-1.76436,-67.2643,33.5492,87.2859,80.0821
13,1972,1491.56,1526.6,2.42696,90,-1.82136,-67.6769,33.4753,83.8884,83.8483
14,1984,1531.8,1517,6.59073,270,-1.73572,-60.5355,10.5008,79.0594,141.034
15,1996,1501.81,1529.8,3.81765,90,-1.78984,-65.2981,23.6846,80.2523,83.5358
16,2002,1547.13,1517,3.71568,270,-1.75447,-65.2975,23.5293,81.964,142.737
17,2008,1445.63,1523.4,16.9505,270,-1.93376,-75.4626,79.3857,100.154,20.6224
18,2020,1505.42,1526.6,4.95946,90,-1.78104,-63.3362,19.6467,79.7274,97.664
19,2026,1544.2,1520.2,5.42982,270,-1.78505,-63.3736,19.7932,82.3624,104.295
20,2044,1505.38,1533,5.00041,90,-1.75638,-65.3975,21.1875,79.0736,108.743
21,2050,1559.39,1517,1.7202,270,-1.80821,-68.1309,35.3039,87.2899,79.8533
22,2056,1568.85,1523.4,0,270,-1.79271,-69.5499,43.8782,92.3348,79.5626
23,2062,1517,1685.84,19.54,180,-2.11869,-81.8458,161.035,164.094,34.9452
24,2068,1489.61,1529.8,1.20317,90,-1.82568,-68.4233,35.713,83.8561,83.5215
25,2074,1526.6,1353.5,21.831,0,-2.31043,-82.1468,171.511,158.243,10.8906
26,2080,1557.3,1520.2,3.48806,270,-1.75388,-67.1497,32.6535,87.3254,79.9418
27,2086,1520.2,1510.4,0,180,-1.80057,-62.2224,15.3667,77.5944,91.8216
28,2092,1481.27,1526.6,0,90,-1.84875,-69.946,43.7596,88.2048,83.7872
29,2098,1568.52,1520.2,0,270,-1.83556,-69.5868,43.7839,92.4388,79.4212
30,2104,1517,1510.4,0,180,-1.76138,-63.2782,16.6443,77.7962,101.338
31,2110,1533,1701.78,17.9848,0,-2.2412,-82.2665,176.962,224.856,19.6015
32,2116,1588.66,1523.4,11.1631,270,-1.92649,-72.6689,63.6769,129.347,20.2075
33,2122,1399.4,1529.8,17.8226,90,-2.24077,-79.0127,125.693,173.392,65.2042
34,2134,1744.33,1520.2,18.572,270,-2.59548,-83.4275,219.38,281.635,13.7142
35,2140,1372.02,1529.8,18.0768,90,-2.39774,-80.7348,153.058,197.323,183.41
36,2146,1382.75,1526.6,18.5899,90,-2.31235,-80.057,142.26,188.645,214.779
37,2152,1533,1732.16,17.9685,0,-2.36027,-83.6488,207.318,236.637,18.6444
38,2158,1520.2,1408.5,20.1465,180,-2.06587,-78.3053,116.602,182.556,30.0026
39,2170,1354.65,1526.6,19.4929,90,-2.50415,-81.6285,170.357,197.657,256.377
