19953.2,21.774,5.55539,27.5667,6.0822,12.4173,8.15419,9.94,5.82064,30.5379,9.70217,8.30819,4.30929,17.7759,13.499,12.7171,0,29.2256,26.3234,9.13669,8.86224
21.774,19953.2,9.90066,93.4052,8.78516,11.0014,13.8126,38.1316,9.11255,37.3419,9.89025,13.2898,8.16293,25.3874,17.0657,19.7923,7.44784,16.3658,104.939,14.5022,14.7778
5.55539,9.90066,19953.2,9.44364,19.7101,12.6058,88.2214,12.5092,31.3763,12.0564,13.8312,45.1753,23.5817,20.043,22.2613,25.5261,10.0259,11.9136,3.47732,53.6326,0
27.5667,93.4052,9.44364,19953.2,9.13365,12.5372,12.3856,21.5941,9.03563,52.8333,10.9187,12.7234,7.83327,26.1961,18.2552,19.7593,9.22511,20.0386,62.4173,12.5262,12.1452
6.0822,8.78516,19.7101,9.13365,19953.2,26.4079,14.9495,7.77959,46.0171,13.1453,112.084,24.9408,175.332,16.8448,25.2957,21.35,16.6563,17.9621,5.6488,6.96325,1.7105
12.4173,11.0014,12.6058,12.5372,26.4079,19953.2,10.7258,6.59839,16.552,20.0446,40.2654,15.8352,17.2437,19.7445,26.904,20.0462,35.9085,47.8703,10.9907,6.25388,2.35235
8.15419,13.8126,88.2214,12.3856,14.9495,10.7258,19953.2,18.5187,22.8053,14.0989,10.6981,48.5809,18.5085,24.9721,23.5308,29.6763,7.79885,11.5031,3.35329,52.4861,45.6015
9.94,38.1316,12.5092,21.5941,7.77959,6.59839,18.5187,19953.2,9.77507,14.5558,5.75838,14.4988,9.70446,18.837,12.4739,16.9016,3.68717,8.16556,0,21.5065,23.6697
5.82064,9.11255,31.3763,9.03563,46.0171,16.552,22.8053,9.77507,19953.2,12.1045,24.3098,39.364,49.4903,17.9491,24.8293,23.9736,12.1729,13.7558,3.97771,10.5403,3.10169
30.5379,37.3419,12.0564,52.8333,13.1453,20.0446,14.0989,14.5558,12.1045,19953.2,15.9092,17.2414,10.5505,45.574,34.8582,34.2733,18.2214,36.731,30.7549,11.4494,9.09821
9.70217,9.89025,13.8312,10.9187,112.084,40.2654,10.6981,5.75838,24.3098,15.9092,19953.2,17.9075,403.711,17.1816,25.1076,19.4821,23.0247,24.6305,9.62925,5.52755,2.16123
8.30819,13.2898,45.1753,12.7234,24.9408,15.8352,48.5809,14.4988,39.364,17.2414,17.9075,19953.2,27.4523,37.2637,43.4259,48.6818,11.1515,16.0762,4.50012,21.9122,12.4911
4.30929,8.16293,23.5817,7.83327,175.332,17.2437,18.5085,9.70446,49.4903,10.5505,403.711,27.4523,19953.2,15.8642,23.3267,21.1091,10.9078,12.2967,0,10.3949,4.35644
17.7759,25.3874,20.043,26.1961,16.8448,19.7445,24.9721,18.837,17.9491,45.574,17.1816,37.2637,15.8642,19953.2,149.462,219.205,13.7941,30.2864,17.4253,16.9687,14.2787
13.499,17.0657,22.2613,18.2552,25.2957,26.904,23.5308,12.4739,24.8293,34.8582,25.1076,43.4259,23.3267,149.462,19953.2,219.299,18.2582,34.1269,10.6185,12.9569,5.16501
12.7171,19.7923,25.5261,19.7593,21.35,20.0462,29.6763,16.9016,23.9736,34.2733,19.4821,48.6818,21.1091,219.205,219.299,19953.2,13.203,26.2681,9.05443,18.4947,14.1525
0,7.44784,10.0259,9.22511,16.6563,35.9085,7.79885,3.68717,12.1729,18.2214,23.0247,11.1515,10.9078,13.7941,18.2582,13.203,19953.2,42.6478,8.8675,0,0
29.2256,16.3658,11.9136,20.0386,17.9621,47.8703,11.5031,8.16556,13.7558,36.731,24.6305,16.0762,12.2967,30.2864,34.1269,26.2681,42.6478,19953.2,16.9227,7.95487,4.60242
26.3234,104.939,3.47732,62.4173,5.6488,10.9907,3.35329,0,3.97771,30.7549,9.62925,4.50012,0,17.4253,10.6185,9.05443,8.8675,16.9227,19953.2,4.00398,0
9.13669,14.5022,53.6326,12.5262,6.96325,6.25388,52.4861,21.5065,10.5403,11.4494,5.52755,21.9122,10.3949,16.9687,12.9569,18.4947,0,7.95487,4.00398,19953.2,19953.2
8.86224,14.7778,0,12.1452,1.7105,2.35235,45.6015,23.6697,3.10169,9.09821,2.16123,12.4911,4.35644,14.2787,5.16501,14.1525,0,4.60242,0,19953.2,19953.2
