15.8414,26.549,47.5423,24.2902,305.769,55.2187,24.9683,24.8995,411.611,13.5053,3621.02,0,13.2851,45.7719,4.25983,12.5702,24.5079,1168.77,18.5205,9.35936,23.7227,1.72038,7.74109,11.911,5.48857,23.2293,0,6.37119,23.7382,10.4047,28.4457,17.7945,4.50356,11.1931,6.07641,24.0215,9.54139,17.1678,9.18909,24.521,25.2463,24.7588,7.72682,5.35462,8.5381,24.2358,9.52851,10.2969,11.9803,5.33472,26.8926,8.42338,0,0,25.9119,27.5838
14.6403,7.0328,7.44829,9.84146,0,8.55419,10.5601,10.5322,1.12911,15.5361,0,3621.02,10.589,9.09624,3.95914,18.8297,10.553,5.28049,13.1321,33.5971,9.74157,2027.25,12.3186,18.9714,13.9447,10.6712,219.302,7.16762,10.1821,19.2183,8.87146,12.2884,22.8021,19.1008,53.1676,11.1617,23.3818,12.5507,31.4636,11.4571,9.18737,9.20131,24.1314,40.337,19.4183,9.70393,19.3241,0,31.2631,22.6922,8.2641,23.5214,9.447,9.55625,3.15222,1.10507
44.4311,41.5597,17.3374,41.459,14.2487,13.5122,21.5972,26.3004,12.5736,12.3677,13.2851,10.589,3621.02,16.3555,0,16.042,18.1666,12.8665,12.5898,23.6174,35.9043,12.522,7.10443,15.5448,7.8667,15.4245,7.70381,1.93051,14.9168,14.5505,29.453,40.9435,9.47461,15.0477,15.7532,27.6262,15.8747,40.3962,23.26,12.5949,39.2831,13.785,14.0881,12.422,13.5559,14.3853,14.0533,25.1814,24.3005,11.0611,14.326,14.3112,5.28613,4.49595,61.143,0
24.858,27.8021,55.0195,32.7534,51.8843,159.829,43.8101,40.0156,42.6554,29.9354,45.7719,9.09624,16.3555,3621.02,14.7581,32.9859,46.3899,51.8072,52.786,15.5554,34.721,10.2197,16.4573,32.6335,15.1738,46.7642,6.47221,15.3633,47.6373,31.8523,42.0969,25.8759,12.0825,32.2559,14.6581,38.9075,23.2354,24.8628,16.5384,80.3442,33.8388,49.3885,19.4357,12.2416,30.963,48.4911,31.4217,11.732,18.2646,13.2914,51.0991,20.5833,27.9527,25.4712,22.754,22.7692
3.47463,7.53738,12.1078,10.5452,0,16.4982,14.3028,12.7736,8.57638,27.7334,4.25983,3.95914,0,14.7581,3621.02,16.7358,15.9912,12.306,24.1708,2.82608,8.09535,4.48031,453.901,17.2073,104.449,18.0937,1.31941,1718.75,18.314,18.1503,9.63523,6.05282,15.8678,17.6788,7.16043,12.0779,10.5698,5.80375,3.62562,22.6103,10.9133,18.7097,9.4043,5.11104,19.0935,18.5145,18.6218,0,5.14365,0,17.458,12.3179,25.7488,26.8621,9.43634,9.60086
32.5455,18.1454,22.2122,30.8028,10.2827,28.0507,73.8701,50.2223,14.3019,60.3085,12.5702,18.8297,16.042,32.9859,16.7358,3621.02,139.167,17.7606,67.3139,29.3965,33.4641,19.2258,23.1647,3621.02,22.5596,236.941,16.137,18.9862,239.307,3621.02,31.3641,34.5411,23.8104,3621.02,31.2512,49.4814,83.2373,34.4925,33.8738,51.0504,30.7962,243.796,52.3935,26.076,3621.02,241.539,3621.02,12.1698,35.6708,27.1443,178.38,54.9838,17.6046,17.4195,12.0019,8.84091
45.4635,28.4939,36.5783,47.9675,25.0863,42.0574,196.732,96.7262,24.3113,40.3311,24.5079,10.553,18.1666,46.3899,15.9912,139.167,3621.02,27.0669,59.0477,21.1133,60.8487,11.6556,18.5885,135.02,17.8337,179.145,7.7871,16.7954,178.966,126.726,57.7105,49.328,15.0578,130.873,19.6704,94.5521,44.0207,46.6722,24.398,55.8775,49.179,178.288,30.704,15.2042,118.43,178.689,122.579,10.7452,26.6475,17.2396,656.549,32.6114,20.2529,19.4479,20.3587,18.8953
16.6239,24.016,43.9562,23.9568,386.552,58.1715,26.6926,25.8404,304.92,18.6351,1168.77,5.28049,12.8665,51.8072,12.306,17.7606,27.0669,3621.02,25.349,11.0283,23.4573,6.77588,12.5277,17.4332,10.5801,26.7143,1.00523,12.4212,27.2322,16.7164,27.8133,18.1214,8.15822,17.0856,9.78677,24.9618,13.5088,17.542,11.3222,31.8209,24.834,28.2709,11.6372,8.3438,15.9071,27.7386,16.3241,9.9938,13.2535,8.64056,29.6735,12.3712,78.8534,58.1313,23.1743,24.4848
22.2528,18.0634,27.1172,26.0984,16.2338,41.8996,45.8487,36.7018,20.4486,70.9596,18.5205,13.1321,12.5898,52.786,24.1708,67.3139,59.0477,25.349,3621.02,17.276,26.7924,13.4998,26.8105,67.9979,26.8505,79.943,11.2031,24.7385,81.2351,69.2802,29.0234,22.9342,20.3282,68.6534,19.7918,35.7,53.6412,22.354,19.2889,173.59,26.5873,83.7863,42.5895,17.9955,70.4461,82.4858,69.8778,8.23041,20.4705,23.7835,68.0029,45.4631,26.4062,26.5683,14.5154,13.2124
34.1533,16.1115,13.5156,22.9009,8.85582,13.2974,22.5792,23.6289,9.82105,18.9859,9.35936,33.5971,23.6174,15.5554,2.82608,29.3965,21.1133,11.0283,17.276,3621.02,23.8024,36.6646,10.4765,29.0221,11.5008,19.5084,24.4657,5.80468,18.6027,28.214,19.7286,35.4157,16.2492,28.6281,92.1228,25.0317,30.2912,38.3926,291.433,15.6644,21.5797,16.7814,26.0329,27.6865,27.3247,17.7155,27.7797,53.0021,162.834,18.3374,16.0274,26.0986,8.11096,7.51777,7.91214,2.86627
128.27,55.5211,42.316,143.441,25.6503,32.9512,92.7446,167.146,22.381,21.6463,23.7227,9.74157,35.9043,34.721,8.09535,33.4641,60.8487,23.4573,26.7924,23.8024,3621.02,11.4928,11.8445,32.3352,11.2463,43.2818,6.49314,9.59161,43.1519,30.0723,171.438,92.5205,11.1004,31.2046,17.4964,178.004,23.3715,77.4683,25.5052,28.4388,154.733,42.7888,18.7606,13.1003,27.8021,42.9923,28.9382,18.4572,27.0548,12.6791,54.3611,19.5712,10.6532,9.01919,32.379,29.1209
16.4592,8.49035,8.51345,11.2658,0,9.37058,11.7725,11.8433,4.54204,15.6434,1.72038,2027.25,12.522,10.2197,4.48031,19.2258,11.6556,6.77588,13.4998,36.6646,11.4928,3621.02,11.8782,19.3081,13.392,11.6389,239.988,7.20342,11.1547,19.4395,10.3791,14.4617,21.32,19.3793,52.8856,12.5197,23.3465,14.8549,33.8184,11.9734,10.5892,10.1835,23.653,37.6571,19.5271,10.6812,19.4887,23.0615,34.2455,21.6278,9.32483,23.1285,9.30788,9.32309,4.13465,1.94405
11.0749,9.99641,13.1793,13.1122,5.69841,16.8257,16.8997,15.4152,9.78407,34.8719,7.74109,12.3186,7.10443,16.4573,453.901,23.1647,18.5885,12.5277,26.8105,10.4765,11.8445,11.8782,3621.02,23.6566,87.1114,20.8229,11.3751,370.317,20.8339,24.6403,12.5332,11.0364,44.0199,24.1485,15.4384,15.0884,24.9203,10.8583,11.8144,23.927,13.196,20.8184,32.0532,17.3601,25.6243,20.8326,25.1323,3.77611,11.502,143.558,19.1327,31.6273,22.2405,23.1737,9.52982,8.95425
31.5924,17.5596,21.7061,29.9211,9.22773,27.6957,71.6993,48.7658,13.8493,61.5269,11.911,18.9714,15.5448,32.6335,17.2073,3621.02,135.02,17.4332,67.9979,29.0221,32.3352,19.3081,23.6566,3621.02,23.0346,231.75,16.3463,19.4523,234.035,3621.02,30.3927,33.3991,24.3176,3621.02,31.2924,48.0486,84.9205,33.3589,33.4649,51.1998,29.8936,238.358,53.463,26.4281,3621.02,236.187,3621.02,11.4536,35.3142,27.6993,172.693,56.0901,17.7502,17.6107,11.5589,8.39564
11.2684,9.2509,11.9436,12.4505,3.52857,15.6361,16.1287,14.6751,7.58129,34.3117,5.48857,13.9447,7.8667,15.1738,104.449,22.5596,17.8337,10.5801,26.8505,11.5008,11.2463,13.392,87.1114,23.0346,3621.02,20.1672,13.4582,95.7164,20.1706,23.9808,11.6918,10.9042,32.4517,23.5083,16.1312,14.4105,23.7196,10.7781,12.6879,23.7132,12.4452,20.1352,28.7425,18.195,24.9221,20.1605,24.452,4.08398,12.0472,45.6314,18.2835,28.7018,22.2336,23.4366,8.02412,6.77261
34.2784,24.2188,32.954,37.6051,23.1139,41.2018,93.6095,62.5809,23.5481,52.3348,23.2293,10.6712,15.4245,46.7642,18.0937,236.941,179.145,26.7143,79.943,19.5084,43.2818,11.6389,20.8229,231.75,20.1672,3621.02,7.93907,18.8699,3621.02,221.137,43.8044,36.2939,16.3537,226.482,19.8476,61.2915,60.2444,34.9207,22.6713,66.863,38.3606,3621.02,37.78,15.7518,210.201,3621.02,215.71,9.15028,24.9074,19.0521,244.505,40.5099,22.2519,21.7361,18.3372,17.1463
11.1922,4.63229,5.39485,7.19544,0,6.66511,7.77567,7.75074,0,13.3222,0,219.302,7.70381,6.47221,1.31941,16.137,7.7871,1.00523,11.2031,24.4657,6.49314,239.988,11.3751,16.3463,13.4582,7.93907,3621.02,5.64576,7.49081,16.725,6.03486,8.28049,22.5964,16.5421,40.5176,8.28263,20.5494,8.30876,24.0155,9.55983,6.59497,6.59177,21.9922,37.9945,17.0535,7.05248,16.8953,0,20.4546,22.1528,5.7291,21.2855,8.98266,9.19697,1.64885,0
7.14115,8.55209,12.5223,11.4908,3.12916,16.5455,15.1593,13.6898,9.24273,29.4826,6.37119,7.16762,1.93051,15.3633,1718.75,18.9862,16.7954,12.4212,24.7385,5.80468,9.59161,7.20342,370.317,19.4523,95.7164,18.8699,5.64576,3621.02,19.0115,20.3843,10.7734,8.05388,25.1795,19.9183,10.2233,13.1519,16.5295,7.81911,6.90979,22.7988,11.7429,19.2561,19.5032,9.38798,21.3166,19.1373,20.8504,1.27412,7.42625,57.2164,17.9032,20.2735,24.4233,25.4786,9.51443,9.44599
33.6183,24.2316,33.437,37.4423,23.6602,42.0055,93.4309,62.3962,24.0324,52.2055,23.7382,10.1821,14.9168,47.6373,18.314,239.307,178.966,27.2322,81.2351,18.6027,43.1519,11.1547,20.8339,234.035,20.1706,3621.02,7.49081,19.0115,3621.02,223.256,44.026,35.5599,15.9955,228.686,19.0728,61.0813,59.0867,34.1154,21.6389,68.1641,38.2392,3621.02,37.0246,15.1574,212.146,3621.02,217.744,8.6297,23.9709,18.6085,245.031,39.7911,22.7086,22.1988,18.4517,17.3633
29.6862,16.3828,20.6619,28.1577,6.52835,26.9295,67.3577,45.8526,12.8484,63.9631,10.4047,19.2183,14.5505,31.8523,18.1503,3621.02,126.726,16.7164,69.2802,28.214,30.0723,19.4395,24.6403,3621.02,23.9808,221.137,16.725,20.3843,223.256,3621.02,28.4327,31.1097,25.3283,3621.02,31.3233,45.183,88.2865,31.0813,32.5872,51.408,28.0884,227.233,55.602,27.1066,3621.02,225.242,3621.02,9.80088,34.5214,28.8094,161.321,58.3025,18.0067,17.9544,10.673,7.50508
66.0455,60.3391,59.8923,90.9701,31.2468,42.6956,76.1053,97.7308,26.5235,22.1512,28.4457,8.87146,29.453,42.0969,9.63523,31.3641,57.7105,27.8133,29.0234,19.7286,171.438,10.3791,12.5332,30.3927,11.6918,43.8044,6.03486,10.7734,44.026,28.4327,3621.02,56.9136,10.8465,29.4156,15.5013,99.4453,21.8781,50.7102,20.9408,32.2976,96.0075,44.3974,17.7618,12.1378,26.4487,44.2194,27.4437,15.6695,23.0695,12.1838,55.2259,18.6209,12.4322,10.5939,33.7619,32.4551
168.374,38.1096,26.8252,110.294,18.7015,23.0072,71.6603,117.343,17.1697,20.6357,17.7945,12.2884,40.9435,25.8759,6.05282,34.5411,49.328,18.1214,22.9342,35.4157,92.5205,14.4617,11.0364,33.3991,10.9042,36.2939,8.28049,8.05388,35.5599,31.1097,56.9136,3621.02,11.9222,32.2553,22.7863,116.536,25.74,477.314,39.2573,22.8116,110.141,33.9849,20.6082,15.3834,28.8129,34.8095,29.9623,24.629,37.2351,13.8284,39.9522,21.2729,9.03242,7.76983,24.0253,17.5261
13.0114,8.76209,9.92018,11.7453,2.9753,11.8455,14.1437,13.3243,6.02196,29.2576,4.50356,22.8021,9.47461,12.0825,15.8678,23.8104,15.0578,8.15822,20.3282,16.2492,11.1004,21.32,44.0199,24.3176,32.4517,16.3537,22.5964,25.1795,15.9955,25.3283,10.8465,11.9222,3621.02,24.8236,24.7576,13.4846,31.1533,11.9252,17.6956,17.1505,11.4369,15.2322,42.2165,42.5776,26.3344,15.631,25.8319,5.16358,16.2031,92.3781,13.7071,40.0821,13.9695,14.4366,5.99127,3.89306
30.6393,16.972,21.1894,29.0394,8.00622,27.3221,69.5285,47.3092,13.366,62.7451,11.1931,19.1008,15.0477,32.2559,17.6788,3621.02,130.873,17.0856,68.6534,28.6281,31.2046,19.3793,24.1485,3621.02,23.5083,226.482,16.5421,19.9183,228.686,3621.02,29.4156,32.2553,24.8236,3621.02,31.3164,46.6158,86.6035,32.2218,33.036,51.3191,28.991,232.838,54.5325,26.7716,3621.02,230.755,3621.02,10.6692,34.9313,28.2543,167.007,57.1963,17.8842,17.7889,11.116,7.95036
23.8021,11.953,11.9308,17.0684,3.65952,13.0996,19.477,19.0565,7.69369,23.9377,6.07641,53.1676,15.7532,14.6581,7.16043,31.2512,19.6704,9.78677,19.7918,92.1228,17.4964,52.8856,15.4384,31.2924,16.1312,19.8476,40.5176,10.2233,19.0728,31.3233,15.5013,22.7863,24.7576,31.3164,3621.02,19.9039,36.4937,23.799,76.6186,17.2623,16.2393,17.5189,33.8652,46.9188,31.2858,18.3152,31.3131,31.4439,165.575,25.5864,16.0459,33.5674,11.0864,10.9936,6.51107,3.63597
108.383,40.5563,39.5009,98.6166,25.3926,36.5995,184.661,1533.22,23.1766,27.9499,24.0215,11.1617,27.6262,38.9075,12.0779,49.4814,94.5521,24.9618,35.7,25.0317,178.004,12.5197,15.0884,48.0486,14.4105,61.2915,8.28263,13.1519,61.0813,45.183,99.4453,116.536,13.4846,46.6158,19.9039,3621.02,30.2501,95.0756,27.9671,36.6586,103.996,60.5424,23.5709,14.9584,42.3165,60.8383,43.7499,15.8124,29.412,15.2177,80.9299,24.6471,15.2846,14.1265,25.3147,22.5852
25.6126,15.2293,16.7522,22.9551,8.09108,20.1831,35.7795,30.1929,10.8877,148.93,9.54139,23.3818,15.8747,23.2354,10.5698,83.2373,44.0207,13.5088,53.6412,30.2912,23.3715,23.3465,24.9203,84.9205,23.7196,60.2444,20.5494,16.5295,59.0867,88.2865,21.8781,25.74,31.1533,86.6035,36.4937,30.2501,3621.02,26.0117,33.5621,36.8004,22.578,56.5515,123.795,35.3951,91.6526,57.8876,89.9694,14.7113,35.4826,35.8538,42.7454,136.841,14.41,14.2395,9.43561,4.84738
133.42,35.5449,25.346,89.3863,17.9663,21.9874,65.1779,94.6986,16.617,20.393,17.1678,12.5507,40.3962,24.8628,5.80375,34.4925,46.6722,17.542,22.354,38.3926,77.4683,14.8549,10.8583,33.3589,10.7781,34.9207,8.30876,7.81911,34.1154,31.0813,50.7102,477.314,11.9252,32.2218,23.799,95.0756,26.0117,3621.02,43.1029,22.0787,87.7576,32.4075,20.785,15.637,28.7892,33.2985,29.9371,25.7851,39.6457,13.8844,37.3743,21.4309,8.79647,7.54235,22.6024,16.0827
36.7096,16.3299,14.0836,24.5894,8.42023,14.1738,25.7989,26.5223,9.85293,21.4114,9.18909,31.4636,23.26,16.5384,3.62562,33.8738,24.398,11.3222,19.2889,291.433,25.5052,33.8184,11.8144,33.4649,12.6879,22.6713,24.0155,6.90979,21.6389,32.5872,20.9408,39.2573,17.6956,33.036,76.6186,27.9671,33.5621,43.1029,3621.02,17.2859,23.2179,19.5585,28.3798,28.8217,31.6284,20.6262,32.118,44.8556,139.782,19.6722,18.6083,28.5347,9.04359,8.55307,7.94144,2.902
21.898,19.843,32.7573,27.4626,23.0037,57.4474,45.9836,37.8361,25.9235,50.5842,24.521,11.4571,12.5949,80.3442,22.6103,51.0504,55.8775,31.8209,173.59,15.6644,28.4388,11.9734,23.927,51.1998,23.7132,66.863,9.55983,22.7988,68.1641,51.408,32.2976,22.8116,17.1505,51.3191,17.2623,36.6586,36.8004,22.0787,17.2859,3621.02,28.1937,70.7649,30.6633,15.3212,51.4923,69.4336,51.4659,8.40427,18.6393,19.3895,64.129,32.6217,29.747,29.7506,16.3283,15.4694
666.626,62.7027,41.1403,1659.54,27.118,32.6268,66.0271,101.542,23.9175,21.9028,25.2463,9.18737,39.2831,33.8388,10.9133,30.7962,49.179,24.834,26.5873,21.5797,154.733,10.5892,13.196,29.8936,12.4452,38.3606,6.59497,11.7429,38.2392,28.0884,96.0075,110.141,11.4369,28.991,16.2393,103.996,22.578,87.7576,23.2179,28.1937,3621.02,37.9244,18.4518,12.5584,26.2828,38.0977,27.1857,15.969,25.3124,12.7418,44.8203,19.2638,13.4358,12.1182,34.9717,31.742
32.162,24.2075,34.3849,37.0445,24.7557,43.6133,92.9041,61.911,25.0038,51.8467,24.7588,9.20131,13.785,49.3885,18.7097,243.796,178.288,28.2709,83.7863,16.7814,42.7888,10.1835,20.8184,238.358,20.1352,3621.02,6.59177,19.2561,3621.02,227.233,44.3974,33.9849,15.2322,232.838,17.5189,60.5424,56.5515,32.4075,19.5585,70.7649,37.9244,3621.02,35.3583,13.9426,215.758,3621.02,221.541,7.5856,22.0926,17.6288,245.648,38.205,23.6245,23.1269,18.6448,17.7542
21.1304,13.0464,14.3095,18.8568,6.26389,17.3012,26.5378,23.4188,9.14053,239.626,7.72682,24.1314,14.0881,19.4357,9.4043,52.3935,30.704,11.6372,42.5895,26.0329,18.7606,23.653,32.0532,53.463,28.7425,37.78,21.9922,19.5032,37.0246,55.602,17.7618,20.6082,42.2165,54.5325,33.8652,23.5709,123.795,20.785,28.3798,30.6633,18.4518,35.3583,3621.02,39.5733,57.7414,36.2385,56.6716,12.5173,29.2918,50.3031,28.8936,1377.06,14.2404,14.2807,7.74713,2.2516
16.8171,9.87803,10.097,13.1278,4.03608,11.2678,14.8356,14.4283,6.57193,23.93,5.35462,40.337,12.422,12.2416,5.11104,26.076,15.2042,8.3438,17.9955,27.6865,13.1003,37.6571,17.3601,26.4281,18.195,15.7518,37.9945,9.38798,15.1574,27.1066,12.1378,15.3834,42.5776,26.7716,46.9188,14.9584,35.3951,15.637,28.8217,15.3212,12.5584,13.9426,39.5733,3621.02,27.7507,14.569,27.433,10.5286,28.9771,36.2434,12.6039,38.1575,10.7911,10.8299,5.51563,2.68432
27.7795,15.1988,19.574,26.3939,0,26.0862,63.0152,42.9388,11.692,66.3993,8.5381,19.4183,13.5559,30.963,19.0935,3621.02,118.43,15.9071,70.4461,27.3247,27.8021,19.5271,25.6243,3621.02,24.9221,210.201,17.0535,21.3166,212.146,3621.02,26.4487,28.8129,26.3344,3621.02,31.2858,42.3165,91.6526,28.7892,31.6284,51.4923,26.2828,215.758,57.7414,27.7507,3621.02,213.956,3621.02,7.70229,33.6161,29.9197,149.946,60.5155,18.2184,18.249,9.78688,6.61434
32.9313,24.2283,33.9027,37.2604,24.1943,42.79,93.2023,62.1789,24.506,52.0473,24.2358,9.70393,14.3853,48.4911,18.5145,241.539,178.689,27.7386,82.4858,17.7155,42.9923,10.6812,20.8326,236.187,20.1605,3621.02,7.05248,19.1373,3621.02,225.242,44.2194,34.8095,15.631,230.755,18.3152,60.8383,57.8876,33.2985,20.6262,69.4336,38.0977,3621.02,36.2385,14.569,213.956,3621.02,219.643,8.12065,23.0551,18.1466,245.404,39.0428,23.1551,22.6513,18.5519,17.5611
28.733,15.7917,20.1235,27.2759,4.56197,26.5177,65.1867,44.3958,12.2922,65.1811,9.52851,19.3241,14.0533,31.4217,18.6218,3621.02,122.579,16.3241,69.8778,27.7797,28.9382,19.4887,25.1323,3621.02,24.452,215.71,16.8953,20.8504,217.744,3621.02,27.4437,29.9623,25.8319,3621.02,31.3131,43.7499,89.9694,29.9371,32.118,51.4659,27.1857,221.541,56.6716,27.433,3621.02,219.643,3621.02,8.82484,34.0833,29.3644,155.634,59.4089,18.1181,18.1076,10.23,7.05976
25.5689,15.6961,11.2236,17.087,10.6363,9.38214,12.5495,14.4953,9.96352,8.27087,10.2969,0,25.1814,11.732,0,12.1698,10.7452,9.9938,8.23041,53.0021,18.4572,23.0615,3.77611,11.4536,4.08398,9.15028,0,1.27412,8.6297,9.80088,15.6695,24.629,5.16358,10.6692,31.4439,15.8124,14.7113,25.7851,44.8556,8.40427,15.969,7.5856,12.5173,10.5286,7.70229,8.12065,8.82484,3621.02,42.6767,8.33567,7.516,12.6342,0,0,8.17084,0.0410012
35.6056,18.7443,16.2702,26.368,11.8236,15.9912,27.8459,28.3053,12.1736,22.1884,11.9803,31.2631,24.3005,18.2646,5.14365,35.6708,26.6475,13.2535,20.4705,162.834,27.0548,34.2455,11.502,35.3142,12.0472,24.9074,20.4546,7.42625,23.9709,34.5214,23.0695,37.2351,16.2031,34.9313,165.575,29.412,35.4826,39.6457,139.782,18.6393,25.3124,22.0926,29.2918,28.9771,33.6161,23.0551,34.0833,42.6767,3621.02,18.7535,21.5112,29.5203,8.94418,8.05847,11.7979,7.74355
14.8347,9.76807,10.6021,13.1225,4.11878,12.5863,16.0305,15.0033,6.6006,38.2732,5.33472,22.6922,11.0611,13.2914,0,27.1443,17.2396,8.64056,23.7835,18.3374,12.6791,21.6278,143.558,27.6993,45.6314,19.0521,22.1528,57.2164,18.6085,28.8094,12.1838,13.8284,92.3781,28.2543,25.5864,15.2177,35.8538,13.8844,19.6722,19.3895,12.7418,17.6288,50.3031,36.2434,29.9197,18.1466,29.3644,8.33567,18.7535,3621.02,15.5077,47.9867,13.5984,14.0161,5.46587,0
37.5572,27.3362,38.5128,43.5285,27.546,46.327,149.635,82.7749,26.6613,42.2459,26.8926,8.2641,14.326,51.0991,17.458,178.38,656.549,29.6735,68.0029,16.0274,54.3611,9.32483,19.1327,172.693,18.2835,244.505,5.7291,17.9032,245.031,161.321,55.2259,39.9522,13.7071,167.007,16.0459,80.9299,42.7454,37.3743,18.6083,64.129,44.8203,245.648,28.8936,12.6039,149.946,245.404,155.634,7.516,21.5112,15.5077,3621.02,31.1624,22.9672,22.2359,20.3146,19.4733
